param,value,mode,E_mix,i_mix,residual,converged,method
pzc_Au,0.313,MEAN,0.44280392605468244,0.06871580003119349,-6.938893903907228e-17,True,closed_form(D5-6/D5-8)
pzc_Au,0.3415714285714286,MEAN,0.4428209856603704,0.06869494444305596,1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
pzc_Au,0.37014285714285716,MEAN,0.44283804526605847,0.06867409518469325,-2.3592239273284576e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.39871428571428574,MEAN,0.44285510487174656,0.06865325225418471,-1.8041124150158794e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.4272857142857143,MEAN,0.4428721644774343,0.06863241564960895,-1.249000902703301e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.45585714285714285,MEAN,0.4428892240831228,0.06861158536904712,-2.3592239273284576e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.48442857142857143,MEAN,0.4429062836888107,0.06859076141057915,-3.7470027081099033e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.513,MEAN,0.44292334329449895,0.06856994377228688,-2.220446049250313e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.5415714285714286,MEAN,0.442940402900187,0.0685491324522519,8.326672684688674e-17,True,closed_form(D5-6/D5-8)
pzc_Au,0.5701428571428572,MEAN,0.4429574625058748,0.06852832744855525,-4.440892098500626e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.5987142857142858,MEAN,0.44297452211156285,0.0685075287592815,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
pzc_Au,0.6272857142857143,MEAN,0.44299158171725117,0.06848673638251425,0.0,True,closed_form(D5-6/D5-8)
pzc_Au,0.6558571428571429,MEAN,0.4430086413229392,0.06846595031633684,6.938893903907228e-17,True,closed_form(D5-6/D5-8)
pzc_Au,0.6844285714285715,MEAN,0.44302570092862714,0.06844517055883398,-3.469446951953614e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.7130000000000001,MEAN,0.44304276053431507,0.0684243971080909,-4.579669976578771e-16,True,closed_form(D5-6/D5-8)
