param,value,mode,E_mix,i_mix,residual,converged,method
E1_eq,-0.19999999999999998,MEAN,0.33487455066375177,0.7734239942814201,1.1102230246251565e-15,True,closed_form(D5-6/D5-8)
E1_eq,-0.15714285714285714,MEAN,0.35031009246814415,0.5471310693183934,-1.7763568394002505e-15,True,closed_form(D5-6/D5-8)
E1_eq,-0.11428571428571427,MEAN,0.36574563427253665,0.38704825454971115,-9.992007221626409e-16,True,closed_form(D5-6/D5-8)
E1_eq,-0.07142857142857142,MEAN,0.38118117607692914,0.2738034079048088,5.551115123125783e-17,True,closed_form(D5-6/D5-8)
E1_eq,-0.028571428571428553,MEAN,0.3966167178813216,0.1936924021721904,-1.1102230246251565e-16,True,closed_form(D5-6/D5-8)
E1_eq,0.014285714285714318,MEAN,0.412052259685714,0.13702074399408729,-4.163336342344337e-16,True,closed_form(D5-6/D5-8)
E1_eq,0.057142857142857134,MEAN,0.4274878014901065,0.09693041169473862,4.163336342344337e-17,True,closed_form(D5-6/D5-8)
E1_eq,0.1,MEAN,0.44292334329449895,0.06856994377228688,-2.220446049250313e-16,True,closed_form(D5-6/D5-8)
E1_eq,0.14285714285714288,MEAN,0.4583588850988915,0.0485073477634865,7.632783294297951e-17,True,closed_form(D5-6/D5-8)
E1_eq,0.18571428571428575,MEAN,0.47379442690328394,0.03431478367346682,-2.0816681711721685e-17,True,closed_form(D5-6/D5-8)
E1_eq,0.22857142857142862,MEAN,0.48922996870767643,0.024274763161617013,6.938893903907228e-18,True,closed_form(D5-6/D5-8)
E1_eq,0.27142857142857146,MEAN,0.5046655105120689,0.01717231069150625,-3.469446951953614e-18,True,closed_form(D5-6/D5-8)
E1_eq,0.3142857142857143,MEAN,0.5201010523164613,0.012147935389618706,-1.214306433183765e-17,True,closed_form(D5-6/D5-8)
E1_eq,0.3571428571428572,MEAN,0.5355365941208539,0.008593621259330171,1.9081958235744878e-17,True,closed_form(D5-6/D5-8)
E1_eq,0.4,MEAN,0.5509721359252464,0.006079249187637433,4.2500725161431774e-17,True,closed_form(D5-6/D5-8)
