param,value,mode,E_mix,i_mix,residual,converged,method
pzc_C,0.16099999999999998,MEAN,0.3684844134301952,0.07368136081935593,-1.8041124150158794e-16,True,closed_form(D5-6/D5-8)
pzc_C,0.18957142857142856,MEAN,0.379118546267953,0.07292846774518831,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
pzc_C,0.2181428571428571,MEAN,0.38975267910571054,0.0721832679054403,2.220446049250313e-16,True,closed_form(D5-6/D5-8)
pzc_C,0.2467142857142857,MEAN,0.4003868119434682,0.07144568268887454,-2.498001805406602e-16,True,closed_form(D5-6/D5-8)
pzc_C,0.27528571428571424,MEAN,0.4110209447812259,0.07071563428752212,-2.636779683484747e-16,True,closed_form(D5-6/D5-8)
pzc_C,0.3038571428571428,MEAN,0.42165507761898363,0.06999304568847373,-3.608224830031759e-16,True,closed_form(D5-6/D5-8)
pzc_C,0.3324285714285714,MEAN,0.4322892104567412,0.06927784066575482,-2.220446049250313e-16,True,closed_form(D5-6/D5-8)
pzc_C,0.361,MEAN,0.44292334329449895,0.06856994377228688,-2.220446049250313e-16,True,closed_form(D5-6/D5-8)
pzc_C,0.38957142857142857,MEAN,0.4535574761322565,0.06786928033192495,1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
pzc_C,0.4181428571428571,MEAN,0.46419160897001405,0.06717577643158411,-1.249000902703301e-16,True,closed_form(D5-6/D5-8)
pzc_C,0.4467142857142857,MEAN,0.47482574180777165,0.06648935891343873,-3.3306690738754696e-16,True,closed_form(D5-6/D5-8)
pzc_C,0.47528571428571426,MEAN,0.48545987464552953,0.06580995536720834,-9.71445146547012e-17,True,closed_form(D5-6/D5-8)
pzc_C,0.5038571428571428,MEAN,0.49609400748328764,0.06513749412251577,-1.1102230246251565e-16,True,closed_form(D5-6/D5-8)
pzc_C,0.5324285714285715,MEAN,0.5067281403210452,0.06447190424132818,-3.608224830031759e-16,True,closed_form(D5-6/D5-8)
pzc_C,0.5609999999999999,MEAN,0.5173622731588027,0.06381311551047553,-1.249000902703301e-16,True,closed_form(D5-6/D5-8)
