param,value,mode,E_mix,i_mix,residual,converged,method
alpha1,0.3,MEAN,0.4030181525920365,0.1677912118707966,4.996003610813204e-16,True,closed_form(D5-6/D5-8)
alpha1,0.32857142857142857,MEAN,0.40846650580735266,0.14849364485948882,-5.828670879282072e-16,True,closed_form(D5-6/D5-8)
alpha1,0.35714285714285715,MEAN,0.4139958615094177,0.1311769845583845,-1.1102230246251565e-16,True,closed_form(D5-6/D5-8)
alpha1,0.3857142857142857,MEAN,0.4196080396637815,0.11566469418629435,-2.636779683484747e-16,True,closed_form(D5-6/D5-8)
alpha1,0.41428571428571426,MEAN,0.42530491516876945,0.10179328261717208,0.0,True,closed_form(D5-6/D5-8)
alpha1,0.44285714285714284,MEAN,0.4310884199438136,0.08941157510505507,-1.3877787807814457e-16,True,closed_form(D5-6/D5-8)
alpha1,0.4714285714285714,MEAN,0.43696054511378274,0.07838000742950668,-3.191891195797325e-16,True,closed_form(D5-6/D5-8)
alpha1,0.5,MEAN,0.44292334329449895,0.06856994377228688,-2.220446049250313e-16,True,closed_form(D5-6/D5-8)
alpha1,0.5285714285714286,MEAN,0.44897893098495095,0.059863018572843235,-2.3592239273284576e-16,True,closed_form(D5-6/D5-8)
alpha1,0.5571428571428572,MEAN,0.45512949107206285,0.05215050254680476,-1.942890293094024e-16,True,closed_form(D5-6/D5-8)
alpha1,0.5857142857142856,MEAN,0.46137727545424345,0.045332692988262646,-2.636779683484747e-16,True,closed_form(D5-6/D5-8)
alpha1,0.6142857142857143,MEAN,0.4677246077903423,0.0393183284135107,-1.6653345369377348e-16,True,closed_form(D5-6/D5-8)
alpha1,0.6428571428571428,MEAN,0.47417388638105923,0.03402402754134282,-6.245004513516506e-17,True,closed_form(D5-6/D5-8)
alpha1,0.6714285714285715,MEAN,0.48072758719031705,0.029373752543265366,-9.71445146547012e-17,True,closed_form(D5-6/D5-8)
alpha1,0.7,MEAN,0.48738826701459087,0.025298296436333703,-1.97758476261356e-16,True,closed_form(D5-6/D5-8)
