param,value,mode,E_mix,i_mix,residual,converged,method
L_Pd_len,3.7e-09,MEAN,0.3924410681512312,0.014349603427362917,-5.377642775528102e-17,True,closed_form(D5-6/D5-8)
L_Pd_len,5.141133329180603e-09,MEAN,0.39788572435273795,0.017096460175131577,-3.122502256758253e-17,True,closed_form(D5-6/D5-8)
L_Pd_len,7.143581596868038e-09,MEAN,0.40371078377774233,0.02057270354806622,-6.938893903907228e-17,True,closed_form(D5-6/D5-8)
L_Pd_len,9.925974442534991e-09,MEAN,0.41006355667333827,0.025098523606062236,-4.85722573273506e-17,True,closed_form(D5-6/D5-8)
L_Pd_len,1.379209676516527e-08,MEAN,0.41710420310051427,0.03118458916574599,0.0,True,closed_form(D5-6/D5-8)
L_Pd_len,1.9164056313155486e-08,MEAN,0.4249560513826478,0.039627248649394944,-1.5959455978986625e-16,True,closed_form(D5-6/D5-8)
L_Pd_len,2.66283699010426e-08,MEAN,0.4336260009321035,0.05158860929654741,-1.3877787807814457e-16,True,closed_form(D5-6/D5-8)
L_Pd_len,3.7e-08,MEAN,0.44292334329449895,0.06856994377228688,-2.220446049250313e-16,True,closed_form(D5-6/D5-8)
L_Pd_len,5.141133329180603e-08,MEAN,0.45249759649464244,0.0922232079765505,-3.608224830031759e-16,True,closed_form(D5-6/D5-8)
L_Pd_len,7.143581596868023e-08,MEAN,0.46196845409662823,0.12413754510209743,-6.800116025829084e-16,True,closed_form(D5-6/D5-8)
L_Pd_len,9.92597444253499e-08,MEAN,0.47110223752938357,0.16590024264624903,-1.6653345369377348e-16,True,closed_form(D5-6/D5-8)
L_Pd_len,1.379209676516527e-07,MEAN,0.47987138946672625,0.21938622172120917,-7.494005416219807e-16,True,closed_form(D5-6/D5-8)
L_Pd_len,1.9164056313155485e-07,MEAN,0.48811485489818507,0.28768754992365636,-3.885780586188048e-16,True,closed_form(D5-6/D5-8)
L_Pd_len,2.66283699010426e-07,MEAN,0.4961586014242948,0.373589708687477,0.0,True,closed_form(D5-6/D5-8)
L_Pd_len,3.7e-07,MEAN,0.5031538611499147,0.4869432739378218,-7.771561172376096e-16,True,closed_form(D5-6/D5-8)
