param,value,mode,E_mix,i_mix,residual,converged,method
epsilon_r,58.5,MEAN,0.44476453756363876,0.08141779776659168,-4.579669976578771e-16,True,closed_form(D5-6/D5-8)
epsilon_r,61.357142857142854,MEAN,0.4444542588012478,0.07919433899782359,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
epsilon_r,64.21428571428571,MEAN,0.4441622276950479,0.0771238476689058,8.326672684688674e-17,True,closed_form(D5-6/D5-8)
epsilon_r,67.07142857142857,MEAN,0.44388674684471113,0.07519008598471309,0.0,True,closed_form(D5-6/D5-8)
epsilon_r,69.92857142857143,MEAN,0.443626337973149,0.07337910689669645,-1.8041124150158794e-16,True,closed_form(D5-6/D5-8)
epsilon_r,72.78571428571429,MEAN,0.44337970615033967,0.0716788558358472,-2.7755575615628914e-17,True,closed_form(D5-6/D5-8)
epsilon_r,75.64285714285714,MEAN,0.44314571099606725,0.07007885394373244,-2.7755575615628914e-16,True,closed_form(D5-6/D5-8)
epsilon_r,78.5,MEAN,0.44292334329449895,0.06856994377228688,-2.220446049250313e-16,True,closed_form(D5-6/D5-8)
epsilon_r,81.35714285714286,MEAN,0.4427117058482163,0.06714408338113134,2.3592239273284576e-16,True,closed_form(D5-6/D5-8)
epsilon_r,84.21428571428572,MEAN,0.4425099976846018,0.0657941783017134,2.7755575615628914e-17,True,closed_form(D5-6/D5-8)
epsilon_r,87.07142857142857,MEAN,0.4423175009362299,0.06451394339952754,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
epsilon_r,89.92857142857143,MEAN,0.44213356987145824,0.06329778854230848,-1.5265566588595902e-16,True,closed_form(D5-6/D5-8)
epsilon_r,92.78571428571428,MEAN,0.44195762166707886,0.062140723372388885,-4.163336342344337e-16,True,closed_form(D5-6/D5-8)
epsilon_r,95.64285714285714,MEAN,0.441789128602303,0.06103827752226547,-1.1796119636642288e-16,True,closed_form(D5-6/D5-8)
epsilon_r,98.5,MEAN,0.44162761142002266,0.059986433399276354,1.3877787807814457e-16,True,closed_form(D5-6/D5-8)
