param,value,mode,E_mix,i_mix,residual,converged,method
pzc_Pd,0.17099999999999999,MEAN,0.44281828985028576,0.06837411883854073,-1.942890293094024e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.19957142857142857,MEAN,0.4428332974851736,0.06840205955227266,-2.0816681711721685e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.22814285714285712,MEAN,0.44284830512006135,0.06843001168382652,1.6653345369377348e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.2567142857142857,MEAN,0.44286331275494856,0.06845797523786683,4.163336342344337e-17,True,closed_form(D5-6/D5-8)
pzc_Pd,0.28528571428571425,MEAN,0.4428783203898362,0.06848595021906285,-3.3306690738754696e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.31385714285714283,MEAN,0.4428933280247238,0.06851393663208312,-1.6653345369377348e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.3424285714285714,MEAN,0.4429083356596112,0.06854193448160002,-3.469446951953614e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.371,MEAN,0.44292334329449895,0.06856994377228688,-2.220446049250313e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.3995714285714286,MEAN,0.4429383509293866,0.06859796450881833,-2.7755575615628914e-17,True,closed_form(D5-6/D5-8)
pzc_Pd,0.4281428571428571,MEAN,0.44295335856427415,0.06862599669587241,-2.498001805406602e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.4567142857142857,MEAN,0.4429683661991616,0.06865404033812812,-5.551115123125783e-17,True,closed_form(D5-6/D5-8)
pzc_Pd,0.48528571428571426,MEAN,0.4429833738340493,0.06868209544026624,-1.942890293094024e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.5138571428571428,MEAN,0.4429983814689367,0.06871016200697007,-1.3877787807814457e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.5424285714285715,MEAN,0.4430133891038243,0.06873824004292493,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
pzc_Pd,0.571,MEAN,0.4430283967387118,0.06876632955281663,-5.273559366969494e-16,True,closed_form(D5-6/D5-8)
