x_nm,y_nm,phi_s_mV,c_R1_over_bulk,c_O2_over_bulk
1.5315315315315317,0.0,35.01301533547566,3.9099507079261047,0.2557576999558684
1.5765765765765767,0.0,34.75253270024793,3.870488381821817,0.2583653279251818
1.621621621621622,0.0,34.48041707346515,3.829688991900859,0.2611178093351261
1.666666666666667,0.0,34.19847072582813,3.78786924363652,0.2640006651971852
1.7117117117117118,0.0,33.9078918133392,3.7452468689625045,0.26700509605579525
1.7567567567567568,0.0,33.60721119203618,3.7016476009971453,0.27014997314455896
1.8018018018018018,0.0,33.29397375369054,3.6567672681235632,0.2734655849490637
1.846846846846847,0.0,32.96782180452078,3.6106147236536636,0.27696114831883173
1.891891891891892,0.0,32.63062097416644,3.5635110367815646,0.2806221138866358
1.9369369369369371,0.0,32.2834121374715,3.5156513831920098,0.2844423098322273
1.9819819819819822,0.0,31.924474986160142,3.4668506962518126,0.2884462261617296
2.027027027027027,0.0,31.55126711791393,3.416827981482088,0.29266910872295027
2.0720720720720722,0.0,31.16353691221233,3.3656230753861167,0.2971218040764343
2.1171171171171173,0.0,30.763203237477164,3.313558765621676,0.3017903320064958
2.1621621621621623,0.0,30.35112412821247,3.260808004776432,0.3066724561934342
2.2072072072072073,0.0,29.925299120015683,3.2071797184706137,0.3118004252274529
2.252252252252253,0.0,29.48308256744821,3.1524204553766424,0.3172165687145063
2.297297297297298,0.0,29.024323913025672,3.0966006609875936,0.3229347628186166
2.342342342342343,0.0,28.550981583487008,3.040042221498222,0.32894279984939506
2.387387387387388,0.0,28.06369733187644,2.98289681427646,0.3352445834578971
2.4324324324324325,0.0,27.560151245186226,2.9249726573908106,0.3418835377736621
2.4774774774774775,0.0,27.037570734296235,2.866048028247364,0.34891250605158786
2.5225225225225225,0.0,26.495897155017428,2.806223118370433,0.3563508523088134
2.5675675675675675,0.0,25.937109295155704,2.74581631038015,0.36419042170433935
2.6126126126126126,0.0,25.361587694508724,2.6849595473026024,0.37244508991006303
2.6576576576576576,0.0,24.76663874704759,2.6234660029998254,0.38117513200344166
2.702702702702703,0.0,24.14932759125131,2.5611494700241906,0.390449683512831
2.747747747747748,0.0,23.50967156729259,2.498138386355115,0.40029808014720936
2.792792792792793,0.0,22.849641817855883,2.4347449972093584,0.4107206303519153
2.837837837837838,0.0,22.16929539733755,2.37108355194823,0.4217481071800856
2.882882882882883,0.0,21.46548825846185,2.30697795775986,0.4334675139120219
2.927927927927928,0.0,20.73506980943764,2.2422805926252782,0.4459745150936676
2.9729729729729732,0.0,19.978105975084212,2.1771457891154244,0.45931696673666517
3.0180180180180183,0.0,19.196517661682492,2.111876874338767,0.47351245337780506
3.0630630630630633,0.0,18.389948919365157,2.0465727443505766,0.4886217715741751
3.1081081081081083,0.0,17.554693181880268,1.9810735403518112,0.5047768190485316
3.1531531531531534,0.0,16.687301110365674,1.9152721369013692,0.5221190141771989
3.1981981981981984,0.0,15.787839604707528,1.8493452536255404,0.5407319147355285
3.243243243243244,0.0,14.858111495991576,1.7835841637387857,0.5606688040466672
3.288288288288289,0.0,13.897213368348059,1.718074702386066,0.5820468682829668
3.333333333333334,0.0,12.900705709081548,1.6526778959395128,0.6050785833445911
3.3783783783783785,0.0,11.864706557913356,1.5873272748039957,0.6299898047952844
3.4234234234234235,0.0,10.789198711409298,1.5222168768487785,0.6569366134411496
3.4684684684684686,0.0,9.675752882804296,1.4576221045589783,0.6860488715643911
3.5135135135135136,0.0,8.522705013682312,1.3936174437681526,0.7175570343724571
3.5585585585585586,0.0,7.324609605087927,1.3300878235510345,0.751830053845787
3.6036036036036037,0.0,6.076924663221477,1.2670050891503006,0.7892628124095666
3.6486486486486487,0.0,4.779389624997595,1.2045734640834977,0.8301693751496113
3.693693693693694,0.0,3.4331382532158536,1.1430475316729904,0.8748542578420839
3.738738738738739,0.0,2.0353838726519586,1.08249082455826,0.9237953591043854
3.783783783783784,0.0,0.5792064270137919,1.0228125652104845,0.9776962407518038
3.8288288288288292,0.0,-0.9410109423680444,0.9640172058621356,1.0373258837280652
3.8738738738738743,0.0,-2.5260915888980353,0.9063094125900817,1.1033759399476677
3.9189189189189193,0.0,-4.1757395066565115,0.8499163352919481,1.1765863985382725
3.9639639639639643,0.0,-5.894537053622226,0.7948887350073577,1.2580377051018892
4.009009009009009,0.0,-7.691761994602553,0.7411567603055401,1.3492422299268407
4.054054054054054,0.0,-9.574942096683042,0.6887475326860621,1.4519108273246037
4.099099099099099,0.0,-11.546172709058622,0.6378533624612432,1.5677584517879866
4.1441441441441444,0.0,-13.606877974532827,0.5886652067701773,1.698758459815705
4.1891891891891895,0.0,-15.764856962860767,0.5412160980678656,1.8476907903700328
4.2342342342342345,0.0,-18.033649527584487,0.4954488976354581,2.018371631812129
4.2792792792792795,0.0,-20.4246448750059,0.4513986176569266,2.215336868310977
4.324324324324325,0.0,-22.94304888021167,0.40922931291318393,2.443617718587391
4.36936936936937,0.0,-25.594321106363598,0.3690847137455552,2.709405084409413
4.414414414414415,0.0,-28.393114237146506,0.33097133197932355,3.0214097215600293
4.4594594594594605,0.0,-31.362295787303594,0.294830858031384,3.3917752255550964
4.504504504504506,0.0,-34.52286897497967,0.26068648077481904,3.836025546962675
4.549549549549551,0.0,-37.889322415850415,0.22865571045878805,4.373387386623943
4.594594594594596,0.0,-41.47930972874423,0.19882225303056553,5.029618087298644
4.639639639639641,0.0,-45.32732535241518,0.1711527672385478,5.842733460489299
4.684684684684686,0.0,-49.48525825907725,0.14556644061636334,6.869715270674747
4.729729729729731,0.0,-54.01019359176652,0.12204824210879187,8.193481386717687
4.774774774774776,0.0,-58.9609100927855,0.10064694666082681,9.935721183573808
4.81981981981982,0.0,-64.4213873861343,0.08136697145896431,12.289999026255126
4.864864864864865,0.0,-70.54664571311908,0.064099158820779,15.600828753400588
4.90990990990991,0.0,-77.6252360888147,0.048655608552170805,20.552615202166333
4.954954954954955,0.0,-86.25081488849433,0.03477358301736121,28.757462223571714
5.0,0.0,-98.95667643454445,0.02120101246549989,47.16755870160852
5.044943820224719,0.0,-111.44491562734237,0.013036000957480587,76.71064180354784
5.089887640449438,0.0,-119.68904153892541,0.00945610721620205,105.75176202387011
5.134831460674158,0.0,-126.30396570159603,0.007308611921506504,136.82488696073395
5.179775280898876,0.0,-131.91316590424717,0.005874448693536872,170.22874011993844
5.224719101123596,0.0,-136.82082491955543,0.004852487409899122,206.07987523264669
5.269662921348315,0.0,-141.1934292887641,0.004092710633659669,244.3368440895143
5.3146067415730345,0.0,-145.124673990504,0.0035117398031467165,284.7591382208738
5.359550561797753,0.0,-148.67981509264985,0.003057698210722714,327.0433937833391
5.404494382022472,0.0,-151.91863956829351,0.002695359736319062,371.00799070541035
5.449438202247191,0.0,-154.89440723126256,0.002400423693916589,416.593121678605
5.49438202247191,0.0,-157.64434002454757,0.0021566446563868764,463.68324843803657
5.53932584269663,0.0,-160.18981169545356,0.0019531127309643955,512.0032162742733
5.584269662921348,0.0,-162.5474719933824,0.001781773359622564,561.2386079292552
5.629213483146067,0.0,-164.73798033719865,0.001636080371201628,611.2169167249068
5.674157303370786,0.0,-166.78344150267898,0.0015108104295998507,661.8964103026859
5.7191011235955065,0.0,-168.6995912605462,0.0014021754011458365,713.1775376909445
5.764044943820226,0.0,-170.4941885817735,0.0013075265508870537,764.8028250910689
5.808988764044944,0.0,-172.17341689873697,0.0012247569495665933,816.4885288904641
5.853932584269663,0.0,-173.747476440195,0.0011519351123900493,868.1044524506137
5.898876404494382,0.0,-175.22857314484529,0.0010873726128537615,919.6479552446553
5.943820224719102,0.0,-176.62508226675362,0.001029815407145711,971.0478140656793
5.98876404494382,0.0,-177.9401749090417,0.0009784020807825959,1022.0746865134715
6.033707865168539,0.0,-179.1764296007253,0.000932413875708976,1072.4851120856968
6.078651685393258,0.0,-180.3398857758271,0.0008911100082621236,1122.1959025577974
6.1235955056179785,0.0,-181.4383344434228,0.0008537945528363903,1171.241953556509
6.168539325842698,0.0,-182.4767444750002,0.0008199565980289676,1219.5767463836808
6.213483146067416,0.0,-183.4562687052996,0.0007892676074851403,1266.9973916531565
6.258426966292135,0.0,-184.37793900473233,0.0007614408471903472,1313.2996524811033
6.3033707865168545,0.0,-185.24577284510363,0.0007361369072600345,1358.4429610004024
6.348314606741574,0.0,-186.0651968649637,0.0007130168017200053,1402.4914947133184
6.393258426966293,0.0,-186.83929877404898,0.0006918428599722769,1445.4149314196457
6.438202247191011,0.0,-187.56817698831176,0.0006724810117721255,1487.030834320206
6.48314606741573,0.0,-188.25210469461013,0.0006548062739522376,1527.169240398789
6.5280898876404505,0.0,-188.89398908559218,0.0006386408756140407,1565.8252363482366
6.573033707865169,0.0,-189.49783126088727,0.000623798024880276,1603.0829853812497
6.617977528089888,0.0,-190.06553875784095,0.0006101581558833044,1638.919336499461
6.662921348314607,0.0,-190.59657153702767,0.0005976695385975437,1673.1654123556996
6.7078651685393265,0.0,-191.09078653475558,0.0005862765421933215,1705.6797057901993
6.752808988764046,0.0,-191.55042613764846,0.0005758756078146713,1736.486120318228
6.797752808988765,0.0,-191.97855195321554,0.0005663538260270197,1765.6806647092235
6.842696629213483,0.0,-192.37624485684,0.0005576499946331373,1793.2395043917693
6.887640449438202,0.0,-192.74251145457285,0.0005497523261100819,1819.0009437081692
6.9325842696629225,0.0,-193.0769450770947,0.000542638791063597,1842.846505757456
6.977528089887641,0.0,-193.38135817231185,0.0005362438584146309,1864.823222323577
7.022471910112361,0.0,-193.65814173588493,0.0005304947878114696,1885.0326581443926
7.067415730337078,0.0,-193.9077292410813,0.0005253634741245977,1903.4440901440273
7.1123595505617985,0.0,-194.12874042668508,0.0005208611161916554,1919.8975867341214
7.157303370786518,0.0,-194.32055976035886,0.0005169847327267195,1934.2930974493681
7.202247191011237,0.0,-194.48469327678205,0.000513690750419397,1946.696527402063
7.247191011235956,0.0,-194.62300865933057,0.0005109312109278577,1957.210635427785
7.292134831460674,0.0,-194.73536489733252,0.0005087004997094733,1965.7932330931765
7.3370786516853945,0.0,-194.81998161871917,0.0005070269580994241,1972.281718014504
7.382022471910113,0.0,-194.8760224154184,0.0005059216202313057,1976.5907603292453
7.426966292134833,0.0,-194.9047374404518,0.0005053561846280102,1978.8023386635589
7.471910112359551,0.0,-194.9075341129508,0.0005053011483489477,1979.0178654203773
7.5168539325842705,0.0,-194.88368342042864,0.0005057707033857205,1977.1805549546846
7.561797752808989,0.0,-194.8309134068488,0.0005068111521898737,1973.121537833398
7.606741573033709,0.0,-194.74808624075789,0.0005084485458094284,1966.7673518626016
7.651685393258429,0.0,-194.6361785102377,0.0005106692325534559,1958.214703869636
7.696629213483146,0.0,-194.4961183392446,0.0005134622446161838,1947.5628646221228
7.741573033707865,0.0,-194.32647265710958,0.0005168657013300935,1934.7385547669671
7.786516853932585,0.0,-194.1242734878575,0.0005209517318467073,1919.563634917054
7.831460674157305,0.0,-193.8878949747714,0.000525769428540934,1901.9744125768325
7.876404494382023,0.0,-193.61792284329997,0.000531326331170885,1882.0825194119361
7.9213483146067425,0.0,-193.3146648752821,0.0005376384342834217,1859.9860728573574
7.966292134831461,0.0,-192.97569383516637,0.000544782674748314,1835.5943504664374
8.011235955056181,0.0,-192.59692405445173,0.0005528780896178786,1808.717000688433
8.0561797752809,0.0,-192.17583547927686,0.0005620192669345947,1779.2984312695735
8.10112359550562,0.0,-191.71229537301127,0.0005722568593522058,1747.4670397695172
8.14606741573034,0.0,-191.20558973776326,0.0005836612538719806,1713.3225708680304
8.191011235955058,0.0,-190.65161697855376,0.0005963897135878941,1676.7559486966622
8.235955056179776,0.0,-190.0442304642122,0.0006106646854670891,1637.5598979251822
8.280898876404494,0.0,-189.379039523933,0.0006266904937123762,1595.684009942804
8.325842696629215,0.0,-188.65427913571025,0.0006446305740946394,1551.2760954667162
8.370786516853933,0.0,-187.86706785042563,0.0006646988352389195,1504.4407286204432
8.415730337078653,0.0,-187.00981410982524,0.0006872639377238926,1455.0450636357245
8.460674157303373,0.0,-186.0717583700906,0.0007128346298705496,1402.8499151080798
8.505617977528091,0.0,-185.04372207273425,0.0007419520767295245,1347.7959444603669
8.55056179775281,0.0,-183.91916541220118,0.0007751671466335377,1290.044352812017
8.59550561797753,0.0,-182.6888892637715,0.0008132103237475935,1229.6941772598336
8.640449438202248,0.0,-181.33522201820173,0.0008572298962253613,1166.5482088332406
8.685393258426966,0.0,-179.83279852672877,0.0009088822716400285,1100.2525092667443
8.730337078651685,0.0,-178.15418336252358,0.0009702817575026671,1030.6284666979852
8.775280898876407,0.0,-176.27018768571853,0.001044147079571735,957.7194818283241
8.820224719101125,0.0,-174.13768076451225,0.0011345627832763344,881.3967942014185
8.865168539325843,0.0,-171.67778719132218,0.0012486261991588572,800.880199913837
8.910112359550563,0.0,-168.7455492184046,0.0013996680913328887,714.4550955989222
8.955056179775283,0.0,-165.04318257493696,0.0016167496750222766,618.5249426360463
9.000000000000002,0.0,-159.30445585959248,0.00202162796675612,494.6508538881108
9.044943820224722,0.0,-153.5602583179573,0.002528437477199779,395.5011777105482
9.089887640449438,0.0,-149.8410538309977,0.0029225013193036843,342.17264279567894
9.134831460674159,0.0,-146.87994707052508,0.003279711096804447,304.9049048784631
9.179775280898877,0.0,-144.37919525873343,0.0036151850299123312,276.61101485149993
9.224719101123597,0.0,-142.1944824525776,0.003936228827840643,254.0502708905227
9.269662921348315,0.0,-140.24716410148943,0.004246343464310082,235.49672992890447
9.314606741573035,0.0,-138.49348456176875,0.004546476058533416,219.95056987555674
9.359550561797754,0.0,-136.90356089376905,0.004836877771059642,206.74493905619707
9.404494382022474,0.0,-135.45008159216712,0.005118558233403388,195.3675145227543
9.449438202247192,0.0,-134.10830598937173,0.005393130782276055,185.42105511077028
9.494382022471912,0.0,-132.86059704153942,0.005661653889092437,176.6268337113592
9.539325842696629,0.0,-131.6969190472476,0.005924128557624857,168.8011983995376
9.584269662921349,0.0,-130.6099961902462,0.006180270464195345,161.8052164210903
9.629213483146069,0.0,-129.5908544455224,0.006430490688603408,155.50912806269574
9.674157303370787,0.0,-128.62934298577417,0.006675842029365795,149.7938380808271
9.719101123595507,0.0,-127.71769951812092,0.006917108329110019,144.5690818216033
9.764044943820226,0.0,-126.85197421543015,0.007154289239512071,139.77628895364606
9.808988764044946,0.0,-126.02960779155804,0.007387118863883207,135.37077423908232
9.853932584269664,0.0,-125.24649117905287,0.0076158757908898886,131.3046624521109
9.898876404494384,0.0,-124.49706857874334,0.007841420695137285,127.52791093329961
9.9438202247191,0.0,-123.77684498399702,0.008064469747838015,124.00071316134427
9.98876404494382,0.0,-123.08377627376731,0.008285097279439806,120.69864315070718
10.03370786516854,0.0,-122.41685468470145,0.008503097984122673,117.60419577279248
10.07865168539326,0.0,-121.77391266242664,0.008718689100184238,114.6961416457514
10.12359550561798,0.0,-121.15143066710878,0.008932626208545335,111.94915992828145
10.168539325842698,0.0,-120.54633750306606,0.0091456175308312,109.34198774755835
10.213483146067416,0.0,-119.95730636123854,0.00935783221900579,106.86235621632504
10.258426966292136,0.0,-119.3839359790718,0.00956913330243944,104.50267212236159
10.303370786516856,0.0,-118.8250135033669,0.009779701493355868,102.25260972222719
10.348314606741575,0.0,-118.27809898370887,0.009990230397854192,100.09779155992145
10.393258426966293,0.0,-117.74082289936494,0.010201461516078196,98.02517006253781
10.438202247191011,0.0,-117.21211403909993,0.010413683890760759,96.02749713645727
10.483146067415731,0.0,-116.69180609112638,0.010626843910847268,94.10131628820272
10.52808988764045,0.0,-116.17921739314696,0.01084110767667383,92.24149688611993
10.57303370786517,0.0,-115.6725426437359,0.011057144682104269,90.43926155895171
10.617977528089888,0.0,-115.16976198392713,0.011275776691989705,88.68568678824568
10.662921348314608,0.0,-114.66983321242367,0.011497454691764827,86.97577218688764
10.707865168539326,0.0,-114.17264429841693,0.011722239985593111,85.30792759993157
10.752808988764047,0.0,-113.67782913109707,0.011950315270059927,83.67980069156664
10.797752808988765,0.0,-113.18397374628219,0.012182372779860364,82.08581514211897
10.842696629213483,0.0,-112.68920017013843,0.012419380582095898,80.51931361549754
10.887640449438203,0.0,-112.19235261198445,0.012662022009009179,78.97632773726724
10.932584269662922,0.0,-111.69326152665892,0.012910531949837208,77.45614230965977
10.977528089887642,0.0,-111.19174653715625,0.013165161913527906,75.95804795780344
11.02247191011236,0.0,-110.68662877982192,0.013426697542169044,74.47847818566805
11.06741573033708,0.0,-110.17602011808528,0.01369635720656563,73.01211445628984
11.112359550561798,0.0,-109.65853066039061,0.013975176978844704,71.5554444508128
11.157303370786519,0.0,-109.13383895168528,0.014263672859659451,70.10816988296206
11.202247191011237,0.0,-108.60185284629122,0.014562260381268413,68.67065783869037
11.247191011235955,0.0,-108.06150548166991,0.014871940109678575,67.2407226377415
11.292134831460675,0.0,-107.51075538812636,0.015194359710957442,65.81389535479065
11.337078651685394,0.0,-106.9478425177334,0.015531124003701317,64.38684024167755
11.382022471910112,0.0,-106.37218363451731,0.01588323430991035,62.95946911618936
11.426966292134832,0.0,-105.78367619761623,0.016251457045857353,61.532944226370724
11.471910112359552,0.0,-105.18123888245105,0.016637239191070807,60.106126293880486
11.51685393258427,0.0,-104.56250329028593,0.01704299307561511,58.67513972242275
11.56179775280899,0.0,-103.92514785464475,0.017471306797235155,57.236703104443826
11.606741573033709,0.0,-103.2681647639082,0.01792407996899597,55.79086913971272
11.651685393258427,0.0,-102.59130513492451,0.01840282623590143,54.339479555000906
11.696629213483146,0.0,-101.89330113850365,0.01890992430243798,52.882284667373
11.741573033707866,0.0,-101.17119771264962,0.019449240483429026,51.41588952288452
11.786516853932586,0.0,-100.4217980139139,0.02002521377725175,49.93704492363424
11.831460674157304,0.0,-99.64338608985565,0.020641552401034716,48.445968625396226
11.876404494382022,0.0,-98.83532798285363,0.021301439569318476,46.94518399781533
11.921348314606742,0.0,-97.99587271891177,0.02200931717674996,45.43530323859264
11.966292134831463,0.0,-97.1210186575203,0.02277208937946288,43.913405719452996
12.011235955056181,0.0,-96.20610850821261,0.023598079211369274,42.37633033786122
12.056179775280901,0.0,-95.24815338767947,0.024495056431268432,40.82456404237877
12.101123595505618,0.0,-94.24563072070528,0.025470296467016085,39.26141972061438
12.146067415730338,0.0,-93.19568473420539,0.026533321613891433,37.68845885757678
12.191011235955056,0.0,-92.09231016362516,0.02769828464952305,36.103318766969906
12.235955056179776,0.0,-90.928126082994,0.028982950265414635,34.50304371509412
12.280898876404494,0.0,-89.69755597057647,0.03040570577812959,32.88856398522695
12.325842696629215,0.0,-88.3969113925362,0.031985470802946406,31.264195114110464
12.370786516853933,0.0,-87.0206326484725,0.03374656697609903,29.6326438392459
12.415730337078653,0.0,-85.55826989031294,0.03572418909596789,27.992237901149945
12.460674157303373,0.0,-83.99635242347632,0.03796460783334882,26.34032213343664
12.50561797752809,0.0,-82.32285230958279,0.04052123205284069,24.678420406762935
12.550561797752808,0.0,-80.52769610708094,0.04345541695397079,23.01209078396897
12.595505617977528,0.0,-78.59706645759556,0.04684858180603435,21.345363326904263
12.640449438202248,0.0,-76.50739552212204,0.050820487121734384,19.677103794865637
12.685393258426966,0.0,-74.22608907467803,0.05554210164104753,18.004360124193887
12.730337078651685,0.0,-71.71709150224231,0.061243035629529374,16.32838721531029
12.775280898876407,0.0,-68.94055296845376,0.06823638335796986,14.654938476940869
12.820224719101125,0.0,-65.83839519092955,0.07699853357343404,12.987260322903332
12.865168539325843,0.0,-62.30786066859763,0.08834744550204547,11.318946397571251
12.910112359550563,0.0,-58.16254355713091,0.10382532271952896,9.631561682706002
12.955056179775282,0.0,-53.02091570174069,0.1268419987212592,7.883824049458125
13.0,0.0,-45.28101247638213,0.17146173338410567,5.832205123925913
13.045045045045045,0.0,-37.407802410485395,0.23298391936744658,4.292141718256818
13.09009009009009,0.0,-32.0342923391802,0.2872152744508372,3.481708979134292
13.135135135135135,0.0,-27.609206836214494,0.3412310303622251,2.9305658366956706
13.18018018018018,0.0,-23.76970652217023,0.39626486267512334,2.523564651302044
13.225225225225225,0.0,-20.339397792909992,0.4528996648646676,2.2079945682865834
13.27027027027027,0.0,-17.222913851014418,0.5113411571399745,1.955641524326312
13.315315315315315,0.0,-14.368311945152646,0.5714658969585515,1.7498856980306037
13.360360360360362,0.0,-11.739740856263902,0.633063176328501,1.5796211774622206
13.405405405405405,0.0,-9.30284235237746,0.6960846377007597,1.436606909330889
13.450450450450452,0.0,-7.026058567932951,0.7606222812056755,1.3147129984344958
13.495495495495495,0.0,-4.887803377389497,0.8266717913457685,1.2096699203586763
13.540540540540542,0.0,-2.8767635398122735,0.894016664737235,1.118547382216768
13.585585585585585,0.0,-0.9841983896802088,0.9623972220455169,1.0390719934483608
13.630630630630632,0.0,0.8022084238621795,1.031733810745909,0.9692422498755113
13.675675675675675,0.0,2.496289655080694,1.1020961182217126,0.9073618747641996
13.720720720720722,0.0,4.107476931004069,1.1734627448369397,0.8521787371604681
13.765765765765765,0.0,5.639584155516224,1.2456087987324151,0.8028202763320577
13.810810810810812,0.0,7.095664198034609,1.318281596141731,0.7585632712515605
13.855855855855856,0.0,8.482184063621224,1.3914200186127172,0.7186902492584709
13.900900900900902,0.0,9.807297182359594,1.4651083380333316,0.682543381974289
13.945945945945946,0.0,11.07622624911967,1.539327392919977,0.6496343822629458
13.990990990990992,0.0,12.290279256795946,1.6138536285983651,0.6196348803134656
14.036036036036036,0.0,13.450597793043185,1.6884510830320207,0.5922587927180331
14.081081081081082,0.0,14.561315373679552,1.763087747861686,0.567186744512758
14.126126126126126,0.0,15.628000923630568,1.837869467773636,0.5441082827342374
14.171171171171173,0.0,16.653892616947644,1.9127819129130241,0.5227987536106898
14.216216216216216,0.0,17.639211502445825,1.9876048442803367,0.5031181136822372
14.261261261261263,0.0,18.584313631676643,2.062122472259077,0.4849372495827027
14.306306306306308,0.0,19.4921894386523,2.1363345236879194,0.46809148516390414
14.351351351351353,0.0,20.366984862056146,2.2103679652941923,0.4524133608979912
14.396396396396398,0.0,21.2108228869933,2.28421152048077,0.4377878278932438
14.441441441441443,0.0,22.023380302782336,2.357648255391829,0.42415148133868047
14.486486486486488,0.0,22.80466277393473,2.4304839444499073,0.41144069364602637
14.531531531531533,0.0,23.557026748849083,2.502749629618479,0.39956054259907764
14.576576576576578,0.0,24.283732535522336,2.57459013545755,0.38841133826619056
14.621621621621623,0.0,24.98620004103801,2.645994009885709,0.3779298049292235
14.666666666666668,0.0,25.66380991208449,2.716747011490782,0.36808727340837755
14.711711711711713,0.0,26.31641417175983,2.7866769295132423,0.3588503530528288
14.756756756756758,0.0,26.945987011660332,2.8558442495541883,0.35015915176610385
14.801801801801803,0.0,27.555187282948808,2.924407275596482,0.34194963483533025
14.846846846846848,0.0,28.14495382774126,2.9923508482636927,0.3341854116405663
14.891891891891893,0.0,28.714499291965613,3.0594627675505857,0.32685477025778703
14.936936936936938,0.0,29.263620736160036,3.125592837763726,0.3199393049273404
14.981981981981983,0.0,29.794047365559425,3.190828411166011,0.3133982374296881
15.02702702702703,0.0,30.308001467675385,3.255336589487362,0.30718789670762625
15.072072072072071,0.0,30.806071938805296,3.319095211878032,0.30128692796196516
15.117117117117118,0.0,31.28737587936963,3.3818936905477988,0.2956923225573126
15.162162162162163,0.0,31.75170855182415,3.4436036459681945,0.29039346649862274
15.20720720720721,0.0,32.20063435123706,3.5043364157104926,0.28536073064128276
15.252252252252253,0.0,32.636041389481946,3.5642633349892296,0.28056288383165207
15.297297297297298,0.0,33.058251670687824,3.6233524376546655,0.2759875052748893
15.342342342342343,0.0,33.46633077250374,3.681394644882933,0.2716361858650445
15.38738738738739,0.0,33.860102243839414,3.7382831214286374,0.2675024784152346
15.432432432432433,0.0,34.241014820908354,3.7941502264902076,0.2635636282976211
15.477477477477478,0.0,34.610689355399415,3.8491672963714323,0.25979645024592435
15.522522522522525,0.0,34.96923658204442,3.9032903429183667,0.25619411115913343
15.56756756756757,0.0,35.31569896205811,3.9563120361616506,0.2527606495290962
15.612612612612613,0.0,35.64994588773308,4.008146795011842,0.24949186023937664
15.657657657657658,0.0,35.9733415679633,4.058945073920054,0.24636943387711788
15.702702702702705,0.0,36.287285088882015,4.108874407217957,0.24337565495877045
15.74774774774775,0.0,36.59171491878659,4.157877165477337,0.24050734550384367
15.792792792792794,0.0,36.88566971925607,4.205748321235336,0.23776981493421231
15.837837837837839,0.0,37.16907510353729,4.2524232539347615,0.23516003471072672
15.882882882882885,0.0,37.44323084213971,4.298067683916727,0.23266269252622
15.92792792792793,0.0,37.70934615365832,4.342842000279497,0.23026396077399128
15.972972972972974,0.0,37.967215674815385,4.386673874824437,0.2279631512474863
16.01801801801802,0.0,38.21588803584817,4.429361398721146,0.22576617936136845
16.063063063063066,0.0,38.45535114494156,4.4708606088485645,0.22367058324762717
16.108108108108112,0.0,38.68685334813472,4.511349784216053,0.2216631491308254
16.153153153153152,0.0,38.911436901741105,4.550979278487473,0.21973292753210513
16.1981981981982,0.0,39.128774051165216,4.589661511579701,0.21788099132735678
16.243243243243246,0.0,39.337933637529204,4.627198713436636,0.21611347640985504
16.288288288288292,0.0,39.538969256194,4.663567250688681,0.21442812899338534
