condition,material,x_nm,weight_m,phi_tilde,eta_V,current_density_A_per_m2
with_edl,Pd,12.964192216871439,9.209168513405765e-12,-2.016319328384311,-0.17122456166021016,-0.039030399571392475
with_edl,Pd,12.972813485449173,8.032509967478645e-12,-1.969797467036699,-0.17241916456286577,-0.03813299386176801
with_edl,Pd,12.98025563698347,6.851052081821327e-12,-1.9255096497566306,-0.1735564009833893,-0.03729786100785624
with_edl,Pd,12.986514225800427,5.6655029429173025e-12,-1.8814843145690414,-0.17468689730666634,-0.03648580612893392
with_edl,Pd,12.991585517069964,4.476576861925647e-12,-1.8401701428900594,-0.1757477755256127,-0.03573984689756602
with_edl,Pd,12.995466497251028,3.2850060373349085e-12,-1.8056170375590668,-0.17663504096875016,-0.03512768876776831
with_edl,Pd,12.998154919954752,2.091625358686497e-12,-1.780708608227485,-0.17727464740577048,-0.03469291400000567
with_edl,Pd,12.999649775894264,8.987619205971244e-13,-1.7666869579309683,-0.17763469972652957,-0.0344505386643791
without_edl,Au,5.000350224105737,8.987619205971248e-13,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.001845080045248,2.091625358686498e-12,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.004533502748972,3.28500603733491e-12,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.008414482930037,4.476576861925649e-12,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.013485774199574,5.665502942917305e-12,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.019744363016532,6.85105208182133e-12,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.027186514550827,8.032509967478648e-12,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.035807783128563,9.209168513405768e-12,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.045603017072186,1.0380323665353295e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.056566362505727,1.1545275085731675e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.068691267136069,1.270332632341475e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.081970484292601,1.3853785133796954e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.096396077317471,1.499596385126898e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.11195942433956,1.6129179780971448e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.128651223444167,1.7252755597233307e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.146461498242105,1.836601974332213e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.165379603838079,1.9468306830014006e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.185394233196487,2.055895803166435e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.206493423901684,2.1637321479005527e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.228664565309206,2.2702752648161117e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.251894406083936,2.3754614745479744e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.276169062120903,2.479227908790145e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.301474024844063,2.5815125478534794e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.327794169878187,2.682254257723245e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.355113766088712,2.7813928265903516e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.383416484984173,2.8788690008333274e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.412685410475614,2.974624520429453e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.442903048987176,3.068602153773016e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.474051339911811,3.160745731879807e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.506111666405877,3.251000181956986e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.539064866516182,3.339311560317783e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.572891244632825,3.4256270846222354e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.607570583260971,3.509895165423474e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.643082155104562,3.5920654370017146e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.679404735454708,3.6720887874662245e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.716516614875385,3.7499173881089176e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.75439561217883,3.825504721990159e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.793019087682903,3.898805611741309e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.832363956742474,3.96977624656614e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.872406703546764,4.0383742084259476e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.91312339517438,4.1045584973919855e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.954489695897649,4.1682895561501834e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,5.996480881727711,4.229529293644225e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.039071855191656,4.288241107841658e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.082237160332896,4.3443899076103747e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.125950997925792,4.397942133692049e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.170187240895451,4.4488657787599077e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.214919449933466,4.49713040654894e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.260120889300282,4.54270717004725e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.305764542804729,4.585568828737312e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.351823129951174,4.625689764877356e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.398269122244646,4.663045998812499e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.445074759644192,4.697615203307128e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.492212067154612,4.72937671688948e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.53965287154668,4.7583115562006296e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.587368818195842,4.784402427340641e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.635331388029326,4.8076337362047554e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.68351191457155,4.827991597803809e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.7318816010776255,4.845463844562997e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.780411537744713,4.860040033594323e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.82907271899097,4.87171145293808e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.877836060791721,4.8804711267698685e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.926672418062534,4.8863138195699574e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,6.975552602078769,4.8892360392524443e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.024447397921232,4.8892360392524443e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.073327581937468,4.8863138195699574e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.1221639392082805,4.8804711267698685e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.170927281009032,4.87171145293808e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.219588462255288,4.860040033594323e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.268118398922376,4.845463844562997e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.316488085428451,4.827991597803809e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.364668611970675,4.8076337362047554e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.412631181804159,4.784402427340641e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.4603471284533205,4.7583115562006296e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.507787932845389,4.72937671688948e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.554925240355809,4.697615203307128e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.601730877755355,4.663045998812499e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.648176870048827,4.625689764877356e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.694235457195273,4.585568828737312e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.739879110699718,4.54270717004725e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.785080550066535,4.49713040654894e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.82981275910455,4.4488657787599077e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.874049002074209,4.397942133692049e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.9177628396671045,4.3443899076103747e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,7.960928144808345,4.288241107841658e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.00351911827229,4.229529293644225e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.045510304102352,4.1682895561501834e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.08687660482562,4.1045584973919855e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.127593296453238,4.0383742084259476e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.167636043257527,3.96977624656614e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.206980912317098,3.898805611741309e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.245604387821171,3.825504721990159e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.283483385124617,3.7499173881089176e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.320595264545293,3.6720887874662245e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.35691784489544,3.5920654370017146e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.39242941673903,3.509895165423474e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.427108755367176,3.4256270846222354e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.460935133483819,3.339311560317783e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.493888333594125,3.251000181956986e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.525948660088192,3.160745731879807e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.557096951012825,3.068602153773016e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.587314589524388,2.974624520429453e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.616583515015828,2.8788690008333274e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.644886233911288,2.7813928265903516e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.672205830121815,2.682254257723245e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.69852597515594,2.5815125478534794e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.723830937879098,2.479227908790145e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.748105593916064,2.3754614745479744e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.771335434690796,2.2702752648161117e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.793506576098318,2.1637321479005527e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.814605766803515,2.055895803166435e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.834620396161922,1.9468306830014006e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.853538501757898,1.836601974332213e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.871348776555834,1.7252755597233307e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.888040575660442,1.6129179780971448e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.90360392268253,1.499596385126898e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.918029515707401,1.3853785133796954e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.931308732863933,1.270332632341475e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.943433637494275,1.1545275085731675e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.954396982927815,1.0380323665353295e-11,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.964192216871439,9.209168513405768e-12,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.972813485449175,8.032509967478648e-12,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.98025563698347,6.85105208182133e-12,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.986514225800427,5.665502942917305e-12,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.991585517069964,4.476576861925649e-12,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.99546649725103,3.28500603733491e-12,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.998154919954754,2.091625358686498e-12,0.0,0.3670000000000001,0.23512070815744887
without_edl,Au,8.999649775894264,8.987619205971248e-13,0.0,0.3670000000000001,0.23512070815744887
without_edl,Pd,9.000350224105738,8.987619205971244e-13,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.00184508004525,2.091625358686497e-12,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.004533502748973,3.2850060373349085e-12,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.008414482930037,4.476576861925647e-12,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.013485774199575,5.6655029429173025e-12,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.019744363016532,6.851052081821327e-12,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.027186514550829,8.032509967478645e-12,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.035807783128563,9.209168513405765e-12,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.045603017072187,1.038032366535329e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.056566362505729,1.154527508573167e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.06869126713607,1.2703326323414744e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.0819704842926,1.3853785133796947e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.096396077317474,1.4995963851268974e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.111959424339561,1.6129179780971442e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.128651223444168,1.72527555972333e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.146461498242106,1.8366019743322124e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.16537960383808,1.9468306830013997e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.185394233196488,2.055895803166434e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.206493423901685,2.1637321479005517e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.228664565309206,2.2702752648161107e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.251894406083938,2.3754614745479734e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.276169062120903,2.479227908790144e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.301474024844062,2.581512547853478e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.327794169878189,2.682254257723244e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.355113766088714,2.7813928265903507e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.383416484984174,2.878869000833326e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.412685410475614,2.974624520429452e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.442903048987176,3.0686021537730144e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.474051339911812,3.160745731879806e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.506111666405877,3.2510001819569847e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.539064866516183,3.339311560317782e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.572891244632826,3.425627084622234e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.607570583260973,3.5098951654234726e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.643082155104562,3.592065437001713e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.67940473545471,3.6720887874662226e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.716516614875387,3.7499173881089156e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.75439561217883,3.8255047219901574e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.793019087682904,3.8988056117413074e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.832363956742475,3.969776246566138e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.872406703546766,4.038374208425946e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.913123395174381,4.1045584973919836e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.954489695897651,4.1682895561501815e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,9.996480881727713,4.229529293644223e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.039071855191658,4.288241107841656e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.082237160332896,4.344389907610373e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.125950997925793,4.397942133692047e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.170187240895451,4.448865778759906e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.214919449933465,4.497130406548938e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.260120889300282,4.542707170047248e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.305764542804729,4.58556882873731e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.351823129951175,4.625689764877354e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.398269122244647,4.663045998812497e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.445074759644191,4.697615203307126e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.492212067154613,4.729376716889478e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.539652871546682,4.758311556200628e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.587368818195841,4.784402427340639e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.635331388029327,4.8076337362047534e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.68351191457155,4.827991597803807e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.731881601077626,4.845463844562995e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.780411537744714,4.860040033594321e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.82907271899097,4.871711452938078e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.877836060791722,4.880471126769866e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.926672418062534,4.8863138195699555e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,10.97555260207877,4.8892360392524424e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.024447397921232,4.8892360392524424e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.073327581937468,4.8863138195699555e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.12216393920828,4.880471126769866e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.170927281009032,4.871711452938078e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.219588462255288,4.860040033594321e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.268118398922375,4.845463844562995e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.316488085428452,4.827991597803807e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.364668611970675,4.8076337362047534e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.41263118180416,4.784402427340639e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.46034712845332,4.758311556200628e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.507787932845389,4.729376716889478e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.55492524035581,4.697615203307126e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.601730877755354,4.663045998812497e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.648176870048827,4.625689764877354e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.694235457195273,4.58556882873731e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.73987911069972,4.542707170047248e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.785080550066537,4.497130406548938e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.82981275910455,4.448865778759906e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.874049002074209,4.397942133692047e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.917762839667105,4.344389907610373e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,11.960928144808344,4.288241107841656e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.003519118272289,4.229529293644223e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.04551030410235,4.1682895561501815e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.08687660482562,4.1045584973919836e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.127593296453236,4.038374208425946e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.167636043257527,3.969776246566138e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.206980912317098,3.8988056117413074e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.245604387821171,3.8255047219901574e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.283483385124615,3.7499173881089156e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.320595264545291,3.6720887874662226e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.35691784489544,3.592065437001713e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.392429416739029,3.5098951654234726e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.427108755367176,3.425627084622234e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.460935133483819,3.339311560317782e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.493888333594125,3.2510001819569847e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.52594866008819,3.160745731879806e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.557096951012825,3.0686021537730144e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.587314589524388,2.974624520429452e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.616583515015828,2.878869000833326e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.644886233911288,2.7813928265903507e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.672205830121813,2.682254257723244e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.69852597515594,2.581512547853478e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.723830937879098,2.479227908790144e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.748105593916064,2.3754614745479734e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.771335434690796,2.2702752648161107e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.793506576098316,2.1637321479005517e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.814605766803513,2.055895803166434e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.834620396161922,1.9468306830013997e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.853538501757896,1.8366019743322124e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.871348776555834,1.72527555972333e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.88804057566044,1.6129179780971442e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.903603922682528,1.4995963851268974e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.918029515707401,1.3853785133796947e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.931308732863931,1.2703326323414744e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.943433637494273,1.154527508573167e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.954396982927815,1.038032366535329e-11,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.964192216871439,9.209168513405765e-12,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.972813485449173,8.032509967478645e-12,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.98025563698347,6.851052081821327e-12,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.986514225800427,5.6655029429173025e-12,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.991585517069964,4.476576861925647e-12,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.995466497251028,3.2850060373349085e-12,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.998154919954752,2.091625358686497e-12,0.0,-0.3669999999999999,-0.23512070815744804
without_edl,Pd,12.999649775894264,8.987619205971244e-13,0.0,-0.3669999999999999,-0.23512070815744804
