L_support_nm,pzc_support_V,material,x_nm,phi_RP_mV,sigma_uC_per_cm2
6.0,0.1,Au,0.435,-197.7796427143499,-8.981400596633502
6.0,0.1,Au,0.44,-197.7033494800207,-8.985215258349962
6.0,0.1,Au,0.445,-197.62618029582018,-8.98907371755999
6.0,0.1,Au,0.45,-197.54781563247866,-8.992991950727065
6.0,0.1,Au,0.455,-197.46888168486439,-8.99693864810778
6.0,0.1,Au,0.46,-197.3884426121609,-9.000960601742953
6.0,0.1,Au,0.465,-197.3077176986893,-9.004996847416534
6.0,0.1,Au,0.47,-197.22521029381082,-9.009122217660458
6.0,0.1,Au,0.475,-197.1426589534194,-9.013249784680028
6.0,0.1,Au,0.48,-197.0580972338362,-9.017477870659189
6.0,0.1,Au,0.485,-196.97367612606953,-9.021698926047522
6.0,0.1,Au,0.49,-196.88708040770885,-9.026028711965555
6.0,0.1,Au,0.495,-196.80074017024626,-9.030345723838686
6.0,0.1,Au,0.5,-196.71213500047784,-9.034775982327107
6.0,0.1,Au,0.505,-196.62382247119606,-9.039191608791196
6.0,0.1,Au,0.51,-196.5332342630293,-9.043721019199534
6.0,0.1,Au,0.515,-196.44289492948417,-9.04823798587679
6.0,0.1,Au,0.52,-196.35034944266613,-9.052865260217692
6.0,0.1,Au,0.525,-196.25792996695102,-9.057486234003449
6.0,0.1,Au,0.53,-196.16344979200187,-9.062210242750906
6.0,0.1,Au,0.535,-196.06890045335717,-9.06693770968314
6.0,0.1,Au,0.54,-195.97250265525676,-9.07175759958816
6.0,0.1,Au,0.545,-195.87577955703685,-9.076593754499156
6.0,0.1,Au,0.55,-195.77747362623384,-9.081509051039307
6.0,0.1,Au,0.555,-195.67854052758042,-9.086455705971977
6.0,0.1,Au,0.56,-195.5783267677099,-9.091466393965502
6.0,0.1,Au,0.565,-195.47715642282853,-9.096524911209572
6.0,0.1,Au,0.57,-195.37502487807777,-9.101631488447111
6.0,0.1,Au,0.575,-195.27159979595865,-9.106802742553066
6.0,0.1,Au,0.58,-195.16752978802052,-9.112006242949972
6.0,0.1,Au,0.585,-195.06184236099114,-9.117290614301442
6.0,0.1,Au,0.59,-194.95580266799553,-9.122592598951222
6.0,0.1,Au,0.595,-194.8478546564794,-9.12798999952703
6.0,0.1,Au,0.6,-194.73980432647775,-9.133392516027111
6.0,0.1,Au,0.605,-194.62960572733985,-9.138902445984007
6.0,0.1,Au,0.61,-194.51949547932617,-9.14440795838469
6.0,0.1,Au,0.615,-194.4070628437646,-9.150029590162768
6.0,0.1,Au,0.62,-194.2948369722686,-9.155640883737568
6.0,0.1,Au,0.625,-194.18019127392841,-9.161373168654578
6.0,0.1,Au,0.63,-194.06578994125763,-9.167093235288117
6.0,0.1,Au,0.635,-193.94895412395027,-9.172935026153485
6.0,0.1,Au,0.64,-193.83231589917594,-9.178766937392203
6.0,0.1,Au,0.645,-193.7133122544399,-9.184717119629003
6.0,0.1,Au,0.65,-193.59437674182098,-9.19066389525995
6.0,0.1,Au,0.655,-193.4732242782276,-9.196721518439618
6.0,0.1,Au,0.66,-193.35193467103792,-9.202785998799103
6.0,0.1,Au,0.665,-193.22864663881853,-9.208950400410073
6.0,0.1,Au,0.67,-193.10495203795224,-9.215135130453387
6.0,0.1,Au,0.675,-192.9795337640689,-9.221406044147553
6.0,0.1,Au,0.68,-192.85339111421246,-9.227713176640377
6.0,0.1,Au,0.685,-192.72583828479742,-9.234090818111127
6.0,0.1,Au,0.69,-192.5972138036282,-9.240522042169589
6.0,0.1,Au,0.695,-192.46751130391513,-9.247007167155243
6.0,0.1,Au,0.7,-192.33638131035957,-9.25356366683302
6.0,0.1,Au,0.705,-192.20450269833736,-9.26015759743413
6.0,0.1,Au,0.71,-192.07085378257972,-9.266840043222013
6.0,0.1,Au,0.715,-191.9367614337365,-9.273544660664173
6.0,0.1,Au,0.72,-191.80058995217126,-9.280353234742437
6.0,0.1,Au,0.725,-191.66423587117265,-9.287170938792366
6.0,0.1,Au,0.73,-191.52554679136648,-9.294105392782674
6.0,0.1,Au,0.735,-191.38687404493174,-9.301039030104413
6.0,0.1,Au,0.74,-191.245679206328,-9.3080987720346
6.0,0.1,Au,0.745,-191.10462389246157,-9.31515153772792
6.0,0.1,Au,0.75,-190.96093978546435,-9.322335743077781
6.0,0.1,Au,0.755,-190.81743342004458,-9.32951106134877
6.0,0.1,Au,0.76,-190.67127861699976,-9.33681880150101
6.0,0.1,Au,0.765,-190.5252507916684,-9.344120192767578
6.0,0.1,Au,0.77,-190.37664318604473,-9.351550573048764
6.0,0.1,Au,0.775,-190.22802433310912,-9.358981515695543
6.0,0.1,Au,0.78,-190.0769783565588,-9.366533814523057
6.0,0.1,Au,0.785,-189.9257024484295,-9.374097609929525
6.0,0.1,Au,0.79,-189.7722264382628,-9.381771410437858
6.0,0.1,Au,0.795,-189.6182334513913,-9.389471059781435
6.0,0.1,Au,0.8,-189.4623273332489,-9.397266365688553
6.0,0.1,Au,0.805,-189.30556531955898,-9.40510446637305
6.0,0.1,Au,0.81,-189.14721875196545,-9.413021794752725
6.0,0.1,Au,0.815,-188.98764538365018,-9.42100046316849
6.0,0.1,Au,0.82,-188.8268364837735,-9.429040908162325
6.0,0.1,Au,0.825,-188.6644199687671,-9.437161733912644
6.0,0.1,Au,0.83,-188.5011147036726,-9.445326997167367
6.0,0.1,Au,0.835,-188.3358340072102,-9.45359103199049
6.0,0.1,Au,0.84,-188.16998629429912,-9.461883417636043
6.0,0.1,Au,0.845,-188.00183064445838,-9.470291200128079
6.0,0.1,Au,0.85,-187.83338316104425,-9.478713574298785
6.0,0.1,Au,0.855,-187.66235086045526,-9.487265189328236
6.0,0.1,Au,0.86,-187.49123651828833,-9.495820906436583
6.0,0.1,Au,0.865,-187.3173331275308,-9.50451607597446
6.0,0.1,Au,0.87,-187.14347712619815,-9.513208876041093
6.0,0.1,Au,0.875,-186.96671312415353,-9.522047076143322
6.0,0.1,Au,0.88,-186.79003546030842,-9.530880959335578
6.0,0.1,Au,0.885,-186.6104235203466,-9.539861556333669
6.0,0.1,Au,0.89,-186.4308417999979,-9.548840642351104
6.0,0.1,Au,0.895,-186.24839384623274,-9.557963040039361
6.0,0.1,Au,0.9,-186.06582622673915,-9.567091421014041
6.0,0.1,Au,0.905,-185.88055045004566,-9.576355209848716
6.0,0.1,Au,0.91,-185.69491852839258,-9.58563680593137
6.0,0.1,Au,0.915,-185.50681654635468,-9.595041905033264
6.0,0.1,Au,0.92,-185.31804801150076,-9.60448033177596
6.0,0.1,Au,0.925,-185.12711234956618,-9.614027114872691
6.0,0.1,Au,0.93,-184.93514322913512,-9.623625570894243
6.0,0.1,Au,0.935,-184.74135528229667,-9.633314968236165
6.0,0.1,Au,0.94,-184.54613163705167,-9.643076150498416
6.0,0.1,Au,0.945,-184.34946024334286,-9.652909720183855
6.0,0.1,Au,0.95,-184.1509391953859,-9.662835772581705
6.0,0.1,Au,0.955,-183.95133991596572,-9.672815736552714
6.0,0.1,Au,0.96,-183.74948993655,-9.682908235523499
6.0,0.1,Au,0.965,-183.546905094353,-9.693037477633348
6.0,0.1,Au,0.97,-183.34170552221357,-9.70329745624032
6.0,0.1,Au,0.975,-183.13606500458243,-9.713579482121878
6.0,0.1,Au,0.98,-182.92750481305225,-9.724007491698385
6.0,0.1,Au,0.985,-182.71872759632342,-9.734446352534828
6.0,0.1,Au,0.99,-182.50680347430682,-9.745042558635658
6.0,0.1,Au,0.995,-182.2947997828553,-9.755642743208233
6.0,0.1,Au,1.0,-182.0795136381064,-9.766407050445679
6.0,0.1,Au,1.005,-181.86418760975243,-9.777173351863377
6.0,0.1,Au,1.01,-181.64554364010877,-9.788105550345561
6.0,0.1,Au,1.015,-181.42679633656567,-9.799042915522715
6.0,0.1,Au,1.02,-181.20479784345633,-9.810142840178182
6.0,0.1,Au,1.025,-180.98253042082388,-9.821256211309805
6.0,0.1,Au,1.03,-180.75717655764498,-9.83252390446875
6.0,0.1,Au,1.035,-180.53129339940523,-9.843818062380736
6.0,0.1,Au,1.04,-180.3025760539349,-9.855253929654253
6.0,0.1,Au,1.045,-180.07298766838795,-9.866733348931602
6.0,0.1,Au,1.05,-179.84088867279695,-9.878338298711151
6.0,0.1,Au,1.055,-179.60751416859299,-9.89000702392135
6.0,0.1,Au,1.06,-179.37200301291347,-9.901782581705325
6.0,0.1,Au,1.065,-179.13477198971862,-9.913644132865068
6.0,0.1,Au,1.07,-178.89580418585103,-9.925592523058448
6.0,0.1,Au,1.075,-178.65465791096966,-9.937649836802516
6.0,0.1,Au,1.08,-178.4121741160025,-9.949774026550875
6.0,0.1,Au,1.085,-178.16706589999774,-9.962029437351113
6.0,0.1,Au,1.09,-177.9209918620562,-9.974333139248188
6.0,0.1,Au,1.095,-177.6718865946208,-9.98678840261996
6.0,0.1,Au,1.1,-177.42213393431118,-9.99927603563544
6.0,0.1,Au,1.105,-177.1690067929357,-10.011932392704214
6.0,0.1,Au,1.11,-176.91547458175305,-10.024609003263347
6.0,0.1,Au,1.115,-176.6583089770196,-10.03746728350002
6.0,0.1,Au,1.12,-176.40088602398484,-10.050338431151756
6.0,0.1,Au,1.125,-176.1396708934315,-10.063399187679424
6.0,0.1,Au,1.13,-175.87823860580994,-10.076470802060502
6.0,0.1,Au,1.135,-175.61296521026406,-10.089734471837795
6.0,0.1,Au,1.14,-175.34740085636398,-10.1030126895328
6.0,0.1,Au,1.145,-175.0780592657404,-10.116479769063979
6.0,0.1,Au,1.15,-174.80823943993613,-10.129970760354192
6.0,0.1,Au,1.155,-174.53481491762145,-10.143641986469927
6.0,0.1,Au,1.16,-174.26061899171472,-10.157351782765263
6.0,0.1,Au,1.165,-173.98308849621992,-10.171228307540003
6.0,0.1,Au,1.17,-173.70440183828086,-10.185162640436955
6.0,0.1,Au,1.175,-173.42273085711736,-10.199246189495131
6.0,0.1,Au,1.18,-173.13944760934697,-10.21341035188365
6.0,0.1,Au,1.185,-172.85358752303878,-10.22770335619906
6.0,0.1,Au,1.19,-172.56561275359644,-10.242102094671177
6.0,0.1,Au,1.195,-172.27549889824132,-10.256607787438933
6.0,0.1,Au,1.2,-171.98274997713008,-10.271245233494493
6.0,0.1,Au,1.205,-171.68830053353867,-10.285967705674064
6.0,0.1,Au,1.21,-171.3907076276099,-10.300847350970503
6.0,0.1,Au,1.215,-171.09182341609505,-10.315791561546247
6.0,0.1,Au,1.22,-170.78932905040355,-10.33091627983082
6.0,0.1,Au,1.225,-170.4858942555972,-10.346088019571138
6.0,0.1,Au,1.23,-170.17845194465824,-10.361460135118088
6.0,0.1,Au,1.235,-169.87033573754388,-10.376865945473805
6.0,0.1,Au,1.24,-169.55790774716178,-10.39248734499291
6.0,0.1,Au,1.245,-169.24496671527297,-10.40813439658735
6.0,0.1,Au,1.25,-168.9275210700018,-10.424006678850908
6.0,0.1,Au,1.255,-168.60960231489904,-10.439902616606046
6.0,0.1,Au,1.26,-168.28710921457562,-10.456027271622217
6.0,0.1,Au,1.265,-167.96405393151045,-10.472180035775477
6.0,0.1,Au,1.27,-167.6364817795052,-10.488558643375738
6.0,0.1,Au,1.275,-167.30812910044332,-10.504976277328833
6.0,0.1,Au,1.28,-166.975440373854,-10.521610713658298
6.0,0.1,Au,1.285,-166.641631233998,-10.5383011706511
6.0,0.1,Au,1.29,-166.30377843999432,-10.555193810351284
6.0,0.1,Au,1.295,-165.96435922113324,-10.572164771294338
6.0,0.1,Au,1.3,-165.62128118297616,-10.58931867320219
6.0,0.1,Au,1.305,-165.27610689507893,-10.606577387597053
6.0,0.1,Au,1.31,-164.92772559573697,-10.62399645256415
6.0,0.1,Au,1.315,-164.5766623809964,-10.64154961330118
6.0,0.1,Au,1.32,-164.22288056241788,-10.659238704230106
6.0,0.1,Au,1.325,-163.86580734231075,-10.677092365235461
6.0,0.1,Au,1.33,-163.5065070158271,-10.695057381559643
6.0,0.1,Au,1.335,-163.14331614978687,-10.713216924861655
6.0,0.1,Au,1.34,-162.77835812011696,-10.731464826345151
6.0,0.1,Au,1.345,-162.408955001413,-10.74993498228035
6.0,0.1,Au,1.35,-162.03817944633687,-10.768473760034155
6.0,0.1,Au,1.355,-161.6624810234359,-10.787258681179205
6.0,0.1,Au,1.36,-161.28570910688316,-10.80609727700684
6.0,0.1,Au,1.365,-160.90364138330835,-10.825200663185582
6.0,0.1,Au,1.37,-160.52067781516138,-10.844348841592929
6.0,0.1,Au,1.375,-160.13217244372282,-10.863774110164858
6.0,0.1,Au,1.38,-159.74280883896841,-10.883242290402578
6.0,0.1,Au,1.385,-159.34779898345903,-10.902992783178048
6.0,0.1,Au,1.39,-158.9518178201242,-10.922791841344788
6.0,0.1,Au,1.395,-158.55023350550675,-10.94287105707566
6.0,0.1,Au,1.4,-158.147412438487,-10.963012110426648
6.0,0.1,Au,1.405,-157.73917564622428,-10.983423950039786
6.0,0.1,Au,1.41,-157.32929190537575,-11.003918137082211
6.0,0.1,Au,1.415,-156.91431169140853,-11.02466714778057
6.0,0.1,Au,1.42,-156.4971462791945,-11.045525418391273
6.0,0.1,Au,1.425,-156.0753141965877,-11.066617022521614
6.0,0.1,Au,1.43,-155.65065560422605,-11.087849952139695
6.0,0.1,Au,1.435,-155.22184170003206,-11.109290647349395
6.0,0.1,Au,1.44,-154.78948888166354,-11.130908288267822
6.0,0.1,Au,1.445,-154.35353850844098,-11.15270580692895
6.0,0.1,Au,1.45,-153.91330288944783,-11.174717587878607
6.0,0.1,Au,1.455,-153.4700345274596,-11.196881005978017
6.0,0.1,Au,1.46,-153.02174087391163,-11.219295688655418
6.0,0.1,Au,1.465,-152.570945102599,-11.241835477221047
6.0,0.1,Au,1.47,-152.11443114115147,-11.264661175293424
6.0,0.1,Au,1.475,-151.65587083111328,-11.287589190795334
6.0,0.1,Au,1.48,-151.190985579104,-11.3108334533958
6.0,0.1,Au,1.485,-150.72439730226475,-11.334162867237762
6.0,0.1,Au,1.49,-150.25099814223827,-11.357832825239084
6.0,0.1,Au,1.495,-149.77609472233468,-11.381577996234265
6.0,0.1,Au,1.5,-149.2940433294257,-11.405680565879713
6.0,0.1,Au,1.505,-148.81051738179718,-11.42985686326114
6.0,0.1,Au,1.51,-148.31967468193113,-11.454398998254442
6.0,0.1,Au,1.515,-147.82720292517703,-11.479022586092146
6.0,0.1,Au,1.52,-147.32742332263322,-11.504011566219338
6.0,0.1,Au,1.525,-146.82567138908232,-11.529099162896884
6.0,0.1,Au,1.53,-146.31679654980505,-11.554542904860748
6.0,0.1,Au,1.535,-145.80542398039245,-11.580111533331376
6.0,0.1,Au,1.54,-145.28727648936209,-11.606018907882895
6.0,0.1,Au,1.545,-144.7659415741979,-11.632085653641102
6.0,0.1,Au,1.55,-144.23831879885836,-11.658466792408081
6.0,0.1,Au,1.555,-143.70668291928442,-11.685048586386777
6.0,0.1,Au,1.56,-143.1693514051578,-11.711915162093108
6.0,0.1,Au,1.565,-142.6270825471695,-11.739028604992525
6.0,0.1,Au,1.57,-142.07977324614492,-11.766394070043752
6.0,0.1,Au,1.575,-141.52654838834007,-11.794055312933995
6.0,0.1,Au,1.58,-140.96895297559655,-11.821935083571171
6.0,0.1,Au,1.585,-140.40445910577063,-11.850159777062467
6.0,0.1,Au,1.59,-139.83622757989747,-11.878571353356126
6.0,0.1,Au,1.595,-139.26016116046534,-11.90737467432773
6.0,0.1,Au,1.6,-138.68090084605058,-11.93633769004847
6.0,0.1,Au,1.605,-138.0929656261395,-11.965734451044025
6.0,0.1,Au,1.61,-137.5022416127696,-11.995270651712518
6.0,0.1,Au,1.615,-136.90214476976482,-12.025275493862758
6.0,0.1,Au,1.62,-136.29948173049493,-12.055408645826251
6.0,0.1,Au,1.625,-135.68692841126182,-12.086036311787907
6.0,0.1,Au,1.63,-135.07181365201973,-12.116792049750012
6.0,0.1,Au,1.635,-134.4465000688179,-12.148057728910103
6.0,0.1,Au,1.64,-133.8183875729071,-12.179463353705643
6.0,0.1,Au,1.645,-133.179992886076,-12.211383088047198
6.0,0.1,Au,1.65,-132.5383080397379,-12.243467330364103
6.0,0.1,Au,1.655,-131.88648532369788,-12.276058466166106
6.0,0.1,Au,1.66,-131.23062994390176,-12.308851235155911
6.0,0.1,Au,1.665,-130.56499658062862,-12.342132903319568
6.0,0.1,Au,1.67,-129.89435381853218,-12.37566504142439
6.0,0.1,Au,1.675,-129.21448168985026,-12.409658647858485
6.0,0.1,Au,1.68,-128.5284203553066,-12.443961714585669
6.0,0.1,Au,1.685,-127.83382620959365,-12.478691421871316
6.0,0.1,Au,1.69,-127.13170405519392,-12.513797529591303
6.0,0.1,Au,1.695,-126.42184040394162,-12.549290712153919
6.0,0.1,Au,1.7,-125.70300592152928,-12.585232436274534
6.0,0.1,Au,1.705,-124.97725277633542,-12.621520093534228
6.0,0.1,Au,1.71,-124.24104509354133,-12.658330477673932
6.0,0.1,Au,1.715,-123.49870278544186,-12.695447593078907
6.0,0.1,Au,1.72,-122.74444930193613,-12.733160267254192
6.0,0.1,Au,1.725,-121.98473253439059,-12.77114610563147
6.0,0.1,Au,1.73,-121.21174400332683,-12.809795532184657
6.0,0.1,Au,1.735,-120.43377718048339,-12.84869387332683
6.0,0.1,Au,1.74,-119.64134001473204,-12.888315731614398
6.0,0.1,Au,1.745,-118.84415376121868,-12.928175044290063
6.0,0.1,Au,1.75,-118.03151942007726,-12.968806761347135
6.0,0.1,Au,1.755,-117.21404807115081,-13.009680328793458
6.0,0.1,Au,1.76,-116.38041945378902,-13.051361759661548
6.0,0.1,Au,1.765,-115.54149914871736,-13.09330777491513
6.0,0.1,Au,1.77,-114.68601397716671,-13.136082033492663
6.0,0.1,Au,1.775,-113.82438083693285,-13.179163690504355
6.0,0.1,Au,1.78,-112.94609204450411,-13.223078130125792
6.0,0.1,Au,1.785,-112.06037975856037,-13.26736374442298
6.0,0.1,Au,1.79,-111.15823289840087,-13.312471087430955
6.0,0.1,Au,1.795,-110.24696888330664,-13.358034288185666
6.0,0.1,Au,1.8,-109.3197765240284,-13.404393906149577
6.0,0.1,Au,1.805,-108.38137564475001,-13.451313950113498
6.0,0.1,Au,1.81,-107.427788610609,-13.49899330182055
6.0,0.1,Au,1.815,-106.46054326357009,-13.547355569172495
6.0,0.1,Au,1.82,-105.47901838618475,-13.596431813041763
6.0,0.1,Au,1.825,-104.48108351461994,-13.646328556620002
6.0,0.1,Au,1.83,-103.46984726503183,-13.696890369099407
6.0,0.1,Au,1.835,-102.43921858357582,-13.748421803172207
6.0,0.1,Au,1.84,-101.39622550855788,-13.800571456923105
6.0,0.1,Au,1.845,-100.33070880959878,-13.85384729187106
6.0,0.1,Au,1.85,-99.25359304431753,-13.907703080135123
6.0,0.1,Au,1.855,-98.15076187014104,-13.962844638843947
6.0,0.1,Au,1.86,-97.03677904377345,-14.018543780162327
6.0,0.1,Au,1.865,-95.89391711657389,-14.075686876522303
6.0,0.1,Au,1.87,-94.73987254675494,-14.133389105013253
6.0,0.1,Au,1.875,-93.55389595434532,-14.192687934633733
6.0,0.1,Au,1.88,-92.35605286182239,-14.252580089259881
6.0,0.1,Au,1.885,-91.12340475862486,-14.314212494419756
6.0,0.1,Au,1.89,-89.87736282743369,-14.376514590979314
6.0,0.1,Au,1.895,-88.5938697176565,-14.440689246468175
6.0,0.1,Au,1.9,-87.2943987540439,-14.505662794648805
6.0,0.1,Au,1.905,-85.95507113768797,-14.5726291754666
6.0,0.1,Au,1.91,-84.59587504581734,-14.640588980060132
6.0,0.1,Au,1.915,-83.1946240904185,-14.710651527830073
6.0,0.1,Au,1.92,-81.76799319901512,-14.781983072400243
6.0,0.1,Au,1.925,-80.29721448521059,-14.85552200809047
6.0,0.1,Au,1.93,-78.79349136143058,-14.93070816427947
6.0,0.1,Au,1.935,-77.24342619701402,-15.008211422500297
6.0,0.1,Au,1.94,-75.6501423669875,-15.087875614001621
6.0,0.1,Au,1.945,-74.00784119385325,-15.169990672658335
6.0,0.1,Au,1.95,-72.30822967706267,-15.254971248497865
6.0,0.1,Au,1.955,-70.55574138103137,-15.34259566329943
6.0,0.1,Au,1.96,-68.7259440350589,-15.434085530598054
6.0,0.1,Au,1.965,-66.83682179018514,-15.528541642841741
6.0,0.1,Au,1.97,-64.8399655766614,-15.62838445351793
6.0,0.1,Au,1.975,-62.7714783008131,-15.731808817310345
6.0,0.1,Au,1.98,-60.54249575290272,-15.843257944705863
6.0,0.1,Au,1.985,-58.21366588103104,-15.959699438299445
6.0,0.1,Au,1.99,-55.60454698231744,-16.09015538323513
6.0,0.1,Au,1.995,-52.79259142900677,-16.23075316090066
6.0,0.1,Au,2.0,-49.02724998775498,-16.41902023296325
6.0,0.1,C,2.0,-49.02724998775498,9.91010190901942
6.0,0.1,C,2.009983361065,-42.42938787393725,9.778144666743065
6.0,0.1,C,2.01996672213,-37.43459725558577,9.678248854376037
6.0,0.1,C,2.029950083195,-33.05704664337739,9.590697842131867
6.0,0.1,C,2.03993344426,-29.073070623758365,9.511018321739488
6.0,0.1,C,2.049916805324,-25.37812047555082,9.437119318775338
6.0,0.1,C,2.059900166389,-21.91113998477999,9.36777970895992
6.0,0.1,C,2.069883527454,-18.63201310611714,9.302197171386663
6.0,0.1,C,2.079866888519,-15.512348660649128,9.239803882477302
6.0,0.1,C,2.089850249584,-12.530990291200863,9.180176715088338
6.0,0.1,C,2.099833610649,-9.671561851462567,9.122988146293572
6.0,0.1,C,2.109816971714,-6.9210109279407925,9.067977127823136
6.0,0.1,C,2.119800332779,-4.268689737129095,9.014930704006902
6.0,0.1,C,2.129783693844,-1.705746587958068,8.963671841023482
6.0,0.1,C,2.139767054908,0.7752928754969592,8.914051051754383
6.0,0.1,C,2.149750415973,3.180823122071835,8.865940446822885
6.0,0.1,C,2.159733777038,5.516375712551678,8.819229395013286
6.0,0.1,C,2.169717138103,7.786781236797526,8.77382128452837
6.0,0.1,C,2.179700499168,9.996292607521502,8.72963105711389
6.0,0.1,C,2.189683860233,12.148680624632584,8.68658329677167
