L_support_nm,pzc_support_V,material,x_nm,phi_RP_mV,sigma_uC_per_cm2
1.0,0.9,Au,0.675,-204.88985513579524,-6.294597345169352
1.0,0.9,Au,0.68,-204.85083005697396,-6.296548599110416
1.0,0.9,Au,0.685,-204.8113714484504,-6.298521529536595
1.0,0.9,Au,0.69,-204.77159169901145,-6.300510517008541
1.0,0.9,Au,0.695,-204.73148858823214,-6.302515672547507
1.0,0.9,Au,0.7,-204.69094779328654,-6.304542712294787
1.0,0.9,Au,0.705,-204.65019276519095,-6.306580463699567
1.0,0.9,Au,0.71,-204.60888797142175,-6.308645703388027
1.0,0.9,Au,0.715,-204.5674699717779,-6.310716603370219
1.0,0.9,Au,0.72,-204.52540147221603,-6.3128200283483125
1.0,0.9,Au,0.725,-204.48330608586573,-6.314924797665827
1.0,0.9,Au,0.73,-204.44047703125506,-6.317066250396361
1.0,0.9,Au,0.735,-204.39768696390234,-6.319205753763997
1.0,0.9,Au,0.74,-204.35410278322834,-6.321384962797697
1.0,0.9,Au,0.745,-204.310598517936,-6.323560176062314
1.0,0.9,Au,0.75,-204.2662661827678,-6.325776792820724
1.0,0.9,Au,0.755,-204.22202677121297,-6.327988763398467
1.0,0.9,Au,0.76,-204.17695394848323,-6.330242404534952
1.0,0.9,Au,0.765,-204.13195788833377,-6.332492207542425
1.0,0.9,Au,0.77,-204.08615203346082,-6.334782500286074
1.0,0.9,Au,0.775,-204.04037817747957,-6.337071193085135
1.0,0.9,Au,0.78,-203.9938456238456,-6.339397820766834
1.0,0.9,Au,0.785,-203.94727406394333,-6.341726398761947
1.0,0.9,Au,0.79,-203.9000191653803,-6.3440891436901
1.0,0.9,Au,0.795,-203.8526320359547,-6.346458500161378
1.0,0.9,Au,0.8,-203.8046564160248,-6.348857281157873
1.0,0.9,Au,0.805,-203.75643856550877,-6.351268173683676
1.0,0.9,Au,0.81,-203.70774052110966,-6.353703075903631
1.0,0.9,Au,0.815,-203.65868000846694,-6.356156101535766
1.0,0.9,Au,0.82,-203.6092541060574,-6.358627396656244
1.0,0.9,Au,0.825,-203.5593424895108,-6.361122977483574
1.0,0.9,Au,0.83,-203.50917938052856,-6.363631132932686
1.0,0.9,Au,0.835,-203.45841177849056,-6.366169513034587
1.0,0.9,Au,0.84,-203.40749824709553,-6.3687151896043375
1.0,0.9,Au,0.845,-203.35587316529023,-6.371296443694602
1.0,0.9,Au,0.85,-203.30419240716935,-6.373880481600647
1.0,0.9,Au,0.855,-203.25171134046005,-6.376504534936112
1.0,0.9,Au,0.86,-203.199243457021,-6.379127929108064
1.0,0.9,Au,0.865,-203.14591028854719,-6.381794587531754
1.0,0.9,Au,0.87,-203.09263296724077,-6.384458453597075
1.0,0.9,Au,0.875,-203.0384532003125,-6.38716744194349
1.0,0.9,Au,0.88,-202.98434253997132,-6.389872974960547
1.0,0.9,Au,0.885,-202.92932240887282,-6.392623981515473
1.0,0.9,Au,0.89,-202.87435383952183,-6.395372409983023
1.0,0.9,Au,0.895,-202.81849935334895,-6.398165134291666
1.0,0.9,Au,0.9,-202.7626485935949,-6.40095767227937
1.0,0.9,Au,0.905,-202.70596457188964,-6.403791873364632
1.0,0.9,Au,0.91,-202.6492085641204,-6.406629673753093
1.0,0.9,Au,0.915,-202.5916977241259,-6.4095052157528185
1.0,0.9,Au,0.92,-202.53401548854714,-6.412389327531757
1.0,0.9,Au,0.925,-202.4756776412359,-6.415306219897319
1.0,0.9,Au,0.93,-202.41705099427045,-6.418237552245591
1.0,0.9,Au,0.935,-202.35788240005837,-6.4211959819561955
1.0,0.9,Au,0.94,-202.2982964905283,-6.424175277432699
1.0,0.9,Au,0.945,-202.23828941612942,-6.427175631152643
1.0,0.9,Au,0.95,-202.1777330435295,-6.430203449782638
1.0,0.9,Au,0.955,-202.1168755492635,-6.433246324495939
1.0,0.9,Au,0.96,-202.05534124162926,-6.43632303987765
1.0,0.9,Au,0.965,-201.9936172144307,-6.439409241237579
1.0,0.9,Au,0.97,-201.93110105803413,-6.442535049057407
1.0,0.9,Au,0.975,-201.8684904902513,-6.445665577446549
1.0,0.9,Au,0.98,-201.80499171871003,-6.448840516023613
1.0,0.9,Au,0.985,-201.74147121745997,-6.452016541086116
1.0,0.9,Au,0.99,-201.6769915828929,-6.455240522814469
1.0,0.9,Au,0.995,-201.61253508020957,-6.458463347948635
1.0,0.9,Au,1.0,-201.54707804285425,-6.461736199816401
1.0,0.9,Au,1.005,-201.4816576640349,-6.465007218757368
1.0,0.9,Au,1.01,-201.41522744841856,-6.468328729538186
1.0,0.9,Au,1.015,-201.34881448564278,-6.471649377676976
1.0,0.9,Au,1.02,-201.28141506020995,-6.475019348948617
1.0,0.9,Au,1.025,-201.2139809913547,-6.478391052391379
1.0,0.9,Au,1.03,-201.1456150338277,-6.481809350267728
1.0,0.9,Au,1.035,-201.07713252289741,-6.485233475814243
1.0,0.9,Au,1.04,-201.0078004352068,-6.488700080198774
1.0,0.9,Au,1.045,-200.93824425119374,-6.492177889399427
1.0,0.9,Au,1.05,-200.86794328545724,-6.495692937686252
1.0,0.9,Au,1.055,-200.79729108077558,-6.499225547920336
1.0,0.9,Au,1.06,-200.7260146315648,-6.502789370380875
1.0,0.9,Au,1.065,-200.6542475292119,-6.5063777254985204
1.0,0.9,Au,1.07,-200.58198463765396,-6.509990870076416
1.0,0.9,Au,1.075,-200.50908758752917,-6.513635722582656
1.0,0.9,Au,1.08,-200.43582269012347,-6.51729896745294
1.0,0.9,Au,1.085,-200.3617845687634,-6.521000873520945
1.0,0.9,Au,1.09,-200.2874975089659,-6.524715226510819
1.0,0.9,Au,1.095,-200.2123109525733,-6.528474554330449
1.0,0.9,Au,1.1,-200.13697725705566,-6.53224123910633
1.0,0.9,Au,1.105,-200.06063823410759,-6.536058190253735
1.0,0.9,Au,1.11,-199.984229639154,-6.5398786200014145
1.0,0.9,Au,1.115,-199.90673678510424,-6.543753262703903
1.0,0.9,Au,1.12,-199.82922198284865,-6.547629002816681
1.0,0.9,Au,1.125,-199.75057573446537,-6.551561315235846
1.0,0.9,Au,1.13,-199.67192129459826,-6.5554940372292005
1.0,0.9,Au,1.135,-199.59212287438436,-6.5594839582398965
1.0,0.9,Au,1.14,-199.5122942854376,-6.563475387687234
1.0,0.9,Au,1.145,-199.43134459649974,-6.567522872134127
1.0,0.9,Au,1.15,-199.35030736262786,-6.571574733827721
1.0,0.9,Au,1.155,-199.26820586070414,-6.575679808923907
1.0,0.9,Au,1.16,-199.18592658551486,-6.57979377268337
1.0,0.9,Au,1.165,-199.1026701971409,-6.583956592102069
1.0,0.9,Au,1.17,-199.0191175859615,-6.588134222661039
1.0,0.9,Au,1.175,-198.93469973980785,-6.592355114968722
1.0,0.9,Au,1.18,-198.84984545582992,-6.596597829167618
1.0,0.9,Au,1.185,-198.76425528811535,-6.600877337553348
1.0,0.9,Au,1.19,-198.67807460595634,-6.605186371661296
1.0,0.9,Au,1.195,-198.5912963908699,-6.609525282415619
1.0,0.9,Au,1.2,-198.503768602789,-6.613901671819665
1.0,0.9,Au,1.205,-198.41578144558758,-6.618301029679735
1.0,0.9,Au,1.21,-198.32688999021528,-6.62274560244835
1.0,0.9,Au,1.215,-198.23766780489115,-6.627206711714556
1.0,0.9,Au,1.22,-198.14740010501157,-6.631720096708536
1.0,0.9,Au,1.225,-198.05691188106243,-6.636244507905993
1.0,0.9,Au,1.23,-197.96525889474222,-6.640827157222002
1.0,0.9,Au,1.235,-197.8734692396889,-6.645416639974671
1.0,0.9,Au,1.24,-197.78042474678975,-6.650068864619627
1.0,0.9,Au,1.245,-197.68729467374263,-6.654725368271983
1.0,0.9,Au,1.25,-197.59285433649697,-6.659447385134265
1.0,0.9,Au,1.255,-197.49834225037077,-6.6641729894405755
1.0,0.9,Au,1.26,-197.40250250120178,-6.668964976899025
1.0,0.9,Au,1.265,-197.30656532407443,-6.673761835755393
1.0,0.9,Au,1.27,-197.20932214530447,-6.67862399469389
1.0,0.9,Au,1.275,-197.1119165117848,-6.683494276369874
1.0,0.9,Au,1.28,-197.01326417950065,-6.688426892984081
1.0,0.9,Au,1.285,-196.9143476274245,-6.69337272058789
1.0,0.9,Au,1.29,-196.81427749509513,-6.698376227204358
1.0,0.9,Au,1.295,-196.71380957582485,-6.703399623167872
1.0,0.9,Au,1.3,-196.61230897197078,-6.708474653360576
1.0,0.9,Au,1.305,-196.51025220815865,-6.713577491551181
1.0,0.9,Au,1.31,-196.4073035164982,-6.718724926134205
1.0,0.9,Au,1.315,-196.3036241432426,-6.723908894796985
1.0,0.9,Au,1.32,-196.19920412355197,-6.729129895781516
1.0,0.9,Au,1.325,-196.09387256099922,-6.734396473909153
1.0,0.9,Au,1.33,-195.98795195498948,-6.739692504209639
1.0,0.9,Au,1.335,-195.88094297593472,-6.745042953162378
1.0,0.9,Au,1.34,-195.77348642555884,-6.750415780681172
1.0,0.9,Au,1.345,-195.6647789995965,-6.755851151979289
1.0,0.9,Au,1.35,-195.55574528631254,-6.761302837643488
1.0,0.9,Au,1.355,-195.4453221015107,-6.76682399688358
1.0,0.9,Au,1.36,-195.33466469531254,-6.772356867193487
1.0,0.9,Au,1.365,-195.22251137806677,-6.777964533055776
1.0,0.9,Au,1.37,-195.11017926566643,-6.7835811386757925
1.0,0.9,Au,1.375,-194.9962833381664,-6.789275935050794
1.0,0.9,Au,1.38,-194.88222208182125,-6.794978997868051
1.0,0.9,Au,1.385,-194.7665717132424,-6.800761516296994
1.0,0.9,Au,1.39,-194.6507246764446,-6.806553868136883
1.0,0.9,Au,1.395,-194.5333072975159,-6.812424737083318
1.0,0.9,Au,1.4,-194.415616962077,-6.818309253855265
1.0,0.9,Au,1.405,-194.29641782222723,-6.824269210847753
1.0,0.9,Au,1.41,-194.17682711397188,-6.83024874626052
1.0,0.9,Au,1.415,-194.05582786511457,-6.836298708703385
1.0,0.9,Au,1.42,-193.93428140296368,-6.842376031810931
1.0,0.9,Au,1.425,-193.81145879382578,-6.848517162267825
1.0,0.9,Au,1.43,-193.68790397971787,-6.85469490297322
1.0,0.9,Au,1.435,-193.5632287393165,-6.86092866499329
1.0,0.9,Au,1.44,-193.43761661414808,-6.867209271251711
1.0,0.9,Au,1.445,-193.31105259283527,-6.873537472317351
1.0,0.9,Au,1.45,-193.18333839597278,-6.879923182160475
1.0,0.9,Au,1.455,-193.05484201789602,-6.886348001064313
1.0,0.9,Au,1.46,-192.9249854042064,-6.892840831748794
1.0,0.9,Au,1.465,-192.79450546688724,-6.899364828614751
1.0,0.9,Au,1.47,-192.6624703547016,-6.905966584224034
1.0,0.9,Au,1.475,-192.52994819071262,-6.912592692423483
1.0,0.9,Au,1.48,-192.39570223558815,-6.9193049901797075
1.0,0.9,Au,1.485,-192.2610722292403,-6.926036490497098
1.0,0.9,Au,1.49,-192.12458594052882,-6.932860804932674
1.0,0.9,Au,1.495,-191.98777637030503,-6.9397012834438625
1.0,0.9,Au,1.5,-191.84902190911205,-6.946639006503512
1.0,0.9,Au,1.505,-191.70995606568533,-6.953592298674847
1.0,0.9,Au,1.51,-191.56890578243508,-6.96064481283736
1.0,0.9,Au,1.515,-191.427503293686,-6.967714937274814
1.0,0.9,Au,1.52,-191.28412808003864,-6.974883697957182
1.0,0.9,Au,1.525,-191.14030635975647,-6.982074783971291
1.0,0.9,Au,1.53,-190.99457390195556,-6.9893614068613354
1.0,0.9,Au,1.535,-190.8482496287321,-6.996677620522508
1.0,0.9,Au,1.54,-190.70012265680825,-7.004083969118701
1.0,0.9,Au,1.545,-190.55121318476756,-7.011529442720736
1.0,0.9,Au,1.55,-190.40064781380025,-7.0190577112691015
1.0,0.9,Au,1.555,-190.24907241759016,-7.026636481079606
1.0,0.9,Au,1.56,-190.096016673244,-7.034289268296915
1.0,0.9,Au,1.565,-189.9416975362222,-7.042005225148004
1.0,0.9,Au,1.57,-189.78609014710878,-7.049785594603675
1.0,0.9,Au,1.575,-189.62895301359578,-7.057642451279325
1.0,0.9,Au,1.58,-189.47072253811908,-7.0655539750531595
1.0,0.9,Au,1.585,-189.3106969673627,-7.07355525359098
1.0,0.9,Au,1.59,-189.1497613033178,-7.081602036793224
1.0,0.9,Au,1.595,-188.98678048349382,-7.089751077784423
1.0,0.9,Au,1.6,-188.82304678587187,-7.097937762665521
1.0,0.9,Au,1.605,-188.65704688989695,-7.106237757464267
1.0,0.9,Au,1.61,-188.49041189728362,-7.114569507094933
1.0,0.9,Au,1.615,-188.3213309870745,-7.123023552605388
1.0,0.9,Au,1.62,-188.15168173115973,-7.131506015401127
1.0,0.9,Au,1.625,-187.9794582418198,-7.140117189868124
1.0,0.9,Au,1.63,-187.80667308926724,-7.148756447495752
1.0,0.9,Au,1.635,-187.6312439479803,-7.157527904560099
1.0,0.9,Au,1.64,-187.4551939007091,-7.166330406923659
1.0,0.9,Au,1.645,-187.27649235549723,-7.175265484184252
1.0,0.9,Au,1.65,-187.0970425155999,-7.184237976179119
1.0,0.9,Au,1.655,-186.9149957652206,-7.193340313698084
1.0,0.9,Au,1.66,-186.73200685545928,-7.202489759186151
1.0,0.9,Au,1.665,-186.5465335825068,-7.211763422833774
1.0,0.9,Au,1.67,-186.35986340344678,-7.221096931786775
1.0,0.9,Au,1.675,-186.1708713173991,-7.230546536089159
1.0,0.9,Au,1.68,-185.98037601835307,-7.240071301041461
1.0,0.9,Au,1.685,-185.78775951331156,-7.249702126293537
1.0,0.9,Au,1.69,-185.59329455657277,-7.259425374130475
1.0,0.9,Au,1.695,-185.39693257970154,-7.269243472974036
1.0,0.9,Au,1.7,-185.19835328589735,-7.279172437664247
1.0,0.9,Au,1.705,-184.99810749723113,-7.289184727097557
1.0,0.9,Au,1.71,-184.79526907341398,-7.299326648288415
1.0,0.9,Au,1.715,-184.590982356331,-7.309540984142564
1.0,0.9,Au,1.72,-184.3837393267859,-7.319903135619819
1.0,0.9,Au,1.725,-184.1752346818539,-7.330328367866419
1.0,0.9,Au,1.73,-183.96343966319435,-7.340918118799397
1.0,0.9,Au,1.735,-183.75051948735677,-7.351564127591276
1.0,0.9,Au,1.74,-183.5340212727705,-7.36238903832059
1.0,0.9,Au,1.745,-183.31646699214036,-7.373266752352096
1.0,0.9,Au,1.75,-183.0951079327918,-7.3843347053195245
1.0,0.9,Au,1.755,-182.87267992192793,-7.395456105862717
1.0,0.9,Au,1.76,-182.6462926145192,-7.406775471233154
1.0,0.9,Au,1.765,-182.4187302991051,-7.418153587003859
1.0,0.9,Au,1.77,-182.18713360525965,-7.429733421696132
1.0,0.9,Au,1.775,-181.95415560956846,-7.441382321480691
1.0,0.9,Au,1.78,-181.717150042755,-7.453232599821363
1.0,0.9,Au,1.785,-181.47845420866383,-7.465167391525923
1.0,0.9,Au,1.79,-181.2358167253616,-7.477299265691034
1.0,0.9,Au,1.795,-180.99107979597156,-7.489536112160536
1.0,0.9,Au,1.8,-180.74255801702202,-7.501962201108013
1.0,0.9,Au,1.805,-180.49143474423488,-7.514518364747371
1.0,0.9,Au,1.81,-180.23674060675899,-7.527253071621165
1.0,0.9,Au,1.815,-179.97886200637402,-7.540147001640414
1.0,0.9,Au,1.82,-179.71766480237156,-7.553206861840536
1.0,0.9,Au,1.825,-179.4526352386838,-7.566458340024925
1.0,0.9,Au,1.83,-179.18455392825328,-7.57986240554645
1.0,0.9,Au,1.835,-178.91194665654453,-7.593492769131887
1.0,0.9,Au,1.84,-178.63654124387898,-7.607263039765165
1.0,0.9,Au,1.845,-178.35589196373,-7.621295503772614
1.0,0.9,Au,1.85,-178.0726535806675,-7.6354574229257395
1.0,0.9,Au,1.855,-177.78345144006752,-7.649917529955738
1.0,0.9,Au,1.86,-177.491790575524,-7.664500573182914
1.0,0.9,Au,1.865,-177.19346589005153,-7.679416807456538
1.0,0.9,Au,1.87,-176.8926979013033,-7.69445520689395
1.0,0.9,Au,1.875,-176.58460557259588,-7.709859823329321
1.0,0.9,Au,1.88,-176.27393215908728,-7.7253934940047495
1.0,0.9,Au,1.885,-175.95532932124414,-7.741323635896907
1.0,0.9,Au,1.89,-175.63381393102958,-7.757399405407635
1.0,0.9,Au,1.895,-175.30382959590548,-7.7738986221638395
1.0,0.9,Au,1.9,-174.9703635784144,-7.790571923038393
1.0,0.9,Au,1.905,-174.62795675520798,-7.807692264198715
1.0,0.9,Au,1.91,-174.28121110089836,-7.8250295469141955
1.0,0.9,Au,1.915,-173.92511156941256,-7.842834523488486
1.0,0.9,Au,1.92,-173.56346552596506,-7.860916825660862
1.0,0.9,Au,1.925,-173.1920871825327,-7.879485742832479
1.0,0.9,Au,1.93,-172.81351824302143,-7.898414189808042
1.0,0.9,Au,1.935,-172.4248265566666,-7.917848774125784
1.0,0.9,Au,1.94,-172.0267323324013,-7.937753485339048
1.0,0.9,Au,1.945,-171.61802968475413,-7.958188617721406
1.0,0.9,Au,1.95,-171.19692068525737,-7.979244067696245
1.0,0.9,Au,1.955,-170.7644719055775,-8.00086650668024
1.0,0.9,Au,1.96,-170.315394571219,-8.023320373398164
1.0,0.9,Au,1.965,-169.85370486557696,-8.046404858680265
1.0,0.9,Au,1.97,-169.36901784248414,-8.070639209834907
1.0,0.9,Au,1.975,-168.86922398712454,-8.095628902602888
1.0,0.9,Au,1.98,-168.33546327828407,-8.12231693804491
1.0,0.9,Au,1.985,-167.7807985177777,-8.150050176070229
1.0,0.9,Au,1.99,-167.1673750747754,-8.180721348220343
1.0,0.9,Au,1.995,-166.51179218006575,-8.213500492955825
1.0,0.9,Au,2.0,-165.65849724894707,-8.25616523951176
1.0,0.9,C,2.0,-165.65849724894707,-2.8247560935999854
1.0,0.9,C,2.01,-164.14060059398096,-2.8551140266993076
1.0,0.9,C,2.02,-162.95125184535678,-2.8789010016717915
1.0,0.9,C,2.03,-161.88687473516518,-2.9001885438756236
1.0,0.9,C,2.04,-160.9013022856154,-2.919899992866619
1.0,0.9,C,2.05,-159.9729542870298,-2.938466952838331
1.0,0.9,C,2.06,-159.08922334760516,-2.956141571626824
1.0,0.9,C,2.07,-158.2418201019378,-2.973089636540171
1.0,0.9,C,2.08,-157.4248717793799,-2.9894286029913286
1.0,0.9,C,2.09,-156.63399604010414,-3.005246117776844
1.0,0.9,C,2.1,-155.8657948088846,-3.0206101424012353
1.0,0.9,C,2.11,-155.11755400957503,-3.0355749583874267
1.0,0.9,C,2.12,-154.3870541166522,-3.0501849562458836
1.0,0.9,C,2.13,-153.67244472659104,-3.0644771440471064
1.0,0.9,C,2.14,-152.97215823270565,-3.078482873924814
1.0,0.9,C,2.15,-152.28484848291637,-3.0922290689205996
1.0,0.9,C,2.16,-151.60934600044084,-3.10573911857011
1.0,0.9,C,2.17,-150.94462452965038,-3.1190335479859193
1.0,0.9,C,2.18,-150.28977553051948,-3.1321305279685374
1.0,0.9,C,2.19,-149.64398837781613,-3.145046271022605
