L_support_nm,pzc_support_V,material,x_nm,phi_RP_mV,sigma_uC_per_cm2
15.0,0.1,Au,1.285,-165.5893846002833,-10.687740755123503
15.0,0.1,Au,1.29,-165.24756613831354,-10.704831678221991
15.0,0.1,Au,1.295,-164.9027618181261,-10.722071894231362
15.0,0.1,Au,1.3,-164.55548543025898,-10.739435713624717
15.0,0.1,Au,1.305,-164.20506166548074,-10.75695690186363
15.0,0.1,Au,1.31,-163.85221871203905,-10.774599049535714
15.0,0.1,Au,1.315,-163.49606333184548,-10.792406818545395
15.0,0.1,Au,1.32,-163.13754139656695,-10.81033291530932
15.0,0.1,Au,1.325,-162.77553872145677,-10.828433049064829
15.0,0.1,Au,1.33,-162.4112214414251,-10.846648913066412
15.0,0.1,Au,1.335,-162.04325212294472,-10.865047378990432
15.0,0.1,Au,1.34,-161.6730190090075,-10.883559034687291
15.0,0.1,Au,1.345,-161.29895985895763,-10.902261992189786
15.0,0.1,Au,1.35,-160.92268610590497,-10.921075679842419
15.0,0.1,Au,1.355,-160.54240991423936,-10.9400894894257
15.0,0.1,Au,1.36,-160.15996619994107,-10.959211675140613
15.0,0.1,Au,1.365,-159.77334154048228,-10.978542908113553
15.0,0.1,Au,1.37,-159.3845938131039,-10.997980294482474
15.0,0.1,Au,1.375,-158.99148483613322,-11.017635743331006
15.0,0.1,Au,1.38,-158.59629408846894,-11.037395280714222
15.0,0.1,Au,1.385,-158.19656029914955,-11.05738197018019
15.0,0.1,Au,1.39,-157.7947823290064,-11.077470868687348
15.0,0.1,Au,1.395,-157.3882783505105,-11.097796067612142
15.0,0.1,Au,1.4,-156.9797635059696,-11.118221809839188
15.0,0.1,Au,1.405,-156.56633882606735,-11.1388930438343
15.0,0.1,Au,1.41,-156.15093173433598,-11.159663398420868
15.0,0.1,Au,1.415,-155.7304304340745,-11.180688463433942
15.0,0.1,Au,1.42,-155.3079697124977,-11.201811499512782
15.0,0.1,Au,1.425,-154.88023017547806,-11.223198476363764
15.0,0.1,Au,1.43,-154.45054812313091,-11.244682578981122
15.0,0.1,Au,1.435,-154.0154027237196,-11.266439848951688
15.0,0.1,Au,1.44,-153.57832499183195,-11.28829373554607
15.0,0.1,Au,1.445,-153.13559976048114,-11.31042999711361
15.0,0.1,Au,1.45,-152.6909449997566,-11.332662735149837
15.0,0.1,Au,1.455,-152.24045926341262,-11.355187021967037
15.0,0.1,Au,1.46,-151.78803874607993,-11.377808047833671
15.0,0.1,Au,1.465,-151.32960474143013,-11.400729748066162
15.0,0.1,Au,1.47,-150.86922195563656,-11.423748887355838
15.0,0.1,Au,1.475,-150.40264441271012,-11.447077764502161
15.0,0.1,Au,1.48,-149.9340946265725,-11.470505253809044
15.0,0.1,Au,1.485,-149.4591703199122,-11.494251469142057
15.0,0.1,Au,1.49,-148.98224011224664,-11.518097979525335
15.0,0.1,Au,1.495,-148.4987573765621,-11.542272116309562
15.0,0.1,Au,1.5,-148.013224130946,-11.566548778590366
15.0,0.1,Au,1.505,-147.52096233778062,-11.591161868248637
15.0,0.1,Au,1.51,-147.02659369619792,-11.615880300327772
15.0,0.1,Au,1.515,-146.52532268773422,-11.640943850750956
15.0,0.1,Au,1.52,-146.0218759595927,-11.666116187158032
15.0,0.1,Au,1.525,-145.51135543523404,-11.691642213375966
15.0,0.1,Au,1.53,-144.99857695701755,-11.71728113728679
15.0,0.1,Au,1.535,-144.47855580783843,-11.743282194745746
15.0,0.1,Au,1.54,-143.95618024803522,-11.769400972735907
15.0,0.1,Au,1.545,-143.42639583355972,-11.79589019345968
15.0,0.1,Au,1.55,-142.89414543681676,-11.82250271329683
15.0,0.1,Au,1.555,-142.3543227978542,-11.849493845244957
15.0,0.1,Au,1.56,-141.8119065614854,-11.8766146570634
15.0,0.1,Au,1.565,-141.26175756190293,-11.904122107042522
15.0,0.1,Au,1.57,-140.7088703369459,-11.931766468290373
15.0,0.1,Au,1.575,-140.1480927262815,-11.959805348823592
15.0,0.1,Au,1.58,-139.58441423419123,-11.987989273428106
15.0,0.1,Au,1.585,-139.01269062185892,-12.016575454044721
15.0,0.1,Au,1.59,-138.43788437665646,-12.045315766304844
15.0,0.1,Au,1.595,-137.85488110716364,-12.074465929779485
15.0,0.1,Au,1.6,-137.26859323134508,-12.103780323570414
15.0,0.1,Au,1.605,-136.6739591483654,-12.133512027719396
15.0,0.1,Au,1.61,-136.07581706912984,-12.163419131681176
15.0,0.1,Au,1.615,-135.469182154426,-12.193750877416369
15.0,0.1,Au,1.62,-134.85879316468578,-12.22427032690338
15.0,0.1,Au,1.625,-134.23976703569195,-12.25522163335307
15.0,0.1,Au,1.63,-133.61671670186107,-12.286374150044614
15.0,0.1,Au,1.635,-132.98488694913803,-12.317965637680766
15.0,0.1,Au,1.64,-132.34873734476778,-12.349773117899279
15.0,0.1,Au,1.645,-131.7036676874348,-12.382026600765927
15.0,0.1,Au,1.65,-131.05395542823885,-12.414512213725724
15.0,0.1,Au,1.655,-130.39518366180175,-12.44745080204758
15.0,0.1,Au,1.66,-129.73141771339888,-12.480639099467723
15.0,0.1,Au,1.665,-129.0584534198983,-12.514287314142752
15.0,0.1,Au,1.67,-128.3801126444992,-12.548204352912705
15.0,0.1,Au,1.675,-127.69243462953445,-12.582588253660946
15.0,0.1,Au,1.68,-126.998965031615,-12.617261733556917
15.0,0.1,Au,1.685,-126.29601844620328,-12.652409062827502
15.0,0.1,Au,1.69,-125.58683006964708,-12.687868481655313
15.0,0.1,Au,1.695,-124.86802316687003,-12.723808826794167
15.0,0.1,Au,1.7,-124.14248658678727,-12.760085655798303
15.0,0.1,Au,1.705,-123.40718705328,-12.796850632473667
15.0,0.1,Au,1.71,-122.66462939425044,-12.833978515425146
15.0,0.1,Au,1.715,-121.91216018436084,-12.871601975919624
15.0,0.1,Au,1.72,-121.1518605825856,-12.909616956008389
15.0,0.1,Au,1.725,-120.38149516778088,-12.948135226748626
15.0,0.1,Au,1.73,-119.60267957675957,-12.987076006299688
15.0,0.1,Au,1.735,-118.81363650370166,-13.026528159952584
15.0,0.1,Au,1.74,-118.01547172051741,-13.066436399111797
15.0,0.1,Au,1.745,-117.20690834700476,-13.10686456778743
15.0,0.1,Au,1.75,-116.38849510758808,-13.147785229758263
15.0,0.1,Au,1.755,-115.55950035464292,-13.189234967405522
15.0,0.1,Au,1.76,-114.71986530955691,-13.231216719659821
15.0,0.1,Au,1.765,-113.86945122814687,-13.273737423730324
15.0,0.1,Au,1.77,-113.00753756272498,-13.316833107001418
15.0,0.1,Au,1.775,-112.13462946189595,-13.360478512042869
15.0,0.1,Au,1.78,-111.24928586208392,-13.40474569203347
15.0,0.1,Au,1.785,-110.35271067739629,-13.449574451267853
15.0,0.1,Au,1.79,-109.4426782600334,-13.495076072135998
15.0,0.1,Au,1.795,-108.52115075104639,-13.541152447585347
15.0,0.1,Au,1.8,-107.58504746668113,-13.587957611803612
15.0,0.1,Au,1.805,-106.63715371111374,-13.635352299581982
15.0,0.1,Au,1.81,-105.67345557743441,-13.683537206265948
15.0,0.1,Au,1.815,-104.69763306469333,-13.732328331903002
15.0,0.1,Au,1.82,-103.7046513823507,-13.781977416020133
15.0,0.1,Au,1.825,-102.69916478127578,-13.83225174607388
15.0,0.1,Au,1.83,-101.67501819574588,-13.883459075350373
15.0,0.1,Au,1.835,-100.63792955163886,-13.935313507555724
15.0,0.1,Au,1.84,-99.58050941550874,-13.988184514362228
15.0,0.1,Au,1.845,-98.5096410747487,-14.041727931400233
15.0,0.1,Au,1.85,-97.41656797239727,-14.096381586517804
15.0,0.1,Au,1.855,-96.30945586771732,-14.151737191751801
15.0,0.1,Au,1.86,-95.17802428866858,-14.208308770704239
15.0,0.1,Au,1.865,-94.03185822802195,-14.26561707373657
15.0,0.1,Au,1.87,-92.85896504995331,-14.324261732640004
15.0,0.1,Au,1.875,-91.67051114164727,-14.383684428055304
15.0,0.1,Au,1.88,-90.45256152416977,-14.44458190892918
15.0,0.1,Au,1.885,-89.2180595026417,-14.506307010005582
15.0,0.1,Au,1.89,-87.95084049264904,-14.569667960505218
15.0,0.1,Au,1.895,-86.6658648755992,-14.633916741357709
15.0,0.1,Au,1.9,-85.34437154902533,-14.699991407686403
15.0,0.1,Au,1.905,-84.00363911932247,-14.767028029171545
15.0,0.1,Au,1.91,-82.62182862067695,-14.83611855410382
15.0,0.1,Au,1.915,-81.21892344308087,-14.906263812983624
15.0,0.1,Au,1.92,-79.76935512370756,-14.97874222895229
15.0,0.1,Au,1.925,-78.29632149501259,-15.052393910387037
15.0,0.1,Au,1.93,-76.76960838435514,-15.12872956591991
15.0,0.1,Au,1.935,-75.21632128967144,-15.206393920654095
15.0,0.1,Au,1.94,-73.60025015974628,-15.287197477150356
15.0,0.1,Au,1.945,-71.9533863715058,-15.369540666562376
15.0,0.1,Au,1.95,-70.231410454344,-15.455639462420468
15.0,0.1,Au,1.955,-68.47264170867841,-15.543577899703747
15.0,0.1,Au,1.96,-66.62106238407763,-15.636156865933787
15.0,0.1,Au,1.965,-64.72355634350032,-15.731032167962653
15.0,0.1,Au,1.97,-62.70555974095303,-15.831931998090015
15.0,0.1,Au,1.975,-60.626164800016035,-15.935901745136865
15.0,0.1,Au,1.98,-58.3765598446968,-16.048381992902826
15.0,0.1,Au,1.985,-56.033746826430196,-16.165522643816157
15.0,0.1,Au,1.99,-53.40394759880176,-16.29701260519758
15.0,0.1,Au,1.995,-50.573763100032195,-16.438521830136057
15.0,0.1,Au,2.0,-46.78404698118438,-16.628007636078447
15.0,0.1,C,2.0,-46.78404698118438,9.82650694777334
15.0,0.1,C,2.009993337775,-40.137984765552154,9.693585703460696
15.0,0.1,C,2.01998667555,-35.10401472408291,9.592906302631311
15.0,0.1,C,2.029980013324,-30.69060587756393,9.504638125700932
15.0,0.1,C,2.039973351099,-26.672779476697404,9.424281597683601
15.0,0.1,C,2.049966688874,-22.94536218515554,9.349733251852763
15.0,0.1,C,2.059960026649,-19.446928591709995,9.279764579983853
15.0,0.1,C,2.069953364424,-16.13712029208114,9.213568413991275
15.0,0.1,C,2.079946702199,-12.987378253397521,9.150573573217603
15.0,0.1,C,2.089940039973,-9.976427177959371,9.09035455170884
15.0,0.1,C,2.099933377748,-7.087806597245363,9.03258214009456
15.0,0.1,C,2.109926715523,-4.308405465586721,8.976994117461388
15.0,0.1,C,2.119920053298,-1.6275368847143072,8.923376745843939
15.0,0.1,C,2.129913391073,0.9636750926160331,8.871552506297332
15.0,0.1,C,2.139906728847,3.4727179919479783,8.821371648310695
15.0,0.1,C,2.149900066622,5.905991566118302,8.772706176827286
15.0,0.1,C,2.159893404397,8.26902755675524,8.725445457014548
15.0,0.1,C,2.169886742172,10.566654059307714,8.6794929269635
15.0,0.1,C,2.179880079947,12.803120906332449,8.634763590023004
15.0,0.1,C,2.189873417722,14.982196975912041,8.591182068631413
