L_support_nm,pzc_support_V,material,x_nm,phi_RP_mV,sigma_uC_per_cm2
6.0,0.9,Au,0.49,-213.90912250830277,-5.7856639014966005
6.0,0.9,Au,0.495,-213.8928111977783,-5.786479467022825
6.0,0.9,Au,0.5,-213.8760327837096,-5.787318387726259
6.0,0.9,Au,0.505,-213.8593499312816,-5.788152530347658
6.0,0.9,Au,0.51,-213.8421979886167,-5.789010127480903
6.0,0.9,Au,0.515,-213.82513211819568,-5.789863421001955
6.0,0.9,Au,0.52,-213.80761282260298,-5.79073938578159
6.0,0.9,Au,0.525,-213.79015274227385,-5.791612389798047
6.0,0.9,Au,0.53,-213.7722715744859,-5.792506448187444
6.0,0.9,Au,0.535,-213.75440691294548,-5.793399681264464
6.0,0.9,Au,0.54,-213.73616814242692,-5.794311619790394
6.0,0.9,Au,0.545,-213.71788983235703,-5.795225535293887
6.0,0.9,Au,0.55,-213.69929606975415,-5.796155223424031
6.0,0.9,Au,0.555,-213.68059674757495,-5.797090189532991
6.0,0.9,Au,0.56,-213.66164859418663,-5.798037597202407
6.0,0.9,Au,0.565,-213.64252289070222,-5.798993882376627
6.0,0.9,Au,0.57,-213.6232187073045,-5.799959091546514
6.0,0.9,Au,0.575,-213.60366341042277,-5.800936856390599
6.0,0.9,Au,0.58,-213.58399922044111,-5.801920065889683
6.0,0.9,Au,0.585,-213.56401329902567,-5.8029193619604555
6.0,0.9,Au,0.59,-213.54398283275057,-5.803920885274209
6.0,0.9,Au,0.595,-213.5235673192738,-5.804941660948049
6.0,0.9,Au,0.6,-213.50316219705343,-5.805961917059068
6.0,0.9,Au,0.605,-213.48231993549072,-5.807004030137203
6.0,0.9,Au,0.61,-213.4615299791409,-5.808043527954694
6.0,0.9,Au,0.615,-213.44026525301024,-5.809106764261227
6.0,0.9,Au,0.62,-213.41907890663222,-5.810166081580127
6.0,0.9,Au,0.625,-213.39739696961425,-5.811250178431027
6.0,0.9,Au,0.63,-213.37580180407275,-5.8123299367081005
6.0,0.9,Au,0.635,-213.35370834187302,-5.8134346098180885
6.0,0.9,Au,0.64,-213.33169161181132,-5.814535446321173
6.0,0.9,Au,0.645,-213.3091921683584,-5.815660418493818
6.0,0.9,Au,0.65,-213.28674138716596,-5.81678295755344
6.0,0.9,Au,0.655,-213.2638407906824,-5.817927987377619
6.0,0.9,Au,0.66,-213.2409442874923,-5.819072812537122
6.0,0.9,Au,0.665,-213.21764611217594,-5.8202377213029415
6.0,0.9,Au,0.67,-213.19429353586716,-5.821405350118381
6.0,0.9,Au,0.675,-213.17059963294406,-5.822590045264536
6.0,0.9,Au,0.68,-213.14678237119648,-5.823780908351915
6.0,0.9,Au,0.685,-213.12269249896883,-5.824985401963296
6.0,0.9,Au,0.69,-213.09840398551253,-5.826199827636112
6.0,0.9,Au,0.695,-213.07391556206738,-5.827424248808369
6.0,0.9,Au,0.7,-213.04915145204657,-5.828662454309409
6.0,0.9,Au,0.705,-213.02425944677347,-5.829907054573065
6.0,0.9,Au,0.71,-212.99901764824037,-5.831169144499721
6.0,0.9,Au,0.715,-212.9737146197777,-5.832434295922854
6.0,0.9,Au,0.72,-212.94799517820695,-5.833720268001391
6.0,0.9,Au,0.725,-212.92227145733978,-5.83500645404475
6.0,0.9,Au,0.73,-212.8960762991908,-5.836316211952199
6.0,0.9,Au,0.735,-212.8699203061861,-5.837624011602434
6.0,0.9,Au,0.74,-212.84325285636538,-5.83895738409347
6.0,0.9,Au,0.745,-212.8166515337619,-5.840287450223644
6.0,0.9,Au,0.75,-212.78951622980313,-5.8416442154215815
6.0,0.9,Au,0.755,-212.76245556433565,-5.842997248694956
6.0,0.9,Au,0.76,-212.7348572967094,-5.844377162076269
6.0,0.9,Au,0.765,-212.70732289829667,-5.845753881996905
6.0,0.9,Au,0.77,-212.67926641107698,-5.8471567063578895
6.0,0.9,Au,0.775,-212.65124411299118,-5.84855782126218
6.0,0.9,Au,0.78,-212.62273340185052,-5.849983356819212
6.0,0.9,Au,0.785,-212.59420984458998,-5.851409534682239
6.0,0.9,Au,0.79,-212.56524758951215,-5.852857647436132
6.0,0.9,Au,0.795,-212.53621075161203,-5.854309489331137
6.0,0.9,Au,0.8,-212.50679781987014,-5.8557801359182315
6.0,0.9,Au,0.805,-212.47723746189544,-5.857258153816966
6.0,0.9,Au,0.81,-212.4473725127168,-5.8587514012758986
6.0,0.9,Au,0.815,-212.41728050581025,-5.860256001621226
6.0,0.9,Au,0.82,-212.38695972208595,-5.86177204080744
6.0,0.9,Au,0.825,-212.3563302393849,-5.863303514942493
6.0,0.9,Au,0.83,-212.32554720406074,-5.864842666708701
6.0,0.9,Au,0.835,-212.2943767616642,-5.866401188828528
6.0,0.9,Au,0.84,-212.26312248758845,-5.867963902532317
6.0,0.9,Au,0.845,-212.23140983098284,-5.869549535362596
6.0,0.9,Au,0.85,-212.19967294348797,-5.87113637973734
6.0,0.9,Au,0.855,-212.16741878494997,-5.87274908766424
6.0,0.9,Au,0.86,-212.13518584693534,-5.874360734564972
6.0,0.9,Au,0.865,-212.1023924687135,-5.876000403476063
6.0,0.9,Au,0.87,-212.06964842900987,-5.877637605461245
6.0,0.9,Au,0.875,-212.0363191756041,-5.8793040681315345
6.0,0.9,Au,0.88,-212.0030479135544,-5.880967631234019
6.0,0.9,Au,0.885,-211.96918660349428,-5.882660696737024
6.0,0.9,Au,0.89,-211.93537153642626,-5.884351450090426
6.0,0.9,Au,0.895,-211.90098182924763,-5.886070935449357
6.0,0.9,Au,0.9,-211.86660654529763,-5.8877896996468575
6.0,0.9,Au,0.905,-211.83169130252574,-5.889535461785451
6.0,0.9,Au,0.91,-211.79674017930066,-5.891283017946705
6.0,0.9,Au,0.915,-211.76130085898689,-5.893054983962394
6.0,0.9,Au,0.92,-211.72575962906848,-5.8948320454583145
6.0,0.9,Au,0.925,-211.68979575171767,-5.896630239325855
6.0,0.9,Au,0.93,-211.65365197890358,-5.898437427966559
6.0,0.9,Au,0.935,-211.61716069855032,-5.900261991984222
6.0,0.9,Au,0.94,-211.58040413391822,-5.902099820215828
6.0,0.9,Au,0.945,-211.54337994189734,-5.903951029816872
6.0,0.9,Au,0.95,-211.5060027359262,-5.9058198901154295
6.0,0.9,Au,0.955,-211.46843731690805,-5.907698161066335
6.0,0.9,Au,0.96,-211.4304340725777,-5.909598323282854
6.0,0.9,Au,0.965,-211.39231632315548,-5.911504210753965
6.0,0.9,Au,0.97,-211.35368398467196,-5.91343582767814
6.0,0.9,Au,0.975,-211.31500019477878,-5.915370017172799
6.0,0.9,Au,0.98,-211.27573777671023,-5.917333138076226
6.0,0.9,Au,0.985,-211.23647196402453,-5.919296428710512
6.0,0.9,Au,0.99,-211.19658013559686,-5.921291020131895
6.0,0.9,Au,0.995,-211.15671451343812,-5.923284301239833
6.0,0.9,Au,1.0,-211.11619506188583,-5.925310273817447
6.0,0.9,Au,1.005,-211.07571061260603,-5.927334496281437
6.0,0.9,Au,1.01,-211.034565817247,-5.929391736049388
6.0,0.9,Au,1.015,-210.9934429362112,-5.931447880101177
6.0,0.9,Au,1.02,-210.95167489079586,-5.9335362823719455
6.0,0.9,Au,1.025,-210.9098940612569,-5.935625323848893
6.0,0.9,Au,1.03,-210.86750398578354,-5.937744827622561
6.0,0.9,Au,1.035,-210.82504644255295,-5.939867704784091
6.0,0.9,Au,1.04,-210.78203402685438,-5.942018325569019
6.0,0.9,Au,1.045,-210.7388823668424,-5.944175908569618
6.0,0.9,Au,1.05,-210.695245186774,-5.946357767573038
6.0,0.9,Au,1.055,-210.65138388725455,-5.948550832549011
6.0,0.9,Au,1.06,-210.60711693027815,-5.950764180397831
6.0,0.9,Au,1.065,-210.56253274094448,-5.952993389864515
6.0,0.9,Au,1.07,-210.51762807155544,-5.955238623333966
6.0,0.9,Au,1.075,-210.47231025383545,-5.957504514219966
6.0,0.9,Au,1.08,-210.42675684095832,-5.959782184863823
6.0,0.9,Au,1.085,-210.3806972371606,-5.962085165053709
6.0,0.9,Au,1.09,-210.33448095586317,-5.9643959791185805
6.0,0.9,Au,1.095,-210.28767388103364,-5.966736332860057
6.0,0.9,Au,1.1,-210.24077769023023,-5.969081142400228
6.0,0.9,Au,1.105,-210.19321965047254,-5.971459044388111
6.0,0.9,Au,1.11,-210.14562393737594,-5.973838830042942
6.0,0.9,Au,1.115,-210.0973131891681,-5.976254367453334
6.0,0.9,Au,1.12,-210.04899626076607,-5.978670213873436
6.0,0.9,Au,1.125,-209.99993223582237,-5.981123415120621
6.0,0.9,Au,1.13,-209.9508709282486,-5.983576480499309
6.0,0.9,Au,1.135,-209.90105355712365,-5.986067349055555
6.0,0.9,Au,1.14,-209.85122392605308,-5.988558830609085
6.0,0.9,Au,1.145,-209.8006529003709,-5.991087381893194
6.0,0.9,Au,1.15,-209.75003095000767,-5.993618479411356
6.0,0.9,Au,1.155,-209.69870496755516,-5.996184778533981
6.0,0.9,Au,1.16,-209.64726737273853,-5.998756658274812
6.0,0.9,Au,1.165,-209.59518341130402,-6.001360856346539
6.0,0.9,Au,1.17,-209.5429081869988,-6.0039746175617985
6.0,0.9,Au,1.175,-209.49006085171848,-6.006616984325815
6.0,0.9,Au,1.18,-209.43692792667915,-6.009273630577781
6.0,0.9,Au,1.185,-209.38330891171898,-6.011954581325789
6.0,0.9,Au,1.19,-209.32930056836204,-6.014654998493636
6.0,0.9,Au,1.195,-209.27489826729243,-6.017375113547117
6.0,0.9,Au,1.2,-209.21999941744002,-6.020120056039738
6.0,0.9,Au,1.205,-209.16479870794632,-6.0228800915144225
6.0,0.9,Au,1.21,-209.10899698373993,-6.025670177724743
6.0,0.9,Au,1.215,-209.05297920190998,-6.028471066816239
6.0,0.9,Au,1.22,-208.9962648522177,-6.031306784300853
6.0,0.9,Au,1.225,-208.93940796013163,-6.034149628905157
6.0,0.9,Au,1.23,-208.88177355456781,-6.037031349183347
6.0,0.9,Au,1.235,-208.82405249300157,-6.03991740226166
6.0,0.9,Au,1.24,-208.76549244754108,-6.042845404534685
6.0,0.9,Au,1.245,-208.7068796539794,-6.045776044212768
6.0,0.9,Au,1.25,-208.64738960329404,-6.048750546747036
6.0,0.9,Au,1.255,-208.58785566487413,-6.051727243668033
6.0,0.9,Au,1.26,-208.52743171635996,-6.054748441093741
6.0,0.9,Au,1.265,-208.46694611846146,-6.057772720988665
6.0,0.9,Au,1.27,-208.4055840307212,-6.060840825375678
6.0,0.9,Au,1.275,-208.34411595528258,-6.06391422914761
6.0,0.9,Au,1.28,-208.2818102891749,-6.0670295124529945
6.0,0.9,Au,1.285,-208.21932941286477,-6.0701535562685
6.0,0.9,Au,1.29,-208.15607270568168,-6.073316391627655
6.0,0.9,Au,1.295,-208.09254994710142,-6.076492529556668
6.0,0.9,Au,1.3,-208.02833195986804,-6.079703428918338
6.0,0.9,Au,1.305,-207.96374012705547,-6.082933020558964
6.0,0.9,Au,1.31,-207.89854721126758,-6.08619266634836
6.0,0.9,Au,1.315,-207.83286150592778,-6.0894769516153495
6.0,0.9,Au,1.32,-207.76667612949612,-6.092786220436933
6.0,0.9,Au,1.325,-207.699874472231,-6.096126303300189
6.0,0.9,Au,1.33,-207.63267493528605,-6.099486280147436
6.0,0.9,Au,1.335,-207.56473808629568,-6.102883122596955
6.0,0.9,Au,1.34,-207.49649844635022,-6.106295104594228
6.0,0.9,Au,1.345,-207.42740990800158,-6.10974953151166
6.0,0.9,Au,1.35,-207.35810012140962,-6.113215020841258
6.0,0.9,Au,1.355,-207.2878458220201,-6.116727735810734
6.0,0.9,Au,1.36,-207.21743209545107,-6.120248422139185
6.0,0.9,Au,1.365,-207.14599986689538,-6.123820033566969
6.0,0.9,Au,1.37,-207.0744451994163,-6.127397766940924
6.0,0.9,Au,1.375,-207.00182407386697,-6.13102882321839
6.0,0.9,Au,1.38,-206.92908895805297,-6.13466557900909
6.0,0.9,Au,1.385,-206.85526832060728,-6.138356610881375
6.0,0.9,Au,1.39,-206.7813115605372,-6.1420544488848785
6.0,0.9,Au,1.395,-206.70628020388142,-6.145806016717667
6.0,0.9,Au,1.4,-206.63105979968933,-6.149567036927273
6.0,0.9,Au,1.405,-206.55480493375,-6.153379780224238
6.0,0.9,Au,1.41,-206.4782789770448,-6.157206078059499
6.0,0.9,Au,1.415,-206.40078525029563,-6.161080764396957
6.0,0.9,Au,1.42,-206.32291277266427,-6.164974388278526
6.0,0.9,Au,1.425,-206.2441613621033,-6.168911958806573
6.0,0.9,Au,1.43,-206.1649030802283,-6.172874872900323
6.0,0.9,Au,1.435,-206.08487090394823,-6.176876481714327
6.0,0.9,Au,1.44,-206.00418980959682,-6.180910536431898
6.0,0.9,Au,1.445,-205.92284890944504,-6.184977581439487
6.0,0.9,Au,1.45,-205.84071066052408,-6.1890844938855345
6.0,0.9,Au,1.455,-205.75802779287943,-6.1932186372677664
6.0,0.9,Au,1.46,-205.67440087245473,-6.197399983289002
6.0,0.9,Au,1.465,-205.5903373331975,-6.201603160251863
6.0,0.9,Au,1.47,-205.50519295627362,-6.205860379098057
6.0,0.9,Au,1.475,-205.41970465217042,-6.210134794303218
6.0,0.9,Au,1.48,-205.33301641443418,-6.214469206190029
6.0,0.9,Au,1.485,-205.24605417825921,-6.218817317998777
6.0,0.9,Au,1.49,-205.15779745598454,-6.223230154112512
6.0,0.9,Au,1.495,-205.0693075875534,-6.227654647534068
6.0,0.9,Au,1.5,-204.97945871267612,-6.232147091277933
6.0,0.9,Au,1.505,-204.88938371349894,-6.236650841236792
6.0,0.9,Au,1.51,-204.7979189615385,-6.241224078834813
6.0,0.9,Au,1.515,-204.70619841784503,-6.245810106019486
6.0,0.9,Au,1.52,-204.61309285805382,-6.250465384009048
6.0,0.9,Au,1.525,-204.519664416339,-6.2551368060947885
6.0,0.9,Au,1.53,-204.42489068248193,-6.259875492787642
6.0,0.9,Au,1.535,-204.32969105405806,-6.264635474208835
6.0,0.9,Au,1.54,-204.23321809994744,-6.269459121914367
6.0,0.9,Au,1.545,-204.13618402687,-6.2743108255682385
6.0,0.9,Au,1.55,-204.03797593280265,-6.279221230271606
6.0,0.9,Au,1.555,-203.9390450471885,-6.284167774552314
6.0,0.9,Au,1.56,-203.83905994151016,-6.28916702983623
6.0,0.9,Au,1.565,-203.73817145383669,-6.294211454219904
6.0,0.9,Au,1.57,-203.6363606080658,-6.29930199650845
6.0,0.9,Au,1.575,-203.53345576736464,-6.304447238543506
6.0,0.9,Au,1.58,-203.42976291380944,-6.309631881221267
6.0,0.9,Au,1.585,-203.32478519342808,-6.314880767240334
6.0,0.9,Au,1.59,-203.2191461015215,-6.320162721835665
6.0,0.9,Au,1.595,-203.11204107770268,-6.325517973026605
6.0,0.9,Au,1.6,-203.0043834100063,-6.330900856411422
6.0,0.9,Au,1.605,-202.89509831626526,-6.336365111098476
6.0,0.9,Au,1.61,-202.7853417680093,-6.341852938511273
6.0,0.9,Au,1.615,-202.67382472521103,-6.347428790651187
6.0,0.9,Au,1.62,-202.56188143331292,-6.353025955246093
6.0,0.9,Au,1.625,-202.4480803725687,-6.358716008283303
6.0,0.9,Au,1.63,-202.33385556224283,-6.364427248799596
6.0,0.9,Au,1.635,-202.21771687418894,-6.3702341832022915
6.0,0.9,Au,1.64,-202.101109694508,-6.376064542186338
6.0,0.9,Au,1.645,-201.98257665324317,-6.381991194249579
6.0,0.9,Au,1.65,-201.8634811382964,-6.387945969996918
6.0,0.9,Au,1.655,-201.74249216028898,-6.39399541889729
6.0,0.9,Au,1.66,-201.6207982406852,-6.400080114877479
6.0,0.9,Au,1.665,-201.49728504753034,-6.4062557745352215
6.0,0.9,Au,1.67,-201.3728795286086,-6.412476050481308
6.0,0.9,Au,1.675,-201.24676528697762,-6.418781762562857
6.0,0.9,Au,1.68,-201.11953270567344,-6.425143391628067
6.0,0.9,Au,1.685,-200.99073021771628,-6.431583516025925
6.0,0.9,Au,1.69,-200.86055348978292,-6.4380923524225935
6.0,0.9,Au,1.695,-200.72896350242146,-6.444671851790665
6.0,0.9,Au,1.7,-200.5957242756625,-6.451333813128614
6.0,0.9,Au,1.705,-200.46123396764108,-6.4580583285296855
6.0,0.9,Au,1.71,-200.32481260458766,-6.464879396682354
6.0,0.9,Au,1.715,-200.1872942961178,-6.471755312105848
6.0,0.9,Au,1.72,-200.04756942068468,-6.478741555877504
6.0,0.9,Au,1.725,-199.90687953242892,-6.485776050290292
6.0,0.9,Au,1.73,-199.76372708866046,-6.492933672478715
6.0,0.9,Au,1.735,-199.6197053553045,-6.500134759146514
6.0,0.9,Au,1.74,-199.47299714131017,-6.50747016984623
6.0,0.9,Au,1.745,-199.32546606076681,-6.514846723873398
6.0,0.9,Au,1.75,-199.17506771612184,-6.522366641105647
6.0,0.9,Au,1.755,-199.02383218925564,-6.529928417448956
6.0,0.9,Au,1.76,-198.86960062801805,-6.537639995510835
6.0,0.9,Au,1.765,-198.71444771638974,-6.545397641092252
6.0,0.9,Au,1.77,-198.5562280088963,-6.553308626466923
6.0,0.9,Au,1.775,-198.39692670995797,-6.561273691413841
6.0,0.9,Au,1.78,-198.23454842291324,-6.569392605766076
6.0,0.9,Au,1.785,-198.07084933358803,-6.577577560232337
6.0,0.9,Au,1.79,-197.90412233768046,-6.585913910027716
6.0,0.9,Au,1.795,-197.73575704818018,-6.59433217450273
6.0,0.9,Au,1.8,-197.5644667933463,-6.6028966872444235
6.0,0.9,Au,1.805,-197.3911468225628,-6.611562685783598
6.0,0.9,Au,1.81,-197.21504906030273,-6.620367573896601
6.0,0.9,Au,1.815,-197.03646411039807,-6.629296821391835
6.0,0.9,Au,1.82,-196.85527900684414,-6.638356076569532
6.0,0.9,Au,1.825,-196.67109427455787,-6.647565313183845
6.0,0.9,Au,1.83,-196.4844998024983,-6.656895036786824
6.0,0.9,Au,1.835,-196.29435203301549,-6.666402425260964
6.0,0.9,Au,1.84,-196.10197644882254,-6.6760212044706115
6.0,0.9,Au,1.845,-195.90546834640847,-6.685846609591316
6.0,0.9,Au,1.85,-195.70688143799293,-6.695775955012091
6.0,0.9,Au,1.855,-195.50357394259152,-6.705941329782163
6.0,0.9,Au,1.86,-195.29827655968407,-6.7162061989275355
6.0,0.9,Au,1.865,-195.08767833860773,-6.726736109981352
6.0,0.9,Au,1.87,-194.8750894576451,-6.737365554029484
6.0,0.9,Au,1.875,-194.65664271014464,-6.748287891404507
6.0,0.9,Au,1.88,-194.43608289247564,-6.759315882287957
6.0,0.9,Au,1.885,-194.20914416042223,-6.770662818890627
6.0,0.9,Au,1.89,-193.97981364423592,-6.782129344699943
6.0,0.9,Au,1.895,-193.74362765360596,-6.793938644231441
6.0,0.9,Au,1.9,-193.50457630949995,-6.80589121143674
6.0,0.9,Au,1.905,-193.2582397283426,-6.818208040494608
6.0,0.9,Au,1.91,-193.00832438007524,-6.830703807907977
6.0,0.9,Au,1.915,-192.75073436353327,-6.8435833087350755
6.0,0.9,Au,1.92,-192.48855586128434,-6.8566922338475225
6.0,0.9,Au,1.925,-192.2183345174286,-6.870203301040309
6.0,0.9,Au,1.93,-191.94214098907528,-6.884012977457974
6.0,0.9,Au,1.935,-191.6575195483769,-6.898244049492893
6.0,0.9,Au,1.94,-191.36504998226454,-6.912867527798512
6.0,0.9,Au,1.945,-191.06368087090289,-6.927935983366594
6.0,0.9,Au,1.95,-190.75189554369308,-6.943525249727085
6.0,0.9,Au,1.955,-190.4305241818444,-6.959593817819519
6.0,0.9,Au,1.96,-190.09509850501112,-6.976365101661182
6.0,0.9,Au,1.965,-189.74893001702327,-6.993673526060575
6.0,0.9,Au,1.97,-189.38318088260982,-7.011960982781247
6.0,0.9,Au,1.975,-189.00446851958824,-7.030896600932326
6.0,0.9,Au,1.98,-188.59660313146077,-7.0512898703387
6.0,0.9,Au,1.985,-188.17066792195726,-7.072586630813876
6.0,0.9,Au,1.99,-187.69386143209604,-7.096426955306937
6.0,0.9,Au,1.995,-187.18032376662143,-7.122103838580668
6.0,0.9,Au,2.0,-186.49392388562396,-7.15642383263054
6.0,0.9,C,2.0,-186.49392388562396,-2.3848595308474976
6.0,0.9,C,2.009983361065,-185.29015660952788,-2.408934876369419
6.0,0.9,C,2.01996672213,-184.37680821832038,-2.4272018441935694
6.0,0.9,C,2.029950083195,-183.575226716999,-2.443233474219997
6.0,0.9,C,2.03993344426,-182.84488153978472,-2.4578403777642825
6.0,0.9,C,2.049916805324,-182.16682795924794,-2.4714014493750183
6.0,0.9,C,2.059900166389,-181.53000255104016,-2.4841379575391738
6.0,0.9,C,2.069883527454,-180.92713637196923,-2.4961952811205923
6.0,0.9,C,2.079866888519,-180.35308504901744,-2.5076763075796284
6.0,0.9,C,2.089850249584,-179.80401515794932,-2.51865770540099
6.0,0.9,C,2.099833610649,-179.2769594480037,-2.5291988195999027
6.0,0.9,C,2.109816971714,-178.76955293684034,-2.5393469498231696
6.0,0.9,C,2.119800332779,-178.27986637939162,-2.549140680972145
6.0,0.9,C,2.129783693844,-177.80629600931644,-2.558612088373648
6.0,0.9,C,2.139767054908,-177.347487665176,-2.567788255256457
6.0,0.9,C,2.149750415973,-176.9022828936427,-2.5766923506871224
6.0,0.9,C,2.159733777038,-176.46967962936725,-2.585344415972632
6.0,0.9,C,2.169717138103,-176.04880284437402,-2.593761951672496
