L_support_nm,pzc_support_V,material,x_nm,phi_RP_mV,sigma_uC_per_cm2
1.0,0.1,Au,0.875,-193.89796039558132,-8.051088823428291
1.0,0.1,Au,0.88,-193.7652905048335,-8.057722317965682
1.0,0.1,Au,0.885,-193.63046693867258,-8.064463496273728
1.0,0.1,Au,0.89,-193.49555445828784,-8.071209120292965
1.0,0.1,Au,0.895,-193.35853214751816,-8.078060235831447
1.0,0.1,Au,0.9,-193.22131493247164,-8.084921096583775
1.0,0.1,Au,0.905,-193.08209465885963,-8.091882110264374
1.0,0.1,Au,0.91,-192.9425127092938,-8.098861207742667
1.0,0.1,Au,0.915,-192.80109062438765,-8.105932311987974
1.0,0.1,Au,0.92,-192.6590879482087,-8.113032445796922
1.0,0.1,Au,0.925,-192.51545378860845,-8.120214153776933
1.0,0.1,Au,0.93,-192.37097999165712,-8.1274378436245
1.0,0.1,Au,0.935,-192.22511561951578,-8.134731062231568
1.0,0.1,Au,0.94,-192.0781271188801,-8.142080487263351
1.0,0.1,Au,0.945,-191.9300054818305,-8.149486569115831
1.0,0.1,Au,0.95,-191.78046625969057,-8.156963530222828
1.0,0.1,Au,0.955,-191.6300508396936,-8.164484301222675
1.0,0.1,Au,0.96,-191.47793268232127,-8.172090209091293
1.0,0.1,Au,0.965,-191.32517747355394,-8.17972796952966
1.0,0.1,Au,0.97,-191.17045967113955,-8.187463859650379
1.0,0.1,Au,0.975,-191.01530969477426,-8.195221358468643
1.0,0.1,Au,0.98,-190.85797821076125,-8.203087932669293
1.0,0.1,Au,0.985,-190.70037054123821,-8.210968316145447
1.0,0.1,Au,0.99,-190.54041669279977,-8.218966008567367
1.0,0.1,Au,0.995,-190.3802819380207,-8.226972746306322
1.0,0.1,Au,1.0,-190.2177006602017,-8.235101810197271
1.0,0.1,Au,1.005,-190.05496480895016,-8.243238602759849
1.0,0.1,Au,1.01,-189.88975260187246,-8.251499213113734
1.0,0.1,Au,1.015,-189.72433912754929,-8.259769886829892
1.0,0.1,Au,1.02,-189.55649180723853,-8.26816225284543
1.0,0.1,Au,1.025,-189.38832389923877,-8.276570648245418
1.0,0.1,Au,1.03,-189.2178342866804,-8.285095128873337
1.0,0.1,Au,1.035,-189.04683707062344,-8.293644989676183
1.0,0.1,Au,1.04,-188.8736927596203,-8.302302205226342
1.0,0.1,Au,1.045,-188.69979536593254,-8.310997074910729
1.0,0.1,Au,1.05,-188.52397670773337,-8.319788007820689
1.0,0.1,Au,1.055,-188.34711405499843,-8.328631140457436
1.0,0.1,Au,1.06,-188.16859248649166,-8.337557218882774
1.0,0.1,Au,1.065,-187.98870666123378,-8.346551510145668
1.0,0.1,Au,1.07,-187.80744348433282,-8.355614668990716
1.0,0.1,Au,1.075,-187.62448462171704,-8.364762612121504
1.0,0.1,Au,1.08,-187.44043031542483,-8.373965327436114
1.0,0.1,Au,1.085,-187.25435691442763,-8.383268997485976
1.0,0.1,Au,1.09,-187.06745102944103,-8.392614291735304
1.0,0.1,Au,1.095,-186.87822966971913,-8.402075359721401
1.0,0.1,Au,1.1,-186.68840132018715,-8.411566777197999
1.0,0.1,Au,1.105,-186.49600578415894,-8.421186553999409
1.0,0.1,Au,1.11,-186.3031747144206,-8.430828107486327
1.0,0.1,Au,1.115,-186.10758455477696,-8.440607615468508
1.0,0.1,Au,1.12,-185.91166272279588,-8.450403707067561
1.0,0.1,Au,1.125,-185.71286135055954,-8.46034377567938
1.0,0.1,Au,1.13,-185.5137549366012,-8.470299096377296
1.0,0.1,Au,1.135,-185.31172733577728,-8.480400476418492
1.0,0.1,Au,1.14,-185.10933905666514,-8.4905198903741
1.0,0.1,Au,1.145,-184.90406925648813,-8.50078338038295
1.0,0.1,Au,1.15,-184.698300844414,-8.511071800986656
1.0,0.1,Au,1.155,-184.48976929759172,-8.52149837832777
1.0,0.1,Au,1.16,-184.28052398930734,-8.53196064374199
1.0,0.1,Au,1.165,-184.0687050132611,-8.542551592544301
1.0,0.1,Au,1.17,-183.85588989154306,-8.553192348630203
1.0,0.1,Au,1.175,-183.6407493287647,-8.563949376769122
1.0,0.1,Au,1.18,-183.42427736374057,-8.574772975020329
1.0,0.1,Au,1.185,-183.20577060689013,-8.58569831286285
1.0,0.1,Au,1.19,-182.98556225992343,-8.596708730211185
1.0,0.1,Au,1.195,-182.7636327676518,-8.607805204824766
1.0,0.1,Au,1.2,-182.53961704436318,-8.619005990989196
1.0,0.1,Au,1.205,-182.31419544604856,-8.630277070904928
1.0,0.1,Au,1.21,-182.08631031630634,-8.64167132739204
1.0,0.1,Au,1.215,-181.85731416950065,-8.653121134732324
1.0,0.1,Au,1.22,-181.62550630918835,-8.664711527747938
1.0,0.1,Au,1.225,-181.39284053450905,-8.676344816481905
1.0,0.1,Au,1.23,-181.1570643843757,-8.688133623988572
1.0,0.1,Au,1.235,-180.9206223611726,-8.699955725148726
1.0,0.1,Au,1.24,-180.68083853969642,-8.711944916222535
1.0,0.1,Au,1.245,-180.4405038044941,-8.72396165298265
1.0,0.1,Au,1.25,-180.1966769519998,-8.736152995607368
1.0,0.1,Au,1.255,-179.9523254030078,-8.748370573056967
1.0,0.1,Au,1.26,-179.70442157069087,-8.760765764672813
1.0,0.1,Au,1.265,-179.455924047986,-8.773190640808057
1.0,0.1,Au,1.27,-179.20390777581034,-8.78579145441684
1.0,0.1,Au,1.275,-178.95113286027504,-8.798430200193605
1.0,0.1,Au,1.28,-178.6949641098966,-8.811238637712526
1.0,0.1,Au,1.285,-178.43778096640898,-8.824097794886908
1.0,0.1,Au,1.29,-178.1774120878148,-8.837116238816616
1.0,0.1,Au,1.295,-177.915693170801,-8.850202184667307
1.0,0.1,Au,1.3,-177.65106608328162,-8.863433539043275
1.0,0.1,Au,1.305,-177.3846895262327,-8.87675236689572
1.0,0.1,Au,1.31,-177.11573328525355,-8.890200178944678
1.0,0.1,Au,1.315,-176.84458481019732,-8.90375760269749
1.0,0.1,Au,1.32,-176.57121371197334,-8.91742615760869
1.0,0.1,Au,1.325,-176.29518791959376,-8.931227447227668
1.0,0.1,Au,1.33,-176.01730026568652,-8.94512182992303
1.0,0.1,Au,1.335,-175.73630120050925,-8.959171783181894
1.0,0.1,Au,1.34,-175.45377880704513,-8.9732979028551
1.0,0.1,Au,1.345,-175.16771973306103,-8.987600856554305
1.0,0.1,Au,1.35,-174.88042822533365,-9.001965431940674
1.0,0.1,Au,1.355,-174.589230593313,-9.016525313541706
1.0,0.1,Au,1.36,-174.2970204790436,-9.031135819255177
1.0,0.1,Au,1.365,-174.00061211494074,-9.045956237460318
1.0,0.1,Au,1.37,-173.7033205810833,-9.060820814153193
1.0,0.1,Au,1.375,-173.40163317254158,-9.075905184580277
1.0,0.1,Au,1.38,-173.0990865041333,-9.091032518000691
1.0,0.1,Au,1.385,-172.79205250624065,-9.106384217895323
1.0,0.1,Au,1.39,-172.4840689842331,-9.1217833939957
1.0,0.1,Au,1.395,-172.171618103667,-9.137405938024006
1.0,0.1,Au,1.4,-171.85801120451632,-9.15308628298154
1.0,0.1,Au,1.405,-171.5400666505709,-9.168983510678812
1.0,0.1,Au,1.41,-171.220648345898,-9.184954425912457
1.0,0.1,Au,1.415,-170.897123055629,-9.201130690425906
1.0,0.1,Au,1.42,-170.57170699711725,-9.217401493351494
1.0,0.1,Au,1.425,-170.24250004857936,-9.233861840778388
1.0,0.1,Au,1.43,-169.91090442262234,-9.25044162207624
1.0,0.1,Au,1.435,-169.57589784414313,-9.2671919510002
1.0,0.1,Au,1.44,-169.23794769287377,-9.284089458563667
1.0,0.1,Au,1.445,-168.89700385753954,-9.30113665033038
1.0,0.1,Au,1.45,-168.5525326874521,-9.31836020883475
1.0,0.1,Au,1.455,-168.20549245120478,-9.335712220647117
1.0,0.1,Au,1.46,-167.85434298643972,-9.35326969388537
1.0,0.1,Au,1.465,-167.50102468688718,-9.370935608862997
1.0,0.1,Au,1.47,-167.1430486696123,-9.38883440972674
1.0,0.1,Au,1.475,-166.78324805295958,-9.406824440559378
1.0,0.1,Au,1.48,-166.41830504568833,-9.42507159092294
1.0,0.1,Au,1.485,-166.0517961338007,-9.443397036517322
1.0,0.1,Au,1.49,-165.67975133503424,-9.461999276455645
1.0,0.1,Au,1.495,-165.3062881865934,-9.480672433877686
1.0,0.1,Au,1.5,-164.92700932865768,-9.499636376774474
1.0,0.1,Au,1.505,-164.54632859103032,-9.51867041365584
1.0,0.1,Au,1.51,-164.15968204397885,-9.538002741008414
1.0,0.1,Au,1.515,-163.77150613908296,-9.557411536253209
1.0,0.1,Au,1.52,-163.37735239376832,-9.57711922351894
1.0,0.1,Au,1.525,-162.98139313517797,-9.596917186448458
1.0,0.1,Au,1.53,-162.5795818789539,-9.617007749259662
1.0,0.1,Au,1.535,-162.1755442815322,-9.637209629130746
1.0,0.1,Au,1.54,-161.76590930888437,-9.657691377763138
1.0,0.1,Au,1.545,-161.35349532879633,-9.67831207676754
1.0,0.1,Au,1.55,-160.9358495444268,-9.699194365986017
1.0,0.1,Au,1.555,-160.51476147811556,-9.720248769301579
1.0,0.1,Au,1.56,-160.08889225030092,-9.74154223069231
1.0,0.1,Au,1.565,-159.65883552686284,-9.763045066864214
1.0,0.1,Au,1.57,-159.22450063368774,-9.78476181152297
1.0,0.1,Au,1.575,-158.7851857560959,-9.806727555402562
1.0,0.1,Au,1.58,-158.3421101368122,-9.828881336366745
1.0,0.1,Au,1.585,-157.89325356283342,-9.851324165065686
1.0,0.1,Au,1.59,-157.4411270422357,-9.873930491095571
1.0,0.1,Au,1.595,-156.9824508439722,-9.896864301008748
1.0,0.1,Au,1.6,-156.5209269413845,-9.919940496138132
1.0,0.1,Au,1.605,-156.0521571407146,-9.943378986171627
1.0,0.1,Au,1.61,-155.5808530096109,-9.96694419272681
1.0,0.1,Au,1.615,-155.10171655226904,-9.990901015593904
1.0,0.1,Au,1.62,-154.620214025057,-10.014976141954506
1.0,0.1,Au,1.625,-154.13043442506378,-10.039465121954168
1.0,0.1,Au,1.63,-153.63828206379645,-10.064072740017533
1.0,0.1,Au,1.635,-153.13757381842575,-10.08910815228607
1.0,0.1,Au,1.64,-152.63428980012804,-10.114272353200954
1.0,0.1,Au,1.645,-152.1223517395495,-10.139869256229881
1.0,0.1,Au,1.65,-151.60742733825512,-10.1656154762946
1.0,0.1,Au,1.655,-151.08393512936902,-10.191790086738905
1.0,0.1,Au,1.66,-150.55683849955312,-10.2181449182297
1.0,0.1,Au,1.665,-150.0214365666998,-10.244915014872365
1.0,0.1,Au,1.67,-149.48161648763008,-10.271906018825852
1.0,0.1,Au,1.675,-148.9339096406485,-10.299291361174932
1.0,0.1,Au,1.68,-148.3807988507899,-10.326946900667862
1.0,0.1,Au,1.685,-147.82034392076835,-10.35496964716894
1.0,0.1,Au,1.69,-147.2533616573058,-10.383318760342068
1.0,0.1,Au,1.695,-146.67965943070382,-10.412003871672166
1.0,0.1,Au,1.7,-146.098212792158,-10.441076203599458
1.0,0.1,Au,1.705,-145.51070050390692,-10.47045181801201
1.0,0.1,Au,1.71,-144.9141842731641,-10.500277629549151
1.0,0.1,Au,1.715,-144.31222886901463,-10.530375399756625
1.0,0.1,Au,1.72,-143.70002346826925,-10.560985669793894
1.0,0.1,Au,1.725,-143.0829157769944,-10.591841054357635
1.0,0.1,Au,1.73,-142.45438307229546,-10.623267689592582
1.0,0.1,Au,1.735,-141.8213329410407,-10.65492019615532
1.0,0.1,Au,1.74,-141.17580966837258,-10.687196359788727
1.0,0.1,Au,1.745,-140.52594201176146,-10.719689742619282
1.0,0.1,Au,1.75,-139.862730653836,-10.752850310515557
1.0,0.1,Au,1.755,-139.1950822518449,-10.786232730615112
1.0,0.1,Au,1.76,-138.51343924892447,-10.820314880761133
1.0,0.1,Au,1.765,-137.8269560024807,-10.85463904308332
1.0,0.1,Au,1.77,-137.12607722439193,-10.88968298198776
1.0,0.1,Au,1.775,-136.41961144297994,-10.92500627105836
1.0,0.1,Au,1.78,-135.698614874748,-10.961056099469957
1.0,0.1,Au,1.785,-134.97092202770287,-10.997440741822214
1.0,0.1,Au,1.79,-134.22882761829064,-11.034545462292824
1.0,0.1,Au,1.795,-133.47856182968357,-11.072058751723178
1.0,0.1,Au,1.8,-132.7142684106736,-11.110273422673677
1.0,0.1,Au,1.805,-131.93997581248158,-11.148988052583277
1.0,0.1,Au,1.81,-131.15223489707168,-11.188375098353772
1.0,0.1,Au,1.815,-130.35234376783245,-11.228369654815735
1.0,0.1,Au,1.82,-129.539729871703,-11.269000349622207
1.0,0.1,Au,1.825,-128.71253626259247,-11.310360030077733
1.0,0.1,Au,1.83,-127.87341312154085,-11.352316187130313
1.0,0.1,Au,1.835,-127.01706038280052,-11.39513382406733
1.0,0.1,Au,1.84,-126.1495420401999,-11.438509741197361
1.0,0.1,Au,1.845,-125.26199226620352,-11.48288722989718
1.0,0.1,Au,1.85,-124.3638974090403,-11.527791972755342
1.0,0.1,Au,1.855,-123.44289225223476,-11.573842230595618
1.0,0.1,Au,1.86,-122.51168929595967,-11.620402378409372
1.0,0.1,Au,1.865,-121.5546967476003,-11.668252005827341
1.0,0.1,Au,1.87,-120.58743585490811,-11.71661505046195
1.0,0.1,Au,1.875,-119.5915782686878,-11.766407929772967
1.0,0.1,Au,1.88,-118.58480447347715,-11.8167466195335
1.0,0.1,Au,1.885,-117.54676099741897,-11.868648793336408
1.0,0.1,Au,1.89,-116.4963994251122,-11.921166871951746
1.0,0.1,Au,1.895,-115.41227253630171,-11.97537321639227
1.0,0.1,Au,1.9,-114.31347149802919,-12.030313268305898
1.0,0.1,Au,1.905,-113.17860143673988,-12.087056771370362
1.0,0.1,Au,1.91,-112.02551024245844,-12.144711331084434
1.0,0.1,Au,1.915,-110.83421071975673,-12.20427630721952
1.0,0.1,Au,1.92,-109.61965294871123,-12.265004195771795
1.0,0.1,Au,1.925,-108.36482218133045,-12.327745734140834
1.0,0.1,Au,1.93,-107.07979430611124,-12.391997127901794
1.0,0.1,Au,1.935,-105.75231742574691,-12.45837097192001
1.0,0.1,Au,1.94,-104.38517919686527,-12.526727883364092
1.0,0.1,Au,1.945,-102.97295750184877,-12.597338968114919
1.0,0.1,Au,1.95,-101.50803750642908,-12.670584967885903
1.0,0.1,Au,1.955,-99.99429187383159,-12.746272249515778
1.0,0.1,Au,1.96,-98.40926985043778,-12.825523350685467
1.0,0.1,Au,1.965,-96.76926577228008,-12.907523554593354
1.0,0.1,Au,1.97,-95.0296197740182,-12.994505854506446
1.0,0.1,Au,1.975,-93.22336613235353,-13.08481853658968
1.0,0.1,Au,1.98,-91.26814166701723,-13.182579759856495
1.0,0.1,Au,1.985,-89.21980009408568,-13.284996838503071
1.0,0.1,Au,1.99,-86.91027606995527,-13.400473039709592
1.0,0.1,Au,1.995,-84.41105573242073,-13.525434056586318
1.0,0.1,Au,2.0,-81.0195229362844,-13.695010696393137
1.0,0.1,C,2.0,-81.0195229362844,10.999705723647466
1.0,0.1,C,2.01,-75.10639472791559,10.881443159480089
1.0,0.1,C,2.02,-70.70413690506261,10.79339800302303
1.0,0.1,C,2.03,-66.88633773828974,10.717042019687572
1.0,0.1,C,2.04,-63.442770951382286,10.648170683949424
1.0,0.1,C,2.05,-60.2751672907564,10.584818610736907
1.0,0.1,C,2.06,-57.326144836521074,10.5258381616522
1.0,0.1,C,2.07,-54.55801223083957,10.470475509538568
1.0,0.1,C,2.08,-51.94410619597735,10.418197388841325
1.0,0.1,C,2.09,-49.464570238934286,10.368606669700462
1.0,0.1,C,2.1,-47.10404654985364,10.321396195918851
1.0,0.1,C,2.11,-44.85030614472657,10.276321387816308
1.0,0.1,C,2.12,-42.69338417584451,10.233182948438667
1.0,0.1,C,2.13,-40.62500722666927,10.191815409455163
1.0,0.1,C,2.14,-38.638199068681466,10.152079246295408
1.0,0.1,C,2.15,-36.72700053505538,10.113855275622885
1.0,0.1,C,2.16,-34.886265133772916,10.077040567597235
1.0,0.1,C,2.17,-33.11150651726714,10.041545395267121
1.0,0.1,C,2.18,-31.39878240051362,10.00729091293205
1.0,0.1,C,2.19,-29.74460467486094,9.974207358418996
1.0,0.1,C,2.2,-28.145868710483555,9.942232639131449
1.0,0.1,C,2.21,-26.59979694651672,9.911311203852112
