L_support_nm,pzc_support_V,material,x_nm,phi_RP_mV,sigma_uC_per_cm2
6.0,0.5,Au,1.11,-179.56526075672417,-7.592881631526861
6.0,0.5,Au,1.115,-179.41503951011188,-7.600392693857475
6.0,0.5,Au,1.12,-179.26466356703256,-7.607911491011442
6.0,0.5,Au,1.125,-179.1120760490422,-7.615540866910959
6.0,0.5,Au,1.13,-178.95935717238825,-7.623176810743656
6.0,0.5,Au,1.135,-178.80439811520537,-7.630924763602801
6.0,0.5,Au,1.14,-178.64926470424749,-7.638681434150694
6.0,0.5,Au,1.145,-178.49192814597086,-7.646548262064526
6.0,0.5,Au,1.15,-178.33430819852393,-7.654429259436873
6.0,0.5,Au,1.155,-178.17458537897318,-7.66241540041441
6.0,0.5,Au,1.16,-178.01440849983985,-7.670424244371077
6.0,0.5,Au,1.165,-177.8522858241692,-7.678530378154609
6.0,0.5,Au,1.17,-177.689485098686,-7.68667041442877
6.0,0.5,Au,1.175,-177.52494229391536,-7.6948975546673015
6.0,0.5,Au,1.18,-177.35945590525225,-7.703171874100458
6.0,0.5,Au,1.185,-177.19246448494104,-7.711521445116016
6.0,0.5,Au,1.19,-177.02423696738083,-7.719932820994028
6.0,0.5,Au,1.195,-176.8547591025496,-7.72840671423559
6.0,0.5,Au,1.2,-176.68374214341168,-7.736957562192486
6.0,0.5,Au,1.205,-176.51173001432386,-7.745558168646877
6.0,0.5,Au,1.21,-176.3378827433328,-7.754250532196429
6.0,0.5,Au,1.215,-176.16327841829377,-7.762980748448381
6.0,0.5,Au,1.22,-175.98656715354255,-7.771816311685942
6.0,0.5,Au,1.225,-175.80930300903933,-7.780679518911103
6.0,0.5,Au,1.23,-175.62970046147493,-7.789659646289324
6.0,0.5,Au,1.235,-175.4497001247017,-7.798659663127984
6.0,0.5,Au,1.24,-175.26718409630234,-7.807785464547952
6.0,0.5,Au,1.245,-175.08436385837072,-7.816926476444533
6.0,0.5,Au,1.25,-174.89891550086284,-7.826198894319927
6.0,0.5,Au,1.255,-174.71318611880812,-7.835485363422663
6.0,0.5,Au,1.26,-174.52478784795247,-7.844905276965446
6.0,0.5,Au,1.265,-174.33605662787895,-7.854341837969122
6.0,0.5,Au,1.27,-174.144689811217,-7.863910178802219
6.0,0.5,Au,1.275,-173.95286284525778,-7.87350152710018
6.0,0.5,Au,1.28,-173.75850539729473,-7.883219399498333
6.0,0.5,Au,1.285,-173.56348981476825,-7.892970178624657
6.0,0.5,Au,1.29,-173.36611384176143,-7.902838977274998
6.0,0.5,Au,1.295,-173.16781993090362,-7.912753672817889
6.0,0.5,Au,1.3,-172.96738956706724,-7.922775191009706
6.0,0.5,Au,1.305,-172.76573262837343,-7.932858037944397
6.0,0.5,Au,1.31,-172.5622021962788,-7.94303455954913
6.0,0.5,Au,1.315,-172.3571040017152,-7.953289469277309
6.0,0.5,Au,1.32,-172.1504166123144,-7.96362383874735
6.0,0.5,Au,1.325,-171.94180636579776,-7.974054351073182
6.0,0.5,Au,1.33,-171.73189304873827,-7.984550016926156
6.0,0.5,Au,1.335,-171.51970777120837,-7.995159280802651
6.0,0.5,Au,1.34,-171.30648719527417,-8.005820309599361
6.0,0.5,Au,1.345,-171.09067149085828,-8.016611094820156
6.0,0.5,Au,1.35,-170.87405029920728,-8.027442154402705
6.0,0.5,Au,1.355,-170.6545554954695,-8.038416894589593
6.0,0.5,Au,1.36,-170.434429242888,-8.049423207218668
6.0,0.5,Au,1.365,-170.21121193585262,-8.060584072570439
6.0,0.5,Au,1.37,-169.9874665777029,-8.071771340477925
6.0,0.5,Au,1.375,-169.76048664897618,-8.08312033691426
6.0,0.5,Au,1.38,-169.53300049615868,-8.094494644555136
6.0,0.5,Au,1.385,-169.30221870281872,-8.106033734222134
6.0,0.5,Au,1.39,-169.0708647260563,-8.117601433060255
6.0,0.5,Au,1.395,-168.83623999194418,-8.12933266976586
6.0,0.5,Au,1.4,-168.60088833398376,-8.14110025266388
6.0,0.5,Au,1.405,-168.36237489182426,-8.153025924771857
6.0,0.5,Au,1.41,-168.12289542937987,-8.164999897894077
6.0,0.5,Au,1.415,-167.88043997536596,-8.177122670594771
6.0,0.5,Au,1.42,-167.63670476493087,-8.189309431116525
6.0,0.5,Au,1.425,-167.3902437900914,-8.2016324798585
6.0,0.5,Au,1.43,-167.14212923382496,-8.214038207671821
6.0,0.5,Au,1.435,-166.89158668929306,-8.226565334898416
6.0,0.5,Au,1.44,-166.63897526911808,-8.239195905907165
6.0,0.5,Au,1.445,-166.3842607055076,-8.25193163408769
6.0,0.5,Au,1.45,-166.12704215482756,-8.264792561621691
6.0,0.5,Au,1.455,-165.86804945009587,-8.277742196858275
6.0,0.5,Au,1.46,-165.60612126212078,-8.29083860625703
6.0,0.5,Au,1.465,-165.34272801888227,-8.304008268418956
6.0,0.5,Au,1.47,-165.07599522685587,-8.317344908020276
6.0,0.5,Au,1.475,-164.80806288086373,-8.330741525319883
6.0,0.5,Au,1.48,-164.53643708649315,-8.344322815038412
6.0,0.5,Au,1.485,-164.26381172517642,-8.357954083104248
6.0,0.5,Au,1.49,-163.9872093949729,-8.371784199614424
6.0,0.5,Au,1.495,-163.7097232408693,-8.385658507319604
6.0,0.5,Au,1.5,-163.42806333336205,-8.399741502694967
6.0,0.5,Au,1.505,-163.14553680464115,-8.41386782913101
6.0,0.5,Au,1.51,-162.85873783197766,-8.428207777764186
6.0,0.5,Au,1.515,-162.5709820534913,-8.442595566688505
6.0,0.5,Au,1.52,-162.27895871629528,-8.457196733548306
6.0,0.5,Au,1.525,-161.98577832213286,-8.471855753256426
6.0,0.5,Au,1.53,-161.68843788443257,-8.486722775141441
6.0,0.5,Au,1.535,-161.38963392877523,-8.501662972924308
6.0,0.5,Au,1.54,-161.0868725184922,-8.51680104343846
6.0,0.5,Au,1.545,-160.7822452973324,-8.53203240449645
6.0,0.5,Au,1.55,-160.4739443258741,-8.547447453069363
6.0,0.5,Au,1.555,-160.16329590887236,-8.562979873919453
6.0,0.5,Au,1.56,-159.84931880002767,-8.578678729361686
6.0,0.5,Au,1.565,-159.53245507992145,-8.594521915366997
6.0,0.5,Au,1.57,-159.2126444833804,-8.61051244519405
6.0,0.5,Au,1.575,-158.88937656968372,-8.626675840878884
6.0,0.5,Au,1.58,-158.56355220861283,-8.642967058932427
6.0,0.5,Au,1.585,-158.23369702199267,-8.659459818263436
6.0,0.5,Au,1.59,-157.90165428834788,-8.676061954945675
6.0,0.5,Au,1.595,-157.56503425052958,-8.69289295683659
6.0,0.5,Au,1.6,-157.2265436179327,-8.709817488466435
6.0,0.5,Au,1.605,-156.88298537723637,-8.726995400501252
6.0,0.5,Au,1.61,-156.5377926515007,-8.744255036788035
6.0,0.5,Au,1.615,-156.18712483362805,-8.761788427681667
6.0,0.5,Au,1.62,-155.83495220801882,-8.779397058962129
6.0,0.5,Au,1.625,-155.47700223269703,-8.797294557728218
6.0,0.5,Au,1.63,-155.1175500615774,-8.8152671662842
6.0,0.5,Au,1.635,-154.75214011516215,-8.833537663604963
6.0,0.5,Au,1.64,-154.38508926870526,-8.851890205927807
6.0,0.5,Au,1.645,-154.01203156781332,-8.870543090972403
6.0,0.5,Au,1.65,-153.6370461847971,-8.889292360123214
6.0,0.5,Au,1.655,-153.25613770372564,-8.908337784176787
6.0,0.5,Au,1.66,-152.8728681215351,-8.927501263286313
6.0,0.5,Au,1.665,-152.48388498406064,-8.946950420160038
6.0,0.5,Au,1.67,-152.09197059709388,-8.966546139508376
6.0,0.5,Au,1.675,-151.69466234919955,-8.986411551903092
6.0,0.5,Au,1.68,-151.29373413038851,-9.006457962843644
6.0,0.5,Au,1.685,-150.88781811304207,-9.026753763710966
6.0,0.5,Au,1.69,-150.47750052905994,-9.047269642910072
6.0,0.5,Au,1.695,-150.0626565584972,-9.068011841438208
6.0,0.5,Au,1.7,-149.64256861754825,-9.089016238485657
6.0,0.5,Au,1.705,-149.21843415442567,-9.110222961641785
6.0,0.5,Au,1.71,-148.78818934558845,-9.131735202083647
6.0,0.5,Au,1.715,-148.35435529438521,-9.153426904643808
6.0,0.5,Au,1.72,-147.91356020780896,-9.17546665897262
6.0,0.5,Au,1.725,-147.4695674350305,-9.197666297611544
6.0,0.5,Au,1.73,-147.0178188905912,-9.220253724833508
6.0,0.5,Au,1.735,-146.56315548636496,-9.24298689504482
6.0,0.5,Au,1.74,-146.10003604155625,-9.266142867285257
6.0,0.5,Au,1.745,-145.63413527602512,-9.289437905561813
6.0,0.5,Au,1.75,-145.15920702823976,-9.313184317951082
6.0,0.5,Au,1.755,-144.6814458739287,-9.337072375666635
6.0,0.5,Au,1.76,-144.19424251342392,-9.361432543691874
6.0,0.5,Au,1.765,-143.70394051949518,-9.385947643388311
6.0,0.5,Au,1.77,-143.20395762234028,-9.410946788246054
6.0,0.5,Au,1.775,-142.70037583793646,-9.436125877466246
6.0,0.5,Au,1.78,-142.1870594075476,-9.46179169898569
6.0,0.5,Au,1.785,-141.6693989599998,-9.48767472136308
6.0,0.5,Au,1.79,-141.14213222517907,-9.514038058104116
6.0,0.5,Au,1.795,-140.60953206414248,-9.540668066155945
6.0,0.5,Au,1.8,-140.06762051365524,-9.567763643680308
6.0,0.5,Au,1.805,-139.51915373155484,-9.595186982785329
6.0,0.5,Au,1.81,-138.96180830134622,-9.623054254295758
6.0,0.5,Au,1.815,-138.3964763282869,-9.651320852948725
6.0,0.5,Au,1.82,-137.82279454617145,-9.680004942054497
6.0,0.5,Au,1.825,-137.23951838368885,-9.709168750178627
6.0,0.5,Au,1.83,-136.648463102093,-9.738721514258419
6.0,0.5,Au,1.835,-136.04607058824558,-9.76884113995079
6.0,0.5,Au,1.84,-135.4364456755774,-9.7993223855842
6.0,0.5,Au,1.845,-134.81365353718678,-9.83046199250373
6.0,0.5,Au,1.85,-134.18407551738574,-9.861940893493783
6.0,0.5,Au,1.855,-133.53946462090974,-9.894171438317583
6.0,0.5,Au,1.86,-132.8883286920931,-9.926728234758414
6.0,0.5,Au,1.865,-132.2203103827982,-9.960129150223159
6.0,0.5,Au,1.87,-131.5457484152014,-9.993857248603
6.0,0.5,Au,1.875,-130.85251901877294,-10.028518718424422
6.0,0.5,Au,1.88,-130.15234586645775,-10.063527376040183
6.0,0.5,Au,1.885,-129.4318251180861,-10.099553413458764
6.0,0.5,Au,1.89,-128.70346758702274,-10.135971290011932
6.0,0.5,Au,1.895,-127.9532145933427,-10.173483939695934
6.0,0.5,Au,1.9,-127.19361414983246,-10.211463961871447
6.0,0.5,Au,1.905,-126.41071081268346,-10.250609128728897
6.0,0.5,Au,1.91,-125.61618553966488,-10.290335392379825
6.0,0.5,Au,1.915,-124.7970708686892,-10.33129112592861
6.0,0.5,Au,1.92,-123.96311212783587,-10.372989062971277
6.0,0.5,Au,1.925,-123.10333881287946,-10.415977728719097
6.0,0.5,Au,1.93,-122.22429883075756,-10.459929727825191
6.0,0.5,Au,1.935,-121.31815972836858,-10.505236682944641
6.0,0.5,Au,1.94,-120.38674672211943,-10.551807333257099
6.0,0.5,Au,1.945,-119.42666863279403,-10.599811237723367
6.0,0.5,Au,1.95,-118.43307689725816,-10.64949082450016
6.0,0.5,Au,1.955,-117.40856162687217,-10.70071658801946
6.0,0.5,Au,1.96,-116.33883831354466,-10.754202753685837
6.0,0.5,Au,1.965,-115.2344191949966,-10.809423709613238
6.0,0.5,Au,1.97,-114.06699995162731,-10.867794671781704
6.0,0.5,Au,1.975,-112.85768688583629,-10.928260325071253
6.0,0.5,Au,1.98,-111.5545184473536,-10.99341874699539
6.0,0.5,Au,1.985,-110.19295377431234,-11.061496980647451
6.0,0.5,Au,1.99,-108.66747572176294,-11.137770883274921
6.0,0.5,Au,1.995,-107.02336995446942,-11.219976171639598
6.0,0.5,Au,2.0,-104.8217049504644,-11.33005942183985
6.0,0.5,C,2.0,-104.8217049504644,4.067976231264062
6.0,0.5,C,2.009983361065,-100.96391774654387,3.9908204871856507
6.0,0.5,C,2.01996672213,-98.04366389558622,3.9324154101664983
6.0,0.5,C,2.029950083195,-95.48439967905948,3.8812301258359634
6.0,0.5,C,2.03993344426,-93.15531867198409,3.8346485056944553
6.0,0.5,C,2.049916805324,-90.99527749690048,3.7914476821927834
6.0,0.5,C,2.059900166389,-88.96856853503522,3.7509135029554774
6.0,0.5,C,2.069883527454,-87.05173063391412,3.7125767449330564
6.0,0.5,C,2.079866888519,-85.22815971465543,3.6761053265478814
6.0,0.5,C,2.089850249584,-83.48548285314905,3.6412517893177543
6.0,0.5,C,2.099833610649,-81.81412274525182,3.60782458715981
6.0,0.5,C,2.109816971714,-80.20644591102825,3.575671050475339
6.0,0.5,C,2.119800332779,-78.65622517301153,3.544666635715004
6.0,0.5,C,2.129783693844,-77.15828376314813,3.5147078075177363
6.0,0.5,C,2.139767054908,-75.70825041964572,3.4857071406476883
6.0,0.5,C,2.149750415973,-74.30238542977659,3.457589840850305
6.0,0.5,C,2.159733777038,-72.93745373397454,3.430291206934264
6.0,0.5,C,2.169717138103,-71.61063022062234,3.4037547366672203
6.0,0.5,C,2.179700499168,-70.3194276210578,3.37793068467593
