L_support_nm,pzc_support_V,material,x_nm,phi_RP_mV,sigma_uC_per_cm2
3.0,0.9,Au,0.165,-200.4151728538012,-5.386567481171577
3.0,0.9,Au,0.17,-200.41003147012688,-5.386824550355293
3.0,0.9,Au,0.175,-200.40464108447821,-5.387094069637725
3.0,0.9,Au,0.18,-200.399226873374,-5.387364780192937
3.0,0.9,Au,0.185,-200.39360404670572,-5.38764592152635
3.0,0.9,Au,0.19,-200.3877484461999,-5.387938701551641
3.0,0.9,Au,0.195,-200.38187135288206,-5.388232556217535
3.0,0.9,Au,0.2,-200.37576494169514,-5.388537876776879
3.0,0.9,Au,0.205,-200.36944416212495,-5.388853915755389
3.0,0.9,Au,0.21,-200.36310057503476,-5.389171095109899
3.0,0.9,Au,0.215,-200.35650860769871,-5.389500693476701
3.0,0.9,Au,0.22,-200.34972239044984,-5.389840004339145
3.0,0.9,Au,0.225,-200.34290836847796,-5.390180705437738
3.0,0.9,Au,0.23,-200.3358290477817,-5.390534671472552
3.0,0.9,Au,0.235,-200.32857679169896,-5.390897284276688
3.0,0.9,Au,0.24,-200.3212881069248,-5.391261718515396
3.0,0.9,Au,0.245,-200.3137198065833,-5.391640133532471
3.0,0.9,Au,0.25,-200.30600052315773,-5.39202609770375
3.0,0.9,Au,0.255,-200.2982327076407,-5.392414488479602
3.0,0.9,Au,0.26,-200.29017396058552,-5.3928174258323605
3.0,0.9,Au,0.265,-200.28198623356937,-5.393226812183167
3.0,0.9,Au,0.27,-200.2737346291734,-5.393639392402967
3.0,0.9,Au,0.275,-200.26518410759869,-5.394066918481702
3.0,0.9,Au,0.28,-200.25652605810296,-5.394499820956488
3.0,0.9,Au,0.285,-200.24778586821796,-5.394936830450739
3.0,0.9,Au,0.29,-200.2387423555442,-5.395389006084426
3.0,0.9,Au,0.295,-200.22961161357983,-5.395845543182645
3.0,0.9,Au,0.3,-200.2203779555134,-5.396307226085965
3.0,0.9,Au,0.305,-200.21084031062327,-5.396784108330473
3.0,0.9,Au,0.31,-200.20123399394092,-5.397264424164591
3.0,0.9,Au,0.315,-200.19150195066743,-5.397751026328265
3.0,0.9,Au,0.32,-200.1814690649579,-5.398252670613742
3.0,0.9,Au,0.325,-200.1713837659019,-5.398756935566541
3.0,0.9,Au,0.33,-200.1611484358272,-5.399268702070277
3.0,0.9,Au,0.335,-200.15061918381517,-5.399795164670879
3.0,0.9,Au,0.34,-200.14005096473997,-5.400323575624638
3.0,0.9,Au,0.345,-200.12930750810193,-5.40086074845654
3.0,0.9,Au,0.35,-200.11828069251746,-5.401412089235763
3.0,0.9,Au,0.355,-200.10722509012635,-5.401964869355319
3.0,0.9,Au,0.36,-200.0959687706819,-5.402527685327541
3.0,0.9,Au,0.365,-200.08444306314428,-5.403103970704423
3.0,0.9,Au,0.37,-200.07289510190603,-5.4036813687663345
3.0,0.9,Au,0.375,-200.06112132259386,-5.404270057731944
3.0,0.9,Au,0.38,-200.04909520113554,-5.40487136380486
3.0,0.9,Au,0.385,-200.03704941570277,-5.405473653076498
3.0,0.9,Au,0.39,-200.02475374706472,-5.4060884365084005
3.0,0.9,Au,0.395,-200.01222543189328,-5.406714852266973
3.0,0.9,Au,0.4,-199.99967589821824,-5.407342328950724
3.0,0.9,Au,0.405,-199.9868540984753,-5.407983418937872
3.0,0.9,Au,0.41,-199.97382148748196,-5.408635049487538
3.0,0.9,Au,0.415,-199.96076186206824,-5.4092880307582245
3.0,0.9,Au,0.42,-199.94740988791233,-5.409955629466021
3.0,0.9,Au,0.425,-199.93387049349485,-5.410632599186894
3.0,0.9,Au,0.43,-199.9202940600001,-5.411311420861632
3.0,0.9,Au,0.435,-199.90640806734623,-5.412005720494324
3.0,0.9,Au,0.44,-199.89235895616451,-5.412708176053411
3.0,0.9,Au,0.445,-199.87825867831296,-5.413413189945988
3.0,0.9,Au,0.45,-199.86383501248633,-5.41413437323732
3.0,0.9,Au,0.455,-199.8492727497558,-5.414862486373846
3.0,0.9,Au,0.46,-199.83464132930703,-5.415594057396285
3.0,0.9,Au,0.465,-199.81967650438258,-5.4163422986425065
3.0,0.9,Au,0.47,-199.8045971042614,-5.417096268648566
3.0,0.9,Au,0.475,-199.78942704258202,-5.417854771732536
3.0,0.9,Au,0.48,-199.77391770986668,-5.418630238368302
3.0,0.9,Au,0.485,-199.7583165934013,-5.419410294191572
3.0,0.9,Au,0.49,-199.7426002550038,-5.420196111111447
3.0,0.9,Au,0.495,-199.72654316094003,-5.420998965814635
3.0,0.9,Au,0.5,-199.71041512289293,-5.42180536771699
3.0,0.9,Au,0.505,-199.69414479917538,-5.422618883902867
3.0,0.9,Au,0.51,-199.67753673323412,-5.42344928719993
3.0,0.9,Au,0.515,-199.66087591893006,-5.424282327915134
3.0,0.9,Au,0.52,-199.64404389024608,-5.425123929349332
3.0,0.9,Au,0.525,-199.62688162367854,-5.42598204267771
3.0,0.9,Au,0.53,-199.6096815167791,-5.4268420480226816
3.0,0.9,Au,0.535,-199.59228011092227,-5.427712118315522
3.0,0.9,Au,0.54,-199.57456032751736,-5.428598107485769
3.0,0.9,Au,0.545,-199.55681374937058,-5.429485436393108
3.0,0.9,Au,0.55,-199.5388353945508,-5.430384354134096
3.0,0.9,Au,0.555,-199.52055461482252,-5.431298393120511
3.0,0.9,Au,0.56,-199.50225373572923,-5.432213437075176
3.0,0.9,Au,0.565,-199.48369100617487,-5.433141573552894
3.0,0.9,Au,0.57,-199.46484550664445,-5.434083848529414
3.0,0.9,Au,0.575,-199.4459818690639,-5.435027030408442
3.0,0.9,Au,0.58,-199.42682752149662,-5.435984747786805
3.0,0.9,Au,0.585,-199.4074132509378,-5.436955461314747
3.0,0.9,Au,0.59,-199.3879778043056,-5.4379272336463575
3.0,0.9,Au,0.595,-199.36822480369005,-5.438914883677135
3.0,0.9,Au,0.6,-199.34823729837544,-5.439914258942864
3.0,0.9,Au,0.605,-199.32822044486286,-5.440915101618494
3.0,0.9,Au,0.61,-199.3078619780586,-5.441933024958706
3.0,0.9,Au,0.615,-199.28729627816193,-5.44296130995354
3.0,0.9,Au,0.62,-199.26668792833857,-5.443991727444708
3.0,0.9,Au,0.625,-199.24571740455255,-5.4450402536340095
3.0,0.9,Au,0.63,-199.22456797391288,-5.446097725165992
3.0,0.9,Au,0.635,-199.20335761095114,-5.447158243314079
3.0,0.9,Au,0.64,-199.18176864819262,-5.448237691452006
3.0,0.9,Au,0.645,-199.16002929964873,-5.4493246588792
3.0,0.9,Au,0.65,-199.1382060503731,-5.450415821342982
3.0,0.9,Au,0.655,-199.11599244747958,-5.451526501487658
3.0,0.9,Au,0.66,-199.09365627591367,-5.4526433100659535
3.0,0.9,Au,0.665,-199.0712089867187,-5.453765674525703
3.0,0.9,Au,0.67,-199.04836468089482,-5.454907889816896
3.0,0.9,Au,0.675,-199.0254240059849,-5.456054923562393
3.0,0.9,Au,0.68,-199.00234132140082,-5.457209057791595
3.0,0.9,Au,0.685,-198.97886033161754,-5.458383107280759
3.0,0.9,Au,0.69,-198.95530665210376,-5.4595607912564486
3.0,0.9,Au,0.695,-198.93157709359184,-5.460747269182045
3.0,0.9,Au,0.7,-198.90745345060625,-5.461953451331324
3.0,0.9,Au,0.705,-198.88327741160688,-5.4631622532812925
3.0,0.9,Au,0.71,-198.8588894540415,-5.464381651159561
3.0,0.9,Au,0.715,-198.83411711820455,-5.46562026795141
3.0,0.9,Au,0.72,-198.80930849279704,-5.466860699221784
3.0,0.9,Au,0.725,-198.78425063601574,-5.46811359206085
3.0,0.9,Au,0.73,-198.75882340443619,-5.469384953639827
3.0,0.9,Au,0.735,-198.7333710903392,-5.470657569344676
3.0,0.9,Au,0.74,-198.70763192316483,-5.471944527703395
3.0,0.9,Au,0.745,-198.68154332815124,-5.473248957454074
3.0,0.9,Au,0.75,-198.65543535992956,-5.474554355865159
3.0,0.9,Au,0.755,-198.62900361414208,-5.475875943154533
3.0,0.9,Au,0.76,-198.60224681518326,-5.477213783102473
3.0,0.9,Au,0.765,-198.57547039193645,-5.478552604264814
3.0,0.9,Au,0.77,-198.54833498384025,-5.479909374669624
3.0,0.9,Au,0.775,-198.52090265565278,-5.4812809910789975
3.0,0.9,Au,0.78,-198.49344418368082,-5.482653914677596
3.0,0.9,Au,0.785,-198.46559424115185,-5.484046411804044
3.0,0.9,Au,0.79,-198.4374784605286,-5.485452200835206
3.0,0.9,Au,0.795,-198.40932360998178,-5.486859943362547
3.0,0.9,Au,0.8,-198.38074848318573,-5.48828869970235
3.0,0.9,Au,0.805,-198.35194061752898,-5.489729092985188
3.0,0.9,Au,0.81,-198.32307439156855,-5.491172404283209
3.0,0.9,Au,0.815,-198.29376364592983,-5.492637941565145
3.0,0.9,Au,0.82,-198.26425424639945,-5.494113411541663
3.0,0.9,Au,0.825,-198.23466106094088,-5.495593070814593
3.0,0.9,Au,0.83,-198.20460445136698,-5.497095901293288
3.0,0.9,Au,0.835,-198.17438315354894,-5.49860696618419
3.0,0.9,Au,0.84,-198.14404692524033,-5.500123777599621
3.0,0.9,Au,0.845,-198.11323435110222,-5.501664406306525
3.0,0.9,Au,0.85,-198.08228978598822,-5.503211634562226
3.0,0.9,Au,0.855,-198.05119402569076,-5.504766422577098
3.0,0.9,Au,0.86,-198.01961546657517,-5.506345350532878
3.0,0.9,Au,0.865,-197.9879351844318,-5.507929364640048
3.0,0.9,Au,0.87,-197.95606309317117,-5.509522969203079
3.0,0.9,Au,0.875,-197.9237085259657,-5.51114069756335
3.0,0.9,Au,0.88,-197.89127893537423,-5.512762177092926
3.0,0.9,Au,0.885,-197.85861349948289,-5.514395448887492
3.0,0.9,Au,0.89,-197.82547279790035,-5.516052483966619
3.0,0.9,Au,0.895,-197.79227912187798,-5.517712167767737
3.0,0.9,Au,0.9,-197.75880320390368,-5.519385963666452
3.0,0.9,Au,0.905,-197.724866022095,-5.521082822756887
3.0,0.9,Au,0.91,-197.69089227273872,-5.5227815102247
3.0,0.9,Au,0.915,-197.6565886946323,-5.5244966891300225
3.0,0.9,Au,0.92,-197.6218443370423,-5.526233907009521
3.0,0.9,Au,0.925,-197.58707330962685,-5.527972458380294
3.0,0.9,Au,0.93,-197.55192492475956,-5.529729877623659
3.0,0.9,Au,0.935,-197.5163622048554,-5.5315080136188675
3.0,0.9,Au,0.94,-197.4807754917342,-5.533287349274926
3.0,0.9,Au,0.945,-197.44476524243896,-5.535087861739689
3.0,0.9,Au,0.95,-197.40837233333832,-5.53690750719472
3.0,0.9,Au,0.955,-197.3719503573892,-5.538728605992175
3.0,0.9,Au,0.96,-197.33506131496415,-5.540573058113429
3.0,0.9,Au,0.965,-197.29782559532813,-5.54243484409523
3.0,0.9,Au,0.97,-197.26054766203947,-5.544298740759664
3.0,0.9,Au,0.975,-197.22276304649066,-5.546187971537103
3.0,0.9,Au,0.98,-197.1846709452872,-5.548092576597277
3.0,0.9,Au,0.985,-197.1465153119526,-5.550000358264005
3.0,0.9,Au,0.99,-197.10781848919012,-5.551935199402131
3.0,0.9,Au,0.995,-197.06885533307744,-5.553883357207765
3.0,0.9,Au,1.0,-197.0297992929249,-5.555836159215391
3.0,0.9,Au,1.005,-196.99017374764625,-5.557817436479325
3.0,0.9,Au,1.01,-196.95032361475626,-5.559809943123824
3.0,0.9,Au,1.015,-196.91034359326227,-5.561808944198524
3.0,0.9,Au,1.02,-196.8697728763361,-5.563837480044831
3.0,0.9,Au,1.025,-196.829018460164,-5.565875200853436
3.0,0.9,Au,1.03,-196.7880901202374,-5.567921617849766
3.0,0.9,Au,1.035,-196.74655777006595,-5.569998235358339
3.0,0.9,Au,1.04,-196.70488025695818,-5.572082111013728
3.0,0.9,Au,1.045,-196.66297860923365,-5.574177193399954
3.0,0.9,Au,1.05,-196.620468047229,-5.576302721500187
3.0,0.9,Au,1.055,-196.5778470106607,-5.578433773328602
3.0,0.9,Au,1.06,-196.53494652473515,-5.580578797624878
3.0,0.9,Au,1.065,-196.49144092577524,-5.582754077572876
3.0,0.9,Au,1.07,-196.44785424016658,-5.584933411853307
3.0,0.9,Au,1.075,-196.40392895233128,-5.587129676245073
3.0,0.9,Au,1.08,-196.359411091743,-5.589355569274487
3.0,0.9,Au,1.085,-196.31483486802742,-5.591584380460265
3.0,0.9,Au,1.09,-196.26985848088802,-5.593833199817236
3.0,0.9,Au,1.095,-196.2243105601962,-5.596110595851828
3.0,0.9,Au,1.1,-196.17871910473147,-5.598390168625063
3.0,0.9,Au,1.105,-196.13266507403645,-5.600692870159814
3.0,0.9,Au,1.11,-196.08606852835186,-5.603022697444043
3.0,0.9,Au,1.115,-196.03943432603205,-5.605354407560034
3.0,0.9,Au,1.12,-195.9922759301288,-5.6077123273551965
3.0,0.9,Au,1.125,-195.94461122061088,-5.610095562831092
3.0,0.9,Au,1.13,-195.89690494228415,-5.612480876747429
3.0,0.9,Au,1.135,-195.8486153298138,-5.614895357370946
3.0,0.9,Au,1.14,-195.79986172513912,-5.61733303760468
3.0,0.9,Au,1.145,-195.75105225858897,-5.6197735109321885
3.0,0.9,Au,1.15,-195.70160447037125,-5.622245900343074
3.0,0.9,Au,1.155,-195.65173982151094,-5.62473913278609
3.0,0.9,Au,1.16,-195.60179432442865,-5.627236407640204
3.0,0.9,Au,1.165,-195.5511612859474,-5.629768059564268
3.0,0.9,Au,1.17,-195.50016179880967,-5.632318033921154
3.0,0.9,Au,1.175,-195.44904577133755,-5.6348738352947585
3.0,0.9,Au,1.18,-195.39720025279624,-5.6374661112218245
3.0,0.9,Au,1.185,-195.34504026342827,-5.640074110690223
3.0,0.9,Au,1.19,-195.29271763701556,-5.6426902420108584
3.0,0.9,Au,1.195,-195.23963217861353,-5.64534451493096
3.0,0.9,Au,1.2,-195.18628393561747,-5.648011927080764
3.0,0.9,Au,1.205,-195.13271717416706,-5.650690265153284
3.0,0.9,Au,1.21,-195.0783639749817,-5.653407925112551
3.0,0.9,Au,1.215,-195.0237974336391,-5.656136252179682
3.0,0.9,Au,1.22,-194.96894764220482,-5.658878741751396
3.0,0.9,Au,1.225,-194.91329841188468,-5.6616612032674025
3.0,0.9,Au,1.23,-194.85748104414182,-5.664452071654545
3.0,0.9,Au,1.235,-194.80130807981692,-5.667260719870791
3.0,0.9,Au,1.24,-194.7443338531318,-5.670109431205048
3.0,0.9,Au,1.245,-194.6872304771263,-5.672964600005321
3.0,0.9,Au,1.25,-194.62969305625145,-5.675841471049063
3.0,0.9,Au,1.255,-194.57136397140295,-5.678757925291489
3.0,0.9,Au,1.26,-194.51293660357788,-5.681679293682743
3.0,0.9,Au,1.265,-194.45399239901164,-5.684626503911054
3.0,0.9,Au,1.27,-194.394277441457,-5.687612251788786
3.0,0.9,Au,1.275,-194.3344851735373,-5.690601865184772
3.0,0.9,Au,1.28,-194.27409089547868,-5.6936215790877025
3.0,0.9,Au,1.285,-194.21295760981124,-5.696678243371074
3.0,0.9,Au,1.29,-194.15175651202603,-5.6997382982603355
3.0,0.9,Au,1.295,-194.08986796578225,-5.702832725572524
3.0,0.9,Au,1.3,-194.02728213894991,-5.705962016914142
3.0,0.9,Au,1.305,-193.96462518988474,-5.709094864367399
3.0,0.9,Au,1.31,-193.90119730401395,-5.712266258660939
3.0,0.9,Au,1.315,-193.83712262377122,-5.715469992673075
3.0,0.9,Au,1.32,-193.77295966614477,-5.718678140554398
3.0,0.9,Au,1.325,-193.70794648460878,-5.721928799631197
3.0,0.9,Au,1.33,-193.64234417761293,-5.725208914980991
3.0,0.9,Au,1.335,-193.5766218981168,-5.7284950289557965
3.0,0.9,Au,1.34,-193.50997653041216,-5.731827297341028
3.0,0.9,Au,1.345,-193.44280498471278,-5.735185874625998
3.0,0.9,Au,1.35,-193.37546691486045,-5.738552778118613
3.0,0.9,Au,1.355,-193.3071414385655,-5.741969051933362
3.0,0.9,Au,1.36,-193.23835581541437,-5.745408333090918
3.0,0.9,Au,1.365,-193.16934234913467,-5.748859006404904
3.0,0.9,Au,1.37,-193.0992876598948,-5.752361740866897
3.0,0.9,Au,1.375,-193.02883949978863,-5.755884148872205
3.0,0.9,Au,1.38,-192.95808792229232,-5.7594217277470205
3.0,0.9,Au,1.385,-192.8862535269441,-5.763013447514432
3.0,0.9,Au,1.39,-192.81409035457622,-5.7666216061328255
3.0,0.9,Au,1.395,-192.74153487585815,-5.770249380068729
3.0,0.9,Au,1.4,-192.6678686251251,-5.773932692605382
3.0,0.9,Au,1.405,-192.5939335574771,-5.777629445987781
3.0,0.9,Au,1.41,-192.51950534269008,-5.781350856727133
3.0,0.9,Au,1.415,-192.4439531006589,-5.785128468828692
3.0,0.9,Au,1.42,-192.368184461774,-5.788916900772937
3.0,0.9,Au,1.425,-192.29181164967264,-5.792735541378005
3.0,0.9,Au,1.43,-192.21431689801796,-5.796610278960738
3.0,0.9,Au,1.435,-192.13664784308068,-5.800493731707602
3.0,0.9,Au,1.44,-192.05825554275313,-5.80441334672398
3.0,0.9,Au,1.445,-191.97875891839138,-5.808388177942067
3.0,0.9,Au,1.45,-191.89911706857276,-5.812370270432998
3.0,0.9,Au,1.455,-191.81862732381225,-5.816394757671024
3.0,0.9,Au,1.46,-191.7370660892914,-5.820472819397067
3.0,0.9,Au,1.465,-191.65537317740672,-5.824557464991301
3.0,0.9,Au,1.47,-191.5727048872848,-5.828690879497396
3.0,0.9,Au,1.475,-191.48901233366615,-5.832875507178328
3.0,0.9,Au,1.48,-191.4051838590593,-5.837066930908671
3.0,0.9,Au,1.485,-191.32025264254054,-5.841313491734609
3.0,0.9,Au,1.49,-191.2343574248204,-5.845608252620617
3.0,0.9,Au,1.495,-191.14830231397244,-5.849911008163016
3.0,0.9,Au,1.5,-191.0610203057749,-5.854275108572892
3.0,0.9,Au,1.505,-190.97284571087366,-5.858683838317953
3.0,0.9,Au,1.51,-190.88446597811705,-5.863102824955783
3.0,0.9,Au,1.515,-190.79474154237016,-5.867589046743128
3.0,0.9,Au,1.52,-190.7042046893979,-5.8721158893917424
3.0,0.9,Au,1.525,-190.6133950896996,-5.876656369376657
3.0,0.9,Au,1.53,-190.52113243731122,-5.8812695019960755
3.0,0.9,Au,1.535,-190.42814340907105,-5.885918953408084
3.0,0.9,Au,1.54,-190.33479107218838,-5.890586570252218
3.0,0.9,Au,1.545,-190.23988976706818,-5.895331635508228
3.0,0.9,Au,1.55,-190.14435067053475,-5.900108590334899
3.0,0.9,Au,1.555,-190.04833470285791,-5.904909388718741
3.0,0.9,Au,1.56,-189.95068904120905,-5.909791671801185
3.0,0.9,Au,1.565,-189.85249299288148,-5.914701474217562
3.0,0.9,Au,1.57,-189.75368402994565,-5.919641922364355
3.0,0.9,Au,1.575,-189.6531822755976,-5.924667010081756
3.0,0.9,Au,1.58,-189.55221230508238,-5.929715508607518
3.0,0.9,Au,1.585,-189.4504719939518,-5.934802524164047
3.0,0.9,Au,1.59,-189.3469954509926,-5.939976351312006
3.0,0.9,Au,1.595,-189.2431233127551,-5.945169958223881
3.0,0.9,Au,1.6,-189.1383036991415,-5.950410938904563
3.0,0.9,Au,1.605,-189.0317256007548,-5.9557398438238955
3.0,0.9,Au,1.61,-188.92481047948465,-5.961085599887404
3.0,0.9,Au,1.615,-188.81675326941402,-5.966488460390935
3.0,0.9,Au,1.62,-188.70693745851284,-5.971979250935995
3.0,0.9,Au,1.625,-188.59682454773412,-5.977484896474931
3.0,0.9,Au,1.63,-188.48536020752454,-5.983058113485409
3.0,0.9,Au,1.635,-188.37215958021176,-5.988718144851049
3.0,0.9,Au,1.64,-188.25867850627105,-5.994392198548083
3.0,0.9,Au,1.645,-188.1436251572289,-6.000144866000191
3.0,0.9,Au,1.65,-188.02687983376666,-6.005982132173305
3.0,0.9,Au,1.655,-187.90984288766606,-6.011833979478333
3.0,0.9,Au,1.66,-187.79100494271145,-6.0177758767260645
3.0,0.9,Au,1.665,-187.67054012195422,-6.023799117763925
3.0,0.9,Au,1.67,-187.54974024900147,-6.029839111411563
3.0,0.9,Au,1.675,-187.42690672669355,-6.0359807875269595
3.0,0.9,Au,1.68,-187.30253016792096,-6.042199615465589
3.0,0.9,Au,1.685,-187.1777386488455,-6.048439191419362
3.0,0.9,Au,1.69,-187.05068108498227,-6.054792069612523
3.0,0.9,Au,1.695,-186.92218014448687,-6.061217116637294
3.0,0.9,Au,1.7,-186.79314388017292,-6.0676689298529904
3.0,0.9,Au,1.705,-186.66161373676826,-6.074245437023223
3.0,0.9,Au,1.71,-186.52875186364082,-6.080888530679596
3.0,0.9,Au,1.715,-186.39519014685322,-6.087566616518976
3.0,0.9,Au,1.72,-186.2589155907097,-6.094380344326152
3.0,0.9,Au,1.725,-186.12142815434723,-6.1012547161442745
3.0,0.9,Au,1.73,-185.983028772764,-6.108174685223437
3.0,0.9,Au,1.735,-185.84171065776798,-6.115240590973238
3.0,0.9,Au,1.74,-185.69929993478348,-6.1223611271224625
3.0,0.9,Au,1.745,-185.55571439563394,-6.129540404079939
3.0,0.9,Au,1.75,-185.40902122943064,-6.1368750623901045
3.0,0.9,Au,1.755,-185.26135031383322,-6.1442586081699755
3.0,0.9,Au,1.76,-185.1121879043088,-6.151716728646196
3.0,0.9,Au,1.765,-184.95974950349728,-6.159338648686773
3.0,0.9,Au,1.77,-184.80643481187164,-6.167004383268054
3.0,0.9,Au,1.775,-184.6512550998407,-6.174763368869601
3.0,0.9,Au,1.78,-184.49265452629248,-6.182693397547013
3.0,0.9,Au,1.785,-184.3332564341515,-6.190663302154061
3.0,0.9,Au,1.79,-184.1715596522042,-6.198748141251427
3.0,0.9,Au,1.795,-184.0063228569691,-6.207009981013183
3.0,0.9,Au,1.8,-183.84033379879918,-6.215309433921677
3.0,0.9,Au,1.805,-183.67154831055342,-6.223748708333966
3.0,0.9,Au,1.81,-183.4991306585448,-6.232369590934396
3.0,0.9,Au,1.815,-183.3259597103303,-6.241028138345121
3.0,0.9,Au,1.82,-183.14942537859065,-6.249854854932104
3.0,0.9,Au,1.825,-182.9691938306558,-6.258866432328847
3.0,0.9,Au,1.83,-182.78814629632507,-6.2679188090453835
3.0,0.9,Au,1.835,-182.60309196426167,-6.277171525648553
3.0,0.9,Au,1.84,-182.41430105308373,-6.28661107120745
3.0,0.9,Au,1.845,-182.22455076108932,-6.2960985858071705
3.0,0.9,Au,1.85,-182.03006304612865,-6.305822971555204
3.0,0.9,Au,1.855,-181.8318217117577,-6.315735038273752
3.0,0.9,Au,1.86,-181.63237233881668,-6.325707506920803
3.0,0.9,Au,1.865,-181.42735118619214,-6.33595856455203
3.0,0.9,Au,1.87,-181.21857567052635,-6.346397340335319
3.0,0.9,Au,1.875,-181.0082049312152,-6.356915877300877
3.0,0.9,Au,1.88,-180.79129818495545,-6.367761214613863
3.0,0.9,Au,1.885,-180.5706427660323,-6.378793985560022
3.0,0.9,Au,1.89,-180.34781863656517,-6.389935192033379
3.0,0.9,Au,1.895,-180.1173217334528,-6.401460037188997
3.0,0.9,Au,1.9,-179.8830724350979,-6.413172502106742
3.0,0.9,Au,1.905,-179.6458211704749,-6.425035065337892
3.0,0.9,Au,1.91,-179.3995153127221,-6.437350358225532
3.0,0.9,Au,1.915,-179.14941782258225,-6.449855232732523
3.0,0.9,Au,1.92,-178.89510291961506,-6.462570977880884
3.0,0.9,Au,1.925,-178.62997616604903,-6.475827315559185
3.0,0.9,Au,1.93,-178.36093727442818,-6.489279260140228
3.0,0.9,Au,1.935,-178.0858582594491,-6.503033210889181
3.0,0.9,Au,1.94,-177.7975802068199,-6.5174471135206415
3.0,0.9,Au,1.945,-177.5050992505954,-6.532071161331866
3.0,0.9,Au,1.95,-177.20367719225234,-6.547142264249019
3.0,0.9,Au,1.955,-176.88547674519896,-6.563052286601689
3.0,0.9,Au,1.96,-176.56240877765174,-6.579205684979049
3.0,0.9,Au,1.965,-176.225229054379,-6.596064671142686
3.0,0.9,Au,1.97,-175.86498181091252,-6.6140770333160095
3.0,0.9,Au,1.975,-175.49821868644213,-6.63241518953953
3.0,0.9,Au,1.98,-175.1057253759013,-6.652039855066572
3.0,0.9,Au,1.985,-174.6751956701218,-6.6735663403555465
3.0,0.9,Au,1.99,-174.23227547604833,-6.69571235005922
3.0,0.9,Au,1.995,-173.71215869457944,-6.721718189132664
3.0,0.9,Au,2.0,-173.05080000155746,-6.754786123783764
3.0,0.9,C,2.0,-173.05080000155746,-2.101914449513505
3.0,0.9,C,2.009966777409,-171.86703411644712,-2.125589767215712
3.0,0.9,C,2.019933554817,-170.9846582407368,-2.143237284729918
3.0,0.9,C,2.029900332226,-170.2116884785585,-2.158696679973484
3.0,0.9,C,2.039867109635,-169.49684274256808,-2.172993594693293
3.0,0.9,C,2.049833887043,-168.8358022900291,-2.1862144037440716
3.0,0.9,C,2.059800664452,-168.2195695281038,-2.198539058982578
3.0,0.9,C,2.06976744186,-167.6313766866727,-2.2103029158112006
3.0,0.9,C,2.079734219269,-167.07093861718604,-2.221511677200933
3.0,0.9,C,2.089700996678,-166.53863290618693,-2.232157791420916
3.0,0.9,C,2.099667774086,-166.02520873997284,-2.2424262747451977
3.0,0.9,C,2.109634551495,-165.5295480426366,-2.252339488691922
3.0,0.9,C,2.119601328904,-165.05411601186822,-2.2618481293072894
3.0,0.9,C,2.129568106312,-164.59325354684466,-2.271065378607761
3.0,0.9,C,2.139534883721,-164.14499080143167,-2.280030633516021
3.0,0.9,C,2.14950166113,-163.71220043462222,-2.2886864408522096
3.0,0.9,C,2.159468438538,-163.29150710466737,-2.2971003074513066
3.0,0.9,C,2.169435215947,-162.88037678184733,-2.3053229139077076
