L_support_nm,pzc_support_V,material,x_nm,phi_RP_mV,sigma_uC_per_cm2
3.0,0.5,Au,0.5,-192.4347416252433,-6.761509155139119
3.0,0.5,Au,0.505,-192.38669689738265,-6.763911391532151
3.0,0.5,Au,0.51,-192.33791626545116,-6.766350423128725
3.0,0.5,Au,0.515,-192.28851132064287,-6.76882067036914
3.0,0.5,Au,0.52,-192.23884671116207,-6.77130390084318
3.0,0.5,Au,0.525,-192.18839341967148,-6.77382656541771
3.0,0.5,Au,0.53,-192.1373654823862,-6.776377962281973
3.0,0.5,Au,0.535,-192.08605669018678,-6.7789434018919446
3.0,0.5,Au,0.54,-192.03391276238025,-6.781550598282271
3.0,0.5,Au,0.545,-191.98124802572468,-6.784183835115049
3.0,0.5,Au,0.55,-191.92826937098513,-6.786832767852026
3.0,0.5,Au,0.555,-191.87441741426113,-6.789525365688226
3.0,0.5,Au,0.56,-191.82010050296807,-6.792241211252879
3.0,0.5,Au,0.565,-191.7654251332188,-6.794974979740344
3.0,0.5,Au,0.57,-191.7098483044918,-6.797753821176693
3.0,0.5,Au,0.575,-191.65386204196227,-6.800553134303169
3.0,0.5,Au,0.58,-191.59746216390275,-6.803373128206146
3.0,0.5,Au,0.585,-191.5401440816927,-6.8062390323166495
3.0,0.5,Au,0.59,-191.4824692872792,-6.809122772037323
3.0,0.5,Au,0.595,-191.42431641547975,-6.812030415627296
3.0,0.5,Au,0.6,-191.3652410192122,-6.814984185440674
3.0,0.5,Au,0.605,-191.30585634398702,-6.817953419201932
3.0,0.5,Au,0.61,-191.24592155662927,-6.82095015856982
3.0,0.5,Au,0.615,-191.18507291562665,-6.823992590619951
3.0,0.5,Au,0.62,-191.12395472366373,-6.827048500218097
3.0,0.5,Au,0.625,-191.062208914798,-6.830135790661383
3.0,0.5,Au,0.63,-190.99957099141446,-6.833267686830561
3.0,0.5,Au,0.635,-190.9366932920685,-6.836411571797858
3.0,0.5,Au,0.64,-190.87310740958387,-6.839590865922091
3.0,0.5,Au,0.645,-190.80866378279904,-6.842813047261331
3.0,0.5,Au,0.65,-190.74399821767545,-6.84604632551751
3.0,0.5,Au,0.655,-190.6785434762759,-6.849319062587488
3.0,0.5,Au,0.66,-190.6122770337413,-6.852632384714219
3.0,0.5,Au,0.665,-190.5457929200544,-6.855956590398564
3.0,0.5,Au,0.67,-190.47844097905056,-6.859324187448755
3.0,0.5,Au,0.675,-190.4103335870261,-6.862729557049979
3.0,0.5,Au,0.68,-190.34199801691645,-6.86614633555546
3.0,0.5,Au,0.685,-190.27272111353872,-6.869610180724347
3.0,0.5,Au,0.69,-190.20275327526744,-6.873108572637911
3.0,0.5,Au,0.695,-190.13253126847692,-6.876619672977437
3.0,0.5,Au,0.7,-190.06130229869353,-6.880181121466607
3.0,0.5,Au,0.705,-189.98945281254564,-6.8837735957740005
3.0,0.5,Au,0.71,-189.9173075176751,-6.887380860517528
3.0,0.5,Au,0.715,-189.84410005811682,-6.891041233495441
3.0,0.5,Au,0.72,-189.7703456871854,-6.894728952042013
3.0,0.5,Au,0.725,-189.6962386247126,-6.898434305165653
3.0,0.5,Au,0.73,-189.6210268911976,-6.902194891841402
3.0,0.5,Au,0.735,-189.54534205599055,-6.905979133601756
3.0,0.5,Au,0.74,-189.46923339434184,-6.90978456668419
3.0,0.5,Au,0.745,-189.39199213463155,-6.9136466296697066
3.0,0.5,Au,0.75,-189.31434863999428,-6.917528804401569
3.0,0.5,Au,0.755,-189.2361974943409,-6.921436361684238
3.0,0.5,Au,0.76,-189.15690181503345,-6.9254011456496105
3.0,0.5,Au,0.765,-189.07726862153314,-6.929382805324627
3.0,0.5,Au,0.77,-188.9970333636723,-6.933394568217668
3.0,0.5,Au,0.775,-188.91565849350815,-6.937463311725876
3.0,0.5,Au,0.78,-188.83400154216346,-6.941546159293111
3.0,0.5,Au,0.785,-188.75164010892487,-6.94566423095504
3.0,0.5,Au,0.79,-188.6681611031234,-6.949838181245113
3.0,0.5,Au,0.795,-188.5844432006666,-6.954024076367952
3.0,0.5,Au,0.8,-188.49991338776584,-6.958250567012991
3.0,0.5,Au,0.805,-188.414304780286,-6.962530997386985
3.0,0.5,Au,0.81,-188.32848555010398,-6.966821958896084
3.0,0.5,Au,0.815,-188.24174527832642,-6.971158972484962
3.0,0.5,Au,0.82,-188.15398069101755,-6.975547201850405
3.0,0.5,Au,0.825,-188.06601659262247,-6.979945406770159
3.0,0.5,Au,0.83,-187.97702413361662,-6.984395029720453
3.0,0.5,Au,0.835,-187.88707585306378,-6.988892443748094
3.0,0.5,Au,0.84,-187.7969202704629,-6.993400222878139
3.0,0.5,Au,0.845,-187.70563442032324,-6.997964515385122
3.0,0.5,Au,0.85,-187.61347295467723,-7.002572588667421
3.0,0.5,Au,0.855,-187.5210763514061,-7.007192418830978
3.0,0.5,Au,0.86,-187.4274565415503,-7.011873409323768
3.0,0.5,Au,0.865,-187.33305017074227,-7.016593727864169
3.0,0.5,Au,0.87,-187.23836030672285,-7.02132822106514
3.0,0.5,Au,0.875,-187.14236664331906,-7.02612790423533
3.0,0.5,Au,0.88,-187.04568097670375,-7.030962187566097
3.0,0.5,Au,0.885,-186.94864317954276,-7.035814077424145
3.0,0.5,Au,0.89,-186.85023640486875,-7.040734416157846
3.0,0.5,Au,0.895,-186.75123396050165,-7.045684538376201
3.0,0.5,Au,0.9,-186.65179144147356,-7.050656664327605
3.0,0.5,Au,0.905,-186.5509328130107,-7.055699595750749
3.0,0.5,Au,0.91,-186.44957263242813,-7.060767604779877
3.0,0.5,Au,0.915,-186.34766683526286,-7.0658628946381405
3.0,0.5,Au,0.92,-186.2443179209781,-7.071030340352379
3.0,0.5,Au,0.925,-186.1405552324813,-7.076218474777218
3.0,0.5,Au,0.93,-186.0361262012877,-7.081439926336899
3.0,0.5,Au,0.935,-185.93024859236016,-7.0867338067832755
3.0,0.5,Au,0.94,-185.8240345344441,-7.092044509679078
3.0,0.5,Au,0.945,-185.71702128573173,-7.097395172114697
3.0,0.5,Au,0.95,-185.6085762308114,-7.102817424860714
3.0,0.5,Au,0.955,-185.4998576455463,-7.108253354123968
3.0,0.5,Au,0.96,-185.3901985283911,-7.113736309981729
3.0,0.5,Au,0.965,-185.27914649627496,-7.119288911587534
3.0,0.5,Au,0.97,-185.16786580019024,-7.124852946391772
3.0,0.5,Au,0.975,-185.05549882820074,-7.130471294991246
3.0,0.5,Au,0.98,-184.94179900844992,-7.136156285978787
3.0,0.5,Au,0.985,-184.82789414585253,-7.141851529108657
3.0,0.5,Au,0.99,-184.7127572847504,-7.147608372163762
3.0,0.5,Au,0.995,-184.5963670381588,-7.153427884493343
3.0,0.5,Au,1.0,-184.47977151890777,-7.159257660455895
3.0,0.5,Au,1.005,-184.3618029142423,-7.165156090689168
3.0,0.5,Au,1.01,-184.24267718711755,-7.171112377045406
3.0,0.5,Au,1.015,-184.12332020779687,-7.17708022601144
3.0,0.5,Au,1.02,-184.00245833857483,-7.183123319472543
3.0,0.5,Au,1.025,-183.88054905641664,-7.189218783580451
3.0,0.5,Au,1.03,-183.75835570063578,-7.195328451369494
3.0,0.5,Au,1.035,-183.63453944644033,-7.201519264079267
3.0,0.5,Au,1.04,-183.50979490372254,-7.2077564912151555
3.0,0.5,Au,1.045,-183.38468641411382,-7.214011915695592
3.0,0.5,Au,1.05,-183.2578550255334,-7.2203534851246145
3.0,0.5,Au,1.055,-183.13021928887832,-7.226735271957367
3.0,0.5,Au,1.06,-183.00211340028238,-7.2331405663871635
3.0,0.5,Au,1.065,-182.87220636517267,-7.239635918142649
3.0,0.5,Au,1.07,-182.74161870716438,-7.246165301043065
3.0,0.5,Au,1.075,-182.61043002766024,-7.252724735018271
3.0,0.5,Au,1.08,-182.47738682875507,-7.259376894963529
3.0,0.5,Au,1.085,-182.3437812090229,-7.266057175950139
3.0,0.5,Au,1.09,-182.20942163294916,-7.272775154753826
3.0,0.5,Au,1.095,-182.07318139561372,-7.279587166620598
3.0,0.5,Au,1.1,-181.9364860045394,-7.286421936174313
3.0,0.5,Au,1.105,-181.79886513955094,-7.2933029794237365
3.0,0.5,Au,1.11,-181.65936617185176,-7.300277927808694
3.0,0.5,Au,1.115,-181.51950305041424,-7.30727108388057
3.0,0.5,Au,1.12,-181.37852863903194,-7.314319804449686
3.0,0.5,Au,1.125,-181.23570786973644,-7.321460842914461
3.0,0.5,Au,1.13,-181.09259261657652,-7.328616605572456
3.0,0.5,Au,1.135,-180.94817093166765,-7.3358376898179
3.0,0.5,Au,1.14,-180.8019632551047,-7.343148073646049
3.0,0.5,Au,1.145,-180.65550482898635,-7.350470994951966
3.0,0.5,Au,1.15,-180.5075410222028,-7.357869185291143
3.0,0.5,Au,1.155,-180.35787856204607,-7.36535230829898
3.0,0.5,Au,1.16,-180.20797918453906,-7.37284727717433
3.0,0.5,Au,1.165,-180.05637756699736,-7.380427358051415
3.0,0.5,Au,1.17,-179.90318887382185,-7.388086792710191
3.0,0.5,Au,1.175,-179.74974403335787,-7.39575903473339
3.0,0.5,Au,1.18,-179.59440826874817,-7.403525822963875
3.0,0.5,Au,1.185,-179.4376174685773,-7.411365362972419
3.0,0.5,Au,1.19,-179.28051602312465,-7.419220435245051
3.0,0.5,Au,1.195,-179.12134921499197,-7.427178775651686
3.0,0.5,Au,1.2,-178.96087512787872,-7.435202480007347
3.0,0.5,Au,1.205,-178.79999949946634,-7.443246261427966
3.0,0.5,Au,1.21,-178.63690415658053,-7.451401028572256
3.0,0.5,Au,1.215,-178.47265940547584,-7.459613266127492
3.0,0.5,Au,1.22,-178.3078858557943,-7.467851943611568
3.0,0.5,Au,1.225,-178.14076372223818,-7.476208050289375
3.0,0.5,Au,1.23,-177.9726538529291,-7.484613543754827
3.0,0.5,Au,1.235,-177.80385282536085,-7.493053595133241
3.0,0.5,Au,1.24,-177.63260456518057,-7.501616008142255
3.0,0.5,Au,1.245,-177.46052719786584,-7.510219876507991
3.0,0.5,Au,1.25,-177.28756370768428,-7.518868051017069
3.0,0.5,Au,1.255,-177.1120884375183,-7.527641814525368
3.0,0.5,Au,1.26,-176.9359324696274,-7.536449612919912
3.0,0.5,Au,1.265,-176.75866652086813,-7.545312910357876
3.0,0.5,Au,1.27,-176.57886118781724,-7.554303177010421
3.0,0.5,Au,1.275,-176.39850606594058,-7.563320933104254
3.0,0.5,Au,1.28,-176.2167930706833,-7.572406582867118
3.0,0.5,Au,1.285,-176.03255167668053,-7.581618652567257
3.0,0.5,Au,1.29,-175.8478667529866,-7.590852898751955
3.0,0.5,Au,1.295,-175.66155792660064,-7.600168340071252
3.0,0.5,Au,1.3,-175.47277060452254,-7.609607706175156
3.0,0.5,Au,1.305,-175.2836145898574,-7.619065506908414
3.0,0.5,Au,1.31,-175.09255729422077,-7.628618371690245
3.0,0.5,Au,1.315,-174.8991092448335,-7.638290774159608
3.0,0.5,Au,1.32,-174.70532976685627,-7.64797974805847
3.0,0.5,Au,1.325,-174.5093677727177,-7.657777847765399
3.0,0.5,Au,1.33,-174.31113807510485,-7.667689332646041
3.0,0.5,Au,1.335,-174.1125713454067,-7.677617669130949
3.0,0.5,Au,1.34,-173.91154498494822,-7.687668987153871
3.0,0.5,Au,1.345,-173.70840529620673,-7.697825971590946
3.0,0.5,Au,1.35,-173.50487588549979,-7.708002442126293
3.0,0.5,Au,1.355,-173.29862206676884,-7.71831513306284
3.0,0.5,Au,1.36,-173.09043522930614,-7.728724474935976
3.0,0.5,Au,1.365,-172.88175594454944,-7.739158439173812
3.0,0.5,Au,1.37,-172.6701080007613,-7.749740836363219
3.0,0.5,Au,1.375,-172.45672657738862,-7.7604099075318524
3.0,0.5,Au,1.38,-172.24269842926526,-7.77111131493802
3.0,0.5,Au,1.385,-172.02548577795096,-7.781971947503735
3.0,0.5,Au,1.39,-171.80675053600953,-7.792908709600807
3.0,0.5,Au,1.395,-171.58716277960633,-7.803888097420966
3.0,0.5,Au,1.4,-171.3642103691365,-7.8150357179444585
3.0,0.5,Au,1.405,-171.13994873501488,-7.826248799650538
3.0,0.5,Au,1.41,-170.91457896103023,-7.837517288349771
3.0,0.5,Au,1.415,-170.68570648504473,-7.848960912149046
3.0,0.5,Au,1.42,-170.45573098957112,-7.860459686922727
3.0,0.5,Au,1.425,-170.22434523796437,-7.872028974503065
3.0,0.5,Au,1.43,-169.9893661015857,-7.8837779313219984
3.0,0.5,Au,1.435,-169.75347283483492,-7.895572594659537
3.0,0.5,Au,1.44,-169.51582569768712,-7.907454951516928
3.0,0.5,Au,1.445,-169.27454572286885,-7.9195189502578405
3.0,0.5,Au,1.45,-169.0325128138751,-7.931620595707529
3.0,0.5,Au,1.455,-168.78834748940446,-7.94382886193106
3.0,0.5,Au,1.46,-168.54056335024072,-7.956218068889247
3.0,0.5,Au,1.465,-168.29214948291255,-7.968638762255656
3.0,0.5,Au,1.47,-168.04119773815603,-7.981186349493481
3.0,0.5,Au,1.475,-167.7866951201757,-7.993911480392499
3.0,0.5,Au,1.48,-167.5316380913606,-8.006664331833253
3.0,0.5,Au,1.485,-167.27362008704404,-8.01956523204908
3.0,0.5,Au,1.49,-167.0121715672508,-8.032637658038745
3.0,0.5,Au,1.495,-166.7501868863937,-8.045736892081598
3.0,0.5,Au,1.5,-166.48481081390105,-8.059005695706231
3.0,0.5,Au,1.505,-166.21617346030476,-8.072437563386044
3.0,0.5,Au,1.51,-165.9469529824782,-8.085898587277374
3.0,0.5,Au,1.515,-165.67391445960132,-8.099550513421217
3.0,0.5,Au,1.52,-165.39782714994672,-8.113354878903948
3.0,0.5,Au,1.525,-165.121037725192,-8.127194350141684
3.0,0.5,Au,1.53,-164.8400188943249,-8.141245291685037
3.0,0.5,Au,1.535,-164.5561993533406,-8.155436268734254
3.0,0.5,Au,1.54,-164.27148146523234,-8.169672163139666
3.0,0.5,Au,1.545,-163.98214973469567,-8.1841387496665
3.0,0.5,Au,1.55,-163.69029128713242,-8.198731672044662
3.0,0.5,Au,1.555,-163.39725764219386,-8.21338335429159
3.0,0.5,Au,1.56,-163.09926400816616,-8.228283035992975
3.0,0.5,Au,1.565,-162.79903204073915,-8.243294634364325
3.0,0.5,Au,1.57,-162.49726605768305,-8.258382933517131
3.0,0.5,Au,1.575,-162.19024294038266,-8.273734089382149
3.0,0.5,Au,1.58,-161.88127105905915,-8.289182683448326
3.0,0.5,Au,1.585,-161.5703251926058,-8.304729976770993
3.0,0.5,Au,1.59,-161.25388371540907,-8.320552050630829
3.0,0.5,Au,1.595,-160.9357695747035,-8.336457757666109
3.0,0.5,Au,1.6,-160.61516339261505,-8.35248806677053
3.0,0.5,Au,1.605,-160.2888900260235,-8.368801735100108
3.0,0.5,Au,1.61,-159.96119079343245,-8.38518669672966
3.0,0.5,Au,1.615,-159.63040870691668,-8.401725801055449
3.0,0.5,Au,1.62,-159.29386118983183,-8.418553176909692
3.0,0.5,Au,1.625,-158.95608859032376,-8.435441806885095
3.0,0.5,Au,1.63,-158.61457711635114,-8.452517380583727
3.0,0.5,Au,1.635,-158.26727955375702,-8.469882258713431
3.0,0.5,Au,1.64,-157.91889441523122,-8.487301515639722
3.0,0.5,Au,1.645,-157.56605882351434,-8.504943295225566
3.0,0.5,Au,1.65,-157.20749584086244,-8.522871444358161
3.0,0.5,Au,1.655,-156.84790203006716,-8.540851134897926
3.0,0.5,Au,1.66,-156.4831021958977,-8.559091126606399
3.0,0.5,Au,1.665,-156.11271200404212,-8.577610636199177
3.0,0.5,Au,1.67,-155.74124960142504,-8.596183756330031
3.0,0.5,Au,1.675,-155.36379484598876,-8.615056494101845
3.0,0.5,Au,1.68,-154.9809610335335,-8.634198184724609
3.0,0.5,Au,1.685,-154.59689854174545,-8.653401309314011
3.0,0.5,Au,1.69,-154.20604119066795,-8.672944176867887
3.0,0.5,Au,1.695,-153.8100830088339,-8.692742085959587
3.0,0.5,Au,1.7,-153.41260831863983,-8.712615820469292
3.0,0.5,Au,1.705,-153.00753564253412,-8.732869454274578
3.0,0.5,Au,1.71,-152.5976964752965,-8.75336141263646
3.0,0.5,Au,1.715,-152.1859062178154,-8.773950925510514
3.0,0.5,Au,1.72,-151.7657303285105,-8.794959719975758
3.0,0.5,Au,1.725,-151.3411639390667,-8.81618803944795
3.0,0.5,Au,1.73,-150.91405072470968,-8.8375437001658
3.0,0.5,Au,1.735,-150.47779587704636,-8.859356442548966
3.0,0.5,Au,1.74,-150.03754987784257,-8.881368742509155
3.0,0.5,Au,1.745,-149.59398674502168,-8.9035468991502
3.0,0.5,Au,1.75,-149.14057332066892,-8.926217570367838
3.0,0.5,Au,1.755,-148.68356910858068,-8.949067780972248
3.0,0.5,Au,1.76,-148.22229025596857,-8.972131723602853
3.0,0.5,Au,1.765,-147.7505144578957,-8.995720513506498
3.0,0.5,Au,1.77,-147.2755225581833,-9.019470108492118
3.0,0.5,Au,1.775,-146.79509907614826,-9.04349128259387
3.0,0.5,Au,1.78,-146.30360700107008,-9.068065886347778
3.0,0.5,Au,1.785,-145.80921632450412,-9.092785420176078
3.0,0.5,Au,1.79,-145.30802511462844,-9.117844980669862
3.0,0.5,Au,1.795,-144.79527933247272,-9.143482269777648
3.0,0.5,Au,1.8,-144.27985818916457,-9.169253326943053
3.0,0.5,Au,1.805,-143.75604146588947,-9.19544416310681
3.0,0.5,Au,1.81,-143.22027741425265,-9.222232365688651
3.0,0.5,Au,1.815,-142.68192310898067,-9.24915008095225
3.0,0.5,Au,1.82,-142.13333464329673,-9.276579504236446
3.0,0.5,Au,1.825,-141.5725028585365,-9.304621093474458
3.0,0.5,Au,1.83,-141.0089750766949,-9.332797482566537
3.0,0.5,Au,1.835,-140.43310736369207,-9.361590868216679
3.0,0.5,Au,1.84,-139.84479549284913,-9.391006461758828
3.0,0.5,Au,1.845,-139.25342603752716,-9.420574934524925
3.0,0.5,Au,1.85,-138.64730928238802,-9.450880772281883
3.0,0.5,Au,1.855,-138.02863434438714,-9.481814519181926
3.0,0.5,Au,1.86,-137.40620127140528,-9.512936172831019
3.0,0.5,Au,1.865,-136.76625939330643,-9.544933266735962
3.0,0.5,Au,1.87,-136.113714696812,-9.577560501560683
3.0,0.5,Au,1.875,-135.45626084220515,-9.610433194291025
3.0,0.5,Au,1.88,-134.77809933410282,-9.644341269696142
3.0,0.5,Au,1.885,-134.08732935633958,-9.678879768584304
3.0,0.5,Au,1.89,-133.38989007652333,-9.713751732575117
3.0,0.5,Au,1.895,-132.66797057088513,-9.749847707857025
3.0,0.5,Au,1.9,-131.93342551522315,-9.786574960640126
3.0,0.5,Au,1.905,-131.18959988949499,-9.823766241926533
3.0,0.5,Au,1.91,-130.4167148570123,-9.86241049355067
3.0,0.5,Au,1.915,-129.6310914425029,-9.901691664276138
3.0,0.5,Au,1.92,-128.83232423542682,-9.941630024629942
3.0,0.5,Au,1.925,-127.99869129561465,-9.983311671620552
3.0,0.5,Au,1.93,-127.1519626264159,-10.025648105080489
3.0,0.5,Au,1.935,-126.28624096293143,-10.068934188254712
3.0,0.5,Au,1.94,-125.37779660421924,-10.114356406190321
3.0,0.5,Au,1.945,-124.45536485881416,-10.160477993460576
3.0,0.5,Au,1.95,-123.50457224900195,-10.208017623951186
3.0,0.5,Au,1.955,-122.49932611458588,-10.25827993067199
3.0,0.5,Au,1.96,-121.47800403894956,-10.309346034453805
3.0,0.5,Au,1.965,-120.4115615279094,-10.362668160005814
3.0,0.5,Au,1.97,-119.27013332405856,-10.419739570198356
3.0,0.5,Au,1.975,-118.1073608109618,-10.477878195853194
3.0,0.5,Au,1.98,-116.86173890195404,-10.54015929130358
3.0,0.5,Au,1.985,-115.492402821709,-10.608626095315833
3.0,0.5,Au,1.99,-114.0827377654523,-10.679109348128668
3.0,0.5,Au,1.995,-112.42298711132577,-10.762096880834996
3.0,0.5,Au,2.0,-110.30407615977516,-10.868042428412524
3.0,0.5,C,2.0,-110.30407615977516,4.252783028634991
3.0,0.5,C,2.009966777409,-106.51857503125866,4.177073006064661
3.0,0.5,C,2.019933554817,-103.71295948853414,4.120960695210171
3.0,0.5,C,2.029900332226,-101.26415499712553,4.071984605381998
3.0,0.5,C,2.039867109635,-99.00502403433136,4.026801986126116
3.0,0.5,C,2.049833887043,-96.92098697529296,3.985121244945347
3.0,0.5,C,2.059800664452,-94.98367198262643,3.9463749450920163
3.0,0.5,C,2.06976744186,-93.13839287800721,3.9094693629996318
3.0,0.5,C,2.079734219269,-91.38348207759704,3.874371146991429
3.0,0.5,C,2.089700996678,-89.72094162071105,3.8411203378537087
3.0,0.5,C,2.099667774086,-88.12080844618646,3.8091176743632174
3.0,0.5,C,2.109634551495,-86.57857836317447,3.778273072702977
3.0,0.5,C,2.119601328904,-85.10285870155937,3.7487586794706753
3.0,0.5,C,2.129568106312,-83.67564287540189,3.720214362947526
3.0,0.5,C,2.139534883721,-82.28961497515748,3.692493804942637
3.0,0.5,C,2.14950166113,-80.95446246050798,3.665790754649647
3.0,0.5,C,2.159468438538,-79.6598469559126,3.6398984445577396
3.0,0.5,C,2.169435215947,-78.39666837104004,3.6146348728602886
3.0,0.5,C,2.179401993355,-77.17360924718628,3.590173690383213
