L_support_nm,pzc_support_V,material,x_nm,phi_RP_mV,sigma_uC_per_cm2
3.0,0.1,Au,0.55,-184.85755552026367,-8.157054069859779
3.0,0.1,Au,0.555,-184.76809903561718,-8.161526894092102
3.0,0.1,Au,0.56,-184.67773232410718,-8.166045229667603
3.0,0.1,Au,0.565,-184.58691045556878,-8.170586323094524
3.0,0.1,Au,0.57,-184.49456785897908,-8.17520345292401
3.0,0.1,Au,0.575,-184.4014241659623,-8.179860637574848
3.0,0.1,Au,0.58,-184.3077438366376,-8.184544654041083
3.0,0.1,Au,0.585,-184.21248640481053,-8.189307525632437
3.0,0.1,Au,0.59,-184.11653641005648,-8.194105025370138
3.0,0.1,Au,0.595,-184.01994766401086,-8.198934462672419
3.0,0.1,Au,0.6,-183.92174772865175,-8.203844459440376
3.0,0.1,Au,0.605,-183.82295832111714,-8.208783929817105
3.0,0.1,Au,0.61,-183.72341010712387,-8.213761340516768
3.0,0.1,Au,0.615,-183.6222407564183,-8.218819808052046
3.0,0.1,Au,0.62,-183.52057474097958,-8.223903108823984
3.0,0.1,Au,0.625,-183.4180154168242,-8.229031075031752
3.0,0.1,Au,0.63,-183.3138501017956,-8.234239340783182
3.0,0.1,Au,0.635,-183.20926599948254,-8.239468545898836
3.0,0.1,Au,0.64,-183.10364382167765,-8.24474965478908
3.0,0.1,Au,0.645,-182.99645587785025,-8.25010905198045
3.0,0.1,Au,0.65,-182.8889078286562,-8.255486454440152
3.0,0.1,Au,0.655,-182.78017140659816,-8.260923275543055
3.0,0.1,Au,0.66,-182.6699335048235,-8.266435170631787
3.0,0.1,Au,0.665,-182.55937127847073,-8.271963281949425
3.0,0.1,Au,0.67,-182.44746997268876,-8.277558347238525
3.0,0.1,Au,0.675,-182.33415351600752,-8.283224170072586
3.0,0.1,Au,0.68,-182.22052263204125,-8.2889057142709
3.0,0.1,Au,0.685,-182.10540687760206,-8.29466150199286
3.0,0.1,Au,0.69,-181.98898136345207,-8.30048277770036
3.0,0.1,Au,0.695,-181.87222331785807,-8.30632067998006
3.0,0.1,Au,0.7,-181.75384485612759,-8.312239603066583
3.0,0.1,Au,0.705,-181.63427722502198,-8.318217984621864
3.0,0.1,Au,0.71,-181.5143298163829,-8.324215355053816
3.0,0.1,Au,0.715,-181.39264182115895,-8.330299754815016
3.0,0.1,Au,0.72,-181.26989581400966,-8.33643705517248
3.0,0.1,Au,0.725,-181.14669355814803,-8.342597167965561
3.0,0.1,Au,0.73,-181.0216506455997,-8.348849313592979
3.0,0.1,Au,0.735,-180.89568619212898,-8.355147536266513
3.0,0.1,Au,0.74,-180.7691608104292,-8.361473805351501
3.0,0.1,Au,0.745,-180.64071892615797,-8.367895899565065
3.0,0.1,Au,0.75,-180.51149158627655,-8.374357266559135
3.0,0.1,Au,0.755,-180.3815725495317,-8.380853218396377
3.0,0.1,Au,0.76,-180.24968873031955,-8.387447409356986
3.0,0.1,Au,0.765,-180.1171492089612,-8.394074385424902
3.0,0.1,Au,0.77,-179.9837643158243,-8.400743630081747
3.0,0.1,Au,0.775,-179.84839632807808,-8.407512029469059
3.0,0.1,Au,0.78,-179.7124900817927,-8.414307341783326
3.0,0.1,Au,0.785,-179.57556604880233,-8.421153543432847
3.0,0.1,Au,0.79,-179.4366719102094,-8.428098250362492
3.0,0.1,Au,0.795,-179.2973388608745,-8.435064902829236
3.0,0.1,Au,0.8,-179.15680189971195,-8.442091750887364
3.0,0.1,Au,0.805,-179.0143392950045,-8.449214881122737
3.0,0.1,Au,0.81,-178.87151366243737,-8.456356162751094
3.0,0.1,Au,0.815,-178.72729001957865,-8.46356734489403
3.0,0.1,Au,0.82,-178.58121562542368,-8.470871064601779
3.0,0.1,Au,0.825,-178.43482588652165,-8.478190551546879
3.0,0.1,Au,0.83,-178.28684232083845,-8.485589729831041
3.0,0.1,Au,0.835,-178.13711105855245,-8.49307629294534
3.0,0.1,Au,0.84,-177.98708003605546,-8.50057784407019
3.0,0.1,Au,0.845,-177.83526421120453,-8.508168635312737
3.0,0.1,Au,0.85,-177.6818284491061,-8.515840423417657
3.0,0.1,Au,0.855,-177.52807352823856,-8.523528169461034
3.0,0.1,Au,0.86,-177.37235429882634,-8.531314130931646
3.0,0.1,Au,0.865,-177.21516302844566,-8.539173694450678
3.0,0.1,Au,0.87,-177.05759649479714,-8.547052021133105
3.0,0.1,Au,0.875,-176.89790406826626,-8.55503664245965
3.0,0.1,Au,0.88,-176.7369020802279,-8.563086741861566
3.0,0.1,Au,0.885,-176.57543156737185,-8.57116026750437
3.0,0.1,Au,0.89,-176.41169752725185,-8.57934696951037
3.0,0.1,Au,0.895,-176.24682461336323,-8.587590615204801
3.0,0.1,Au,0.9,-176.08135364412385,-8.59586416366677
3.0,0.1,Au,0.905,-175.9135108246025,-8.604256304642838
3.0,0.1,Au,0.91,-175.7447010324275,-8.612696794251587
3.0,0.1,Au,0.915,-175.5751296335177,-8.621175364197079
3.0,0.1,Au,0.92,-175.40311184007902,-8.629776253869013
3.0,0.1,Au,0.925,-175.23029280509866,-8.63841720561803
3.0,0.1,Au,0.93,-175.05651817122907,-8.647105937311508
3.0,0.1,Au,0.935,-174.88025974724,-8.655918858510962
3.0,0.1,Au,0.94,-174.70335212553766,-8.664764239596078
3.0,0.1,Au,0.945,-174.5252693062099,-8.673668380562468
3.0,0.1,Au,0.95,-174.3447045506088,-8.682696618342522
3.0,0.1,Au,0.955,-174.16362157196258,-8.691750767274833
3.0,0.1,Au,0.96,-173.9811241520989,-8.700875638268018
3.0,0.1,Au,0.965,-173.79618659858954,-8.710122515943485
3.0,0.1,Au,0.97,-173.61083375598346,-8.71939015807379
3.0,0.1,Au,0.975,-173.42381450041063,-8.72874112085243
3.0,0.1,Au,0.98,-173.23443607360807,-8.73821004219256
3.0,0.1,Au,0.985,-173.04471096056488,-8.747696297844717
3.0,0.1,Au,0.99,-172.8530623922494,-8.757278726260493
3.0,0.1,Au,0.995,-172.65917246086275,-8.766973222829826
3.0,0.1,Au,1.0,-172.46496476282275,-8.776683607731824
3.0,0.1,Au,1.005,-172.26857964565693,-8.786502863590115
3.0,0.1,Au,1.01,-172.070103996855,-8.796426646030211
3.0,0.1,Au,1.015,-171.87129563722874,-8.806367064011525
3.0,0.1,Au,1.02,-171.67006733609927,-8.816428479068
3.0,0.1,Au,1.025,-171.4669270985388,-8.826585490946021
3.0,0.1,Au,1.03,-171.26339253421398,-8.836762219162264
3.0,0.1,Au,1.035,-171.05721522801264,-8.84707108447233
3.0,0.1,Au,1.04,-170.8493257734581,-8.857465557200058
3.0,0.1,Au,1.045,-170.64093242865232,-8.867885224440347
3.0,0.1,Au,1.05,-170.4297011557305,-8.878446788086437
3.0,0.1,Au,1.055,-170.21697101065863,-8.889083295340031
3.0,0.1,Au,1.06,-170.00357983226323,-8.899752854259802
3.0,0.1,Au,1.065,-169.7871903524935,-8.910572328248287
3.0,0.1,Au,1.07,-169.56952015146146,-8.92145583829989
3.0,0.1,Au,1.075,-169.35098626362367,-8.93238253269178
3.0,0.1,Au,1.08,-169.1293347265577,-8.943465109545077
3.0,0.1,Au,1.085,-168.90661623836866,-8.954601033954528
3.0,0.1,Au,1.09,-168.68278966921042,-8.965792362412442
3.0,0.1,Au,1.095,-168.455772083665,-8.977143241689712
3.0,0.1,Au,1.1,-168.22788733948877,-8.988537478898524
3.0,0.1,Au,1.105,-167.9986137887081,-9.000001156437557
3.0,0.1,Au,1.11,-167.76612529527125,-9.011625581109401
3.0,0.1,Au,1.115,-167.53294584487452,-9.023284553629237
3.0,0.1,Au,1.12,-167.29806745772095,-9.035028472986916
3.0,0.1,Au,1.125,-167.0600014119526,-9.04693177527533
3.0,0.1,Au,1.13,-166.82138773013503,-9.05886245936621
3.0,0.1,Au,1.135,-166.58074384099984,-9.07089465382297
3.0,0.1,Au,1.14,-166.33699072127638,-9.083082309809143
3.0,0.1,Au,1.145,-166.0927917815945,-9.095292256793238
3.0,0.1,Au,1.15,-165.8462195893097,-9.107620866407478
3.0,0.1,Au,1.155,-165.59666574913481,-9.120098558416222
3.0,0.1,Au,1.16,-165.34671877615298,-9.132595907065314
3.0,0.1,Au,1.165,-165.09405391313695,-9.145229150216116
3.0,0.1,Au,1.17,-164.83858020307065,-9.15800283571943
3.0,0.1,Au,1.175,-164.58271060786876,-9.170796315479524
3.0,0.1,Au,1.18,-164.32378756650476,-9.183742467547724
3.0,0.1,Au,1.185,-164.06226785547096,-9.196818453099414
3.0,0.1,Au,1.19,-163.80028935214807,-9.209917378265558
3.0,0.1,Au,1.195,-163.53494173422524,-9.2231847591617
3.0,0.1,Au,1.2,-163.26724136363373,-9.236569777691276
3.0,0.1,Au,1.205,-162.99895625729988,-9.24998403300797
3.0,0.1,Au,1.21,-162.72701681593816,-9.263581005076055
3.0,0.1,Au,1.215,-162.45299102265682,-9.277282294740122
3.0,0.1,Au,1.22,-162.1781906520915,-9.291022313268387
3.0,0.1,Au,1.225,-161.89949110021013,-9.304957290862456
3.0,0.1,Au,1.23,-161.61898344580456,-9.318982673582735
3.0,0.1,Au,1.235,-161.33744875684607,-9.333059408030659
3.0,0.1,Au,1.24,-161.05181932179042,-9.347340879783442
3.0,0.1,Au,1.245,-160.7646601655166,-9.361698837597132
3.0,0.1,Au,1.25,-160.4761623845186,-9.376123726647032
3.0,0.1,Au,1.255,-160.18343109477436,-9.390760291134244
3.0,0.1,Au,1.26,-159.88943614649446,-9.40546003854824
3.0,0.1,Au,1.265,-159.59373751709728,-9.420244970018098
3.0,0.1,Au,1.27,-159.29372921386687,-9.43524538517962
3.0,0.1,Au,1.275,-158.99269820036187,-9.450296935854869
3.0,0.1,Au,1.28,-158.6895527415504,-9.465454208795443
3.0,0.1,Au,1.285,-158.3820878151537,-9.480827455115277
3.0,0.1,Au,1.29,-158.0738032892261,-9.496241681411657
3.0,0.1,Au,1.295,-157.76295752836967,-9.511783969454479
3.0,0.1,Au,1.3,-157.44785038668164,-9.52753932653888
3.0,0.1,Au,1.305,-157.13207670305474,-9.543328010720225
3.0,0.1,Au,1.31,-156.81327033449858,-9.559268329148034
3.0,0.1,Au,1.315,-156.49032761770724,-9.5754154649876
3.0,0.1,Au,1.32,-156.16681009314559,-9.591591341215683
3.0,0.1,Au,1.325,-155.83977651103592,-9.607943020321166
3.0,0.1,Au,1.33,-155.50879507363098,-9.624492092191414
3.0,0.1,Au,1.335,-155.17725934104485,-9.64106887882072
3.0,0.1,Au,1.34,-154.8417259945111,-9.657845546147408
3.0,0.1,Au,1.345,-154.50249068132032,-9.674807311806946
3.0,0.1,Au,1.35,-154.1626422390849,-9.691799733918717
3.0,0.1,Au,1.355,-153.81833075866203,-9.709015307939861
3.0,0.1,Au,1.36,-153.4706120066916,-9.726401245538382
3.0,0.1,Au,1.365,-153.12213595517395,-9.743825048114266
3.0,0.1,Au,1.37,-152.7687620014219,-9.761493745801868
3.0,0.1,Au,1.375,-152.4123133029979,-9.779316180723068
3.0,0.1,Au,1.38,-152.05487425058357,-9.797188133343784
3.0,0.1,Au,1.385,-151.69214703913534,-9.815324493916195
3.0,0.1,Au,1.39,-151.32670230415306,-9.83359673066531
3.0,0.1,Au,1.395,-150.95994441511476,-9.851934625117224
3.0,0.1,Au,1.4,-150.58756587675595,-9.870553552035165
3.0,0.1,Au,1.405,-150.21283673254172,-9.889290009245876
3.0,0.1,Au,1.41,-149.8363838791331,-9.908112651916307
3.0,0.1,Au,1.415,-149.45404741876277,-9.927229474934823
3.0,0.1,Au,1.42,-149.06972048498733,-9.946445821623596
3.0,0.1,Au,1.425,-148.6831764563923,-9.965773023053348
3.0,0.1,Au,1.43,-148.29056528062281,-9.98540358184182
3.0,0.1,Au,1.435,-147.89629945374094,-10.005116873185916
3.0,0.1,Au,1.44,-147.49924816516054,-10.024969437614935
3.0,0.1,Au,1.445,-147.09603315458173,-10.045130188143876
3.0,0.1,Au,1.45,-146.69145693133115,-10.065358999306405
3.0,0.1,Au,1.455,-146.28346256772377,-10.085758717486772
3.0,0.1,Au,1.46,-145.86929967616337,-10.106466862064794
3.0,0.1,Au,1.465,-145.45400853867307,-10.127231418939308
3.0,0.1,Au,1.47,-145.0346155595918,-10.148201067893373
3.0,0.1,Au,1.475,-144.60914272865278,-10.169474709440324
3.0,0.1,Au,1.48,-144.18269660466368,-10.19079701563978
3.0,0.1,Au,1.485,-143.75142952933538,-10.212360369406193
3.0,0.1,Au,1.49,-143.31426311169352,-10.234218690288287
3.0,0.1,Au,1.495,-142.87618391226928,-10.256122650259499
3.0,0.1,Au,1.5,-142.43254679753073,-10.278304505996426
3.0,0.1,Au,1.505,-141.98327748644155,-10.300767971550885
3.0,0.1,Au,1.51,-141.53304671035352,-10.323279510355286
3.0,0.1,Au,1.515,-141.0765222281911,-10.346105734463409
3.0,0.1,Au,1.52,-140.61471049291788,-10.369196321227069
3.0,0.1,Au,1.525,-140.15176687160135,-10.392343502292894
3.0,0.1,Au,1.53,-139.68181488768855,-10.415841101488535
3.0,0.1,Au,1.535,-139.2069859145333,-10.439582550146296
3.0,0.1,Au,1.54,-138.73072305412944,-10.46339569316649
3.0,0.1,Au,1.545,-138.24677860353233,-10.487592915696347
3.0,0.1,Au,1.55,-137.75841673927113,-10.512011008909406
3.0,0.1,Au,1.555,-137.26818069666467,-10.53652281103973
3.0,0.1,Au,1.56,-136.76965124742281,-10.56144928350182
3.0,0.1,Au,1.565,-136.26719393547214,-10.586572149099355
3.0,0.1,Au,1.57,-135.76228064326298,-10.611817813709813
3.0,0.1,Au,1.575,-135.24854253211046,-10.637504719267438
3.0,0.1,Au,1.58,-134.7313737209414,-10.663363159825892
3.0,0.1,Au,1.585,-134.21102615161246,-10.68938053829234
3.0,0.1,Au,1.59,-133.68142006789583,-10.715860842478172
3.0,0.1,Au,1.595,-133.1488630550822,-10.742488693118853
3.0,0.1,Au,1.6,-132.6122679867206,-10.769318446536932
3.0,0.1,Au,1.605,-132.06609336939604,-10.79662717740316
3.0,0.1,Au,1.61,-131.51740302207511,-10.824061694769206
3.0,0.1,Au,1.615,-130.96368723607716,-10.851747484069104
3.0,0.1,Au,1.62,-130.40019543303566,-10.879922074221179
3.0,0.1,Au,1.625,-129.8345496949651,-10.908204361124708
3.0,0.1,Au,1.63,-129.26277539896896,-10.936793075924514
3.0,0.1,Au,1.635,-128.68116141580845,-10.965873775082539
3.0,0.1,Au,1.64,-128.09765197066122,-10.995049247339901
3.0,0.1,Au,1.645,-127.50681119570318,-11.024591286087803
3.0,0.1,Au,1.65,-126.90620382975746,-11.05462165438509
3.0,0.1,Au,1.655,-126.30382573709676,-11.084740559018124
3.0,0.1,Au,1.66,-125.69283340404857,-11.115290175670534
3.0,0.1,Au,1.665,-125.07228351533925,-11.146317670106
3.0,0.1,Au,1.67,-124.44992356615406,-11.177435667565259
3.0,0.1,Au,1.675,-123.8176088490732,-11.209051403419302
3.0,0.1,Au,1.68,-123.17607545783244,-11.24112807298134
3.0,0.1,Au,1.685,-122.53249890529824,-11.27330690060805
3.0,0.1,Au,1.69,-121.87759443283491,-11.306052124231217
3.0,0.1,Au,1.695,-121.21392824632478,-11.339235433556723
3.0,0.1,Au,1.7,-120.54776344697001,-11.372543673524463
3.0,0.1,Au,1.705,-119.86889176935993,-11.406487257404965
3.0,0.1,Au,1.71,-119.18181561883482,-11.440841064931222
3.0,0.1,Au,1.715,-118.49153595833631,-11.475355047956146
3.0,0.1,Au,1.72,-117.78719255483291,-11.510572218131317
3.0,0.1,Au,1.725,-117.07527805198742,-11.546167943273591
3.0,0.1,Au,1.73,-116.35918031170176,-11.581972830287873
3.0,0.1,Au,1.735,-115.6277122037318,-11.618546235686372
3.0,0.1,Au,1.74,-114.8893516830443,-11.655464261720747
3.0,0.1,Au,1.745,-114.14552970268736,-11.692655360738595
3.0,0.1,Au,1.75,-113.38510844451338,-11.730676423647294
3.0,0.1,Au,1.755,-112.61848091032279,-11.769007800356823
3.0,0.1,Au,1.76,-111.84479297958075,-11.807692196893925
3.0,0.1,Au,1.765,-111.05338037896074,-11.847262826924926
3.0,0.1,Au,1.77,-110.25640967210903,-11.887111362267511
3.0,0.1,Au,1.775,-109.4504374770705,-11.927409972019436
3.0,0.1,Au,1.78,-108.62574178708054,-11.968644756518936
3.0,0.1,Au,1.785,-107.79604444276794,-12.010129623734565
3.0,0.1,Au,1.79,-106.95504050079047,-12.05217982083344
3.0,0.1,Au,1.795,-106.0944599132278,-12.095208850211572
3.0,0.1,Au,1.8,-105.22927906323135,-12.138467892711395
3.0,0.1,Au,1.805,-104.35009823370899,-12.182426934187513
3.0,0.1,Au,1.81,-103.45064711506987,-12.22739949011947
3.0,0.1,Au,1.815,-102.54676706306645,-12.27259349271964
3.0,0.1,Au,1.82,-101.6257756318419,-12.318643064280868
3.0,0.1,Au,1.825,-100.68398676597883,-12.36573250757402
3.0,0.1,Au,1.83,-99.73762012968359,-12.413050839388783
3.0,0.1,Au,1.835,-98.77057261579533,-12.461403215083196
3.0,0.1,Au,1.84,-97.78236520126376,-12.510813585809775
3.0,0.1,Au,1.845,-96.78900003135138,-12.560481844305393
3.0,0.1,Au,1.85,-95.7708682996812,-12.611388430888903
3.0,0.1,Au,1.855,-94.73136556668952,-12.663363567538488
3.0,0.1,Au,1.86,-93.6855522113794,-12.715654235303992
3.0,0.1,Au,1.865,-92.61028183356785,-12.76941775419457
3.0,0.1,Au,1.87,-91.51355188584499,-12.824254251580713
3.0,0.1,Au,1.875,-90.4085957384552,-12.879502058950202
3.0,0.1,Au,1.88,-89.26874700392966,-12.93649449567648
3.0,0.1,Au,1.885,-88.1074216959515,-12.994560761075387
3.0,0.1,Au,1.89,-86.93492227473291,-13.053185732136315
3.0,0.1,Au,1.895,-85.72111941713607,-13.11387587501616
3.0,0.1,Au,1.9,-84.48580953541558,-13.175641369102184
3.0,0.1,Au,1.905,-83.2349345931195,-13.238185116216988
3.0,0.1,Au,1.91,-81.93497667427317,-13.303183012159304
3.0,0.1,Au,1.915,-80.6133252354406,-13.369265584100932
3.0,0.1,Au,1.92,-79.26959525508111,-13.436452083118908
3.0,0.1,Au,1.925,-77.86692310733973,-13.506585690505975
3.0,0.1,Au,1.93,-76.44196302850136,-13.577833694447893
3.0,0.1,Au,1.935,-74.98504494005954,-13.650679598869985
3.0,0.1,Au,1.94,-73.45585281793517,-13.727139204976204
3.0,0.1,Au,1.945,-71.90287965225737,-13.804787863260092
3.0,0.1,Au,1.95,-70.3021076522453,-13.884826463260696
3.0,0.1,Au,1.955,-68.609171668173,-13.969473262464312
3.0,0.1,Au,1.96,-66.88894081333032,-14.055484805206447
3.0,0.1,Au,1.965,-65.09255177019772,-14.145304257363078
3.0,0.1,Au,1.97,-63.169210184045866,-14.241471336670669
3.0,0.1,Au,1.975,-61.209681957524985,-14.339447747996715
3.0,0.1,Au,1.98,-59.11013157125819,-14.444425267310052
3.0,0.1,Au,1.985,-56.80110890773655,-14.559876400486136
3.0,0.1,Au,1.99,-54.42379258583771,-14.678742216581075
3.0,0.1,Au,1.995,-51.62333955781285,-14.81876486798232
3.0,0.1,Au,2.0,-48.045509771648696,-14.997656357290529
3.0,0.1,C,2.0,-48.045509771648696,10.600937457083791
3.0,0.1,C,2.009966777409,-41.65583405723012,10.47314394279542
3.0,0.1,C,2.019933554817,-36.92517565085155,10.378530774667848
3.0,0.1,C,2.029900332226,-32.7989651962137,10.296006565575091
3.0,0.1,C,2.039867109635,-28.99410111118185,10.219909283874454
3.0,0.1,C,2.049833887043,-25.48573326834713,10.14974192701776
3.0,0.1,C,2.059800664452,-22.22609742082001,10.084549210067218
3.0,0.1,C,2.06976744186,-19.122553430418243,10.022478330259183
3.0,0.1,C,2.079734219269,-16.172049981868035,9.963468261288178
3.0,0.1,C,2.089700996678,-13.378215090315065,9.90759156345712
3.0,0.1,C,2.099667774086,-10.690354027687548,9.853834342204568
3.0,0.1,C,2.109634551495,-8.10057331343194,9.802038727919456
3.0,0.1,C,2.119601328904,-5.623628168383977,9.752499825018496
3.0,0.1,C,2.129568106312,-3.2291529446982525,9.704610320544782
3.0,0.1,C,2.139534883721,-0.9044806570412931,9.658116874791643
3.0,0.1,C,2.14950166113,1.333880044774805,9.613349660755322
3.0,0.1,C,2.159468438538,3.503237098505137,9.569962519680713
3.0,0.1,C,2.169435215947,5.619262811317081,9.527642005424475
3.0,0.1,C,2.179401993355,7.667237204637527,9.486682517558066
3.0,0.1,C,2.189368770764,9.655089737151625,9.446925466907786
