L_support_nm,pzc_support_V,material,x_nm,phi_RP_mV,sigma_uC_per_cm2
6.0,0.1,Au,1.05,-165.78212419058687,-9.471683565986073
6.0,0.1,Au,1.055,-165.5510565995205,-9.483236945539392
6.0,0.1,Au,1.06,-165.3178759445257,-9.494895978289133
6.0,0.1,Au,1.065,-165.0829887979565,-9.506640335617593
6.0,0.1,Au,1.07,-164.84637845547152,-9.518470852741842
6.0,0.1,Au,1.075,-164.6076134202886,-9.530409104500988
6.0,0.1,Au,1.08,-164.3675145603402,-9.542414047498408
6.0,0.1,Au,1.085,-164.12482503606148,-9.554548523712343
6.0,0.1,Au,1.09,-163.88116424320833,-9.566731563355
6.0,0.1,Au,1.095,-163.6345149150647,-9.579064029762183
6.0,0.1,Au,1.1,-163.38720494350818,-9.59142952834001
6.0,0.1,Au,1.105,-163.13657052739964,-9.603961249145437
6.0,0.1,Au,1.11,-162.88551183493902,-9.616514183768468
6.0,0.1,Au,1.115,-162.6308750759445,-9.629246021718194
6.0,0.1,Au,1.12,-162.37595805075972,-9.641991872977432
6.0,0.1,Au,1.125,-162.11730708390763,-9.654924421320036
6.0,0.1,Au,1.13,-161.85841483371672,-9.667869033829582
6.0,0.1,Au,1.135,-161.5957400568235,-9.681002772674242
6.0,0.1,Au,1.14,-161.33275159285174,-9.694152195872832
6.0,0.1,Au,1.145,-161.0660422337098,-9.707487663829928
6.0,0.1,Au,1.15,-160.79883585452768,-9.720847982789033
6.0,0.1,Au,1.155,-160.52807643652355,-9.73438595368924
6.0,0.1,Au,1.16,-160.2565331009665,-9.747963120467093
6.0,0.1,Au,1.165,-159.98170002075798,-9.761704774477518
6.0,0.1,Au,1.17,-159.70570649600185,-9.775504450715324
6.0,0.1,Au,1.175,-159.42676492345706,-9.789451529342564
6.0,0.1,Au,1.18,-159.1462165042883,-9.803478950301002
6.0,0.1,Au,1.185,-158.863117798447,-9.817633885593068
6.0,0.1,Au,1.19,-158.57792041642563,-9.831893754694136
6.0,0.1,Au,1.195,-158.2906002225983,-9.846259764385502
6.0,0.1,Au,1.2,-158.00067179798745,-9.860756185616044
6.0,0.1,Au,1.205,-157.70904895180573,-9.87533732792513
6.0,0.1,Au,1.21,-157.41431988496362,-9.890073781267237
6.0,0.1,Au,1.215,-157.118296201439,-9.904874965443469
6.0,0.1,Au,1.22,-156.8187089512752,-9.919854327951658
6.0,0.1,Au,1.225,-156.51816992352045,-9.934881279339395
6.0,0.1,Au,1.23,-156.21367767566028,-9.950105891732404
6.0,0.1,Au,1.235,-155.90849405200885,-9.965365072914976
6.0,0.1,Au,1.24,-155.5990585351791,-9.980836848756462
6.0,0.1,Au,1.245,-155.289088688376,-9.996335341096616
6.0,0.1,Au,1.25,-154.97467725082035,-10.0120559129744
6.0,0.1,Au,1.255,-154.65977020215783,-10.027801265407527
6.0,0.1,Au,1.26,-154.34035230733514,-10.043772160148661
6.0,0.1,Au,1.265,-154.02035122517282,-10.059772214256776
6.0,0.1,Au,1.27,-153.69589456456904,-10.075995047286964
6.0,0.1,Au,1.275,-153.37064052347353,-10.092257749341742
6.0,0.1,Au,1.28,-153.0411069715441,-10.108734426938213
6.0,0.1,Au,1.285,-152.71044273744613,-10.12526763864311
6.0,0.1,Au,1.29,-152.3757843876704,-10.142000556131899
6.0,0.1,Au,1.295,-152.03955798750513,-10.158811876140161
6.0,0.1,Au,1.3,-151.69971350812187,-10.175804100109325
6.0,0.1,Au,1.305,-151.3577813500703,-10.192900708011903
6.0,0.1,Au,1.31,-151.01267288306036,-10.2101561313624
6.0,0.1,Au,1.315,-150.6649022155551,-10.227544664737662
6.0,0.1,Au,1.32,-150.31443301343714,-10.245068124843561
6.0,0.1,Au,1.325,-149.9607035464806,-10.262754598191387
6.0,0.1,Au,1.33,-149.60475649999654,-10.28055195051559
6.0,0.1,Au,1.335,-149.24496105918863,-10.298541722555985
6.0,0.1,Au,1.34,-148.8833982171866,-10.316619864656088
6.0,0.1,Au,1.345,-148.5174423565628,-10.334917657687278
6.0,0.1,Au,1.35,-148.15010548031796,-10.35328450149952
6.0,0.1,Au,1.355,-147.77790604145193,-10.37189447344282
6.0,0.1,Au,1.36,-147.40461817265677,-10.390558866882579
6.0,0.1,Au,1.365,-147.02610084092444,-10.409484733469196
6.0,0.1,Au,1.37,-146.64666879937863,-10.428456335546485
6.0,0.1,Au,1.375,-146.2617647699793,-10.447701537016453
6.0,0.1,Au,1.38,-145.87598243742522,-10.466990653644157
6.0,0.1,Au,1.385,-145.48462435999193,-10.48655855751582
6.0,0.1,Au,1.39,-145.0922765541858,-10.50617594780613
6.0,0.1,Au,1.395,-144.6943939720511,-10.526070076912863
6.0,0.1,Au,1.4,-144.29526067341024,-10.546026741844905
6.0,0.1,Au,1.405,-143.89077520878843,-10.566251015075997
6.0,0.1,Au,1.41,-143.4846358734692,-10.586557981841958
6.0,0.1,Au,1.415,-143.07345643059935,-10.60711695398545
6.0,0.1,Au,1.42,-142.66009411069004,-10.627785069980916
6.0,0.1,Au,1.425,-142.24211237374817,-10.64868415682801
6.0,0.1,Au,1.43,-141.8213173685022,-10.669723907090308
6.0,0.1,Au,1.435,-141.3964038591988,-10.690969582555478
6.0,0.1,Au,1.44,-140.96797664108465,-10.712390943461186
6.0,0.1,Au,1.445,-140.53597757261662,-10.733990896884587
6.0,0.1,Au,1.45,-140.09973076757478,-10.755803237136679
6.0,0.1,Au,1.455,-139.66046588830142,-10.777766481100347
6.0,0.1,Au,1.46,-139.21622513924407,-10.799978518553214
6.0,0.1,Au,1.465,-138.76948670330026,-10.822315440350405
6.0,0.1,Au,1.47,-138.31709030691138,-10.844935260169848
6.0,0.1,Au,1.475,-137.86264324298003,-10.867657613366417
6.0,0.1,Au,1.48,-137.40194051890026,-10.890692749570405
6.0,0.1,Au,1.485,-136.9395237962096,-10.913813585704938
6.0,0.1,Au,1.49,-136.47037222081778,-10.937271164474529
6.0,0.1,Au,1.495,-135.99970133718708,-10.960804708656063
6.0,0.1,Au,1.5,-135.5219625471529,-10.984691648157773
6.0,0.1,Au,1.505,-135.0427329919229,-11.008653125919274
6.0,0.1,Au,1.51,-134.55626783117842,-11.032976383956496
6.0,0.1,Au,1.515,-134.06815931038298,-11.057381809996269
6.0,0.1,Au,1.52,-133.5728221539497,-11.082148667817933
6.0,0.1,Au,1.525,-133.0755033101147,-11.107014610009683
6.0,0.1,Au,1.53,-132.57113594558248,-11.132232978236294
6.0,0.1,Au,1.535,-132.0642692635144,-11.157576312339696
6.0,0.1,Au,1.54,-131.55069464273961,-11.183255043378438
6.0,0.1,Au,1.545,-131.0339412083443,-11.209092715098203
6.0,0.1,Au,1.55,-130.5109573958198,-11.235241905724429
6.0,0.1,Au,1.555,-129.98398116913106,-11.261590717058864
6.0,0.1,Au,1.56,-129.4513558081644,-11.288221985107198
6.0,0.1,Au,1.565,-128.91382708515383,-11.315098421257726
6.0,0.1,Au,1.57,-128.3712926781896,-11.342225141605937
6.0,0.1,Au,1.575,-127.82289044823122,-11.369645253103856
6.0,0.1,Au,1.58,-127.27014070425302,-11.397282740302767
6.0,0.1,Au,1.585,-126.71055365987161,-11.425262092521837
6.0,0.1,Au,1.59,-126.14724110171721,-11.453427720429557
6.0,0.1,Au,1.595,-125.5761671219365,-11.481981419418592
6.0,0.1,Au,1.6,-125.0019020725173,-11.510694671889553
6.0,0.1,Au,1.605,-124.41904607735589,-11.539837471647624
6.0,0.1,Au,1.61,-123.8333970598948,-11.569119922520677
6.0,0.1,Au,1.615,-123.2384672170599,-11.598866414662423
6.0,0.1,Au,1.62,-122.64096271499777,-11.62874163976553
6.0,0.1,Au,1.625,-122.03366506594605,-11.659106522218115
6.0,0.1,Au,1.63,-121.42379649784522,-11.689599950623156
6.0,0.1,Au,1.635,-120.80382815401778,-11.72059836781453
6.0,0.1,Au,1.64,-120.18105383256594,-11.75173708388712
6.0,0.1,Au,1.645,-119.54809496876803,-11.783385027077015
6.0,0.1,Au,1.65,-118.91184473555674,-11.81519753873758
6.0,0.1,Au,1.655,-118.26554967134113,-11.847512291948362
6.0,0.1,Au,1.66,-117.61522983478517,-11.88002828377616
6.0,0.1,Au,1.665,-116.95521754205333,-11.913028898412751
6.0,0.1,Au,1.67,-116.29021569819375,-11.94627899060573
6.0,0.1,Au,1.675,-115.61606010054689,-11.979986770488074
6.0,0.1,Au,1.68,-114.93574938819948,-12.014002306105445
6.0,0.1,Au,1.685,-114.24696982231582,-12.048441284399628
6.0,0.1,Au,1.69,-113.55071215653443,-12.083254167688695
6.0,0.1,Au,1.695,-112.84676434650785,-12.118451558190024
6.0,0.1,Au,1.7,-112.13391218793568,-12.154094166118634
6.0,0.1,Au,1.705,-111.41418003978525,-12.190080773526155
6.0,0.1,Au,1.71,-110.68407629092931,-12.226585960968952
6.0,0.1,Au,1.715,-109.94786474717976,-12.26339653815643
6.0,0.1,Au,1.72,-109.19984041751748,-12.300797754639543
6.0,0.1,Au,1.725,-108.44636952268495,-12.33847129938117
6.0,0.1,Au,1.73,-107.67973886889173,-12.376802832070831
6.0,0.1,Au,1.735,-106.90813908864796,-12.41538282108302
6.0,0.1,Au,1.74,-106.12219200899575,-12.45468017506563
6.0,0.1,Au,1.745,-105.33150072201961,-12.494214739414437
6.0,0.1,Au,1.75,-104.52549225880466,-12.534515162575186
6.0,0.1,Au,1.755,-103.71465120448579,-12.575057215291126
6.0,0.1,Au,1.76,-102.88778807783423,-12.616400371623707
6.0,0.1,Au,1.765,-102.0556413984423,-12.658007705593302
6.0,0.1,Au,1.77,-101.20706555062746,-12.700436497984043
6.0,0.1,Au,1.775,-100.35235791599882,-12.743171879715476
6.0,0.1,Au,1.78,-99.48112707805042,-12.786733421612897
6.0,0.1,Au,1.785,-98.60250122550454,-12.830664714240193
6.0,0.1,Au,1.79,-97.70756651676524,-12.875411449677154
6.0,0.1,Au,1.795,-96.80355937783398,-12.92061180662372
6.0,0.1,Au,1.8,-95.8837399019131,-12.96660278041976
6.0,0.1,Au,1.805,-94.95277631603635,-13.013150959713599
6.0,0.1,Au,1.81,-94.00673060829801,-13.060453245100517
6.0,0.1,Au,1.815,-93.04711343243228,-13.108434103893805
6.0,0.1,Au,1.82,-92.07330742551072,-13.15712440423988
6.0,0.1,Au,1.825,-91.08320262060525,-13.206629644485155
6.0,0.1,Au,1.83,-90.07987349886686,-13.256796100572075
6.0,0.1,Au,1.835,-89.05728848133066,-13.307925351448885
6.0,0.1,Au,1.84,-88.02240335387411,-13.359669607821711
6.0,0.1,Au,1.845,-86.96515649711057,-13.41253195065989
6.0,0.1,Au,1.85,-85.89636417193937,-13.46597156691845
6.0,0.1,Au,1.855,-84.80204275696485,-13.520687637667175
6.0,0.1,Au,1.86,-83.69661595001682,-13.575958978014576
6.0,0.1,Au,1.865,-82.56251897647921,-13.632663826691457
6.0,0.1,Au,1.87,-81.41728287770707,-13.689925631630064
6.0,0.1,Au,1.875,-80.24034375969656,-13.748772587530588
6.0,0.1,Au,1.88,-79.05158472729296,-13.80821053915077
6.0,0.1,Au,1.885,-77.82826667249293,-13.869376441890772
6.0,0.1,Au,1.89,-76.59161144077589,-13.931209203476625
6.0,0.1,Au,1.895,-75.31776463995934,-13.994901543517452
6.0,0.1,Au,1.9,-74.02801488724579,-14.059389031153128
6.0,0.1,Au,1.905,-72.69867839135834,-14.1258558559475
6.0,0.1,Au,1.91,-71.34957603478148,-14.193310973776343
6.0,0.1,Au,1.915,-69.95869614412858,-14.262854968308988
6.0,0.1,Au,1.92,-68.54257764467168,-14.333660893281833
6.0,0.1,Au,1.925,-67.0825941406268,-14.40666006848408
6.0,0.1,Au,1.93,-65.58985939553493,-14.481296805738673
6.0,0.1,Au,1.935,-64.0510706291603,-14.558236244057404
6.0,0.1,Au,1.94,-62.4693247068375,-14.637323540173542
6.0,0.1,Au,1.945,-60.83885709136582,-14.718846920947126
6.0,0.1,Au,1.95,-59.151431441249336,-14.80321820345295
6.0,0.1,Au,1.955,-57.41143935386629,-14.890217807822104
6.0,0.1,Au,1.96,-55.59461546496129,-14.981059002267353
6.0,0.1,Au,1.965,-53.71880749873629,-15.074849400578602
6.0,0.1,Au,1.97,-51.7359277760245,-15.173993386714194
6.0,0.1,Au,1.975,-49.68182366123303,-15.276698592453766
6.0,0.1,Au,1.98,-47.46820054379416,-15.387379748325708
6.0,0.1,Au,1.985,-45.15529710618881,-15.503024920205977
6.0,0.1,Au,1.99,-42.56378450489682,-15.632600550270576
6.0,0.1,Au,1.995,-39.77060092625233,-15.772259729202801
6.0,0.1,Au,2.0,-36.029640806220215,-15.959307735204407
6.0,0.1,C,2.0,-36.029640806220215,10.216276905918239
6.0,0.1,C,2.009983361065,-29.475113934916976,10.085186368492174
6.0,0.1,C,2.01996672213,-24.514371830564368,9.985971526405123
6.0,0.1,C,2.029950083195,-20.167327079808466,9.899030631390005
6.0,0.1,C,2.03993344426,-16.211616282249107,9.819916415438817
6.0,0.1,C,2.049916805324,-12.543298947552465,9.746550068744884
6.0,0.1,C,2.059900166389,-9.101673914390387,9.677717568081642
6.0,0.1,C,2.069883527454,-5.846858353259139,9.612621256859018
6.0,0.1,C,2.079866888519,-2.75062610863892,9.550696611966615
6.0,0.1,C,2.089850249584,0.20805622171753227,9.491522965359483
6.0,0.1,C,2.099833610649,3.0454696247044963,9.434774697299746
6.0,0.1,C,2.109816971714,5.77459068608078,9.380192276072219
6.0,0.1,C,2.119800332779,8.406005355108604,9.327563982691663
6.0,0.1,C,2.129783693844,10.948513948688625,9.276713810820063
6.0,0.1,C,2.139767054908,13.40954747667704,9.227493140260295
6.0,0.1,C,2.149750415973,15.795463360823579,9.179774822577363
6.0,0.1,C,2.159733777038,18.11176114998862,9.133448866794062
6.0,0.1,C,2.169717138103,20.363243511054936,9.088419219572735
6.0,0.1,C,2.179700499168,22.554138799121713,9.044601313811402
6.0,0.1,C,2.189683860233,24.68819605796746,9.001920168634486
