material,condition,curve_source,C_tot_M,C_tot_mol_per_m3,E_mix_V,lambda_D_nm,distance_from_RP_nm,phi_bar_tilde,phi_bar_V,phi_bar_mV
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,1.9007611806360756,-4.36456252286977,-0.1120746012220708,-112.0746012220708
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,1.9482802101519774,-4.296896252852624,-0.11033704558193069,-110.3370455819307
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,1.9957992396678792,-4.2302790511153,-0.10862642824511412,-108.62642824511413
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.0433182691837812,-4.164694653361632,-0.1069423315719385,-106.9423315719385
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.0908372986996833,-4.100127047450001,-0.10528434439762444,-105.28434439762444
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.138356328215585,-4.036560469484032,-0.10365206193191161,-103.6520619319116
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.185875357731487,-3.9739793999639077,-0.1020450856602309,-102.04508566023091
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.233394387247389,-3.9123685599973577,-0.10046302324640902,-100.46302324640902
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.2809134167632905,-3.8517129075693792,-0.0989054884368812,-98.9054884368812
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.3284324462791925,-3.7919976338697956,-0.09737210096638915,-97.37210096638916
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.3759514757950946,-3.733208159677753,-0.095862486465141,-95.862486465141
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.423470505310996,-3.6753301318022658,-0.09437627636741051,-94.37627636741051
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.470989534826898,-3.6183494195779486,-0.09291310782155338,-92.91310782155338
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.5185085643428002,-3.562252111415078,-0.09147262360141864,-91.47262360141865
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.566027593858702,-3.5070245114031375,-0.09005447201913348,-90.05447201913348
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.613546623374604,-3.4526531359670223,-0.08865830683924017,-88.65830683924017
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.661065652890506,-3.399124710575083,-0.08728378719416416,-87.28378719416416
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.7085846824064075,-3.3464261664982096,-0.08593057750099292,-85.93057750099292
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.7561037119223095,-3.294544637619155,-0.08459834737954465,-84.59834737954465
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.8036227414382116,-3.2434674572913327,-0.08328677157170754,-83.28677157170753
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.851141770954113,-3.193182155246308,-0.08199552986202939,-81.99552986202939
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.898660800470015,-3.143676454549241,-0.0807243069995385,-80.7243069995385
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.946179829985917,-3.0949382686015228,-0.07947279262077642,-79.47279262077642
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,2.993698859501819,-3.046955698189887,-0.0782406811740241,-78.24068117402409
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.041217889017721,-2.9997170285812707,-0.07702767184470287,-77.02767184470287
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.088736918533623,-2.9532107266627112,-0.07583346848193177,-75.83346848193177
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.1362559480495245,-2.907425438125592,-0.07465777952622377,-74.65777952622376
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.1837749775654265,-2.862349984693534,-0.07350031793830261,-73.50031793830262
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.2312940070813285,-2.81797336139327,-0.07236080112902364,-72.36080112902364
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.27881303659723,-2.774284733867828,-0.07123895089038071,-71.2389508903807
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.326332066113132,-2.7312734357313744,-0.07013449332758308,-70.13449332758307
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.373851095629034,-2.6889289659650584,-0.06904715879218512,-69.04715879218512
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.4213701251449358,-2.647240986353238,-0.06797668181625294,-67.97668181625293
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.468889154660838,-2.6061993189594457,-0.06692280104755134,-66.92280104755135
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.51640818417674,-2.5657939436414954,-0.0658852591857361,-65.88525918573609
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.5639272136926414,-2.5260149956051086,-0.06486380291953506,-64.86380291953506
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.6114462432085435,-2.4868527629954613,-0.06385818286490326,-63.85818286490326
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.6589652727244455,-2.448297684526087,-0.06286815350413709,-62.86815350413709
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.706484302240347,-2.410340347144524,-0.06189347312593204,-61.89347312593204
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.754003331756249,-2.3729714837341636,-0.060933903766370104,-60.9339037663701
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.801522361272151,-2.3361819708517206,-0.05998921115082178,-59.98921115082178
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.8490413907880527,-2.2999628264997924,-0.05905916463674917,-59.05916463674917
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.8965604203039548,-2.2643052079339334,-0.05814353715739536,-58.143537157395365
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.944079449819857,-2.2292004095037483,-0.05724210516634732,-57.24210516634732
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,3.9915984793357584,-2.1946398605274378,-0.05635464858295782,-56.35464858295782
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.03911750885166,-2.160615123199309,-0.05548095073861386,-55.480950738613856
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.0866365383675625,-2.127117890529721,-0.05462079832383792,-54.62079832383792
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.1341555678834645,-2.094139984316971,-0.05377398133620942,-53.77398133620942
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.1816745973993665,-2.0616733531506193,-0.0529402930290935,-52.940293029093496
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.229193626915268,-2.029710070445778,-0.05211952986116481,-52.119529861164814
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.27671265643117,-1.998242332507865,-0.05131149144671375,-51.31149144671375
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.324231685947072,-1.9672624566273693,-0.050515980506723165,-50.51598050672317
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.371750715462974,-1.9367628792041525,-0.04973280282070364,-49.73280282070364
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.419269744978876,-1.9067361539008238,-0.048961767179275244,-48.96176717927524
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.466788774494778,-1.877174949824757,-0.04820268533748482,-48.20268533748482
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.514307804010679,-1.84807204973828,-0.04745537196884666,-47.455371968846656
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.561826833526581,-1.8194203482966185,-0.04671964462009587,-46.71964462009587
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.609345863042483,-1.7912128503131604,-0.04599532366664329,-45.99532366664329
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.656864892558385,-1.7634426690516078,-0.04528223226872084,-45.28223226872084
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.704383922074287,-1.7361030245446154,-0.04458019632820699,-44.580196328206995
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.751902951590189,-1.7091872419384868,-0.04388904444612137,-43.88904444612137
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.79942198110609,-1.6826887498635417,-0.04320860788077851,-43.20860788077851
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.846941010621992,-1.6566010788297414,-0.04253872050659025,-42.53872050659025
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.894460040137894,-1.6309178596471965,-0.04187921877350701,-41.87921877350701
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.941979069653796,-1.6056328218711513,-0.041229941667087655,-41.22994166708766
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,4.989498099169698,-1.5807397922710884,-0.040590730669188634,-40.59073066918863
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.0370171286856005,-1.5562326933235555,-0.03996142971926235,-39.96142971926235
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.084536158201502,-1.5321055417283713,-0.039341885176255836,-39.341885176255836
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.132055187717404,-1.5083524469478227,-0.038731945781099765,-38.73194578109977
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.179574217233306,-1.4849676097685203,-0.03813146261977937,-38.13146261977937
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.227093246749208,-1.4619453208855462,-0.037540289086977714,-37.540289086977715
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.27461227626511,-1.4392799595085484,-0.03695828085028256,-36.95828085028256
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.322131305781012,-1.4169659919894546,-0.036385295814948405,-36.38529581494841
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.369650335296913,-1.3949979704714524,-0.03582119408920451,-35.82119408920451
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.417169364812815,-1.3733705315589206,-0.035265837950101034,-35.26583795010104
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.464688394328717,-1.3520783950079813,-0.034719091809884584,-34.71909180988458
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.512207423844619,-1.3311163624373488,-0.03418082218289503,-34.180822182895035
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.559726453360521,-1.3104793160591692,-0.033650897652975575,-33.65089765297557
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.607245482876423,-1.290162217429537,-0.03312918884138812,-33.12918884138812
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.654764512392324,-1.270160106218376,-0.03261556837522594,-32.61556837522594
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.702283541908226,-1.2504680989984023,-0.03210991085631621,-32.10991085631621
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.749802571424128,-1.2310813880528535,-0.03161209283060459,-31.612092830604592
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.79732160094003,-1.2119952402017065,-0.03112199275801443,-31.12199275801443
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.844840630455932,-1.1932049956460946,-0.030639490982773344,-30.639490982773342
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.892359659971834,-1.1747060668306335,-0.03016446970419968,-30.164469704199682
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.939878689487736,-1.1564939373233962,-0.029696812947942183,-29.69681294794218
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,5.987397719003638,-1.1385641607132397,-0.02923640653766516,-29.236406537665157
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.03491674851954,-1.1209123595242376,-0.028783138067172975,-28.783138067172974
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.082435778035442,-1.1035342241469375,-0.028336896872966536,-28.336896872966538
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.129954807551344,-1.0864255117861874,-0.027897574007225246,-27.897574007225245
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.177473837067246,-1.069582045425279,-0.027465062211207952,-27.465062211207954
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.224992866583148,-1.052999712806144,-0.02703925588906611,-27.039255889066112
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.272511896099049,-1.036674465425367,-0.02662005108206309,-26.620051082063092
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.320030925614951,-1.0206023175457601,-0.026207345443193076,-26.207345443193077
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.367549955130853,-1.0047793452232632,-0.025801038212193508,-25.801038212193507
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.415068984646755,-0.9892016853489299,-0.025401030190944904,-25.401030190944905
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.462588014162657,-0.9738655347057666,-0.025007223719252066,-25.007223719252067
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.510107043678559,-0.9587671490401941,-0.024619522651000796,-24.619522651000796
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.55762607319446,-0.9439028421479045,-0.024237832330684234,-24.237832330684235
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.605145102710362,-0.9292689849738908,-0.02386205957029313,-23.86205957029313
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.652664132226264,-0.9148620047264275,-0.023492112626564383,-23.49211262656438
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.700183161742166,-0.9006783840047934,-0.023127901178582412,-23.127901178582412
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.747702191258068,-0.8867146599405077,-0.02276933630572756,-22.76933630572756
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.79522122077397,-0.8729674233518921,-0.02241633046596667,-22.41633046596667
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.8427402502898715,-0.8594333179117303,-0.022068797474479984,-22.068797474479986
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.890259279805774,-0.8461090393278345,-0.021726652482619492,-21.726652482619492
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.937778309321676,-0.8329913345363223,-0.021389811957193607,-21.389811957193608
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,6.985297338837578,-0.8200770009073892,-0.02105819366007278,-21.05819366007278
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.03281636835348,-0.8073628854634057,-0.020731716628111532,-20.73171662811153
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.080335397869382,-0.7948458841091286,-0.020410301153381584,-20.410301153381585
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.127854427385283,-0.7825229408738512,-0.020093868763711553,-20.093868763711555
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.175373456901185,-0.7703910471653,-0.019782342203528286,-19.782342203528287
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.222892486417087,-0.7584472410351039,-0.01947564541499533,-19.47564541499533
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.270411515932989,-0.7466886064556416,-0.019173703519443613,-19.173703519443613
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.317930545448891,-0.7351122726081126,-0.01887644279909029,-18.87644279909029
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.365449574964793,-0.7237154131816355,-0.01858379067904079,-18.583790679040792
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.412968604480694,-0.7124952456832171,-0.01829567570956998,-18.29567570956998
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.460487633996596,-0.7014490307584204,-0.018012027548678044,-18.012027548678045
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.508006663512498,-0.6905740715225622,-0.0177327769449168,-17.7327769449168
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.5555256930284,-0.6798677129022805,-0.01745785572048224,-17.45785572048224
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.603044722544302,-0.6693273409873108,-0.017187196754569246,-17.187196754569246
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.650563752060204,-0.6589503823923116,-0.016920733966984344,-16.920733966984344
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.6980827815761055,-0.6487343036285824,-0.01665840230201248,-16.65840230201248
Au,with EDL,analytic independent-planar linear PB,0.01,10.0,0.6249104327868923,3.0412178890177213,7.7456018110920075,-0.6386766104855243,-0.016400137712533982,-16.400137712533983
