param,value,mode,E_mix,i_mix,residual,converged,method
E1_eq,-0.19999999999999998,MEAN,0.3359280648008908,0.7707311513394693,6.661338147750939e-16,True,closed_form(D5-6/D5-8)
E1_eq,-0.15714285714285714,MEAN,0.35073557251748544,0.5462853403454324,1.3322676295501878e-15,True,closed_form(D5-6/D5-8)
E1_eq,-0.11428571428571427,MEAN,0.36554308023407994,0.38720074121524756,-1.1657341758564144e-15,True,closed_form(D5-6/D5-8)
E1_eq,-0.07142857142857142,MEAN,0.38035058795067467,0.27444341432050234,8.326672684688674e-16,True,closed_form(D5-6/D5-8)
E1_eq,-0.028571428571428553,MEAN,0.39515809566726917,0.19452232303972772,-4.440892098500626e-16,True,closed_form(D5-6/D5-8)
E1_eq,0.014285714285714318,MEAN,0.4099656033838638,0.13787517639823213,-8.326672684688674e-17,True,closed_form(D5-6/D5-8)
E1_eq,0.057142857142857134,MEAN,0.42477311110045834,0.09772433297005827,-1.249000902703301e-16,True,closed_form(D5-6/D5-8)
E1_eq,0.1,MEAN,0.43958061881705296,0.06926587877471807,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
E1_eq,0.14285714285714288,MEAN,0.45438812653364763,0.049094855054205876,2.706168622523819e-16,True,closed_form(D5-6/D5-8)
E1_eq,0.18571428571428575,MEAN,0.4691956342502421,0.03479786635830882,-1.457167719820518e-16,True,closed_form(D5-6/D5-8)
E1_eq,0.22857142857142862,MEAN,0.4840031419668367,0.02466432585968077,-6.938893903907228e-17,True,closed_form(D5-6/D5-8)
E1_eq,0.27142857142857146,MEAN,0.4988106496834313,0.0174817893674468,-1.734723475976807e-17,True,closed_form(D5-6/D5-8)
E1_eq,0.3142857142857143,MEAN,0.5136181574000258,0.012390890439351763,-6.765421556309548e-17,True,closed_form(D5-6/D5-8)
E1_eq,0.3571428571428572,MEAN,0.5284256651166205,0.00878252006433155,-2.42861286636753e-17,True,closed_form(D5-6/D5-8)
E1_eq,0.4,MEAN,0.5432331728332151,0.006224948808797773,2.688821387764051e-17,True,closed_form(D5-6/D5-8)
