param,value,mode,E_mix,i_mix,residual,converged,method
Cdl_Pd,3.7699999999999978e-06,MEAN,0.43959827477362784,0.06930634674650765,1.249000902703301e-16,True,closed_form(D5-6/D5-8)
Cdl_Pd,5.23839801378673e-06,MEAN,0.439597509729161,0.06930459275213394,-1.3877787807814457e-16,True,closed_form(D5-6/D5-8)
Cdl_Pd,7.278730437889847e-06,MEAN,0.4395964468450746,0.06930215598352577,2.220446049250313e-16,True,closed_form(D5-6/D5-8)
Cdl_Pd,1.0113763148204565e-05,MEAN,0.4395949702460406,0.06929877087400817,-9.71445146547012e-17,True,closed_form(D5-6/D5-8)
Cdl_Pd,1.4053028325587307e-05,MEAN,0.43959291904642894,0.06929406876462897,8.326672684688674e-17,True,closed_form(D5-6/D5-8)
Cdl_Pd,1.9526619540701658e-05,MEAN,0.4395900699329218,0.06928753807037998,-2.636779683484747e-16,True,closed_form(D5-6/D5-8)
Cdl_Pd,2.7132149872143447e-05,MEAN,0.43958611306886597,0.06927846922831425,1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
Cdl_Pd,3.7699999999999974e-05,MEAN,0.43958061881705296,0.06926587877471807,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
Cdl_Pd,5.23839801378673e-05,MEAN,0.4395729918928406,0.06924840494934774,9.71445146547012e-17,True,closed_form(D5-6/D5-8)
Cdl_Pd,7.278730437889846e-05,MEAN,0.43956240841252037,0.06922416474636366,2.7755575615628914e-17,True,closed_form(D5-6/D5-8)
Cdl_Pd,0.00010113763148204565,MEAN,0.4395477298649221,0.06919055932372525,1.3877787807814457e-16,True,closed_form(D5-6/D5-8)
Cdl_Pd,0.00014053028325587322,MEAN,0.43952738633385247,0.0691440113229168,3.0531133177191805e-16,True,closed_form(D5-6/D5-8)
Cdl_Pd,0.0001952661954070166,MEAN,0.4394992194909436,0.0690796145064249,-8.326672684688674e-17,True,closed_form(D5-6/D5-8)
Cdl_Pd,0.00027132149872143447,MEAN,0.4394602743922527,0.06899067454305005,-8.326672684688674e-17,True,closed_form(D5-6/D5-8)
Cdl_Pd,0.00037700000000000016,MEAN,0.439406528910473,0.0688681225790339,-1.249000902703301e-16,True,closed_form(D5-6/D5-8)
