param,value,mode,E_mix,i_mix,residual,converged,method
Cdl_Au,1.2000000000000007e-05,MEAN,0.4395218136487377,0.06936048411143937,2.7755575615628914e-17,True,closed_form(D5-6/D5-8)
Cdl_Au,1.6673945932477677e-05,MEAN,0.4395243623756521,0.06935638106001096,-4.440892098500626e-16,True,closed_form(D5-6/D5-8)
Cdl_Au,2.316837274659901e-05,MEAN,0.4395279032487921,0.06935068121129574,-1.3877787807814457e-16,True,closed_form(D5-6/D5-8)
Cdl_Au,3.219234954335675e-05,MEAN,0.4395328221731379,0.06934276384997903,-2.498001805406602e-16,True,closed_form(D5-6/D5-8)
Cdl_Au,4.473112464377928e-05,MEAN,0.43953965486781,0.06933176763797973,4.163336342344337e-17,True,closed_form(D5-6/D5-8)
Cdl_Au,6.21536961507746e-05,MEAN,0.43954914475903467,0.06931649795382815,-1.249000902703301e-16,True,closed_form(D5-6/D5-8)
Cdl_Au,8.636228076013823e-05,MEAN,0.4395623229965723,0.06929529912358635,2.7755575615628914e-17,True,closed_form(D5-6/D5-8)
Cdl_Au,0.00012000000000000008,MEAN,0.43958061881705296,0.06926587877471807,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
Cdl_Au,0.00016673945932477643,MEAN,0.43960601131878896,0.06922506740049518,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
Cdl_Au,0.00023168372746599011,MEAN,0.4396412373307,0.06916849121344437,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
Cdl_Au,0.00032192349543356684,MEAN,0.4396900744609808,0.06909013081422903,-3.3306690738754696e-16,True,closed_form(D5-6/D5-8)
Cdl_Au,0.00044731124643779285,MEAN,0.43975772335536617,0.06898173310576637,-2.0816681711721685e-16,True,closed_form(D5-6/D5-8)
Cdl_Au,0.0006215369615077453,MEAN,0.43985131788233367,0.06883204159402084,9.71445146547012e-17,True,closed_form(D5-6/D5-8)
Cdl_Au,0.0008636228076013822,MEAN,0.439980594480061,0.06862581561666528,-2.7755575615628914e-16,True,closed_form(D5-6/D5-8)
Cdl_Au,0.0011999999999999995,MEAN,0.4401587482457543,0.0683426313882588,-9.71445146547012e-17,True,closed_form(D5-6/D5-8)
