param,value,mode,E_mix,i_mix,residual,converged,method
pzc_Pd,0.17099999999999999,MEAN,0.4394898649472111,0.06905824985164245,-1.5265566588595902e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.19957142857142857,MEAN,0.43950282978576,0.06908787297782285,-2.636779683484747e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.22814285714285712,MEAN,0.43951579462430884,0.06911750881109602,-1.8041124150158794e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.2567142857142857,MEAN,0.4395287594628579,0.06914715735691365,4.163336342344337e-17,True,closed_form(D5-6/D5-8)
pzc_Pd,0.28528571428571425,MEAN,0.43954172430140664,0.06917681862072725,-2.914335439641036e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.31385714285714283,MEAN,0.43955468913995527,0.06920649260799382,-5.551115123125783e-17,True,closed_form(D5-6/D5-8)
pzc_Pd,0.3424285714285714,MEAN,0.43956765397850395,0.06923617932417044,-1.5265566588595902e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.371,MEAN,0.43958061881705296,0.06926587877471807,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
pzc_Pd,0.3995714285714286,MEAN,0.43959358365560264,0.0692955909650997,1.3877787807814457e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.4281428571428571,MEAN,0.4396065484941509,0.06932531590077719,-1.3877787807814457e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.4567142857142857,MEAN,0.4396195133326998,0.06935505358722086,-5.551115123125783e-17,True,closed_form(D5-6/D5-8)
pzc_Pd,0.48528571428571426,MEAN,0.4396324781712485,0.06938480402989841,-8.326672684688674e-17,True,closed_form(D5-6/D5-8)
pzc_Pd,0.5138571428571428,MEAN,0.4396454430097972,0.0694145672342828,-1.249000902703301e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.5424285714285715,MEAN,0.4396584078483466,0.06944434320584855,-1.1102230246251565e-16,True,closed_form(D5-6/D5-8)
pzc_Pd,0.571,MEAN,0.4396713726868951,0.06947413195007093,-1.6653345369377348e-16,True,closed_form(D5-6/D5-8)
