param,value,mode,E_mix,i_mix,residual,converged,method
alpha1,0.3,MEAN,0.4017899780346047,0.16673235680844237,4.718447854656915e-16,True,closed_form(D5-6/D5-8)
alpha1,0.32857142857142857,MEAN,0.4070036704943168,0.14770224922201236,5.551115123125783e-16,True,closed_form(D5-6/D5-8)
alpha1,0.35714285714285715,MEAN,0.41227724926013726,0.13066214093512454,-7.494005416219807e-16,True,closed_form(D5-6/D5-8)
alpha1,0.3857142857142857,MEAN,0.4176117521049545,0.1154243389572864,-1.3877787807814457e-16,True,closed_form(D5-6/D5-8)
alpha1,0.41428571428571426,MEAN,0.4230082409191272,0.10181675864806185,2.498001805406602e-16,True,closed_form(D5-6/D5-8)
alpha1,0.44285714285714284,MEAN,0.42846780241518095,0.08968181989945567,-4.440892098500626e-16,True,closed_form(D5-6/D5-8)
alpha1,0.4714285714285714,MEAN,0.43399154885735886,0.07887540542163389,3.191891195797325e-16,True,closed_form(D5-6/D5-8)
alpha1,0.5,MEAN,0.43958061881705296,0.06926587877471807,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
alpha1,0.5285714285714286,MEAN,0.4452361779551993,0.060733159809959386,-2.983724378680108e-16,True,closed_form(D5-6/D5-8)
alpha1,0.5571428571428572,MEAN,0.4509594198327608,0.05316785520779341,2.220446049250313e-16,True,closed_form(D5-6/D5-8)
alpha1,0.5857142857142856,MEAN,0.4567515667504828,0.04647044182808641,2.0816681711721685e-17,True,closed_form(D5-6/D5-8)
alpha1,0.6142857142857143,MEAN,0.4626138706191664,0.04055050061904155,8.326672684688674e-17,True,closed_form(D5-6/D5-8)
alpha1,0.6428571428571428,MEAN,0.4685476138617539,0.03532599886563456,-1.1796119636642288e-16,True,closed_form(D5-6/D5-8)
alpha1,0.6714285714285715,MEAN,0.4745541103485986,0.030722618595937088,-1.1102230246251565e-16,True,closed_form(D5-6/D5-8)
alpha1,0.7,MEAN,0.4806347063673464,0.026673129004043013,-1.734723475976807e-17,True,closed_form(D5-6/D5-8)
