param,value,mode,E_mix,i_mix,residual,converged,method
z_O2,0.0,MEAN,0.46560587636770084,0.1639717903151472,-6.938893903907228e-16,True,closed_form(D5-6/D5-8)
z_O2,0.14285714285714285,MEAN,0.46087987335702474,0.14021937246984037,-4.718447854656915e-16,True,closed_form(D5-6/D5-8)
z_O2,0.2857142857142857,MEAN,0.45656255402060464,0.12154129923063688,1.8041124150158794e-16,True,closed_form(D5-6/D5-8)
z_O2,0.42857142857142855,MEAN,0.4526031037549716,0.10660706270621059,-1.6653345369377348e-16,True,closed_form(D5-6/D5-8)
z_O2,0.5714285714285714,MEAN,0.44895879690156304,0.09448871063039867,1.5265566588595902e-16,True,closed_form(D5-6/D5-8)
z_O2,0.7142857142857142,MEAN,0.44559344879670065,0.08452503617493286,-4.440892098500626e-16,True,closed_form(D5-6/D5-8)
z_O2,0.8571428571428571,MEAN,0.44247621018832295,0.07623575140551903,1.1102230246251565e-16,True,closed_form(D5-6/D5-8)
z_O2,1.0,MEAN,0.43958061881705296,0.06926587877471807,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
z_O2,1.1428571428571428,MEAN,0.4368838463600779,0.06334889998813824,-2.498001805406602e-16,True,closed_form(D5-6/D5-8)
z_O2,1.2857142857142856,MEAN,0.4343660953467396,0.05828183020062407,-9.71445146547012e-17,True,closed_form(D5-6/D5-8)
z_O2,1.4285714285714284,MEAN,0.43201011232043,0.05390804089022374,-1.942890293094024e-16,True,closed_form(D5-6/D5-8)
z_O2,1.5714285714285714,MEAN,0.4298007919191659,0.05010521876072809,-1.3183898417423734e-16,True,closed_form(D5-6/D5-8)
z_O2,1.7142857142857142,MEAN,0.42772485266353477,0.04677679163407182,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
z_O2,1.857142857142857,MEAN,0.4257705697440696,0.04384573430119068,-1.8041124150158794e-16,True,closed_form(D5-6/D5-8)
z_O2,2.0,MEAN,0.4239275534496829,0.041250033636843625,-8.326672684688674e-17,True,closed_form(D5-6/D5-8)
