param,value,mode,E_mix,i_mix,residual,converged,method
L_Au,1.1000000000000008e-09,MEAN,0.47112922768785853,0.03326936460905756,8.326672684688674e-17,True,closed_form(D5-6/D5-8)
L_Au,1.5284450438104508e-09,MEAN,0.4662609194133736,0.03725509607731924,-1.0408340855860843e-16,True,closed_form(D5-6/D5-8)
L_Au,2.1237675017715806e-09,MEAN,0.46137429322764756,0.04173699069105038,-1.6653345369377348e-16,True,closed_form(D5-6/D5-8)
L_Au,2.9509653748077024e-09,MEAN,0.4566478879151918,0.046584346855278416,-1.3183898417423734e-16,True,closed_form(D5-6/D5-8)
L_Au,4.100353092346435e-09,MEAN,0.4520632761866124,0.05182448913128384,-2.1510571102112408e-16,True,closed_form(D5-6/D5-8)
L_Au,5.697422147154327e-09,MEAN,0.4476807415860144,0.05737974099430667,-1.5959455978986625e-16,True,closed_form(D5-6/D5-8)
L_Au,7.916542403012688e-09,MEAN,0.44350630236944694,0.06322185893727116,-2.498001805406602e-16,True,closed_form(D5-6/D5-8)
L_Au,1.1000000000000008e-08,MEAN,0.4395806188170527,0.069265878774717,-1.5265566588595902e-16,True,closed_form(D5-6/D5-8)
L_Au,1.5284450438104506e-08,MEAN,0.4358491077090179,0.0755341625024212,-2.0816681711721685e-16,True,closed_form(D5-6/D5-8)
L_Au,2.123767501771576e-08,MEAN,0.4322220719200848,0.0821817464952401,6.938893903907228e-17,True,closed_form(D5-6/D5-8)
L_Au,2.9509653748077022e-08,MEAN,0.4284854258282689,0.08962136971384338,-1.5265566588595902e-16,True,closed_form(D5-6/D5-8)
L_Au,4.1003530923464347e-08,MEAN,0.424371403307011,0.09859006728417959,-3.608224830031759e-16,True,closed_form(D5-6/D5-8)
L_Au,5.697422147154338e-08,MEAN,0.41962999435200915,0.11002403035479856,-4.3021142204224816e-16,True,closed_form(D5-6/D5-8)
L_Au,7.916542403012671e-08,MEAN,0.4141671101201562,0.12485451165583793,-2.3592239273284576e-16,True,closed_form(D5-6/D5-8)
L_Au,1.1000000000000009e-07,MEAN,0.4080453412546693,0.14386267653855178,-1.942890293094024e-16,True,closed_form(D5-6/D5-8)
