param,value,mode,E_mix,i_mix,residual,converged,method
it0_2,3.8779999999999984e-05,MEAN,0.39872320057259336,0.01790520649488833,-6.938893903907228e-17,True,closed_form(D5-6/D5-8)
it0_2,5.38846352717903e-05,MEAN,0.40455997460751614,0.021722690861515254,-1.0755285551056204e-16,True,closed_form(D5-6/D5-8)
it0_2,7.487245792609239e-05,MEAN,0.41039674864243897,0.026354083009300783,-8.673617379884035e-17,True,closed_form(D5-6/D5-8)
it0_2,0.00010403494294094767,MEAN,0.41623352267736174,0.031972912365639955,-1.0408340855860843e-16,True,closed_form(D5-6/D5-8)
it0_2,0.00014455608447381323,MEAN,0.4220702967122846,0.03878970574616928,2.0816681711721685e-17,True,closed_form(D5-6/D5-8)
it0_2,0.00020086002806058632,MEAN,0.42790707074720735,0.04705987539287701,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
it0_2,0.00027909410398984665,MEAN,0.4337438447821302,0.057093288783502,-2.7755575615628914e-17,True,closed_form(D5-6/D5-8)
it0_2,0.00038779999999999983,MEAN,0.43958061881705296,0.06926587877471807,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
it0_2,0.0005388463527179025,MEAN,0.44541739285197574,0.0840337290890191,-1.3877787807814457e-16,True,closed_form(D5-6/D5-8)
it0_2,0.0007487245792609238,MEAN,0.45125416688689846,0.10195016290162412,-3.3306690738754696e-16,True,closed_form(D5-6/D5-8)
it0_2,0.0010403494294094766,MEAN,0.4570909409218213,0.12368647480414961,-3.3306690738754696e-16,True,closed_form(D5-6/D5-8)
it0_2,0.0014455608447381323,MEAN,0.46292771495674406,0.15005708293217276,-4.163336342344337e-16,True,closed_form(D5-6/D5-8)
it0_2,0.0020086002806058633,MEAN,0.46876448899166684,0.182050043658917,-8.881784197001252e-16,True,closed_form(D5-6/D5-8)
it0_2,0.0027909410398984638,MEAN,0.47460126302658967,0.22086407218241266,1.3877787807814457e-16,True,closed_form(D5-6/D5-8)
it0_2,0.003877999999999998,MEAN,0.48043803706151245,0.26795345609689725,-5.551115123125783e-16,True,closed_form(D5-6/D5-8)
