run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,do_ofat,do_heatmaps,do_sensitivities,ofat_n,heatmap_nx,heatmap_ny,scan_mode,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,residual,converged,method,iterations,a1,b1,a2,b2,phi2_1_meanV,phi2_2_meanV
ofat:C_tot,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.13894954943731375,2.5799955981610123e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.004454324212502711,37.11936843752259,0.0013994001900946016,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.442523909854815,0.08403102112250367,-4.163336342344337e-17,True,closed_form(D5-6/D5-8),0,0.6571609445091622,-0.23745509376980076,0.31154187084017343,-0.11247618270923841,,
ofat:C_tot,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.19306977288832497,2.1887209432008617e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.003778794312153294,31.489952601277448,0.0011871712130681598,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44566474958871094,0.10142398090277474,-2.7755575615628914e-17,True,closed_form(D5-6/D5-8),0,0.6099481405882805,-0.22040414139935377,0.26679893730283333,-0.09632304250668974,,
ofat:C_tot,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.2682695795279725,1.856785868402518e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.0032057133186403405,26.71427765533617,0.0010071282676061737,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44897317329114134,0.12165848732627081,-9.71445146547012e-17,True,closed_form(D5-6/D5-8),0,0.5594865477993067,-0.20217907832387355,0.22658901679282234,-0.08180634904730193,,
ofat:C_tot,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.372759372031494,1.5751911050192283e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.002719544127674968,22.662867730624736,0.0008543901134445526,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4524128280935012,0.14494554482519506,-6.106226635438361e-16,True,closed_form(D5-6/D5-8),0,0.5066944264325502,-0.1831113697059456,0.1911971496803354,-0.06902901476507745,,
ofat:C_tot,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.517947467923121,1.3363021873202947e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.0023071059471744294,19.225882893120247,0.0007248157850706334,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.455939852100043,0.17153856690584557,-4.718447854656915e-16,True,closed_form(D5-6/D5-8),0,0.4527572309957816,-0.1636290194045965,0.1605587322466539,-0.057967729973300394,,
ofat:C_tot,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.7196856730011517,1.1336424705211919e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.001957216945782091,16.31014121485076,0.0006148923237998737,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.45950133240843855,0.20179252354535146,-2.498001805406602e-16,True,closed_form(D5-6/D5-8),0,0.3990442828943919,-0.14422650116817645,0.13435444115164497,-0.048507228409220976,,
ofat:C_tot,8.314,96485.0,298.0,8.8541878128e-12,78.5,,1.0,9.617175390145178e-09,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.0016603910962771896,13.83659246897658,0.0005216395360804171,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4630350420701456,0.2362248412694472,-9.992007221626409e-16,True,closed_form(D5-6/D5-8),0,0.34697830640774624,-0.1254176599949293,0.11212194757262106,-0.040480614880144296,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.0412178890177225e-09,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.0005250617670899844,4.37551472574987,0.0001649569051607701,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4820894760102276,0.6881333525120854,-1.7763568394002505e-15,True,closed_form(D5-6/D5-8),0,0.09947201226653352,-0.03597945875149829,0.02967023677603281,-0.010712545660985612,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,4.225758554197105e-09,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.0007295709596391302,6.079757996992751,0.00022920687648662674,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4780368534110234,0.5055322272570351,-2.7755575615628914e-15,True,closed_form(D5-6/D5-8),0,0.14675654602023655,-0.05307106416037949,0.04387540136225798,-0.015841195946262366,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,5.8716724713656395e-09,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.0010137355612440605,8.447796343700505,0.00031848192215750906,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.472788506726062,0.3731477715455084,-5.551115123125783e-16,True,closed_form(D5-6/D5-8),0,0.2124485486790212,-0.07681141230940527,0.0642895569217089,-0.023211487441069732,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,8.158662443397333e-09,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.0014085809948344446,11.738174956953705,0.00044252919587715466,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4664721902663617,0.27556616395008565,-4.440892098500626e-16,True,closed_form(D5-6/D5-8),0,0.2978769337415574,-0.10767847794897845,0.09335252746506206,-0.033704241578492666,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,1.1336424705211914e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.00195721694578209,16.310141214850752,0.0006148923237998733,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4595013324084398,0.20179252354535399,-9.992007221626409e-16,True,closed_form(D5-6/D5-8),0,0.3990442828943898,-0.1442265011681767,0.13435444115164302,-0.04850722840922164,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,1.5751911050192293e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.00271954412767497,22.66286773062475,0.0008543901134445531,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4524128280935013,0.14494554482519478,-6.38378239159465e-16,True,closed_form(D5-6/D5-8),0,0.5066944264325499,-0.18311136970594566,0.19119714968033596,-0.06902901476507771,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,2.1887209432008604e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.0037787943121532917,31.48995260127743,0.0011871712130681591,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44566474958871144,0.10142398090277588,1.3877787807814457e-17,True,closed_form(D5-6/D5-8),0,0.6099481405882796,-0.22040414139935352,0.266798937302833,-0.09632304250669045,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.0412178890177224e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.0052506176708998435,43.75514725749869,0.0016495690516077008,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4395806188170538,0.06926587877471832,-2.914335439641036e-16,True,closed_form(D5-6/D5-8),0,0.700508067843118,-0.2531093256085005,0.36014017502575846,-0.13002112958815093,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,4.225758554197105e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.007295709596391302,60.79757996992751,0.002292068764866267,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4343735636181362,0.0466300294398051,5.551115123125783e-17,True,closed_form(D5-6/D5-8),0,0.7745735923769825,-0.2798557170703801,0.46449235307512726,-0.1676942064335217,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,5.8716724713656274e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.010137355612440585,84.47796343700487,0.003184819221575084,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4301399250779715,0.031332005411243334,4.163336342344337e-17,True,closed_form(D5-6/D5-8),0,0.8323134141525163,-0.3007053628420405,0.569403240661728,-0.20556896484825962,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,8.158662443397332e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.014085809948344444,117.38174956953704,0.004425291958771546,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4268495351751924,0.02120845404206909,-6.938893903907228e-17,True,closed_form(D5-6/D5-8),0,0.8761154223664865,-0.31652133994239245,0.6651726750727367,-0.24014357303913753,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,1.1336424705211915e-07,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.019572169457820903,163.10141214850753,0.006148923237998734,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4243778773711879,0.01452103799876925,3.469446951953614e-18,True,closed_form(D5-6/D5-8),0,0.9089117435437195,-0.3283629328068697,0.7461099464300834,-0.26936359090909967,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,1.5751911050192292e-07,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.0271954412767497,226.6286773062475,0.00854390113444553,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4225619305861196,0.010057992020513872,-4.163336342344337e-17,True,closed_form(D5-6/D5-8),0,0.9332991860849379,-0.33716811207242,0.8108171086187954,-0.29272429005167866,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,2.1887209432008605e-07,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.03778794312153291,314.8995260127743,0.011871712130681592,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.42124446458489584,0.007035536509095934,-5.117434254131581e-17,True,closed_form(D5-6/D5-8),0,0.9513363489150297,-0.34368035432075456,0.860661253223524,-0.31071916938766286,,
ofat:lambda_D,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.0412178890177227e-07,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.05250617670899844,437.551472574987,0.01649569051607701,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4202946884128853,0.004959269707317043,-2.2551405187698492e-17,True,closed_form(D5-6/D5-8),0,0.9646081042908694,-0.3484719898417429,0.8981501706250529,-0.3242535597385069,,
ofat:epsilon_r,8.314,96485.0,298.0,8.8541878128e-12,58.5,,0.1,2.6253707424842898e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.006082292352364291,50.68576960303576,0.0019108535140344482,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44173539240571136,0.08228672626382631,9.71445146547012e-17,True,closed_form(D5-6/D5-8),0,0.6719698212927795,-0.24287189289652028,0.3221500483824441,-0.11630907575295309,,
ofat:epsilon_r,8.314,96485.0,298.0,8.8541878128e-12,61.357142857142854,,0.1,2.6887181083035638e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.005938990904185295,49.49159086821079,0.001865832975731547,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4413755107690552,0.08003564429925814,-4.3021142204224816e-16,True,closed_form(D5-6/D5-8),0,0.6768224616756706,-0.2446120678364461,0.3281922865239206,-0.1184899072731267,,
ofat:epsilon_r,8.314,96485.0,298.0,8.8541878128e-12,64.21428571428571,,0.1,2.7506069505377318e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.005805363207568218,48.37802672973515,0.0018238516077110152,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44103567994437226,0.07793856868772,-3.885780586188048e-16,True,closed_form(D5-6/D5-8),0,0.6813742479894654,-0.2462445840914223,0.33400683390457003,-0.12058857261392851,,
ofat:epsilon_r,8.314,96485.0,298.0,8.8541878128e-12,67.07142857142857,,0.1,2.811133601729641e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.0056803676564173835,47.33639713681153,0.0017845821720577947,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4407140704395183,0.07597921889248052,5.551115123125783e-17,True,closed_form(D5-6/D5-8),0,0.6856539042745361,-0.24777969770610275,0.33960862058579816,-0.12261045822118521,,
ofat:epsilon_r,8.314,96485.0,298.0,8.8541878128e-12,69.92857142857143,,0.1,2.870384235115649e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.005563113186653141,46.35927655544284,0.0017477447261401951,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4404090839131815,0.07414360655137249,-5.551115123125783e-17,True,closed_form(D5-6/D5-8),0,0.6896864605541583,-0.24922634865225635,0.34501114107038827,-0.12456043278291544,,
ofat:epsilon_r,8.314,96485.0,298.0,8.8541878128e-12,72.78571428571429,,0.1,2.9284363041779542e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.005452832409689593,45.44027008074661,0.0017130981820441473,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4401193162703949,0.0724196370671118,-4.163336342344337e-17,True,closed_form(D5-6/D5-8),0,0.6934938436754893,-0.25059237086689423,0.3502266380284067,-0.12644291346913,,
ofat:epsilon_r,8.314,96485.0,298.0,8.8541878128e-12,75.64285714285714,,0.1,2.985359730091906e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.005348860382946736,44.573836524556135,0.0016804336369757665,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4398435278017757,0.07079679279945905,-6.938893903907228e-17,True,closed_form(D5-6/D5-8),0,0.6970953562283443,-0.25188466259084585,0.3552662566170393,-0.12826192157386676,,
ofat:epsilon_r,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.43958061881705296,0.06926587877471807,-4.163336342344337e-17,True,closed_form(D5-6/D5-8),0,0.7005080678431168,-0.25310932560849864,0.36014017502575846,-0.13002112958814988,,
ofat:epsilon_r,8.314,96485.0,298.0,8.8541878128e-12,81.35714285714286,,0.1,3.096068438989744e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.005157596708147593,42.97997256789661,0.0016203449658097023,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4393296096063319,0.06781881681047386,-3.0531133177191805e-16,True,closed_form(D5-6/D5-8),0,0.7037471372601277,-0.25427177990275496,0.3648577156298358,-0.13172390128303793,,
ofat:epsilon_r,8.314,96485.0,298.0,8.8541878128e-12,84.21428571428572,,0.1,3.149964017149303e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.00506935072978527,42.24458941487725,0.0015926210209408723,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.43908962384109185,0.06644847750825832,-8.326672684688674e-17,True,closed_form(D5-6/D5-8),0,0.7068260792352424,-0.25537685870986343,0.3694274401991497,-0.133373326044753,,
ofat:epsilon_r,8.314,96485.0,298.0,8.8541878128e-12,87.07142857142857,,0.1,3.202952831335853e-08,1.1e-08,1e-07,3.7e-08,0.00012,1.0,3.77e-05,0.004985484716761591,41.545705973013256,0.0015662731151825998,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.43885987473210003,0.06514854213718048,-6.106226635438361e-16,True,closed_form(D5-6/D5-8),0,0.7097569871408203,-0.2564288878249821,0.3738572318989956,-0.1349722484481191,,
