param,value,mode,E_mix,i_mix,residual,converged,method
it0_1,8.849999999999993e-06,MEAN,0.48043803706151245,0.026795345609689738,-3.8163916471489756e-17,True,closed_form(D5-6/D5-8)
it0_1,1.2297035125202271e-05,MEAN,0.47460126302658967,0.030688963316636647,5.204170427930421e-17,True,closed_form(D5-6/D5-8)
it0_1,1.708667490061675e-05,MEAN,0.46876448899166684,0.03514836058353674,-1.5959455978986625e-16,True,closed_form(D5-6/D5-8)
it0_1,2.374185778822557e-05,MEAN,0.46292771495674406,0.040255750543408124,-1.1102230246251565e-16,True,closed_form(D5-6/D5-8)
it0_1,3.2989204424787176e-05,MEAN,0.4570909409218213,0.04610529267678401,-1.734723475976807e-16,True,closed_form(D5-6/D5-8)
it0_1,4.58383509111962e-05,MEAN,0.4512541668868985,0.052804828729245995,-3.469446951953614e-17,True,closed_form(D5-6/D5-8)
it0_1,6.369218206060185e-05,MEAN,0.44541739285197574,0.06047787087422713,-1.942890293094024e-16,True,closed_form(D5-6/D5-8)
it0_1,8.849999999999994e-05,MEAN,0.43958061881705296,0.06926587877471807,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
it0_1,0.00012297035125202272,MEAN,0.4337438447821302,0.07933086752362051,2.7755575615628914e-17,True,closed_form(D5-6/D5-8)
it0_1,0.00017086674900616746,MEAN,0.42790707074720735,0.09085839454255645,6.938893903907228e-17,True,closed_form(D5-6/D5-8)
it0_1,0.0002374185778822557,MEAN,0.4220702967122846,0.10406098050538616,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
it0_1,0.0003298920442478721,MEAN,0.41623352267736174,0.11918202735433953,-2.914335439641036e-16,True,closed_form(D5-6/D5-8)
it0_1,0.000458383509111962,MEAN,0.41039674864243897,0.13650030564103097,-3.3306690738754696e-16,True,closed_form(D5-6/D5-8)
it0_1,0.0006369218206060198,MEAN,0.40455997460751614,0.15633509392065592,-5.273559366969494e-16,True,closed_form(D5-6/D5-8)
it0_1,0.0008850000000000003,MEAN,0.39872320057259336,0.1790520649488835,-5.273559366969494e-16,True,closed_form(D5-6/D5-8)
