param,value,mode,E_mix,i_mix,residual,converged,method
pzc_Au,0.313,MEAN,0.4394778559432798,0.06943128785928217,-6.938893903907228e-17,True,closed_form(D5-6/D5-8)
pzc_Au,0.3415714285714286,MEAN,0.43949253635381913,0.06940763382823159,-2.498001805406602e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.37014285714285716,MEAN,0.4395072167643581,0.06938398785569728,-2.636779683484747e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.39871428571428574,MEAN,0.4395218971748973,0.06936034993893406,-1.942890293094024e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.4272857142857143,MEAN,0.4395365775854364,0.06933672007519776,0.0,True,closed_form(D5-6/D5-8)
pzc_Au,0.45585714285714285,MEAN,0.4395512579959748,0.0693130982617439,-9.71445146547012e-17,True,closed_form(D5-6/D5-8)
pzc_Au,0.48442857142857143,MEAN,0.43956593840651464,0.06928948449583229,-2.498001805406602e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.513,MEAN,0.43958061881705296,0.06926587877471807,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
pzc_Au,0.5415714285714286,MEAN,0.4395952992275924,0.06924228109566274,-6.938893903907228e-17,True,closed_form(D5-6/D5-8)
pzc_Au,0.5701428571428572,MEAN,0.4396099796381318,0.06921869145592646,-2.498001805406602e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.5987142857142858,MEAN,0.43962466004867023,0.0691951098527684,-1.249000902703301e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.6272857142857143,MEAN,0.43963934045920894,0.0691715362834523,0.0,True,closed_form(D5-6/D5-8)
pzc_Au,0.6558571428571429,MEAN,0.4396540208697485,0.06914797074524183,2.7755575615628914e-16,True,closed_form(D5-6/D5-8)
pzc_Au,0.6844285714285715,MEAN,0.43966870128028734,0.06912441323539927,-5.551115123125783e-17,True,closed_form(D5-6/D5-8)
pzc_Au,0.7130000000000001,MEAN,0.43968338169082616,0.06910086375118965,-1.1102230246251565e-16,True,closed_form(D5-6/D5-8)
