param,value,mode,E_mix,i_mix,residual,converged,method
z_R1,-2.0,MEAN,0.4140548423530536,0.12537321952724786,-5.551115123125783e-16,True,closed_form(D5-6/D5-8)
z_R1,-1.8571428571428572,MEAN,0.4166320639038527,0.11808302023145778,8.326672684688674e-17,True,closed_form(D5-6/D5-8)
z_R1,-1.7142857142857144,MEAN,0.41947414657657733,0.11053411174708898,-1.8041124150158794e-16,True,closed_form(D5-6/D5-8)
z_R1,-1.5714285714285714,MEAN,0.4226241317278503,0.10272990588885345,5.551115123125783e-17,True,closed_form(D5-6/D5-8)
z_R1,-1.4285714285714286,MEAN,0.42613492075329334,0.09467931374301776,-1.249000902703301e-16,True,closed_form(D5-6/D5-8)
z_R1,-1.2857142857142858,MEAN,0.4300722700703361,0.08639868669196875,-2.498001805406602e-16,True,closed_form(D5-6/D5-8)
z_R1,-1.1428571428571428,MEAN,0.4345189483790842,0.07791434969894728,1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
z_R1,-1.0,MEAN,0.43958061881705296,0.06926587877471807,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
z_R1,-0.8571428571428572,MEAN,0.4453943429932857,0.060510283013899074,-6.938893903907228e-18,True,closed_form(D5-6/D5-8)
z_R1,-0.7142857142857144,MEAN,0.4521411797581605,0.051727221245515355,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
z_R1,-0.5714285714285716,MEAN,0.46006537965392075,0.043025260424116286,-2.5673907444456745e-16,True,closed_form(D5-6/D5-8)
z_R1,-0.4285714285714286,MEAN,0.469504588590034,0.03454885739731553,-9.020562075079397e-17,True,closed_form(D5-6/D5-8)
z_R1,-0.2857142857142858,MEAN,0.48093920630558423,0.026485001760715714,-2.7755575615628914e-17,True,closed_form(D5-6/D5-8)
z_R1,-0.14285714285714302,MEAN,0.4950767469957905,0.019066897341133947,1.0408340855860843e-17,True,closed_form(D5-6/D5-8)
z_R1,0.0,MEAN,0.5130040418732561,0.01256903913771178,-1.214306433183765e-17,True,closed_form(D5-6/D5-8)
