param,value,mode,E_mix,i_mix,residual,converged,method
C_tot,0.01,MEAN,0.42552128592247523,0.01752265064664818,-3.8163916471489756e-17,True,closed_form(D5-6/D5-8)
C_tot,0.013894954943731374,MEAN,0.42684953517519153,0.021208454042068864,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
C_tot,0.019306977288832496,MEAN,0.4283830364264893,0.02574467627817237,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
C_tot,0.02682695795279726,MEAN,0.4301399250779696,0.03133200541124216,3.469446951953614e-17,True,closed_form(D5-6/D5-8)
C_tot,0.0372759372031494,MEAN,0.4321341492792142,0.038205573980202495,-1.1102230246251565e-16,True,closed_form(D5-6/D5-8)
C_tot,0.0517947467923121,MEAN,0.4343735636181371,0.046630029439805806,-1.1796119636642288e-16,True,closed_form(D5-6/D5-8)
C_tot,0.07196856730011521,MEAN,0.43685841863590735,0.056888465083953045,1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
C_tot,0.1,MEAN,0.43958061881705296,0.06926587877471807,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
C_tot,0.13894954943731375,MEAN,0.442523909854815,0.08403102112250367,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
C_tot,0.19306977288832497,MEAN,0.44566474958871094,0.10142398090277474,-2.7755575615628914e-17,True,closed_form(D5-6/D5-8)
C_tot,0.2682695795279725,MEAN,0.44897317329114134,0.12165848732627081,-9.71445146547012e-17,True,closed_form(D5-6/D5-8)
C_tot,0.372759372031494,MEAN,0.4524128280935012,0.14494554482519506,-6.106226635438361e-16,True,closed_form(D5-6/D5-8)
C_tot,0.517947467923121,MEAN,0.455939852100043,0.17153856690584557,-4.718447854656915e-16,True,closed_form(D5-6/D5-8)
C_tot,0.7196856730011517,MEAN,0.45950133240843855,0.20179252354535146,-2.498001805406602e-16,True,closed_form(D5-6/D5-8)
C_tot,1.0,MEAN,0.4630350420701456,0.2362248412694472,-9.992007221626409e-16,True,closed_form(D5-6/D5-8)
