param,value,mode,E_mix,i_mix,residual,converged,method
Cdl_C,0.1,MEAN,0.4485525412299215,0.06946602409130513,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
Cdl_C,0.13894954943731375,MEAN,0.4463306725578565,0.06948487632244996,-2.498001805406602e-16,True,closed_form(D5-6/D5-8)
Cdl_C,0.193069772888325,MEAN,0.44451102717906776,0.06946932881199408,-6.938893903907228e-17,True,closed_form(D5-6/D5-8)
Cdl_C,0.2682695795279726,MEAN,0.44304000773868674,0.0694340644314941,-1.942890293094024e-16,True,closed_form(D5-6/D5-8)
Cdl_C,0.372759372031494,MEAN,0.4418613765125277,0.06939012446441913,-5.967448757360216e-16,True,closed_form(D5-6/D5-8)
Cdl_C,0.517947467923121,MEAN,0.4409221236237574,0.0693448908744917,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
Cdl_C,0.7196856730011519,MEAN,0.44017525069250124,0.06930273488025492,4.163336342344337e-17,True,closed_form(D5-6/D5-8)
Cdl_C,1.0,MEAN,0.43958061881705296,0.06926587877471807,-4.163336342344337e-17,True,closed_form(D5-6/D5-8)
Cdl_C,1.3894954943731375,MEAN,0.4391047300481299,0.06923519727933844,-1.3877787807814457e-16,True,closed_form(D5-6/D5-8)
Cdl_C,1.9306977288832496,MEAN,0.43872002048608033,0.06921082167289458,-8.326672684688674e-17,True,closed_form(D5-6/D5-8)
Cdl_C,2.6826957952797246,MEAN,0.438404045250657,0.06919250181800463,1.3877787807814457e-16,True,closed_form(D5-6/D5-8)
Cdl_C,3.72759372031494,MEAN,0.4381388070242458,0.06917974899652726,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8)
Cdl_C,5.17947467923121,MEAN,0.43791034405973106,0.06917183145005104,-5.273559366969494e-16,True,closed_form(D5-6/D5-8)
Cdl_C,7.196856730011517,MEAN,0.4377085105191662,0.06916771559451101,-1.249000902703301e-16,True,closed_form(D5-6/D5-8)
Cdl_C,10.0,MEAN,0.4375267085098736,0.06916603785670837,-6.938893903907228e-17,True,closed_form(D5-6/D5-8)
