L_support_nm,x_nm,material,sigma_C_per_m2,sigma_uC_per_cm2,phi_RP_with_V,phi_RP_no_V,i1_with_A_per_m2,i2_with_A_per_m2,i1_no_A_per_m2,i2_no_A_per_m2,c_R1_over_bulk,c_O2_over_bulk
1000.0,1001.297329519125,support,0.01918644632479778,1.918644632479778,0.0014291546104209353,0.0,0.0,0.0,0.0,0.0,1.0572340331330512,0.9458643674537779
1000.0,1001.317455646024,support,0.019320326022204494,1.9320326022204495,0.0007597561233873625,0.0,0.0,0.0,0.0,0.0,1.0300295208733763,0.970845960950795
1000.0,1001.337340323569,support,0.01946048600836175,1.946048600836175,5.8956192601067435e-05,0.0,0.0,0.0,0.0,0.0,1.0022985904663606,0.9977066809349785
1000.0,1001.356982288616,support,0.0196076401079332,1.96076401079332,-0.0006768143052561656,0.0,0.0,0.0,0.0,0.0,0.9739868961599204,1.0267078581268803
1000.0,1001.376380248878,support,0.019761332388764485,1.9761332388764485,-0.001445275709412601,0.0,0.0,0.0,0.0,0.0,0.9452707308022776,1.0578979835240134
1000.0,1001.395532881709,support,0.019920066432493857,1.9920066432493857,-0.0022389459280594587,0.0,0.0,0.0,0.0,0.0,0.9165010217287525,1.0911062577036166
1000.0,1001.414438832823,support,0.020081645809229054,2.008164580922905,-0.0030468428117354355,0.0,0.0,0.0,0.0,0.0,0.8881147484242121,1.1259806255602742
1000.0,1001.433096714926,support,0.020243639681588727,2.0243639681588728,-0.003856812173533817,0.0,0.0,0.0,0.0,0.0,0.8605382110567297,1.1620634472140556
1000.0,1001.451505106267,support,0.020403870221170784,2.0403870221170783,-0.004657964871444094,0.0,0.0,0.0,0.0,0.0,0.834104284050901,1.1988908570801386
1000.0,1001.469662549096,support,0.02056082435962948,2.056082435962948,-0.0054427355637375685,0.0,0.0,0.0,0.0,0.0,0.8089983042227027,1.2360965341711248
1000.0,1001.487567548017,support,0.020713916917706843,2.0713916917706845,-0.006208198354124393,0.0,0.0,0.0,0.0,0.0,0.7852382078222415,1.2734989077688579
1000.0,1001.505218568232,support,0.020863567842016654,2.0863567842016653,-0.006956452975673441,0.0,0.0,0.0,0.0,0.0,0.7626868789196356,1.3111540628790208
1000.0,1001.522614033668,support,0.021011094591100787,2.101109459110079,-0.007694086721094123,0.0,0.0,0.0,0.0,0.0,0.7410896644342162,1.349364385972713
1000.0,1001.539752324971,support,0.021158453986936127,2.1158453986936125,-0.008430883700270808,0.0,0.0,0.0,0.0,0.0,0.7201274902713597,1.3886430021206082
1000.0,1001.556631777359,support,0.02130789065145265,2.1307890651452652,-0.009178067022853434,0.0,0.0,0.0,0.0,0.0,0.6994752635963228,1.429643122558104
1000.0,1001.573250678312,support,0.021461558913579388,2.146155891357939,-0.00994640833348711,0.0,0.0,0.0,0.0,0.0,0.6788557305157538,1.4730670377346011
1000.0,1001.589607265103,support,0.021621182056171997,2.1621182056171997,-0.01074452404645015,0.0,0.0,0.0,0.0,0.0,0.6580805347025892,1.51957085381949
1000.0,1001.605699722126,support,0.021787799470283153,2.1787799470283153,-0.01157761111700593,0.0,0.0,0.0,0.0,0.0,0.6370729052796625,1.5696790613956804
1000.0,1001.621526178029,support,0.021961632558933006,2.1961632558933006,-0.012446776560255215,0.0,0.0,0.0,0.0,0.0,0.6158699798918614,1.6237193444232931
1000.0,1001.637084702607,support,0.022142078357433027,2.2142078357433026,-0.013349005552755314,0.0,0.0,0.0,0.0,0.0,0.5946066136150289,1.681784186557061
1000.0,1001.652373303448,support,0.02232781968133878,2.232781968133878,-0.014277712172284079,0.0,0.0,0.0,0.0,0.0,0.5734857386001098,1.7437225247152965
1000.0,1001.667389922298,support,0.022517025056974768,2.2517025056974767,-0.015223739050464018,0.0,0.0,0.0,0.0,0.0,0.5527421375479679,1.8091618714580417
1000.0,1001.682132431105,support,0.022707602348254592,2.270760234825459,-0.016176625506863128,0.0,0.0,0.0,0.0,0.0,0.5326065581371298,1.8775585556018084
1000.0,1001.696598627722,support,0.02289746721004526,2.289746721004526,-0.017125949815816475,0.0,0.0,0.0,0.0,0.0,0.5132756858367883,1.948270739475434
1000.0,1001.710786231214,support,0.02308479054734692,2.308479054734692,-0.01806256650232476,0.0,0.0,0.0,0.0,0.0,0.4948912745731072,2.0206458496618254
1000.0,1001.724692876733,support,0.023268196588547712,2.326819658854771,-0.018979596708328734,0.0,0.0,0.0,0.0,0.0,0.4775294558435134,2.0941116569104388
1000.0,1001.738316109891,support,0.023446893179972922,2.3446893179972923,-0.019873079665454797,0.0,0.0,0.0,0.0,0.0,0.4611994562375485,2.168259278009498
1000.0,1001.751653380583,support,0.023620726662482106,2.3620726662482108,-0.02074224707800071,0.0,0.0,0.0,0.0,0.0,0.4458498795066944,2.2429074133796756
1000.0,1001.764702036178,support,0.023790163640526527,2.379016364052653,-0.021589431968222817,0.0,0.0,0.0,0.0,0.0,0.43138030047881487,2.318140162844803
1000.0,1001.777459313992,support,0.02395620996982542,2.395620996982542,-0.022419663614717287,0.0,0.0,0.0,0.0,0.0,0.4176559684229584,2.3943151196328754
1000.0,1001.789922332936,support,0.024120282730403737,2.4120282730403737,-0.023240027417608857,0.0,0.0,0.0,0.0,0.0,0.4045236983290511,2.4720430573799694
1000.0,1001.802088084237,support,0.024284053645130806,2.4284053645130808,-0.0240588819912442,0.0,0.0,0.0,0.0,0.0,0.39182737225318454,2.552144313577553
