L_support_nm,x_nm,material,sigma_C_per_m2,sigma_uC_per_cm2,phi_RP_with_V,phi_RP_no_V,i1_with_A_per_m2,i2_with_A_per_m2,i1_no_A_per_m2,i2_no_A_per_m2,c_R1_over_bulk,c_O2_over_bulk
0.0,0.0,Au,-0.054438254957427115,-5.443825495742711,-0.19621305729823732,0.0,0.11152875151609144,0.0,0.23512070815744887,0.0,0.0004802530315583646,2082.23568470795
0.0,0.005,Au,-0.05443826199570427,-5.443826199570427,-0.196213043221683,0.0,0.11152878208548213,0.0,0.23512070815744887,0.0,0.0004802532948275997,2082.234543250719
0.0,0.01,Au,-0.05443843825474627,-5.4438438254746275,-0.196212690703599,0.0,0.11152954763515005,0.0,0.23512070815744887,0.0,0.00048025988790618133,2082.2059580277705
0.0,0.015,Au,-0.05443868785833646,-5.443868785833645,-0.19621219149641864,0.0,0.11153063175275292,0.0,0.23512070815744887,0.0,0.00048026922463783656,2082.1654786522795
0.0,0.02,Au,-0.05443901080946563,-5.443901080946563,-0.1962115455941603,0.0,0.11153203446057088,0.0,0.23512070815744887,0.0,0.0004802813052944583,2082.113105332935
0.0,0.025,Au,-0.05443950302088425,-5.4439503020884255,-0.19621056117132304,0.0,0.11153417236845115,0.0,0.23512070815744887,0.0,0.00048029971806767477,2082.03328543095
0.0,0.03,Au,-0.054440009339283474,-5.444000933928347,-0.1962095485345246,0.0,0.11153637159240495,0.0,0.23512070815744887,0.0,0.0004803186592950394,2081.9511810507083
0.0,0.035,Au,-0.05444068495960154,-5.444068495960154,-0.19620819729388847,0.0,0.11153930625680886,0.0,0.23512070815744887,0.0,0.00048034393522244635,2081.841627784687
0.0,0.04,Au,-0.0544414340052001,-5.4441434005200104,-0.19620669920269135,0.0,0.11154255994586536,0.0,0.23512070815744887,0.0,0.0004803719596499456,2081.720175192397
0.0,0.045,Au,-0.054442256485061055,-5.444225648506105,-0.19620505424296944,0.0,0.11154613272650563,0.0,0.23512070815744887,0.0,0.00048040273339451314,2081.5868239009096
0.0,0.05,Au,-0.0544432483855031,-5.44432483855031,-0.19620307044208535,0.0,0.11155044160757067,0.0,0.23512070815744887,0.0,0.0004804398487686023,2081.426015271346
0.0,0.055,Au,-0.05444425448428447,-5.444425448428447,-0.1962010582445226,0.0,0.1115548123371973,0.0,0.23512070815744887,0.0,0.00048047749835185456,2081.2629174731887
0.0,0.06,Au,-0.05444543008700217,-5.444543008700217,-0.1961987070390872,0.0,0.11155991964873274,0.0,0.23512070815744887,0.0,0.00048052149474058875,2081.0723577305394
0.0,0.065,Au,-0.05444667927964851,-5.444667927964851,-0.19619620865379453,0.0,0.11156534692204136,0.0,0.23512070815744887,0.0,0.0004805682496132556,2080.869888522109
0.0,0.07,Au,-0.05444800207722621,-5.44480020772262,-0.19619356305863914,0.0,0.11157109426898326,0.0,0.23512070815744887,0.0,0.00048061776433585955,2080.655510896164
0.0,0.075,Au,-0.05444949457680645,-5.444949457680645,-0.19619057805947865,0.0,0.1115775792998641,0.0,0.23512070815744887,0.0,0.000480673637438944,2080.4136572333273
0.0,0.08,Au,-0.0544510014272547,-5.445100142725471,-0.19618756435858214,0.0,0.11158412706881653,0.0,0.23512070815744887,0.0,0.0004807300543694379,2080.1695065886324
0.0,0.085,Au,-0.054452678104980695,-5.44526781049807,-0.19618421100313016,0.0,0.11159141324571221,0.0,0.23512070815744887,0.0,0.0004807928374671002,2079.897872996971
0.0,0.09,Au,-0.054454428621595385,-5.445442862159538,-0.19618070996990078,0.0,0.1115990208048146,0.0,0.23512070815744887,0.0,0.0004808583942066035,2079.614314833702
0.0,0.095,Au,-0.05445625299817196,-5.445625299817196,-0.19617706121674763,0.0,0.11160694990337802,0.0,0.23512070815744887,0.0,0.0004809267265095896,2079.318833572998
0.0,0.1,Au,-0.05445824747994123,-5.445824747994123,-0.1961730722532091,0.0,0.11161561895708907,0.0,0.23512070815744887,0.0,0.00048100144123921904,2078.995849625042
0.0,0.105,Au,-0.05446025652667566,-5.446025652667566,-0.19616905415974023,0.0,0.11162435199846547,0.0,0.23512070815744887,0.0,0.0004810767133178013,2078.670557764861
0.0,0.11,Au,-0.05446243584608999,-5.446243584608999,-0.19616469552091156,0.0,0.11163382596365942,0.0,0.23512070815744887,0.0,0.0004811583782479075,2078.3177540031725
0.0,0.115,Au,-0.05446468933826694,-5.446468933826694,-0.19616018853655767,0.0,0.11164362321924144,0.0,0.23512070815744887,0.0,0.0004812428372086905,2077.953005597361
0.0,0.12,Au,-0.054467017030420145,-5.446701703042015,-0.19615553315225126,0.0,0.11165374396851593,0.0,0.23512070815744887,0.0,0.00048133009268675153,2077.5763144541174
0.0,0.125,Au,-0.05446951535364296,-5.446951535364295,-0.19615053650580563,0.0,0.11166460763837951,0.0,0.23512070815744887,0.0,0.00048142376201520005,2077.172086010218
0.0,0.13,Au,-0.05447202851805663,-5.447202851805663,-0.1961455101769783,0.0,0.11167553690989608,0.0,0.23512070815744887,0.0,0.0004815180061739047,2076.7655356149667
