L_support_nm,L_Au_nm,L_Pd_len_nm,L_total_nm,lambda_D_nm,E_mix_with_V,E_mix_no_V,i_mix_avg_with_A_per_m2,i_mix_avg_no_A_per_m2,max_abs_phi_tilde,phi_s_min_mV,phi_s_max_mV
0.0,24.999999999999996,24.999999999999996,49.99999999999999,3.0412178890177213,0.600693745661775,0.4670000000000001,0.08160442531462271,0.11756035407872442,5.985937034969025,-153.70876293312196,-0.769300176671792
3.0,24.999999999999996,25.0,53.0,3.0412178890177213,0.5986448711255942,0.4670000000000001,0.08301623772425443,0.11756035407872442,6.026529698745369,-154.7511140465356,-0.7149945283013083
1000.0,24.999999999999996,25.0,1050.0000000000002,3.0412178890177213,0.5938294880928299,0.4670000000000001,0.09418780235308737,0.11756035407872442,6.81544973846778,-175.00924951479627,39.624665258463835
