x_m,x_nm,phi_tilde,phi_s_V,c_Red1_over_c_bulk,c_Ox2_over_c_bulk,j_Au_A_per_m2,j_Pd_A_per_m2
0.0,0.0,-5.984230304518736,-0.15366493697494008,0.002518151182340618,397.1167446231331,0.15933335636056858,nan
2.4999999999999994e-11,0.024999999999999994,-5.984230280568912,-0.15366493635994902,0.002518151242649895,397.11673511225735,0.15933335826857148,nan
4.999999999999999e-11,0.04999999999999999,-5.984230256619091,-0.15366493574495801,0.002518151302959169,397.1167256013824,0.15933336017657423,nan
7.499999999999999e-11,0.07499999999999998,-5.984230232669269,-0.153664935129967,0.0025181513632684446,397.1167160905078,0.15933336208457705,nan
9.999999999999998e-11,0.09999999999999998,-5.984230208719445,-0.15366493451497595,0.0025181514235777256,397.11670657963265,0.15933336399258,nan
1.2499999999999998e-10,0.12499999999999999,-5.98423018476962,-0.15366493389998484,0.002518151483887013,397.11669706875705,0.1593333659005831,nan
1.4999999999999997e-10,0.14999999999999997,-5.9842301608198,-0.1536649332849939,0.002518151544196288,397.1166875578838,0.15933336780858584,nan
1.7499999999999996e-10,0.17499999999999996,-5.984230136869975,-0.15366493267000278,0.002518151604505578,397.11667804700863,0.159333369716589,nan
1.9999999999999996e-10,0.19999999999999996,-5.984230112920153,-0.15366493205501178,0.002518151664814861,397.11666853613514,0.1593333716245919,nan
2.2499999999999995e-10,0.22499999999999995,-5.98423008897033,-0.15366493144002072,0.0025181517251241493,397.11665902526113,0.159333373532595,nan
2.4999999999999996e-10,0.24999999999999997,-5.984230065020508,-0.15366493082502972,0.002518151785433435,397.1166495143881,0.15933337544059795,nan
2.75e-10,0.27499999999999997,-5.984230041070687,-0.15366493021003869,0.002518151845742722,397.1166400035153,0.15933337734860092,nan
2.9999999999999995e-10,0.29999999999999993,-5.984230017120863,-0.15366492959504763,0.002518151906052015,397.11663049264195,0.15933337925660404,nan
3.249999999999999e-10,0.3249999999999999,-5.984229993171038,-0.15366492898005654,0.0025181519663613136,397.11662098176816,0.15933338116460735,nan
3.4999999999999993e-10,0.3499999999999999,-5.984229969221218,-0.15366492836506557,0.0025181520266706003,397.1166114708967,0.15933338307261027,nan
3.7499999999999995e-10,0.37499999999999994,-5.9842299452713945,-0.1536649277500745,0.0025181520869798977,397.1166019600241,0.15933338498061347,nan
3.999999999999999e-10,0.3999999999999999,-5.984229921321569,-0.15366492713508342,0.002518152147289201,397.116592449151,0.15933338688861684,nan
4.2499999999999993e-10,0.42499999999999993,-5.984229897371748,-0.1536649265200924,0.002518152207598496,397.1165829382796,0.15933338879661996,nan
4.499999999999999e-10,0.4499999999999999,-5.984229873421924,-0.15366492590510133,0.002518152267907798,397.1165734274076,0.15933339070462324,nan
4.749999999999999e-10,0.4749999999999999,-5.9842298494721025,-0.15366492529011033,0.0025181523282170964,397.1165639165366,0.1593333926126264,nan
4.999999999999999e-10,0.49999999999999994,-5.984229825522277,-0.15366492467511925,0.002518152388526405,397.11655440566443,0.15933339452062986,nan
5.249999999999998e-10,0.5249999999999998,-5.984229801572457,-0.15366492406012827,0.002518152448835702,397.1165448947946,0.15933339642863292,nan
5.5e-10,0.5499999999999999,-5.984229777622632,-0.15366492344513716,0.002518152509145014,397.11653538392284,0.15933339833663643,nan
5.749999999999999e-10,0.5749999999999998,-5.984229753672812,-0.1536649228301462,0.0025181525694543136,397.11652587305343,0.15933340024463954,nan
5.999999999999999e-10,0.5999999999999999,-5.984229716901739,-0.1536649218859271,0.002518152662049488,397.11651127065284,0.15933340317406966,nan
6.249999999999999e-10,0.6249999999999999,-5.98422964378617,-0.15366492000844265,0.002518152846165659,397.11648223525435,0.15933340899894594,nan
6.499999999999998e-10,0.6499999999999998,-5.9842295706706,-0.15366491813095817,0.0025181530302818473,397.11645319985723,0.1593334148238226,nan
6.749999999999999e-10,0.6749999999999999,-5.9842294975550345,-0.15366491625347384,0.002518153214398036,397.1164241644644,0.15933342064869904,nan
6.999999999999999e-10,0.6999999999999998,-5.984229424439464,-0.15366491437598934,0.002518153398514252,397.1163951290716,0.15933342647357612,nan
7.249999999999999e-10,0.7249999999999999,-5.984229351323895,-0.15366491249850492,0.0025181535826304764,397.11636609368156,0.1593334322984533,nan
7.499999999999999e-10,0.7499999999999999,-5.984229278208327,-0.15366491062102047,0.0025181537667467143,397.11633705829365,0.15933343812333062,nan
7.749999999999999e-10,0.7749999999999999,-5.984229205092754,-0.15366490874353594,0.0025181539508629747,397.1163080229065,0.1593334439482085,nan
7.999999999999998e-10,0.7999999999999998,-5.984229131977187,-0.15366490686605155,0.002518154134979235,397.1162789875235,0.15933344977308614,nan
8.249999999999998e-10,0.8249999999999998,-5.9842290588616205,-0.15366490498856716,0.0025181543190955094,397.1162499521427,0.15933345559796402,nan
8.499999999999999e-10,0.8499999999999999,-5.984228985746052,-0.15366490311108272,0.002518154503211801,397.1162209167633,0.15933346142284222,nan
8.749999999999998e-10,0.8749999999999998,-5.984228912630485,-0.15366490123359833,0.002518154687328102,397.1161918813867,0.15933346724772052,nan
8.999999999999998e-10,0.8999999999999998,-5.984228839514914,-0.15366489935611385,0.002518154871444425,397.11616284601087,0.1593334730725993,nan
9.249999999999999e-10,0.9249999999999999,-5.984228766399346,-0.1536648974786294,0.0025181550555607576,397.11613381063785,0.15933347889747818,nan
9.499999999999998e-10,0.9499999999999998,-5.9842286932837805,-0.15366489560114507,0.0025181552396770944,397.11610477526835,0.15933348472235695,nan
9.749999999999998e-10,0.9749999999999999,-5.984228620168212,-0.15366489372366063,0.0025181554237934532,397.1160757398996,0.15933349054723622,nan
9.999999999999999e-10,0.9999999999999999,-5.984228547052641,-0.15366489184617615,0.0025181556079098308,397.1160467045322,0.15933349637211586,nan
