x_m,x_nm,phi_tilde,phi_s_V,c_Red1_over_c_bulk,c_Ox2_over_c_bulk,j_Au_A_per_m2,j_Pd_A_per_m2
0.0,0.0,-6.031287756380227,-0.15487329293828545,0.0024023982820802346,416.25071390498204,0.14796541218341647,nan
3e-11,0.03,-6.031287647536034,-0.15487329014335025,0.0024023985435673496,416.2506685985117,0.14796542023600456,nan
6e-11,0.06,-6.031287538691847,-0.15487328734841518,0.0024023988050544797,416.2506232920486,0.14796542828859272,nan
9e-11,0.09,-6.031287429847657,-0.15487328455348,0.0024023990665416476,416.2505779855889,0.14796543634118156,nan
1.2e-10,0.12,-6.031287321003466,-0.15487328175854487,0.0024023993280288436,416.25053267913415,0.14796544439377088,nan
1.5e-10,0.15,-6.0312872121592775,-0.15487327896360975,0.0024023995895160635,416.25048737268503,0.14796545244636047,nan
1.8e-10,0.18,-6.031287103315083,-0.1548732761686745,0.002402399851003325,416.2504420662387,0.1479654604989509,nan
2.0999999999999997e-10,0.20999999999999996,-6.0312869944708964,-0.15487327337373943,0.002402400112490598,416.2503967598002,0.14796546855154125,nan
2.4e-10,0.24,-6.031286885626706,-0.15487327057880426,0.002402400373977908,416.25035145336517,0.14796547660413228,nan
2.7e-10,0.27,-6.031286776782512,-0.154873267783869,0.0024024006354652545,416.25030614693355,0.14796548465672404,nan
3e-10,0.3,-6.031286667938323,-0.1548732649889339,0.002402400896952617,416.25026084050916,0.14796549270931583,nan
3.2999999999999995e-10,0.32999999999999996,-6.031286559094131,-0.1548732621939987,0.0024024011584400165,416.25021553408817,0.14796550076190831,nan
3.6e-10,0.36,-6.031286450249942,-0.15487325939906357,0.0024024014199274363,416.2501702276736,0.147965508814501,nan
3.9e-10,0.39,-6.031286341405751,-0.15487325660412843,0.0024024016814148882,416.2501249212632,0.14796551686709422,nan
4.1999999999999995e-10,0.41999999999999993,-6.031286232561563,-0.1548732538091933,0.0024024019429023644,416.25007961485846,0.14796552491968776,nan
4.4999999999999995e-10,0.44999999999999996,-6.03128612371737,-0.1548732510142581,0.002402402204389878,416.25003430845726,0.14796553297228202,nan
4.8e-10,0.48,-6.0312860148731815,-0.154873248219323,0.0024024024658774114,416.24998900206236,0.14796554102487644,nan
5.1e-10,0.51,-6.031285906028989,-0.15487324542438777,0.0024024027273649817,416.249943695671,0.14796554907747156,nan
5.4e-10,0.54,-6.0312857971848,-0.15487324262945268,0.0024024029888525715,416.249898389286,0.14796555713006684,nan
5.7e-10,0.57,-6.031285688340608,-0.15487323983451745,0.002402403250340199,416.2498530829045,0.14796556518266285,nan
6e-10,0.6,-6.031285530936804,-0.15487323579265336,0.0024024036284876387,416.24978756359945,0.1479655768278347,nan
6.3e-10,0.63,-6.031285198638317,-0.15487322725978891,0.002402404426802863,416.24964924444765,0.14796560141220544,nan
6.599999999999999e-10,0.6599999999999999,-6.0312848663398295,-0.15487321872692444,0.0024024052251183526,416.2495109253418,0.14796562599658025,nan
6.9e-10,0.69,-6.03128453404134,-0.15487321019405992,0.002402406023434112,416.2493726062812,0.14796565058095926,nan
