x_m,x_nm,phi_tilde,phi_s_V,c_Red1_over_c_bulk,c_Ox2_over_c_bulk,j_Au_A_per_m2,j_Pd_A_per_m2
0.0,0.0,-6.014474189325147,-0.1544415489059925,0.0024431326521040246,409.3105624611911,0.15193226148320976,nan
2.6000000000000004e-11,0.026000000000000002,-6.014474128604386,-0.15444154734678578,0.002443132800452905,409.31053760754276,0.15193226609593116,nan
5.200000000000001e-11,0.052000000000000005,-6.014474067883619,-0.15444154578757893,0.0024431329488018073,409.3105127538937,0.15193227070865312,nan
7.800000000000001e-11,0.07800000000000001,-6.014474007162853,-0.15444154422837214,0.0024431330971507142,409.31048790024687,0.15193227532137504,nan
1.0400000000000002e-10,0.10400000000000001,-6.014473946442088,-0.15444154266916532,0.0024431332454996303,409.3104630466015,0.15193227993409714,nan
1.3000000000000002e-10,0.13,-6.014473885721321,-0.15444154110995847,0.0024431333938485593,409.310438192957,0.15193228454681948,nan
1.5600000000000003e-10,0.15600000000000003,-6.014473825000556,-0.15444153955075168,0.002443133542197493,409.3104133393147,0.15193228915954185,nan
1.8200000000000004e-10,0.18200000000000005,-6.01447376427979,-0.1544415379915449,0.002443133690546436,409.3103884856739,0.15193229377226436,nan
2.0800000000000003e-10,0.20800000000000002,-6.014473703559023,-0.15444153643233804,0.0024431338388953925,409.3103636320339,0.15193229838498715,nan
2.34e-10,0.234,-6.01447364283826,-0.15444153487313128,0.002443133987244349,409.31033877839684,0.1519323029977098,nan
2.6000000000000003e-10,0.26,-6.014473582117494,-0.1544415333139245,0.002443134135593319,409.3103139247606,0.15193230761043272,nan
2.8600000000000005e-10,0.28600000000000003,-6.014473521396727,-0.15444153175471764,0.0024431342839423024,409.3102890711251,0.15193231222315592,nan
3.1200000000000006e-10,0.31200000000000006,-6.014473460675962,-0.15444153019551085,0.0024431344322912905,409.31026421749186,0.15193231683587913,nan
3.38e-10,0.338,-6.014473399955197,-0.15444152863630406,0.002443134580640287,409.31023936386015,0.15193232144860247,nan
3.640000000000001e-10,0.3640000000000001,-6.014473339234433,-0.1544415270770973,0.002443134728989289,409.31021451023065,0.15193232606132584,nan
3.9e-10,0.39,-6.014473278513668,-0.1544415255178905,0.002443134877338304,409.3101896566019,0.15193233067404946,nan
4.1600000000000006e-10,0.41600000000000004,-6.014473217792901,-0.15444152395868366,0.0024431350256873324,409.310164802974,0.15193233528677336,nan
4.420000000000001e-10,0.44200000000000006,-6.0144731570721355,-0.15444152239947687,0.002443135174036365,409.3101399493483,0.15193233989949725,nan
4.68e-10,0.468,-6.014473096351374,-0.15444152084027016,0.0024431353223853987,409.31011509572556,0.15193234451222104,nan
4.940000000000001e-10,0.49400000000000005,-6.014473035630607,-0.1544415192810633,0.002443135470734454,409.31009024210215,0.15193234912494535,nan
5.200000000000001e-10,0.52,-6.014472974909841,-0.15444151772185652,0.002443135619083514,409.31006538848095,0.1519323537376697,nan
5.460000000000001e-10,0.546,-6.014472914189074,-0.15444151616264967,0.0024431357674325875,409.31004053486055,0.1519323583503943,nan
5.720000000000001e-10,0.5720000000000001,-6.014472853468309,-0.15444151460344288,0.0024431359157816653,409.3100156812424,0.1519323629631189,nan
5.98e-10,0.598,-6.014472771073946,-0.15444151248769464,0.002443136117082302,409.30998195640564,0.1519323692223042,nan
6.240000000000001e-10,0.6240000000000001,-6.014472585665542,-0.1544415077267197,0.0024431365700603104,409.3099060669025,0.15193238330707382,nan
6.500000000000001e-10,0.6500000000000001,-6.014472400257144,-0.15444150296574488,0.00244313702303839,409.30983017741556,0.1519323973918444,nan
6.76e-10,0.676,-6.014472214848743,-0.15444149820476996,0.0024431374760165623,409.30975428794125,0.1519324114766165,nan
7.020000000000001e-10,0.7020000000000001,-6.014472029440343,-0.1544414934437951,0.002443137928994814,409.30967839848176,0.15193242556138978,nan
7.280000000000002e-10,0.7280000000000002,-6.014471844031945,-0.1544414886828203,0.0024431383819731455,409.30960250903706,0.15193243964616426,nan
7.540000000000001e-10,0.7540000000000001,-6.014471658623545,-0.15444148392184542,0.002443138834951565,409.30952661960566,0.15193245373094016,nan
7.8e-10,0.78,-6.014471473215144,-0.1544414791608705,0.002443139287930073,409.3094507301877,0.1519324678157175,nan
8.06e-10,0.806,-6.014471287806744,-0.15444147439989564,0.002443139740908661,409.3093748407844,0.15193248190049602,nan
8.320000000000001e-10,0.8320000000000001,-6.014471102398344,-0.15444146963892078,0.0024431401938873327,409.30929895139525,0.15193249598527583,nan
8.580000000000001e-10,0.8580000000000001,-6.014470916989941,-0.15444146487794583,0.002443140646866097,409.30922306201876,0.15193251007005723,nan
8.840000000000002e-10,0.8840000000000001,-6.014470731581541,-0.15444146011697096,0.0024431410998449364,409.30914717265773,0.15193252415483968,nan
9.100000000000001e-10,0.91,-6.014470546173145,-0.15444145535599618,0.0024431415528238516,409.3090712833122,0.15193253823962313,nan
9.36e-10,0.936,-6.01447036076474,-0.15444145059502118,0.002443142005802872,409.30899539397717,0.1519325523244086,nan
9.620000000000002e-10,0.9620000000000002,-6.014470175356342,-0.15444144583404637,0.0024431424587819596,409.3089195046591,0.1519325664091948,nan
9.880000000000001e-10,0.9880000000000001,-6.014469989947941,-0.15444144107307145,0.0024431429117611394,409.3088436153536,0.1519325804939826,nan
1.0140000000000002e-09,1.0140000000000002,-6.014469804539543,-0.15444143631209664,0.0024431433647403946,409.3087677260637,0.15193259457877142,nan
1.0400000000000001e-09,1.04,-6.014469619131141,-0.15444143155112172,0.0024431438177197427,409.3086918367864,0.15193260866356184,nan
1.066e-09,1.066,-6.014469433722741,-0.15444142679014686,0.00244314427069917,409.3086159475239,0.1519326227483534,nan
1.0920000000000002e-09,1.092,-6.014469248314343,-0.15444142202917205,0.0024431447236786777,409.30854005827615,0.15193263683314615,nan
1.118e-09,1.118,-6.014469062905942,-0.15444141726819713,0.0024431451766582773,409.30846416904103,0.15193265091794048,nan
1.1440000000000002e-09,1.1440000000000001,-6.014468877497542,-0.15444141250722226,0.002443145629637957,409.30838827982075,0.15193266500273594,nan
1.1700000000000003e-09,1.1700000000000004,-6.014468692089141,-0.15444140774624737,0.002443146082617725,409.30831239061376,0.15193267908753288,nan
1.196e-09,1.196,-6.0144684598834495,-0.15444140178359703,0.0024431466499302153,409.3082173469052,0.1519326967273503,nan
1.2220000000000001e-09,1.2220000000000002,-6.0144681398632756,-0.1544413935660189,0.0024431474317865563,409.3080863600393,0.15193272103811625,nan
1.2480000000000002e-09,1.2480000000000002,-6.014467819843102,-0.15444138534844082,0.0024431482136431475,409.3079553732153,0.1519327453488861,nan
1.2740000000000002e-09,1.2740000000000002,-6.014467499822931,-0.1544413771308628,0.00244314899549998,409.3078243864346,0.15193276965965957,nan
1.3000000000000003e-09,1.3000000000000003,-6.014467179802754,-0.15444136891328464,0.00244314977735708,409.307693399693,0.15193279397043746,nan
1.326e-09,1.326,-6.01446685978258,-0.15444136069570655,0.002443150559214422,409.30756241299474,0.151932818281219,nan
1.352e-09,1.352,-6.014466539762406,-0.15444135247812846,0.002443151341072014,409.3074314263384,0.1519328425920044,nan
1.3780000000000002e-09,1.3780000000000001,-6.014466219742232,-0.15444134426055037,0.002443152122929856,409.307300439724,0.1519328669027937,nan
1.4040000000000001e-09,1.4040000000000001,-6.014465899722056,-0.15444133604297222,0.002443152904787953,409.3071694531507,0.15193289121358705,nan
1.4300000000000002e-09,1.4300000000000002,-6.0144655797018824,-0.15444132782539413,0.0024431536866462954,409.3070384666201,0.1519329155243841,nan
1.4560000000000003e-09,1.4560000000000004,-6.01446525968171,-0.15444131960781607,0.002443154468504884,409.30690748013217,0.15193293983518494,nan
1.482e-09,1.482,-6.014464939661536,-0.15444131139023798,0.002443155250363727,409.3067764936854,0.1519329641459898,nan
1.5080000000000002e-09,1.5080000000000002,-6.014464619641361,-0.15444130317265986,0.0024431560322228244,409.3066455072798,0.1519329884567987,nan
1.534e-09,1.534,-6.014464299621189,-0.1544412949550818,0.002443156814082164,409.30651452091763,0.1519330127676112,nan
