param,value,pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,E_mix_with_edl_FULL,E_mix_without_edl,delta_E_mix,i_mix_phys_with_edl_FULL_A_per_m,i_mix_phys_without_edl_A_per_m,delta_i_mix_phys_A_per_m,i_mix_abs_with_edl_FULL_A,i_mix_abs_without_edl_A,delta_i_mix_abs_A,i_mix_avg_with_edl_FULL_A_per_m2,i_mix_avg_without_edl_A_per_m2,delta_i_mix_avg_A_per_m2,ratio_i_mix_avg,pct_i_mix_avg,ratio_i_mix_abs,pct_i_mix_abs,ratio_i_mix_phys,pct_i_mix_phys,max_abs_phi_tilde_with_edl,debye_huckel_ok_with_edl,hover_params
alpha2,0.16999999999999998,7.0,0.1,0.834,8.85e-05,0.0003878,0.4029617005813297,0.389354854796386,0.0136068457849437,1.3130821439757495e-10,2.724265266458997e-10,-1.4111831224832477e-10,1.3130821439757495e-10,2.724265266458997e-10,-1.4111831224832477e-10,0.002735587799949478,0.005675552638456244,-0.002939964838506766,0.481994965814212,-51.800503418578806,0.48199496581421203,-51.8005034185788,0.48199496581421203,-51.8005034185788,2.1450718847377814,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.23<br>Cdl_C=0.1<br>Cdl_Pd=0.377<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.17<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
alpha2,0.19857142857142857,7.0,0.1,0.834,8.85e-05,0.0003878,0.4119160316162827,0.4075407503104021,0.004375281305880607,1.702275637065441e-10,3.8818381144574344e-10,-2.1795624773919933e-10,1.702275637065441e-10,3.8818381144574344e-10,-2.1795624773919933e-10,0.003546407577219669,0.008087162738452988,-0.004540755161233319,0.43852308799934814,-56.14769120006518,0.43852308799934814,-56.14769120006519,0.43852308799934814,-56.14769120006519,1.970379436582741,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.23<br>Cdl_C=0.1<br>Cdl_Pd=0.377<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.198571<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
alpha2,0.22714285714285715,7.0,0.1,0.834,8.85e-05,0.0003878,0.4207356303737649,0.42429749884315093,-0.0035618684693860536,2.1982457004987833e-10,5.379475619202543e-10,-3.1812299187037594e-10,2.1982457004987833e-10,5.379475619202543e-10,-3.1812299187037594e-10,0.004579678542705799,0.01120724087333863,-0.006627562330632832,0.40863568423880187,-59.13643157611982,0.40863568423880187,-59.13643157611981,0.40863568423880187,-59.13643157611981,1.7983155166008302,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.23<br>Cdl_C=0.1<br>Cdl_Pd=0.377<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.227143<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
alpha2,0.2557142857142857,7.0,0.1,0.834,8.85e-05,0.0003878,0.42942346501181883,0.4397871964300044,-0.010363731418185584,2.827926202432149e-10,7.273236683086272e-10,-4.4453104806541236e-10,2.827926202432149e-10,7.273236683086272e-10,-4.4453104806541236e-10,0.005891512921733643,0.0151525764230964,-0.009261063501362757,0.388812618872753,-61.11873811272469,0.388812618872753,-61.1187381127247,0.388812618872753,-61.1187381127247,1.6288222181999235,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.23<br>Cdl_C=0.1<br>Cdl_Pd=0.377<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.255714<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
alpha2,0.2842857142857143,7.0,0.1,0.834,8.85e-05,0.0003878,0.43798242158085254,0.4541483185988193,-0.01616589701796678,3.6244449706914785e-10,9.619926665185184e-10,-5.995481694493706e-10,3.6244449706914785e-10,9.619926665185184e-10,-5.995481694493706e-10,0.007550927022273913,0.020041513885802466,-0.012490586863528552,0.37676430359999086,-62.323569640000905,0.37676430359999086,-62.32356964000091,0.37676430359999086,-62.32356964000091,1.6253252204954052,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.23<br>Cdl_C=0.1<br>Cdl_Pd=0.377<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.284286<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
alpha2,0.31285714285714283,7.0,0.1,0.834,8.85e-05,0.0003878,0.44641530705082744,0.4674998715485594,-0.02108456449773194,4.628408383746619e-10,1.2476088176849433e-09,-7.847679793102814e-10,4.628408383746619e-10,1.2476088176849433e-09,-7.847679793102814e-10,0.00964251746613879,0.025991850368436317,-0.016349332902297526,0.3709823398278854,-62.90176601721146,0.37098233982788537,-62.901766017211465,0.37098233982788537,-62.901766017211465,1.8297800210149067,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.23<br>Cdl_C=0.1<br>Cdl_Pd=0.377<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.312857<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
alpha2,0.3414285714285714,7.0,0.1,0.834,8.85e-05,0.0003878,0.4547248521594714,0.4799446976413426,-0.025219845481871228,5.889422764774672e-10,1.589708234728635e-09,-1.0007659582511676e-09,5.889422764774672e-10,1.589708234728635e-09,-1.0007659582511676e-09,0.012269630759947234,0.03311892155684656,-0.020849290796899324,0.3704719291323294,-62.95280708676706,0.37047192913232935,-62.95280708676706,0.37047192913232935,-62.95280708676706,2.03124444189962,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.23<br>Cdl_C=0.1<br>Cdl_Pd=0.377<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.341429<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
alpha2,0.37,7.0,0.1,0.834,8.85e-05,0.0003878,0.46291371413215676,0.4915721295774951,-0.028658415445338314,7.467890604827082e-10,1.9936281784656743e-09,-1.246839117982966e-09,7.467890604827082e-10,1.9936281784656743e-09,-1.246839117982966e-09,0.015558105426723087,0.04153392038470155,-0.025975814957978464,0.37458793397344936,-62.54120660265506,0.3745879339734494,-62.54120660265506,0.3745879339734494,-62.54120660265506,2.229786088025575,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.23<br>Cdl_C=0.1<br>Cdl_Pd=0.377<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
alpha2,0.3985714285714286,7.0,0.1,0.834,8.85e-05,0.0003878,0.4709844791475124,0.5024601381728965,-0.03147565902538407,9.43712476433886e-10,2.464438643712629e-09,-1.520726167278743e-09,9.43712476433886e-10,2.464438643712629e-09,-1.520726167278743e-09,0.019660676592372625,0.0513424717440131,-0.03168179515164048,0.38293202342104227,-61.70679765789578,0.3829320234210422,-61.70679765789577,0.3829320234210422,-61.70679765789577,2.4254671931827136,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.23<br>Cdl_C=0.1<br>Cdl_Pd=0.377<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.398571<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
alpha2,0.42714285714285716,7.0,0.1,0.834,8.85e-05,0.0003878,0.478939664795699,0.5126770830680629,-0.03373741827236393,1.1885829580845973e-09,3.00688655729856e-09,-1.8183035992139629e-09,1.1885829580845973e-09,3.00688655729856e-09,-1.8183035992139629e-09,0.024762144960095777,0.06264346994372,-0.03788132498362422,0.3952869306624063,-60.471306933759365,0.3952869306624062,-60.47130693375938,0.3952869306624062,-60.47130693375938,2.6183467099454933,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.23<br>Cdl_C=0.1<br>Cdl_Pd=0.377<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.427143<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
