scan,case,parameter_value_display,E_V,I_Au_avg_A_per_m2,I_Pd_avg_A_per_m2,I_Au_current_1e_minus_3_uA,I_Pd_current_1e_minus_3_uA,delta_I_Au_vs_base,delta_I_Pd_vs_base,rel_delta_I_Au_vs_base,rel_delta_I_Pd_vs_base
Cdl_Pd,low,5.0,0.5242104154882677,0.010334585761766312,-0.09134625321900686,0.005167292880883156,-0.04567312660950342,1.6764522193655346e-05,0.7832211570735113,0.0016248122354899123,0.8955526444914589
Cdl_Pd,low,5.0,0.5246728464551029,0.010471152318744705,-0.09037812036013639,0.005235576159372352,-0.04518906018006819,1.6953516232853447e-05,0.7714283485881227,0.0016216944553206689,0.8951294477164542
Cdl_Pd,low,5.0,0.5251352774219381,0.010609523798206398,-0.08942024885236806,0.005304761899103199,-0.04471012442618403,1.714459460143078e-05,0.759811485932313,0.0016185782506347448,0.894704536830527
Cdl_Pd,low,5.0,0.5255977083887733,0.01074972405814243,-0.08847252992793922,0.005374862029071215,-0.0442362649639696,1.733777959601543e-05,0.7483679605998438,0.0016154636206742684,0.894277904894228
Cdl_Pd,low,5.0,0.5260601393556085,0.010891777271948802,-0.08753485597206913,0.005445888635974401,-0.043767427986034564,1.7533093741198963e-05,0.7370952025860219,0.0016123505646797914,0.8938495449400323
Cdl_Pd,low,5.0,0.5265225703224437,0.01103570793259675,-0.08660712051073656,0.005517853966298375,-0.04330356025536828,1.773055979173259e-05,0.7259906798211989,0.001609239081893181,0.8934194499722264
Cdl_Pd,low,5.0,0.5269850012892788,0.011181540856858126,-0.08568921819858664,0.005590770428429063,-0.04284460909929332,1.7930200734693827e-05,0.7150518976125825,0.0016061291715560506,0.8929876129667933
Cdl_Pd,low,5.0,0.527447432256114,0.01132930118958668,-0.08478104480696524,0.00566465059479334,-0.04239052240348262,1.813203979169481e-05,0.7042763980942419,0.001603020832910403,0.8925540268712983
Cdl_Pd,low,5.0,0.5279098632229492,0.01147901440805584,-0.08388249721208128,0.005739507204027919,-0.04194124860604063,1.833610042109926e-05,0.6936617596851954,0.0015999140651984213,0.8921186846047746
Cdl_Pd,low,5.0,0.5283722941897844,0.011630706326354092,-0.0829934733832939,0.005815353163177045,-0.04149673669164695,1.8542406320263757e-05,0.6832055965554462,0.0015968088676627757,0.8916815790576078
Cdl_Pd,low,5.0,0.5288347251566194,0.011784403099838206,-0.08211387237152387,0.005892201549919103,-0.04105693618576193,1.8750981427787666e-05,0.6729055580998623,0.0015937052395461266,0.8912427030914195
Cdl_Pd,low,5.0,0.5292971561234546,0.011940131229645636,-0.08124359429778753,0.005970065614822818,-0.04062179714889376,1.896184992579604e-05,0.662759328419777,0.0015906031800918565,0.890802049538952
Cdl_Pd,low,5.0,0.5297595870902898,0.012097917567266239,-0.08038254034185353,0.0060489587836331194,-0.04019127017092677,1.9175036242220778e-05,0.6527646258122116,0.0015875026885431216,0.8903596112039506
Cdl_Pd,low,5.0,0.530222018057125,0.012257789319174773,-0.07953061273101834,0.006128894659587387,-0.039765306365509165,1.9390565053118217e-05,0.642919202266587,0.0015844037641433975,0.8899153808610472
Cdl_Pd,low,5.0,0.5306844490239602,0.012419774051524541,-0.0786877147290017,0.00620988702576227,-0.03934385736450084,1.9608461285005804e-05,0.6332208429688303,0.001581306406137035,0.8894693512556419
Cdl_Pd,low,5.0,0.5311468799907954,0.012583899694902942,-0.07785375062495933,0.006291949847451471,-0.03892687531247966,1.9828750117188362e-05,0.6236673658127634,0.0015782106137674703,0.8890215151037855
Cdl_Pd,low,5.0,0.5316093109576305,0.012750194549150247,-0.0770286257226122,0.006375097274575124,-0.03851431286130609,2.0051456984152005e-05,0.6142566209186631,0.0015751163862793747,0.8885718650920607
Cdl_Pd,low,5.0,0.5320717419244657,0.012918687288241809,-0.0762122463294915,0.0064593436441209035,-0.038106123164745744,2.0276607577942446e-05,0.6049864901588979,0.0015720237229179953,0.8881203938774621
Cdl_Pd,low,5.0,0.5325341728913009,0.013089406965234909,-0.07540451974629687,0.0065447034826174545,-0.03770225987314844,2.0504227850548506e-05,0.5958548866905237,0.0015689326229274753,0.8876670940872781
Cdl_Pd,low,5.0,0.532996603858136,0.013262383017281058,-0.07460535425636824,0.006631191508640528,-0.03730267712818412,2.0734344016365425e-05,0.5868597544947505,0.0015658430855538948,0.8872119583189699
Cdl_Pd,low,5.0,0.5334590348249711,0.013437645270704653,-0.07381465911526813,0.0067188226353523265,-0.036907329557634067,2.0966982554593977e-05,0.577999067923161,0.0015627551100418449,0.8867549791400509
Cdl_Pd,low,5.0,0.5339214657918063,0.013615223946148553,-0.07303234454047641,0.006807611973074276,-0.036516172270238206,2.1202170211743684e-05,0.5692708312506138,0.0015596686956375404,0.8862961490879654
Cdl_Pd,low,5.0,0.5343838967586415,0.013795149663787958,-0.07225832170119185,0.006897574831893978,-0.03612916085059593,2.143993400408918e-05,0.5606730782346908,0.0015565838415868523,0.8858354606699687
Cdl_Pd,low,5.0,0.5348463277254767,0.013977453448613003,-0.07149250270824374,0.006988726724306502,-0.03574625135412187,2.168030122018036e-05,0.5522038716816301,0.0015535005471359793,0.8853729063630028
Cdl_Pd,low,5.0,0.5353087586923119,0.01416216673578152,-0.07073480060410954,0.007081083367890759,-0.03536740030205476,2.1923299423368126e-05,0.5438613030186277,0.0015504188115317565,0.8849084786135754
Cdl_Pd,low,5.0,0.535771189659147,0.014349321376042242,-0.06998512935303829,0.00717466068802112,-0.03499256467651914,2.2168956454324956e-05,0.5356434918724219,0.0015473386340202407,0.8844421698376362
Cdl_Pd,low,5.0,0.5362336206259822,0.014538949641229973,-0.06924340383127926,0.007269474820614985,-0.034621701915639624,2.241730043364698e-05,0.5275485856540694,0.001544260013849647,0.883973972420454
Cdl_Pd,low,5.0,0.5366960515928174,0.014731084229833257,-0.06850953981741402,0.007365542114916628,-0.034254769908707,2.2668359764378004e-05,0.5195747591498208,0.0015411829502664075,0.8835038787164915
Cdl_Pd,low,5.0,0.5371584825596526,0.014925758272635837,-0.06778345398279048,0.007462879136317917,-0.03389172699139524,2.292216313464976e-05,0.5117202141180012,0.0015381074425179992,0.8830318810492825
Cdl_Pd,low,5.0,0.5376209135264877,0.01512300533843243,-0.06706506388205931,0.007561502669216214,-0.033532531941029654,2.3178739520308272e-05,0.5039831788918215,0.001535033489853334,0.8825579717113056
Cdl_Pd,low,5.0,0.5380833444933228,0.015322859439820643,-0.06635428794380935,0.0076614297199103214,-0.033177143971904674,2.3438118187503812e-05,0.49636190798800817,0.001531961091519369,0.8820821429638587
Cdl_Pd,low,5.0,0.538545775460158,0.015525355039068793,-0.06565104546130393,0.0077626775195343955,-0.032825522730651965,2.3700328695412665e-05,0.4888546817212043,0.0015288902467652634,0.8816043870369336
Cdl_Pd,low,5.0,0.5390082064269932,0.015730527054061794,-0.06495525658331429,0.007865263527030897,-0.032477628291657144,2.3965400898877387e-05,0.4814598058240173,0.0015258209548396828,0.8811246961290891
Cdl_Pd,low,5.0,0.5394706373938284,0.01593841086432554,-0.06426684230505021,0.00796920543216277,-0.032133421152525106,2.4233364951112973e-05,0.47417561107265627,0.0015227532149911969,0.8806430624073242
Cdl_Pd,low,5.0,0.5399330683606636,0.016149042317130907,-0.06358572445918718,0.008074521158565454,-0.031792862229593585,2.4504251306439045e-05,0.46700045291806636,0.0015196870264690037,0.8801594780069498
Cdl_Pd,low,5.0,0.5403954993274988,0.016362457733678625,-0.06291182570698871,0.008181228866839313,-0.03145591285349435,2.4778090723012042e-05,0.45993271112248635,0.0015166223885223333,0.8796739350314617
Cdl_Pd,low,5.0,0.5408579302943339,0.016578693915365615,-0.06224506952952237,0.008289346957682806,-0.031122534764761182,2.5054914265607714e-05,0.45297078940134294,0.0015135593004017296,0.8791864255524114
Cdl_Pd,low,5.0,0.5413203612611691,0.016797788150134666,-0.06158538021896917,0.008398894075067331,-0.030792690109484582,2.533475330835505e-05,0.44611311507040496,0.0015104977613560639,0.8786969416092769
Cdl_Pd,low,5.0,0.5417827922280043,0.01701977821890769,-0.060932682870025366,0.008509889109453843,-0.03046634143501268,2.5617639537605513e-05,0.4393581386981274,0.0015074377706365695,0.8782054752093333
Cdl_Pd,low,5.0,0.5422452231948394,0.017244702402104194,-0.06028690337139491,0.008622351201052095,-0.030143451685697455,2.5903604954705117e-05,0.4327043337630989,0.0015043793274937022,0.8777120183275227
Cdl_Pd,low,5.0,0.5427076541616745,0.017472599486246063,-0.05964796839737207,0.008736299743123031,-0.029823984198686034,2.6192681878842855e-05,0.42615019631652007,0.0015013224311774187,0.8772165629063227
Cdl_Pd,low,5.0,0.5431700851285097,0.017703508770649395,-0.05901580539951402,0.008851754385324697,-0.029507902699757012,2.648490294995462e-05,0.4196942446496529,0.001498267080939427,0.8767191008556168
Cdl_Pd,low,5.0,0.5436325160953449,0.017937470074205136,-0.05839034259840119,0.008968735037102568,-0.029195171299200594,2.678030113157509e-05,0.4133350189661454,0.0014952132760311589,0.8762196240525609
Cdl_Pd,low,5.0,0.5440949470621801,0.018174523742249267,-0.057771508975484595,0.009087261871124633,-0.028885754487742298,2.70789097137486e-05,0.40707108105917417,0.0014921610157040052,0.8757181243414526
Cdl_Pd,low,5.0,0.5445573780290153,0.01841471065352366,-0.05715923426502029,0.00920735532676183,-0.02857961713251014,2.7380762315957347e-05,0.4009010139933354,0.0014891102992093512,0.8752145935335972
Cdl_Pd,low,5.0,0.5450198089958505,0.018658072227229462,-0.05655344894608916,0.00932903611361473,-0.02827672447304458,2.768589289009471e-05,0.39482342179120633,0.0014860611257998613,0.8747090234071748
Cdl_Pd,low,5.0,0.5454822399626856,0.018904650430173236,-0.05595408423470093,0.009452325215086616,-0.027977042117350467,2.7994335723414282e-05,0.3888369291245147,0.0014830134947282994,0.8742014057071065
Cdl_Pd,low,5.0,0.5459446709295208,0.01915448778400788,-0.05536107207598217,0.00957724389200394,-0.027680536037991085,2.8306125441496244e-05,0.38294018100984734,0.001479967405246215,0.87369173214492
Cdl_Pd,low,5.0,0.5464071018963559,0.019407627372569243,-0.05477434513644767,0.00970381368628462,-0.02738717256822383,2.8621297011328234e-05,0.377131842508833,0.0014769228566075588,0.8731799943986142
Cdl_Pd,low,5.0,0.5468695328631911,0.019664112849309915,-0.05419383679635187,0.009832056424654958,-0.027096918398175934,2.8939885744261318e-05,0.37141059843272145,0.0014738798480645506,0.8726661841125244
Cdl_Pd,low,5.0,0.5473319638300262,0.019923988444830985,-0.05361948114212435,0.009961994222415492,-0.026809740571062172,2.926192729913596e-05,0.3657751530513226,0.001470838378871378,0.8721502928971853
Cdl_Pd,low,5.0,0.5477943947968614,0.020187298974513553,-0.053051212958882696,0.010093649487256778,-0.026525606479441348,2.958745768530391e-05,0.3602242298062088,0.0014677984482813651,0.8716323123291955
Cdl_Pd,low,5.0,0.5482568257636966,0.0204540898462515,-0.05248896772302621,0.010227044923125749,-0.026244483861513106,2.9916513265768052e-05,0.35475657102813557,0.0014647600555490717,0.8711122339510798
Cdl_Pd,low,5.0,0.5487192567305318,0.020724407068286023,-0.05193268159490802,0.010362203534143013,-0.025966340797454007,3.0249130760256343e-05,0.34937093765862126,0.0014617231999280366,0.8705900492711509
Cdl_Pd,low,5.0,0.549181687697367,0.02099829725714402,-0.051382291411584374,0.010499148628572008,-0.025691145705792184,3.058534724841022e-05,0.3440661089756145,0.0014586878806731227,0.8700657497633726
Cdl_Pd,low,5.0,0.5496441186642022,0.021275807645681447,-0.05083773467964124,0.010637903822840723,-0.025418867339820614,3.092520017291753e-05,0.3388408823231947,0.0014556540970390522,0.8695393268672187
Cdl_Pd,low,5.0,0.5501065496310373,0.02155698609123308,-0.05029894956809692,0.01077849304561654,-0.025149474784048456,3.126872734270092e-05,0.33369407284525027,0.0014526218482806311,0.8690107719875365
Cdl_Pd,low,5.0,0.5505689805978725,0.02184188108386977,-0.049765874901379674,0.010920940541934885,-0.02488293745068983,3.1615966936134055e-05,0.32862451322306646,0.0014495911336532634,0.8684800764944047
Cdl_Pd,low,5.0,0.5510314115647077,0.022130541754765455,-0.049238450152379896,0.011065270877382726,-0.02461922507618995,3.196695750426817e-05,0.32363105341677323,0.0014465619524128785,0.8679472317229934
Cdl_Pd,low,5.0,0.5514938425315428,0.022423017884674226,-0.04871661543557632,0.011211508942337113,-0.02435830771778816,3.2321737974062154e-05,0.3187125604105973,0.001443534303815095,0.8674122289734232
Cdl_Pd,low,5.0,0.551956273498378,0.02271935991252004,-0.04820031150023401,0.01135967995626002,-0.024100155750117005,3.268034765166808e-05,0.31386791796185065,0.001440508187115909,0.8668750595106233
Cdl_Pd,low,5.0,0.5524187044652131,0.023019618944099447,-0.047689479723675994,0.01150980947204972,-0.023844739861837997,3.304282622572721e-05,0.3090960263536232,0.0014374836015718772,0.8663357145641901
Cdl_Pd,low,5.0,0.5528811354320483,0.023323846760899897,-0.04718406210462505,0.011661923380449947,-0.023592031052312522,3.340921377066944e-05,0.30439580215109885,0.0014344605464394742,0.8657941853282433
Cdl_Pd,low,5.0,0.5533435663988835,0.02363209582903448,-0.04668400125661656,0.011816047914517238,-0.023342000628308275,3.377955075006128e-05,0.299766177961462,0.0014314390209756538,0.8652504629612833
Cdl_Pd,low,5.0,0.5538059973657187,0.02394441930829487,-0.04618924040148096,0.011972209654147433,-0.02309462020074048,3.4153878019957395e-05,0.2952061021973298,0.0014284190244376012,0.8647045385860461
Cdl_Pd,low,5.0,0.5542684283325539,0.024260871061323717,-0.045699723362895635,0.012130435530661858,-0.022849861681447814,3.4532236832276325e-05,0.2907145388436681,0.0014254005560826307,0.8641564032893609
Cdl_Pd,low,5.0,0.554730859299389,0.024581505662908978,-0.045215394560004854,0.012290752831454489,-0.02260769728000242,3.491466883821098e-05,0.2862904672281303,0.001422383615168584,0.8636060481220029
Cdl_Pd,low,5.0,0.5551932902662242,0.024906378409400486,-0.044736199001107396,0.012453189204700243,-0.022368099500553698,3.530121609163911e-05,0.28193288179477427,0.0014193682009533677,0.8630534640985484
Cdl_Pd,low,5.0,0.5556557212330593,0.02523554532825135,-0.0442620822774113,0.012617772664125674,-0.022131041138705648,3.5691921052582315e-05,0.2776407918811106,0.0014163543126955774,0.8624986421972289
Cdl_Pd,low,5.0,0.5561181521998945,0.025569063187685807,-0.04379299055685435,0.012784531593842904,-0.021896495278427172,3.608682659063736e-05,0.2734132214984218,0.0014133419496531235,0.8619415733597833
Cdl_Pd,low,5.0,0.5565805831667296,0.02590698950649422,-0.043328870577990945,0.012953494753247108,-0.02166443528899547,3.648597598850806e-05,0.2692492091153236,0.0014103311110850588,0.8613822484913114
Cdl_Pd,low,5.0,0.5570430141335648,0.02624938256395839,-0.042869669643942725,0.013124691281979193,-0.02143483482197136,3.688941294548165e-05,0.26514780744449756,0.0014073217962502801,0.8608206584601248
Cdl_Pd,low,5.0,0.5575054451004,0.026596301409907458,-0.042415335616414064,0.013298150704953727,-0.021207667808207032,3.7297181580981525e-05,0.2611080832325699,0.001404314004408428,0.8602567940975996
Cdl_Pd,low,5.0,0.5579678760672352,0.026947805874907516,-0.04196581690977067,0.013473902937453758,-0.020982908454885336,3.770932643808525e-05,0.2571291170530727,0.0014013077348185897,0.8596906461980258
Cdl_Pd,low,5.0,0.5584303070340704,0.027303956580585317,-0.041521062485181205,0.013651978290292657,-0.0207605312425906,3.812589248714318e-05,0.2532100031024578,0.00139830298674104,0.8591222055184582
Cdl_Pd,low,5.0,0.5588927380009056,0.02766481495008884,-0.04108102184482069,0.013832407475044418,-0.02054051092241034,3.8546925129327725e-05,0.24934984899910514,0.0013952997594355388,0.8585514627785655
Cdl_Pd,low,5.0,0.5593551689677407,0.028030443218686134,-0.04064564502613555,0.014015221609343065,-0.020322822513067777,3.897247020028319e-05,0.24554777558529095,0.001392298052162598,0.8579784086604794
Cdl_Pd,low,5.0,0.5598175999345758,0.02840090444450429,-0.040214882596169774,0.014200452222252144,-0.020107441298084887,3.9402573973747884e-05,0.24180291673206927,0.001389297864182917,0.857403033808643
Cdl_Pd,low,5.0,0.5602800309014111,0.02877626251941088,-0.039788685645950145,0.01438813125970544,-0.019894342822975076,3.983728316520052e-05,0.23811441914701767,0.0013862991947569444,0.8568253288296585
Cdl_Pd,low,5.0,0.5607424618682462,0.02915658218003786,-0.03936700578493286,0.01457829109001893,-0.01968350289246643,4.0276644935589856e-05,0.23448144218482508,0.0013833020431466764,0.8562452842921341
Cdl_Pd,low,5.0,0.5612048928350813,0.02954192901895374,-0.038949795135506615,0.014770964509476868,-0.019474897567753308,4.072070689496374e-05,0.23090315766064573,0.0013803064086130646,0.8556628907265306
Cdl_Pd,low,5.0,0.5616673238019165,0.02993236949598097,-0.03853700632755641,0.014966184747990484,-0.019268503163778202,4.116951710622305e-05,0.22737874966621924,0.001377312290417217,0.855078138625007
Cdl_Pd,low,5.0,0.5621297547687517,0.030327970949664593,-0.03812859249308306,0.015163985474832295,-0.01906429624654153,4.1623124088906865e-05,0.2239074143886827,0.0013743196878217747,0.8544910184412663
Cdl_Pd,low,5.0,0.5625921857355869,0.030728801608892024,-0.03772450726088089,0.01536440080444601,-0.018862253630440445,4.208157682290825e-05,0.2204883599320534,0.0013713286000892554,0.8539015205903993
Cdl_Pd,low,5.0,0.5630546167024221,0.03113493060466653,-0.037324704751271316,0.015567465302333263,-0.018662352375635658,4.254492475222818e-05,0.21712080614133855,0.0013683390264810791,0.8533096354487291
Cdl_Pd,low,5.0,0.5635170476692573,0.031546427982036426,-0.03692913957089251,0.01577321399101821,-0.018464569785446253,4.301321778890643e-05,0.2138039844292306,0.0013653509662616358,0.8527153533536543
Cdl_Pd,low,5.0,0.5639794786360924,0.031963364712182106,-0.03653776680754406,0.01598168235609105,-0.018268883403772026,4.348650631667145e-05,0.21053713760535542,0.0013623644186925685,0.8521186646034923
Cdl_Pd,low,5.0,0.5644419096029276,0.032385812704662995,-0.036150542025086704,0.016192906352331497,-0.018075271012543352,4.396484119493366e-05,0.20731951970803014,0.0013593793830374925,0.8515195594573199
Cdl_Pd,low,5.0,0.5649043405697627,0.03281384481982612,-0.03576742125839564,0.01640692240991306,-0.017883710629197816,4.4448273762577595e-05,0.20415039583849962,0.0013563958585595924,0.8509180281348163
Cdl_Pd,low,5.0,0.5653667715365979,0.03324753488137949,-0.035388361008367356,0.016623767440689743,-0.017694180504183678,4.493685584193441e-05,0.2010290419976078,0.0013534138445242003,0.8503140608161026
Cdl_Pd,low,5.0,0.565829202503433,0.033686957689130714,-0.035013318236980125,0.016843478844565354,-0.017506659118490062,4.5430639742528867e-05,0.19795474492487958,0.0013504333401939041,0.8497076476415832
Cdl_Pd,low,5.0,0.5662916334702682,0.03413218903189509,-0.03464225036240598,0.017066094515947542,-0.01732112518120299,4.5929678265159424e-05,0.1949268019399646,0.0013474543448331845,0.8490987787117843
Cdl_Pd,low,5.0,0.5667540644371034,0.03458330570057398,-0.03427511525417489,0.017291652850286988,-0.017137557627087442,4.643402470581176e-05,0.19194452078641638,0.0013444768577073078,0.8484874440871931
Cdl_Pd,low,5.0,0.5672164954039386,0.03504038550140583,-0.03391187122839019,0.017520192750702913,-0.016955935614195092,4.694373285957926e-05,0.1890072194777726,0.0013415008780809463,0.8478736337880969
Cdl_Pd,low,5.0,0.5676789263707738,0.035503507269393324,-0.03355247704299481,0.01775175363469666,-0.016776238521497403,4.745885702467367e-05,0.18611422614589795,0.0013385264052188598,0.8472573377944184
Cdl_Pd,low,5.0,0.568141357337609,0.03597275088190723,-0.0331968918930874,0.017986375440953616,-0.016598445946543697,4.7979452006463585e-05,0.18326487889156035,0.0013355534383867928,0.846638546045555
Cdl_Pd,low,5.0,0.5686037883044441,0.03644819727247061,-0.03284507540628848,0.018224098636235305,-0.01642253770314424,4.850557312147119e-05,0.1804585256372079,0.0013325819768506039,0.8460172484402138
Cdl_Pd,low,5.0,0.5690662192712792,0.0369299284447251,-0.03249698763815549,0.01846496422236255,-0.016248493819077746,4.903727620139686e-05,0.17769452398191093,0.0013296120198757054,0.8453934348362473
Cdl_Pd,low,5.0,0.5695286502381144,0.03741802748658246,-0.03215258906764624,0.018709013743291227,-0.016076294533823116,4.9574617597247794e-05,0.17497224105843856,0.0013266435667288051,0.8447670950504885
Cdl_Pd,low,5.0,0.5699910812049496,0.037912578584562394,-0.031811840592631195,0.018956289292281197,-0.015905920296315598,5.011765418336256e-05,0.17229105339244424,0.001323676616676296,0.8441382188585853
Cdl_Pd,low,5.0,0.5704535121717847,0.03841366703832054,-0.031474703525452445,0.01920683351916027,-0.015737351762726223,5.066644336152587e-05,0.16965034676371743,0.001320711168984617,0.8435067959948334
Cdl_Pd,low,5.0,0.5709159431386199,0.03892137927536875,-0.031141139588530247,0.01946068963768437,-0.015570569794265124,5.122104306512498e-05,0.167049516069483,0.001317747222921181,0.8428728161520105
Cdl_Pd,low,5.0,0.5713783741054551,0.039435802865989744,-0.03081111091001616,0.019717901432994872,-0.015405555455008076,5.178151176324364e-05,0.1644879651897107,0.0013147847777531915,0.8422362689812067
Cdl_Pd,low,5.0,0.5718408050722903,0.039957026538349066,-0.030484580019491947,0.01997851326917453,-0.015242290009745972,5.234790846481846e-05,0.16196510685440804,0.0013118238327476616,0.8415971440916579
Cdl_Pd,low,5.0,0.5723032360391255,0.040485140193806946,-0.030161509843714424,0.020242570096903473,-0.01508075492185721,5.2920292722885565e-05,0.15948036251286773,0.0013088643871732276,0.8409554310505752
Cdl_Pd,low,5.0,0.5727656670059607,0.04102023492243281,-0.029841863702405255,0.020510117461216403,-0.014920931851202628,5.349872463868838e-05,0.1570331622048401,0.0013059064402979959,0.8403111193829765
Cdl_Pd,low,5.0,0.5732280979727958,0.04156240301872447,-0.02952560530408532,0.020781201509362236,-0.01476280265204266,5.408326486586873e-05,0.15462294443360147,0.001302949991389164,0.8396641985715145
Cdl_Pd,low,5.0,0.573690528939631,0.042111737997536036,-0.029212698741953334,0.021055868998768015,-0.014606349370976665,5.467397461483836e-05,0.15224915604089337,0.0012999950397165365,0.839014658056307
Cdl_Pd,low,5.0,0.5741529599064661,0.042668334610215713,-0.028903108489808305,0.021334167305107857,-0.01445155424490415,5.527091565685899e-05,0.14991125208370185,0.001297041584548552,0.8383624872347637
Cdl_Pd,low,5.0,0.5746153908733013,0.04323228886095779,-0.028596799398014603,0.021616144430478896,-0.0142983996990073,5.5874150328372174e-05,0.14760869571285024,0.0012940896251540024,0.8377076754614146
Cdl_Pd,low,5.0,0.5750778218401364,0.043803698023369836,-0.02829373668951082,0.021901849011684918,-0.014146868344755408,5.6483741535301446e-05,0.14534095805338415,0.0012911391608026476,0.837050212047736
Cdl_Pd,low,5.0,0.5755402528069716,0.04438266065726006,-0.027993885955859964,0.022191330328630035,-0.013996942977929978,5.709975275731277e-05,0.14310751808671338,0.0012881901907644529,0.8363900862619774
Cdl_Pd,low,5.0,0.5760026837738068,0.04496927662564617,-0.027697213153342136,0.02248463831282308,-0.013848606576671068,5.772224805210974e-05,0.14090786253449242,0.0012852427143093229,0.8357272873289864
Cdl_Pd,low,5.0,0.576465114740642,0.04556364711198938,-0.02740368459908829,0.022781823555994687,-0.013701842299544143,5.835129205974954e-05,0.13874148574420905,0.0012822967307069748,0.8350618044300329
Cdl_Pd,low,5.0,0.5769275457074772,0.04616587463765586,-0.027113266967255203,0.02308293731882793,-0.0135566334836276,5.89869500070353e-05,0.13660788957646075,0.0012793522392281708,0.8343936267026334
Cdl_Pd,low,5.0,0.5773899766743124,0.046776063079610145,-0.026825927285240903,0.023388031539805072,-0.01341296364262045,5.962928771181125e-05,0.13450658329388915,0.0012764092391434273,0.8337227432403751
Cdl_Pd,low,5.0,0.5778524076411475,0.04739431768834157,-0.026541632929940117,0.02369715884417078,-0.013270816464970058,6.027837158737587e-05,0.13243708345175104,0.0012734677297240495,0.8330491430927367
Cdl_Pd,low,5.0,0.5783148386079826,0.048020745106028086,-0.026260351624039686,0.02401037255301404,-0.013130175812019841,6.093426864681867e-05,0.13039891379010235,0.0012705277102411908,0.8323728152649112
Cdl_Pd,low,5.0,0.5787772695748178,0.04865545338494091,-0.025982051432352805,0.024327726692470453,-0.012991025716176403,6.159704650744724e-05,0.12839160512756806,0.0012675891799665507,0.8316937487176269
Cdl_Pd,low,5.0,0.579239700541653,0.04929855200609137,-0.025706700758192702,0.024649276003045686,-0.012853350379096348,6.226677339516568e-05,0.1264146952566807,0.0012646521381717958,0.8310119323669678
Cdl_Pd,low,5.0,0.5797021315084881,0.0499501518981256,-0.025434268339784377,0.024975075949062796,-0.012717134169892187,6.294351814889465e-05,0.12446772884075721,0.0012617165841285753,0.8303273550841928
Cdl_Pd,low,5.0,0.5801645624753233,0.050610365456468256,-0.025164723246714288,0.025305182728234128,-0.012582361623357144,6.362735022508864e-05,0.12255025731229646,0.0012587825171102357,0.829640005695555
Cdl_Pd,low,5.0,0.5806269934421585,0.05127930656272007,-0.024898034876418024,0.02563965328136003,-0.01244901743820901,6.431833970201029e-05,0.1206618387728743,0.0012558499363884079,0.82894987298212
Cdl_Pd,low,5.0,0.5810894244089937,0.05195709060431163,-0.02463417295070502,0.025978545302155816,-0.01231708647535251,6.501655728435168e-05,0.11880203789451238,0.0012529188412363382,0.8282569456795825
Cdl_Pd,low,5.0,0.5815518553758289,0.05264383449441706,-0.02437310751232,0.026321917247208528,-0.01218655375616,6.572207430763366e-05,0.11697042582250095,0.0012499892309275273,0.8275612124780843
Cdl_Pd,low,5.0,0.5820142863426641,0.05333965669213118,-0.02411480892154109,0.02666982834606559,-0.012057404460770544,6.643496274263277e-05,0.11516658007965334,0.0012470611047347914,0.8268626620220287
Cdl_Pd,low,5.0,0.5824767173094991,0.0540446772229134,-0.023859247852814028,0.027022338611456698,-0.011929623926407014,6.715529519996793e-05,0.11339008447197231,0.001244134461932175,0.8261612829098972
Cdl_Pd,low,5.0,0.5829391482763343,0.054759017699302644,-0.023606395291421542,0.02737950884965132,-0.011803197645710771,6.788314493450659e-05,0.11164052899570313,0.0012412093017932248,0.8254570636940626
Cdl_Pd,low,5.0,0.5834015792431695,0.05548280134190512,-0.023356222530188847,0.02774140067095256,-0.011678111265094422,6.861858584996522e-05,0.10991750974576178,0.0012382856235927653,0.8247499928806038
Cdl_Pd,low,5.0,0.5838640102100047,0.056216153000660206,-0.023108701166223426,0.0281080765003301,-0.011554350583111711,6.936169250329471e-05,0.10822062882550812,0.0012353634266045398,0.8240400589291185
Cdl_Pd,low,5.0,0.5843264411768399,0.05695919917638845,-0.022863803097689636,0.02847959958819422,-0.011431901548844818,7.011254010935719e-05,0.10654949425785072,0.0012324427101040026,0.8233272502525352
Cdl_Pd,low,5.0,0.584788872143675,0.057712068042623146,-0.02262150052061743,0.02885603402131157,-0.011310750260308715,7.087120454530443e-05,0.10490371989766145,0.0012295234733656125,0.8226115552169243
Cdl_Pd,low,5.0,0.5852513031105102,0.058474889467731585,-0.022381765925744916,0.02923744473386579,-0.011190882962872458,7.163776235522001e-05,0.10328292534548109,0.001226605715664721,0.8218929621413094
Cdl_Pd,low,5.0,0.5857137340773454,0.05924779503732856,-0.02214457209539452,0.029623897518664278,-0.01107228604769726,7.241229075464345e-05,0.10168673586249755,0.0012236894362772147,0.8211714592974774
Cdl_Pd,low,5.0,0.5861761650441806,0.0600309180769865,-0.021909892100381998,0.030015459038493248,-0.010954946050190997,7.319486763506661e-05,0.10011478228677574,0.0012207746344786257,0.8204470349097865
Cdl_Pd,low,5.0,0.5866385960110158,0.06082439367524529,-0.021677699296958477,0.030412196837622644,-0.010838849648479237,7.398557156851338e-05,0.09856670095072426,0.0012178613095446115,0.8197196771549764
Cdl_Pd,low,5.0,0.5871010269778509,0.061628358706927906,-0.021447967323784786,0.030814179353463946,-0.010723983661892391,7.478448181218872e-05,0.09704213359977715,0.0012149494607524253,0.8189893741619741
