model_id,L_Au_nm,L_support_nm,L_Pd_nm,L_total_nm,C_H_Au_uF_per_cm2,C_H_C_uF_per_cm2,C_H_Pd_uF_per_cm2,N_modes,coefficient_grid_Nx,gl_order,root_xtol_V,profile_grid_kind,profile_grid_points,Ny_2d,lambda_D_nm,E_mix_with_V,E_mix_no_V,i_mix_abs_with_A,i_mix_abs_no_A,i_mix_avg_with_A_per_m2,i_mix_avg_no_A_per_m2,relative_balance_with,relative_balance_no,max_abs_phi_tilde_with,debye_huckel_threshold,debye_huckel_threshold_exceeded,phi_2d_surface_max_error
legacy_Au_C_Pd_linear_PB_piecewise_Robin,2.0,1.0,2.0,5.0,50.0,20.0,50.0,960,4,128,1e-13,piecewise-uniform,901,320,3.0412178890177213,0.6119044004353885,0.4670000000000001,2.4148518662157226e-12,4.7024141631489785e-12,0.06037129665539306,0.11756035407872445,2.3681901988809874e-14,1.7950514385510672e-15,7.6581217377914115,1.0,True,2.220446049250313e-14
