material,condition,curve_source,C_tot_M,C_tot_mol_per_m3,E_mix_V,lambda_D_nm,distance_from_RP_nm,phi_bar_tilde,phi_bar_V,phi_bar_mV
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,4.371750715462974,-0.20306237499459345,-0.005214299160906928,-5.214299160906928
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,4.419269744978876,-0.19991418467203334,-0.005133458945393159,-5.133458945393159
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,4.466788774494778,-0.19681480251645805,-0.005053872041253107,-5.053872041253107
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,4.514307804010679,-0.19376347182737608,-0.004975519017694935,-4.9755190176949355
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,4.561826833526581,-0.19075944763584957,-0.004898380745173313,-4.898380745173313
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,4.609345863042483,-0.1878019965226137,-0.004822438390719025,-4.822438390719025
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,4.656864892558385,-0.18489039643901525,-0.004747673413340974,-4.747673413340975
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,4.704383922074287,-0.18202393653072793,-0.004674067559499494,-4.674067559499494
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,4.751902951590189,-0.17920191696420026,-0.004601602858649817,-4.601602858649817
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,4.79942198110609,-0.17642364875579425,-0.004530261618854648,-4.530261618854648
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,4.846941010621992,-0.17368845360357305,-0.004460026422464753,-4.460026422464753
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,4.894460040137894,-0.1709956637216969,-0.004390880121866529,-4.3908801218665285
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,4.941979069653796,-0.16834462167738554,-0.00432280583529547,-4.32280583529547
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,4.989498099169698,-0.16573468023040955,-0.00425578694271458,-4.25578694271458
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.0370171286856005,-0.16316520217506886,-0.004189807081756643,-4.189807081756643
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.084536158201502,-0.16063556018462244,-0.0041248501437294435,-4.124850143729444
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.132055187717404,-0.15814513665812863,-0.004060900269682884,-4.060900269682884
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.179574217233306,-0.155693323569661,-0.0039979418465371005,-3.9979418465371004
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.227093246749208,-0.15327952231986147,-0.0039359595032706,-3.9359595032706
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.27461227626511,-0.15090314358979454,-0.003874938107167481,-3.8749381071674813
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.322131305781012,-0.1485636071970683,-0.003814862760122868,-3.814862760122868
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.369650335296913,-0.1462603419541848,-0.0037557187950055817,-3.7557187950055817
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.417169364812815,-0.1439927855290876,-0.003697491772077241,-3.697491772077241
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.464688394328717,-0.14176038430787066,-0.0036401674754668574,-3.6401674754668574
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.512207423844619,-0.13956259325961606,-0.003583731909700093,-3.5837319097000933
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.559726453360521,-0.13739887580332702,-0.003528171296282329,-3.528171296282329
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.607245482876423,-0.13526870367692412,-0.0034734720703347073,-3.473472070334707
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.654764512392324,-0.13317155680827217,-0.0034196208772823184,-3.4196208772823184
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.702283541908226,-0.13110692318820727,-0.003366604569593751,-3.366604569593751
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.749802571424128,-0.12907429874553183,-0.003314410203571175,-3.314410203571175
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.79732160094003,-0.1270731872239477,-0.0032630250361901907,-3.2630250361901907
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.844840630455932,-0.12510310006089775,-0.0032124365219886883,-3.212436521988688
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.892359659971834,-0.12316355626828489,-0.0031626323100039087,-3.1626323100039087
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.939878689487736,-0.12125408231504163,-0.003113600240757033,-3.113600240757033
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,5.987397719003638,-0.119374212011519,-0.003065328343284481,-3.065328343284481
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.03491674851954,-0.11752348639566866,-0.0030178048322152626,-3.017804832215263
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.082435778035442,-0.11570145362098941,-0.002971018104893631,-2.971018104893631
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.129954807551344,-0.11390766884621055,-0.0029249567385463394,-2.9249567385463395
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.177473837067246,-0.11214169412668624,-0.0028796094874938313,-2.8796094874938314
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.224992866583148,-0.11040309830747295,-0.002834965280404647,-2.834965280404647
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.272511896099049,-0.10869145691806495,-0.0027910132175924134,-2.7910132175924134
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.320030925614951,-0.10700635206876179,-0.002747742568354732,-2.747742568354732
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.367549955130853,-0.10534737234864229,-0.002705142768353323,-2.705142768353323
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.415068984646755,-0.10371411272512042,-0.0026632034170347937,-2.6632034170347936
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.462588014162657,-0.10210617444505835,-0.002621914275091383,-2.6219142750913833
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.510107043678559,-0.10052316493741262,-0.002581265261961085,-2.581265261961085
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.55762607319446,-0.09896469771738972,-0.00254124645336652,-2.54124645336652
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.605145102710362,-0.0974303922920875,-0.0025018480788919707,-2.5018480788919706
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.652664132226264,-0.0959198740675993,-0.00246306051959797,-2.46306051959797
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.700183161742166,-0.09443277425755903,-0.0024248743056728924,-2.4248743056728923
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.747702191258068,-0.09296872979310287,-0.0023872801141209253,-2.3872801141209252
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.79522122077397,-0.09152738323422833,-0.0023502687664859155,-2.3502687664859154
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.8427402502898715,-0.0901083826825264,-0.0023138312266104814,-2.3138312266104815
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.890259279805774,-0.08871138169526704,-0.0022779585984298717,-2.277958598429872
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.937778309321676,-0.08733603920081724,-0.002242642123800043,-2.242642123800043
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,6.985297338837578,-0.08598201941536922,-0.0022078731803593836,-2.2078731803593836
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.03281636835348,-0.08464899176096084,-0.002173643279423613,-2.173643279423613
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.080335397869382,-0.08333663078476612,-0.0021399440639132982,-2.139944063913298
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.127854427385283,-0.08204461607963752,-0.002106767306313517,-2.106767306313517
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.175373456901185,-0.08077263220587974,-0.0020741049066651386,-2.0741049066651387
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.222892486417087,-0.07952036861423695,-0.002041948890587265,-2.041948890587265
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.270411515932989,-0.07828751957007293,-0.002010291407330308,-2.0102914073303078
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.317930545448891,-0.07707378407872799,-0.0019791247278592764,-1.9791247278592763
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.365449574964793,-0.07587886581203188,-0.0019484412429667558,-1.948441242966756
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.412968604480694,-0.07470247303595688,-0.0019182334614151605,-1.9182334614151606
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.460487633996596,-0.07354431853939215,-0.0018884940081077774,-1.8884940081077775
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.508006663512498,-0.0724041195640224,-0.0018592156222881702,-1.8592156222881702
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.5555256930284,-0.07128159773529363,-0.0018303911557674968,-1.8303911557674968
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.603044722544302,-0.07017647899444934,-0.0018020135711793112,-1.8020135711793113
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.650563752060204,-0.06908849353162026,-0.0017740759402614238,-1.774075940261424
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.6980827815761055,-0.06801737571995138,-0.0017465714421643923,-1.7465714421643923
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.7456018110920075,-0.06696286405075032,-0.0017194933617862421,-1.7194933617862422
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.7931208406079095,-0.06592470106964121,-0.0016928350881330063,-1.6928350881330063
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.840639870123812,-0.0649026333137084,-0.0016665901127046808,-1.6665901127046807
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.888158899639714,-0.06389641124961447,-0.001640752027906201,-1.6407520279062011
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.935677929155616,-0.06290578921267771,-0.0016153145254830528,-1.6153145254830528
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,7.983196958671517,-0.0619305253468945,-0.0015902713949811484,-1.5902713949811484
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.030715988187419,-0.06097038154589076,-0.0015656165222305608,-1.565616522230561
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.07823501770332,-0.06002512339478976,-0.001541343887852786,-1.541343887852786
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.125754047219223,-0.05909452011298048,-0.0015174475657911309,-1.5174475657911308
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.173273076735125,-0.058178344497773725,-0.0014939217218638986,-1.4939217218638985
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.220792106251027,-0.05727637286893143,-0.0014707606123399927,-1.4707606123399928
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.268311135766929,-0.056388385014056276,-0.0014479585825366164,-1.4479585825366164
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.315830165282831,-0.055514164134827536,-0.0014255100654386997,-1.4255100654386996
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.363349194798733,-0.05465349679407114,-0.0014034095803397463,-1.4034095803397464
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.410868224314633,-0.053806172863649575,-0.0013816517315037363,-1.3816517315037362
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.458387253830535,-0.05297198547316008,-0.0013602312068477812,-1.3602312068477813
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.505906283346437,-0.05215073095942837,-0.0013391427766452078,-1.3391427766452078
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.55342531286234,-0.051342208816784876,-0.0013183812922487365,-1.3183812922487366
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.600944342378241,-0.05054622164811237,-0.001297941684833467,-1.297941684833467
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.648463371894143,-0.04976257511665225,-0.0012778189641593444,-1.2778189641593445
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.695982401410046,-0.04899107789855814,-0.0012580082173528164,-1.2580082173528164
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.743501430925948,-0.04823154163618492,-0.0012385046077073737,-1.2385046077073736
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.79102046044185,-0.04748378089210206,-0.0012193033735026905,-1.2193033735026906
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.838539489957752,-0.046747613103819946,-0.0012003998268420729,-1.2003998268420728
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.886058519473654,-0.04602285853921808,-0.00118178935250793,-1.18178935250793
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.933577548989556,-0.045309340252664136,-0.0011634674068349857,-1.1634674068349857
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,8.981096578505456,-0.04460688404181361,-0.001145429516600966,-1.145429516600966
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.028615608021358,-0.04391531840507889,-0.001127671277934478,-1.127671277934478
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.07613463753726,-0.0432344744997582,-0.0011101883552398293,-1.1101883552398293
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.123653667053162,-0.04256418610081314,-0.0010929764801385067,-1.0929764801385067
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.171172696569064,-0.04190428956028564,-0.0010760314504270718,-1.0760314504270718
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.218691726084966,-0.04125462376734417,-0.0010593491290512146,-1.0593491290512147
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.266210755600868,-0.04061503010894897,-0.0010429254430957032,-1.0429254430957033
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.31372978511677,-0.03998535243112763,-0.001026756382790006,-1.0267563827900061
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.361248814632672,-0.0393654370008507,-0.0010108380005293223,-1.0108380005293223
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.408767844148574,-0.038755132468498384,-0.000995166409910789,-0.995166409910789
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.456286873664476,-0.03815428983090926,-0.0009797377847846351,-0.9797377847846351
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.503805903180378,-0.03756276239500187,-0.0009645483583200454,-0.9645483583200454
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.55132493269628,-0.036980405741960085,-0.0009495944220855007,-0.9495944220855007
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.59884396221218,-0.036407077691974064,-0.0009348723251433856,-0.9348723251433856
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.646362991728083,-0.03584263826952755,-0.0009203784731586247,-0.9203784731586248
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.693882021243985,-0.035286949669223557,-0.0009061093275211437,-0.9061093275211437
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.741401050759887,-0.03473987622213978,-0.000892061404481933,-0.8920614044819329
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.788920080275789,-0.034201284362705524,-0.0008782312743025035,-0.8782312743025035
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.83643910979169,-0.03367104259609236,-0.0008646155604175338,-0.8646155604175337
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.883958139307593,-0.03314902146611026,-0.0008512109386104963,-0.8512109386104963
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.931477168823495,-0.032635093523601354,-0.0008380141362020631,-0.8380141362020631
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,9.978996198339397,-0.032129133295323825,-0.0008250219312510964,-0.8250219312510965
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.026515227855299,-0.03163101725331813,-0.0008122311517680251,-0.8122311517680251
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.074034257371201,-0.0311406237847483,-0.0007996386749404199,-0.79963867494042
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.121553286887103,-0.030657833162210577,-0.0007872414263705693,-0.7872414263705694
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.169072316403003,-0.03018252751450258,-0.0007750363793248815,-0.7750363793248815
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.216591345918905,-0.029714590797845494,-0.000763020553994918,-0.763020553994918
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.264110375434807,-0.02925390876755259,-0.0007511910167698896,-0.7511910167698896
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.31162940495071,-0.028800368950136802,-0.0007395448795204264,-0.7395448795204264
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.359148434466611,-0.02835386061585086,-0.0007280792988934534,-0.7280792988934534
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.406667463982513,-0.027914274751653145,-0.0007167914756180006,-0.7167914756180006
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.454186493498415,-0.027481504034592565,-0.000705678653821771,-0.705678653821771
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.501705523014317,-0.027055442805606136,-0.0006947381203583065,-0.6947381203583065
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.54922455253022,-0.02663598704372284,-0.0006839672041445871,-0.6839672041445871
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.596743582046122,-0.02622303434066736,-0.0006733632755088969,-0.6733632755088969
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.644262611562024,-0.025816483875857485,-0.0006629237455488002,-0.6629237455488002
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.691781641077926,-0.025416236391789283,-0.000652646065499074,-0.652646065499074
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.739300670593826,-0.025022194169803745,-0.0006425277261094367,-0.6425277261094368
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.786819700109728,-0.024634261006229292,-0.0006325662570319274,-0.6325662570319274
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.83433872962563,-0.024252342188894,-0.0006227592262177798,-0.6227592262177798
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.881857759141532,-0.02387634447400208,-0.0006131042393236492,-0.6131042393236492
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.929376788657434,-0.023506176063368835,-0.0006035989391270441,-0.6035989391270441
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,10.976895818173336,-0.023141746582008436,-0.0005942410049508194,-0.5942410049508194
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.024414847689238,-0.02278296705606939,-0.0005850281520965948,-0.5850281520965948
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.07193387720514,-0.022429749891111902,-0.0005759581312869555,-0.5759581312869555
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.119452906721042,-0.022082008850722118,-0.000567028728116301,-0.567028728116301
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.166971936236944,-0.02173965903545782,-0.0005582377625102067,-0.5582377625102067
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.214490965752846,-0.021402616862120666,-0.0005495830881931702,-0.5495830881931701
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.262009995268748,-0.021070800043349658,-0.0005410625921646048,-0.5410625921646048
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.309529024784648,-0.02074412756753115,-0.0005326741941829641,-0.5326741941829641
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.35704805430055,-0.02042251967902009,-0.0005244158462578552,-0.5244158462578552
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.404567083816453,-0.020105897858668106,-0.0005162855321500343,-0.5162855321500344
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.452086113332355,-0.01979418480465343,-0.0005082812668791503,-0.5082812668791502
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.499605142848257,-0.019487304413607895,-0.0005004010962391184,-0.5004010962391183
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.547124172364159,-0.019185181762036745,-0.0004926430963210127,-0.49264309632101266
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.59464320188006,-0.01888774308802631,-0.0004850053730433489,-0.4850053730433489
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.642162231395963,-0.018594915773235434,-0.00047748606168965604,-0.477486061689656
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.689681260911865,-0.018306628325165962,-0.0004700833264532112,-0.4700833264532112
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.737200290427767,-0.018022810359708177,-0.0004627953599888367,-0.4627953599888367
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.784719319943669,-0.017743392583956852,-0.0004556203829716448,-0.4556203829716448
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.83223834945957,-0.01746830677929371,-0.000448556643662624,-0.448556643662624
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.879757378975471,-0.017197485784732087,-0.00044160241748095815,-0.44160241748095813
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.927276408491373,-0.016930863480519903,-0.00043475600658297826,-0.43475600658297825
Pd,with EDL,analytic independent-planar linear PB,0.01,10.0,0.5918979952021372,3.0412178890177213,11.974795438007275,-0.016668374771996827,-0.00042801573944764186,-0.4280157394476419
