segment_id,material,x_nm,phi_RP_V,sigma_C_per_m2
C_left,C,3.292507204610951,0.013806394170293139,0.019438673194030393
C_left,C,3.2961095100864553,0.013728021216590346,0.019454347784770953
C_left,C,3.29971181556196,0.01364872490467676,0.01947020704715367
C_left,C,3.303314121037464,0.013568608788947297,0.019486230270299564
C_left,C,3.3069164265129682,0.013487987110308897,0.019502354606027242
C_left,C,3.310518731988473,0.013407273656041968,0.019518497296880627
C_left,C,3.314121037463977,0.013326834970195569,0.01953458503404991
C_left,C,3.3177233429394812,0.01324685988232066,0.01955058005162489
C_left,C,3.321325648414986,0.013167291689506361,0.019566493690187748
C_left,C,3.32492795389049,0.013087847239843534,0.019582382580120315
C_left,C,3.3285302593659942,0.013008116410051212,0.01959832874607878
C_left,C,3.332132564841499,0.012927706929927089,0.019614410642103605
C_left,C,3.335734870317003,0.012846383312590453,0.01963067536557093
C_left,C,3.339337175792507,0.012764150584318294,0.019647121911225363
C_left,C,3.342939481268012,0.012681252940001969,0.019663701440088627
C_left,C,3.346541786743516,0.012598087540032913,0.01968033452008244
C_left,C,3.35014409221902,0.012515063770035735,0.019696939274081875
C_left,C,3.353746397694525,0.012432457726494385,0.019713460482790143
C_left,C,3.357348703170029,0.012350313539043577,0.019729889320280306
C_left,C,3.360951008645533,0.012268426684024324,0.019746266691284157
C_left,C,3.364553314121038,0.012186415464945971,0.019762668935099828
C_left,C,3.368155619596542,0.012103855575213523,0.019779180913046316
C_left,C,3.371757925072046,0.012020430199656913,0.01979586598815764
C_left,C,3.375360230547551,0.011936042449146323,0.019812743538259757
C_left,C,3.378962536023055,0.011850850118487613,0.019829782004391498
C_left,C,3.382564841498559,0.01176521018984838,0.019846909990119344
C_left,C,3.386167146974064,0.011679552485213695,0.019864041531046282
C_left,C,3.389769452449568,0.011594227070248096,0.019881106614039402
C_left,C,3.393371757925072,0.011509379466997836,0.019898076134689455
C_left,C,3.3969740634005765,0.011424898039452375,0.019914972420198546
C_left,C,3.400576368876081,0.011340452451763657,0.01993186153773629
C_left,C,3.404178674351585,0.011255609847389422,0.019948830058611138
C_left,C,3.4077809798270895,0.011169987778935164,0.01996595447230199
C_left,C,3.411383285302594,0.011083389746515014,0.019983274078786018
C_left,C,3.414985590778098,0.010995875197097464,0.02000077698866953
C_left,C,3.418587896253602,0.010907738934032874,0.020018404241282445
C_left,C,3.422190201729107,0.010819406946103855,0.020036070638868253
C_left,C,3.425792507204611,0.010731285343685231,0.020053694959351977
C_left,C,3.429394812680115,0.010643615848509737,0.020071228858387077
C_left,C,3.43299711815562,0.010556389134593301,0.02008867420117036
C_left,C,3.436599423631124,0.010469346961079576,0.020106082635873105
C_left,C,3.440201729106628,0.010382072635393168,0.020123537501010386
C_left,C,3.443804034582133,0.010294138002014482,0.020141124427686126
C_left,C,3.447406340057637,0.010205254989258379,0.020158901030237347
C_left,C,3.451008645533141,0.010115377954955344,0.02017687643709795
C_left,C,3.454610951008646,0.01002472034912069,0.020195007958264885
C_left,C,3.45821325648415,0.009933679491643334,0.020213216129760354
C_left,C,3.461815561959654,0.009842695845882576,0.020231412858912508
C_left,C,3.465417867435159,0.009752096501787188,0.020249532727731584
C_left,C,3.469020172910663,0.009661978354478965,0.02026755635719323
C_left,C,3.472622478386167,0.009572172568234049,0.020285517514442214
C_left,C,3.4762247838616718,0.009482303214776586,0.020303491385133706
C_left,C,3.479827089337176,0.009391919601849897,0.02032156810771904
C_left,C,3.48342939481268,0.009300655588606687,0.020339820910367686
C_left,C,3.4870317002881848,0.009208359446535412,0.020358280138781937
C_left,C,3.490634005763689,0.00911514808074846,0.020376922411939332
C_left,C,3.494236311239193,0.009021366106710059,0.02039567880674701
C_left,C,3.4978386167146978,0.008927463972040117,0.020414459233681
C_left,C,3.501440922190202,0.008833838090319018,0.02043318441002522
C_left,C,3.505043227665706,0.008740689585328218,0.02045181411102338
C_left,C,3.5086455331412107,0.008647951839556594,0.020470361660177704
C_left,C,3.512247838616715,0.00855531280206979,0.02048888946767506
C_left,C,3.515850144092219,0.008462324475815488,0.020507487132925925
C_left,C,3.5194524495677233,0.008368561040004772,0.02052623982008807
C_left,C,3.523054755043228,0.008273769666224836,0.020545198094844053
C_left,C,3.526657060518732,0.008177960479296819,0.02056435993222966
C_left,C,3.5302593659942363,0.008081403517599601,0.020583671324569102
C_left,C,3.533861671469741,0.007984533435743025,0.020603045340940415
C_left,C,3.537463976945245,0.007887795435877549,0.020622392940913514
