x_m,x_nm,phi_tilde,phi_s_V,c_Red1_over_c_bulk,c_Ox2_over_c_bulk,j_Au_A_per_m2,j_Pd_A_per_m2
0.0,0.0,-5.984994390429021,-0.15368455741186723,0.0025162278333977126,397.42029188576305,0.1593126409517613,nan
2.4999999999999994e-11,0.024999999999999994,-5.9850003581090885,-0.15368471065182204,0.0025162128173998313,397.42266356999403,0.15931216558903452,nan
4.999999999999999e-11,0.04999999999999999,-5.98500707307579,-0.15368488308083672,0.0025161959211712766,397.4253322589065,0.15931163070198892,nan
7.499999999999999e-11,0.07499999999999998,-5.985001942616501,-0.15368475133929885,0.0025162088304451296,397.4232932896492,0.15931203937343089,nan
9.999999999999998e-11,0.09999999999999998,-5.984994573924187,-0.15368456212371348,0.0025162273716821115,397.42036481047205,0.15931262633521223,nan
1.2499999999999998e-10,0.12499999999999999,-5.984998766009372,-0.15368466976938772,0.0025162168234647325,397.4220308339879,0.1593122924095118,nan
1.4999999999999997e-10,0.14999999999999997,-5.9850066439296405,-0.15368487206108772,0.0025161970009873,397.425161705392,0.15931166488597906,nan
1.7499999999999996e-10,0.17499999999999996,-5.9850034196974615,-0.15368478926824564,0.0025162051138037183,397.4238803164626,0.15931192171508426,nan
1.9999999999999996e-10,0.19999999999999996,-5.984995111877032,-0.15368457593743484,0.0025162260180708025,397.42057860394544,0.1593125834838777,nan
2.2499999999999995e-10,0.22499999999999995,-5.9849972645364655,-0.1536846312140969,0.002516220601498957,397.421434116024,0.15931241201110208,nan
2.4999999999999996e-10,0.24999999999999997,-5.98500581040939,-0.15368485065769408,0.002516199098289328,397.42483044360984,0.15931173128074227,nan
2.75e-10,0.27499999999999997,-5.985004694143916,-0.15368482199388017,0.0025162019070370766,397.4243868122404,0.15931182019785975,nan
2.9999999999999995e-10,0.29999999999999993,-5.98499596747061,-0.15368459790763428,0.002516223865204901,397.4209186345858,0.1593125153304806,nan
3.249999999999999e-10,0.3249999999999999,-5.984995944150988,-0.15368459730882575,0.0025162239238822907,397.4209093668804,0.1593125171880344,nan
3.4999999999999993e-10,0.3499999999999999,-5.985004620509011,-0.1536848201030601,0.0025162020923173703,397.42435754793473,0.15931182606331518,nan
3.7499999999999995e-10,0.37499999999999994,-5.985005681323276,-0.1536848473429805,0.002516199423095713,397.42477914158604,0.15931174156320876,nan
3.999999999999999e-10,0.3999999999999999,-5.984997081898273,-0.1536846265242563,0.002516221061056982,397.4213615316982,0.15931242655936825,nan
4.2499999999999993e-10,0.42499999999999993,-5.984994881892328,-0.15368457003181574,0.002516226596764363,397.4204872033021,0.15931260180360737,nan
4.499999999999999e-10,0.4499999999999999,-5.985003142440945,-0.1536847821487661,0.002516205811438079,397.42377012811727,0.15931194380022,nan
4.749999999999999e-10,0.4749999999999999,-5.9850063124652415,-0.15368486354964123,0.002516197835017165,397.4250299731214,0.15931169128905384,nan
4.999999999999999e-10,0.49999999999999994,-5.984998378028585,-0.15368465980669574,0.0025162177997087054,397.4218766419055,0.1593123233145691,nan
5.249999999999998e-10,0.5249999999999998,-5.984994136550084,-0.1536845508926845,0.0025162284722150424,397.4201909891344,0.15931266117482457,nan
5.5e-10,0.5499999999999999,-5.985001460366096,-0.15368473895592216,0.0025162100438881497,397.4231016321513,0.15931207778758327,nan
5.749999999999999e-10,0.5749999999999998,-5.985006538955778,-0.15368486936553605,0.002516197265122232,397.42511998613986,0.15931167324775966,nan
5.999999999999999e-10,0.5999999999999999,-5.984999765212569,-0.15368469542723984,0.002516214309254095,397.4224279395499,0.15931221281685579,nan
6.249999999999999e-10,0.6249999999999999,-5.9849937449707955,-0.1536845408375891,0.002516229457518189,397.4200353676494,0.15931269236659684,nan
