x_m,x_nm,phi_tilde,phi_s_V,c_Red1_over_c_bulk,c_Ox2_over_c_bulk,j_Au_A_per_m2,j_Pd_A_per_m2
0.0,0.0,-6.00867057594219,-0.1542925219068067,0.002457352873881137,406.94196207181363,0.1534938129778822,nan
2.6500000000000002e-11,0.026500000000000003,-6.008653926376336,-0.15429209437404853,0.002457393788080238,406.9351867212209,0.15349509078587462,nan
5.3000000000000004e-11,0.053000000000000005,-6.008635221621937,-0.15429161406751624,0.0024574397534573916,406.927575169683,0.15349652633657485,nan
7.95e-11,0.0795,-6.008649553417495,-0.154291982083844,0.0024574045341856266,406.9334072142891,0.15349542640009867,nan
1.0600000000000001e-10,0.10600000000000001,-6.0086699991873385,-0.15429250709671527,0.0024573542911717388,406.9417273661303,0.1534938572420393,nan
1.325e-10,0.1325,-6.008658151216649,-0.15429220286081913,0.0024573834060058306,406.9369059610339,0.15349476654009345,nan
1.59e-10,0.159,-6.008636202544119,-0.15429163925594278,0.002457437342901407,406.927974334164,0.1534964510525195,nan
1.855e-10,0.1855,-6.008645294821688,-0.15429187273028927,0.0024574149993005544,406.9316742530776,0.15349575323793627,nan
2.1200000000000002e-10,0.21200000000000002,-6.008668301120039,-0.15429246349321218,0.002457358463928246,406.941036352277,0.1534939875635444,nan
2.385e-10,0.2385,-6.008661969281526,-0.15429230090228294,0.0024573740235744688,406.93845967550806,0.15349447351388462,nan
2.65e-10,0.265,-6.008638100203203,-0.1542916879846261,0.0024574326795275348,406.92874654546375,0.15349630541062123,nan
2.9150000000000003e-10,0.29150000000000004,-6.008641401101171,-0.1542917727461163,0.002457424567806386,406.930089777953,0.15349605207300904,nan
3.18e-10,0.318,-6.008665576392966,-0.1542923935268184,0.0024573651595685034,406.93992755052864,0.1534941966782986,nan
3.445e-10,0.3445,-6.008665141295033,-0.15429238235423764,0.002457366228763237,406.9397504918459,0.15349423007080606,nan
3.71e-10,0.371,-6.00864079007704,-0.15429175705604758,0.0024574260693525554,406.9298411339246,0.1534960989679121,nan
3.975e-10,0.3975,-6.008638095714424,-0.15429168786936184,0.002457432690558407,406.92874471885045,0.15349630575512674,nan
4.2400000000000004e-10,0.42400000000000004,-6.0086619764136096,-0.1542923010854228,0.0024573740060482726,406.9384625778271,0.15349447296651694,nan
4.505e-10,0.4505,-6.008667461746443,-0.15429244193951452,0.002457360526570923,406.9406947768592,0.1534940519829581,nan
4.77e-10,0.477,-6.008644094772393,-0.15429184191504822,0.0024574179483214625,406.93118591530157,0.15349584533919916,nan
5.035000000000001e-10,0.5035000000000001,-6.008635561596613,-0.15429162279749228,0.00245743891799025,406.92771351477705,0.15349650024411118,nan
5.3e-10,0.53,-6.008657700223418,-0.15429219128007396,0.002457384514269361,406.93672243528556,0.15349480115264763,nan
5.565e-10,0.5565,-6.008668771239375,-0.1542924755650835,0.0024573573086767893,406.94122766317156,0.15349395148330292,nan
5.830000000000001e-10,0.5830000000000001,-6.00864779466086,-0.15429193692194118,0.0024574088561659575,406.93269151808835,0.15349556138070788,nan
6.095e-10,0.6095,-6.0086339301143,-0.1542915809037793,0.0024574429272616496,406.9270496199514,0.15349662545757486,nan
6.36e-10,0.636,-6.008652982503788,-0.15429207013699411,0.0024573961075478696,406.9348026264505,0.15349516322579293,nan
6.625e-10,0.6625000000000001,-6.008668966064183,-0.15429248056785586,0.0024573568299226683,406.94130694542616,0.15349393653108878,nan
6.89e-10,0.689,-6.008651641047237,-0.1542920356906533,0.002457399404040188,406.93425674145976,0.15349526617937362,nan
7.155000000000001e-10,0.7155,-6.0086332731068826,-0.1542915640329374,0.002457444541820411,406.9267822659493,0.1534966758817939,nan
7.42e-10,0.742,-6.008648079427704,-0.15429194423427328,0.002457408156377491,406.93280739904344,0.15349553952548609,nan
7.685e-10,0.7685,-6.00866800441773,-0.15429245587439752,0.0024573591930322843,406.94091561194983,0.15349401033455637,nan
7.95e-10,0.795,-6.0086553710804385,-0.15429213147161222,0.0024573902378759167,406.93577462257906,0.153494979908421,nan
8.215e-10,0.8215,-6.008633598494223,-0.15429157238833527,0.002457443742199198,406.9269146747942,0.15349665090885836,nan
8.480000000000001e-10,0.8480000000000001,-6.008643253205529,-0.15429182030503114,0.0024574200164038497,406.9308434556436,0.15349590992772139,nan
8.745000000000001e-10,0.8745000000000002,-6.008665908896809,-0.15429240206495606,0.00245736434248528,406.940062859641,0.15349417115959557,nan
9.01e-10,0.901,-6.0086587235127595,-0.15429221755641762,0.002457381999655267,406.93713884950927,0.15349472261787075,nan
9.275000000000001e-10,0.9275000000000001,-6.008634849715111,-0.1542916045175765,0.0024574406673961787,406.9274238305685,0.15349655487978042,nan
9.54e-10,0.954,-6.008638756251873,-0.154291704830849,0.0024574310673326234,406.9290135106141,0.153496255060106,nan
9.805e-10,0.9805,-6.008662765112664,-0.15429232133788376,0.0024573720679204815,406.93878352993437,0.15349441243605602,nan
1.0070000000000001e-09,1.0070000000000001,-6.008661454361745,-0.15429228768001177,0.00245737528892529,406.9382501348993,0.1534945130325601,nan
1.0335e-09,1.0335,-6.008636909031907,-0.1542916573973571,0.0024574356067525497,406.92826182390974,0.15349639683084504,nan
1.06e-09,1.06,-6.008634815924047,-0.15429160364987898,0.0024574407504357153,406.92741008005805,0.15349655747318638,nan
1.0865000000000001e-09,1.0865,-6.008658716508803,-0.15429221737656784,0.0024573820168666636,406.93713599933926,0.15349472315540594,nan
