gap_nm,x_nm,phi_tilde,phi_s_mV,c_Red1_over_c_bulk,c_Ox2_over_c_bulk
3.0,0.0,-6.862962706236977,-176.22930235805524,0.0010458109077229262,956.1958023342179
3.0,0.0025,-6.85933766973043,-176.13621753712349,0.0010496088901958528,952.7358326904073
3.0,0.005,-6.8557172684097285,-176.0432517399433,0.0010534157826892691,949.2927829950452
3.0,0.0075,-6.852101499828392,-175.95040490369308,0.0010572315847507579,945.8665579270883
3.0,0.01,-6.848490361543073,-175.8576769656319,0.001061056295826912,942.4570627712747
3.0,0.012500000000000002,-6.844883851113549,-175.7650678630989,0.0010648899152630666,939.0642034138933
3.0,0.015,-6.841281966102727,-175.67257753351367,0.0010687324423030269,935.6878863385915
3.0,0.0175,-6.83768470407664,-175.580205914376,0.0010725838760887998,932.3280186222094
3.0,0.02,-6.834092062604443,-175.48795294326595,0.0010764442156603279,928.984507930646
3.0,0.022500000000000003,-6.8305040392584155,-175.3958185578437,0.001080313459955219,925.657262514763
3.0,0.025000000000000005,-6.826920631613957,-175.30380269584967,0.0010841916078084867,922.3461912063073
3.0,0.027500000000000004,-6.823341837249585,-175.21190529510423,0.0010880786579522824,919.0512034138757
3.0,0.03,-6.819767653746936,-175.12012629350784,0.0010919746090156343,915.7722091189052
3.0,0.0325,-6.8161980786907606,-175.02846562904102,0.0010958794595241842,912.5091188716924
3.0,0.035,-6.812633109668926,-174.93692323976435,0.0010997932078999257,909.2618437874493
3.0,0.037500000000000006,-6.8090727442724095,-174.845499063818,0.0011037158524609505,906.0302955423756
3.0,0.04,-6.8055169800953,-174.7541930394224,0.0011076473914211837,902.8143863697769
3.0,0.0425,-6.801965814734796,-174.66300510487764,0.0011115878228901293,899.6140290562009
3.0,0.045000000000000005,-6.798419245791204,-174.57193519856358,0.0011155371448726154,896.4291369376061
3.0,0.0475,-6.794877270867936,-174.4809832589399,0.001119495355268539,893.2596238955587
3.0,0.05000000000000001,-6.791339887571507,-174.39014922454592,0.0011234624518726111,890.1054043534598
3.0,0.052500000000000005,-6.787807093511538,-174.2994330340008,0.001127438432374105,886.9663932728005
3.0,0.05500000000000001,-6.784278886300749,-174.2088346260032,0.0011314232943566073,883.8425061494405
3.0,0.05750000000000001,-6.780755263554958,-174.11835393933137,0.0011354170352977679,880.7336590099213
3.0,0.06,-6.777236222893086,-174.02799091284314,0.001139419652569047,877.639768407805
3.0,0.0625,-6.773721761937145,-173.93774548547583,0.0011434311434354734,874.5607514200371
3.0,0.065,-6.770211878312244,-173.8476175962463,0.0011474515050553967,871.4965256433403
3.0,0.06750000000000002,-6.766706569646587,-173.75760718425076,0.0011514807344802404,868.4470091906345
3.0,0.07,-6.763205833571465,-173.6677141886648,0.0011555188286542634,865.4121206874809
3.0,0.07250000000000001,-6.759709667721264,-173.5779385487434,0.0011595657844143117,862.3917792685585
3.0,0.07500000000000001,-6.756218069733454,-173.48828020382084,0.001163621598489583,859.3859045741597
3.0,0.0775,-6.752731037248594,-173.3987390933106,0.001167686267501384,856.3944167467181
3.0,0.08,-6.749248567910328,-173.30931515670548,0.0011717597879628925,853.4172364273591
3.0,0.08250000000000002,-6.745770659365383,-173.22000833357734,0.0011758421562789222,850.454284752476
3.0,0.085,-6.742297309263569,-173.13081856357735,0.0011799333687456833,847.5054833503356
3.0,0.08750000000000001,-6.738828515257774,-173.04174578643554,0.0011840334215505552,844.5707543376997
3.0,0.09000000000000001,-6.735364275003969,-172.95278994196124,0.001188142310771844,841.6500203164868
3.0,0.0925,-6.731904586161196,-172.86395097004268,0.0011922600323785607,838.7432043704413
3.0,0.095,-6.728449446391577,-172.77522881064698,0.001196386582230185,835.8502300618411
3.0,0.09750000000000002,-6.724998853360309,-172.68662340382036,0.001200521956076436,832.9710214282252
3.0,0.10000000000000002,-6.721552804735658,-172.59813468968784,0.0012046661495570485,830.105502979142
3.0,0.10250000000000001,-6.718111298188963,-172.50976260845337,0.0012088191582015424,827.2535996929272
3.0,0.10500000000000001,-6.714674331394632,-172.42150710039965,0.0012129809774290028,824.4152370135015
3.0,0.10750000000000001,-6.711241902030139,-172.33336810588813,0.001217151602547856,821.5903408471928
3.0,0.11000000000000001,-6.707814007776029,-172.2453455653591,0.0012213310287556385,818.7788375595901
3.0,0.11250000000000002,-6.704390646315904,-172.15743941933138,0.0012255192511387931,815.9806539724013
3.0,0.11500000000000002,-6.700971815336436,-172.06964960840259,0.0012297162646724342,813.195717360358
3.0,0.11750000000000001,-6.697557512527355,-171.98197607324894,0.0012339220642201365,810.4239554481263
3.0,0.12,-6.694147735581452,-171.89441875462515,0.0012381366445337228,807.6652964072442
3.0,0.12250000000000001,-6.690742482194576,-171.8069775933646,0.001242360000253039,804.9196688530892
3.0,0.125,-6.687341750065632,-171.7196525303789,0.0012465921259057521,802.1870018418554
3.0,0.12750000000000003,-6.683945536896582,-171.63244350665843,0.0012508330159071283,799.4672248675662
3.0,0.13,-6.680553840392438,-171.54535046327175,0.0012550826645598319,796.7602678590964
3.0,0.1325,-6.677166658261272,-171.45837334136598,0.001259341066053702,794.0660611772323
3.0,0.13500000000000004,-6.673783988214197,-171.3715120821664,0.0012636082144655654,791.3845356117309
3.0,0.1375,-6.670405827965381,-171.2847666269767,0.0012678841037590115,788.7156223784248
3.0,0.14,-6.667032175232038,-171.19813691717872,0.0012721687277841998,786.0592531163302
3.0,0.14250000000000002,-6.663663027734426,-171.11162289423265,0.00127646208027765,783.4153598847877
3.0,0.14500000000000002,-6.660298383195852,-171.02522449967677,0.0012807641548620425,780.7838751606184
3.0,0.14750000000000002,-6.656938239342662,-170.93894167512752,0.0012850749450460193,778.1647318353012
3.0,0.15000000000000002,-6.653582593904245,-170.8527743622794,0.0012893944442239863,775.5578632121712
3.0,0.15250000000000002,-6.650231444613029,-170.76672250290503,0.0012937226456759124,772.9632030036427
3.0,0.155,-6.64688478920448,-170.680786038855,0.0012980595425671384,770.3806853284451
3.0,0.15750000000000003,-6.6435426254171,-170.5949649120578,0.0013024051279481798,767.8102447088861
3.0,0.16,-6.64020495099243,-170.50925906452005,0.0013067593947545344,765.2518160681316
3.0,0.1625,-6.636871763675041,-170.42366843832616,0.0013111223358064949,762.7053347275044
3.0,0.16500000000000004,-6.633543061212538,-170.33819297563838,0.0013154939438089527,760.170736403807
3.0,0.1675,-6.630218841355555,-170.25283261869686,0.0013198742113512188,757.6479572066582
3.0,0.17,-6.626899101857757,-170.16758730981942,0.001324263130906832,755.1369336358534
3.0,0.17250000000000001,-6.623583840475835,-170.08245699140173,0.0013286606948333748,752.6376025787445
3.0,0.17500000000000002,-6.6202730549695055,-169.99744160591706,0.001333066895372293,750.1499013076343
3.0,0.17750000000000002,-6.6169667431015124,-169.91254109591648,0.0013374817246487093,747.6737674771974
3.0,0.18000000000000002,-6.6136649026376215,-169.82775540402858,0.001341905174671247,745.2091391219128
3.0,0.18250000000000002,-6.6103675313466175,-169.74308447295954,0.0013463372373318555,742.7559546535163
3.0,0.185,-6.60707462700031,-169.65852824549322,0.0013507779044056216,740.3141528584796
3.0,0.18750000000000003,-6.603786187373523,-169.5740866644908,0.0013552271675506093,737.8836728954934
3.0,0.19,-6.600502210244098,-169.48975967289104,0.0013596850183076783,735.464454292982
3.0,0.1925,-6.5972226933928955,-169.40554721371015,0.0013641514481003082,733.0564369466317
3.0,0.19500000000000003,-6.5939476346037855,-169.32144923004165,0.0013686264482344393,730.6595611169314
3.0,0.1975,-6.5906770316636525,-169.2374656650565,0.0013731100098982962,728.2737674267397
3.0,0.20000000000000004,-6.587410882362395,-169.15359646200304,0.0013776021241622193,725.8989968588676
3.0,0.2025,-6.584149184492914,-169.06984156420665,0.0013821027819785115,723.5351907536698
3.0,0.20500000000000002,-6.580891935851126,-168.98620091507016,0.00138661197418126,721.1822908066698
3.0,0.20750000000000005,-6.577639134235948,-168.90267445807356,0.0013911296914861841,718.8402390661873
3.0,0.21000000000000002,-6.574390777449306,-168.81926213677392,0.0013956559244904716,716.5089779309909
3.0,0.21250000000000002,-6.57114686329613,-168.7359638948056,0.001400190663672617,714.1884501479673
3.0,0.21500000000000002,-6.567907389584348,-168.6527796758799,0.001404733899392277,711.8785988097995
3.0,0.21750000000000003,-6.564672354124891,-168.56970942378518,0.0014092856218901,709.5793673526762
3.0,0.22000000000000003,-6.561441754731692,-168.48675308238697,0.0014138458212875798,707.2906995540058
3.0,0.22250000000000003,-6.5582155892216765,-168.4039105956276,0.001418414487586907,705.0125395301488
3.0,0.22500000000000003,-6.55499385541477,-168.32118190752638,0.0014229916106708147,702.744831734172
3.0,0.2275,-6.551776551133891,-168.23856696217956,0.0014275771803024305,700.487520953614
3.0,0.23000000000000004,-6.548563674204949,-168.15606570376022,0.0014321711861251358,698.2405523082665
3.0,0.2325,-6.545355222456853,-168.07367807651832,0.0014367736176624072,696.0038712479796
3.0,0.23500000000000001,-6.542151193721493,-167.9914040247805,0.001441384464317692,693.7774235504681
3.0,0.23750000000000002,-6.538951585833754,-167.90924349295025,0.0014460037153742507,691.5611553191499
3.0,0.24,-6.535756396631504,-167.82719642550768,0.001450631359995032,689.3550129809855
3.0,0.24250000000000005,-6.532565623955602,-167.74526276700968,0.0014552673872225178,687.1589432843483
3.0,0.24500000000000002,-6.529379265649887,-167.66344246208968,0.0014599117859786057,684.9728932968931
