L_support_nm,case_label,E_V,I_Au_abs_A,I_Pd_abs_A,I_total_abs_A,I_Au_current_1e_minus_3_uA,I_Pd_current_1e_minus_3_uA,I_total_current_1e_minus_3_uA,E_mix_with_V,i_mix_abs_with_A,i_mix_current_1e_minus_3_uA,i_mix_avg_with_A_per_m2,E_mix_no_V,i_mix_abs_no_A,i_mix_current_no_1e_minus_3_uA,i_mix_avg_no_A_per_m2
0.0,0 nm,0.5669428801499726,1.5501048442899754e-11,-1.192867068719871e-10,-1.0378565842908734e-10,0.015501048442899753,-0.1192867068719871,-0.10378565842908734,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5671053297402084,1.5573405417196295e-11,-1.186722448205322e-10,-1.0309883940333591e-10,0.015573405417196295,-0.11867224482053218,-0.1030988394033359,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5672677793304443,1.5646100174608515e-11,-1.1806094806851928e-10,-1.0241484789391077e-10,0.015646100174608515,-0.11806094806851927,-0.10241484789391077,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5674302289206801,1.5719134292148152e-11,-1.174528003098207e-10,-1.0173366601767255e-10,0.015719134292148152,-0.1174528003098207,-0.10173366601767254,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5675926785109158,1.579250935419017e-11,-1.168477853223138e-10,-1.0105527596812361e-10,0.01579250935419017,-0.11684778532231378,-0.10105527596812361,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5677551281011516,1.5866226952507395e-11,-1.1624588696744594e-10,-1.0037966001493854e-10,0.015866226952507393,-0.11624588696744594,-0.10037966001493853,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5679175776913874,1.5940288686304778e-11,-1.1564708918980763e-10,-9.970680050350285e-11,0.015940288686304777,-0.11564708918980762,-0.09970680050350283,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5680800272816232,1.6014696162254177e-11,-1.1505137601670125e-10,-9.903667985444706e-11,0.016014696162254177,-0.11505137601670125,-0.09903667985444706,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.568242476871859,1.6089450994529298e-11,-1.1445873155771635e-10,-9.836928056318706e-11,0.016089450994529297,-0.11445873155771634,-0.09836928056318706,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5684049264620948,1.616455480484067e-11,-1.1386914000430515e-10,-9.770458519946448e-11,0.016164554804840667,-0.11386914000430515,-0.09770458519946448,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
