gap_nm,x_nm,phi_tilde,phi_s_mV,c_Red1_over_c_bulk,c_Ox2_over_c_bulk
3.0,0.0,-4.436602319619786,-113.92446164922043,0.011836085513330359,84.48739229483876
3.0,0.0018750000000000004,-4.4315856370409525,-113.79564170528919,0.01189561258669902,84.06460724167678
3.0,0.0037500000000000007,-4.426584929087616,-113.66723196278657,0.011955248056679961,83.64527404692811
3.0,0.0056250000000000015,-4.421600116052069,-113.53923037495318,0.012014991514308751,83.22935549385049
3.0,0.0075000000000000015,-4.416631118875449,-113.41163491169077,0.012074842549885759,82.81681486682915
3.0,0.009375000000000001,-4.41167785914077,-113.28444355938349,0.012134800752978861,82.40761594330415
3.0,0.011250000000000003,-4.406740259066042,-113.15765432072105,0.012194865712426315,82.00172298584812
3.0,0.013125000000000003,-4.40181824149748,-113.03126521452448,0.012255037016339542,81.59910073439256
3.0,0.015000000000000003,-4.396911729902815,-112.9052742755742,0.012315314252105948,81.1997143985991
3.0,0.016875000000000005,-4.392020648364801,-112.77967955444348,0.012375697006390216,80.80352965038236
3.0,0.018750000000000003,-4.38714492157506,-112.65447911734016,0.012436184865132672,80.4105126165903
3.0,0.020625000000000004,-4.382284474827258,-112.52967104593169,0.012496777413556743,80.02062987176045
3.0,0.022500000000000006,-4.37743923401063,-112.40525343717867,0.012557474236173424,79.63384843103012
3.0,0.024375000000000008,-4.372609125603731,-112.28122440317445,0.012618274916783927,79.25013574318875
3.0,0.026250000000000006,-4.367794076668234,-112.15758207098587,0.012679179038482712,78.86945968385565
3.0,0.028125000000000008,-4.362994014842846,-112.03432458249696,0.012740186183660232,78.49178854878413
3.0,0.030000000000000006,-4.358208868337271,-111.91145009425412,0.012801295934005863,78.11709104728693
3.0,0.03187500000000001,-4.353438565926395,-111.7889567773166,0.012862507870509226,77.74533629579113
3.0,0.03375000000000001,-4.348683036944745,-111.66684281711424,0.012923821573458782,77.37649381152602
3.0,0.035625000000000004,-4.343942211280334,-111.54510641328952,0.012985236622449312,77.01053350627177
3.0,0.037500000000000006,-4.339216019368847,-111.42374577954827,0.013046752596386041,76.64742568024174
3.0,0.03937500000000001,-4.334504392188,-111.30275914351462,0.013108369073487594,76.28714101608229
3.0,0.04125000000000001,-4.329807261251959,-111.18214474658797,0.013170085631288977,75.92965057298024
3.0,0.043125000000000004,-4.32512455860586,-111.06190084380202,0.013231901846644313,75.5749257808775
3.0,0.04500000000000001,-4.320456216820371,-110.94202570368533,0.013293817295729848,75.22293843478754
3.0,0.046875000000000014,-4.315802168986446,-110.82251760812652,0.013355831554045395,74.87366068922204
3.0,0.048750000000000016,-4.311162348710339,-110.70337485224618,0.013417944196413161,74.52706505273115
3.0,0.05062500000000001,-4.306536690108051,-110.58459574425439,0.013480154796984984,74.18312438249323
3.0,0.05250000000000001,-4.301925127800075,-110.46617860531573,0.013542462929246562,73.84181187901802
3.0,0.054375000000000014,-4.297327596906311,-110.3481217694187,0.013604868166020332,73.50310108095064
3.0,0.056250000000000015,-4.29274403304103,-110.23042358324643,0.013667370079468522,73.16696585996642
3.0,0.05812500000000001,-4.2881743723079175,-110.11308240604936,0.013729968241096017,72.83338041575641
3.0,0.06000000000000001,-4.283618551295177,-109.99609660951955,0.013792662221753219,72.50231927110063
3.0,0.06187500000000002,-4.279076507070783,-109.87946457766878,0.013855451591637756,72.17375726703376
3.0,0.06375000000000001,-4.27454817717798,-109.76318470671299,0.013918335920293465,71.84766955810873
3.0,0.06562500000000002,-4.270033499630269,-109.64725540494342,0.013981314776617427,71.52403160770086
3.0,0.06750000000000002,-4.265532412906648,-109.53167509260454,0.014044387728864237,71.2028191834084
3.0,0.06937500000000002,-4.261044855947008,-109.41644220177584,0.014107554344648962,70.88400835253937
3.0,0.07125000000000001,-4.256570768147595,-109.3015551762551,0.014170814190950084,70.56757547767654
3.0,0.07312500000000002,-4.2521100893565125,-109.18701247144317,0.0142341668341125,70.25349721231856
3.0,0.07500000000000001,-4.247662759869293,-109.07281255423003,0.014297611839850451,69.9417504965962
3.0,0.07687500000000001,-4.243228720424604,-108.95895390288467,0.014361148773249266,69.63231255306786
3.0,0.07875000000000001,-4.2388079122001825,-108.84543500695062,0.014424777198764544,69.32516088259915
3.0,0.08062500000000002,-4.234400276808283,-108.7322543671291,0.01448849668022909,69.02027326027508
3.0,0.08250000000000002,-4.230005756291371,-108.61941049516842,0.014552306780857081,68.71762773139554
3.0,0.08437500000000002,-4.225624293117948,-108.50690191375676,0.014616207063247176,68.41720260754416
3.0,0.08625000000000001,-4.221255830178439,-108.3947271564166,0.014680197089385403,68.11897646272443
3.0,0.08812500000000002,-4.216900310781115,-108.28288476740002,0.014744276420648253,67.8229281295605
3.0,0.09000000000000002,-4.212557678648083,-108.17137330158562,0.014808444617805602,67.52903669556252
3.0,0.09187500000000001,-4.208227877911387,-108.06019132437862,0.014872701241022556,67.23728149945988
3.0,0.09375000000000003,-4.203910853109332,-107.94933741161624,0.0149370458498588,66.94764212760671
3.0,0.09562500000000002,-4.199606549182341,-107.83881014946148,0.015001478003275469,66.66009841041375
3.0,0.09750000000000003,-4.19531491146905,-107.72860813430273,0.01506599725963924,66.37463041885256
3.0,0.09937500000000002,-4.1910358857025205,-107.61872997265654,0.015130603176725481,66.09121846102218
3.0,0.10125000000000002,-4.186769418006498,-107.50917428107162,0.015195295311721209,65.8098430787738
3.0,0.10312500000000002,-4.182515454891719,-107.39993968603396,0.015260073221228136,65.53048504439087
3.0,0.10500000000000002,-4.17827394325226,-107.29102482387303,0.015324936461265716,65.2531253573242
3.0,0.10687500000000003,-4.174044830362003,-107.18242834067105,0.015389884587272999,64.97774524098588
3.0,0.10875000000000003,-4.169828063871287,-107.07414889217715,0.015454917154108287,64.7043261396051
3.0,0.11062500000000001,-4.165623591803158,-106.96618514371077,0.015520033716055655,64.43284971510651
3.0,0.11250000000000003,-4.161431362549798,-106.85853577007025,0.015585233826829286,64.16329784404931
3.0,0.11437500000000002,-4.157251324869092,-106.75119945544454,0.015650517039576418,63.89565261462218
3.0,0.11625000000000002,-4.15308342788122,-106.6441748933257,0.015715882906880533,63.629896323686175
3.0,0.11812500000000002,-4.1489276210653,-106.53746078642273,0.015781330980764268,63.36601147386691
3.0,0.12000000000000002,-4.144783854256059,-106.43105584657609,0.01584686081269266,63.10398077069262
3.0,0.12187500000000002,-4.140652077640626,-106.32495879467524,0.015912471953574925,62.843787119784245
3.0,0.12375000000000004,-4.136532241755485,-106.21916836058061,0.01597816395376434,62.58541362409836
3.0,0.12562500000000001,-4.13242429748305,-106.11368328303546,0.016043936363064712,62.32884358118834
3.0,0.12750000000000003,-4.128328196048422,-106.00850230958262,0.01610978873073457,62.074060480518924
