gap_nm,x_nm,phi_tilde,phi_s_mV,c_Red1_over_c_bulk,c_Ox2_over_c_bulk
1000.0,0.0,-4.287200952298865,-110.08808662267714,0.013743339773908505,72.76251744124691
1000.0,0.03650921835555487,-4.188742223386517,-107.55983259449842,0.015165347501692615,65.93980124018849
1000.0,0.07301843671110975,-4.09503940648983,-105.15370236218916,0.016655089951344095,60.041705143675806
1000.0,0.10952765506666462,-4.0056664349332305,-102.85875525242675,0.01821214800181024,54.9084050876702
1000.0,0.1460368734222195,-3.920252544432676,-100.66547066399082,0.01983608461902066,50.41317473717107
1000.0,0.18254609177777437,-3.838473094381493,-98.56551237387102,0.021526445114032247,46.454488639563586
1000.0,0.21905531013332924,-3.7600422176563226,-96.55153979668562,0.023282757410697318,42.950239198925274
1000.0,0.2555645284888841,-3.6847068785243233,-94.61705540176469,0.025104532322586793,39.833444700353574
1000.0,0.292073746844439,-3.6122420268575666,-92.75628028155211,0.026991263838894254,37.049024675865894
1000.0,0.32858296519999386,-3.542446614548973,-90.96405185988836,0.028942429419036384,34.55134969914679
1000.0,0.36509218355554873,-3.4751402963480116,-89.23573917503793,0.0309574902956614,32.30236012187807
1000.0,0.4016014019111036,-3.4101606786847753,-87.56717223413376,0.033035891785767206,30.2701076297516
1000.0,0.4381106202666585,-3.3473610107621674,-85.9545827243203,0.03517706360962697,28.42761439946705
1000.0,0.4746198386222134,-3.2866082352519035,-84.39455395791603,0.037380420217213266,26.75197320386225
1000.0,0.5111290569777682,-3.227781333412746,-82.88397837784198,0.03964536112180586,25.223632014035985
1000.0,0.5476382753333231,-3.1707699128300457,-81.42002129315605,0.04197127124046474,23.825821102027863
1000.0,0.584147493688878,-3.1154729963063965,-80.00008977980859,0.04435752124104388,22.544091103871306
1000.0,0.6206567120444328,-3.0617979784743725,-78.62180588821795,0.0468034678954186,21.365938144465698
1000.0,0.6571659303999877,-3.0096597230094844,-77.28298346122251,0.049308454438595,20.28049776423887
1000.0,0.6936751487555426,-2.9589797783042866,-75.9816079939152,0.05187181093336703,19.278293585789207
1000.0,0.7301843671110975,-2.9096856934278312,-74.71581906863635,0.0544928546401845,18.351029811210754
1000.0,0.7666935854666524,-2.8617104193672955,-73.48389497986909,0.05717089039189205,17.491419027152663
1000.0,0.8032028038222072,-2.8149917831036477,-72.28423922938975,0.05990521097299939,16.693038614799676
1000.0,0.8397120221777621,-2.7694720241428326,-71.11536862517082,0.06269509750313941,15.950210460234564
1000.0,0.876221240533317,-2.72509738480936,-69.97590276081148,0.06553981982437186,15.257899742167686
1000.0,0.9127304588888718,-2.681817746988911,-68.86455468770077,0.06843863689198891,14.611629415971828
1000.0,0.9492396772444268,-2.6395863091415457,-67.78012262126173,0.07139079716847972,14.007407672448815
1000.0,0.9857488955999816,-2.5983592983451547,-66.72148254671298,0.07439553902031064,13.441666169351782
1000.0,1.0222581139555365,-2.558095712907505,-65.68758160978051,0.07745209111717953,12.91120724535469
1000.0,1.0587673323110913,-2.518757091734448,-64.67743219446236,0.08055967283340386,12.413158654057401
1000.0,1.0952765506666462,-2.480307307185323,-63.69010660390481,0.08371749465110337,11.944934618117125
1000.0,1.131785769022201,-2.44271237860324,-62.72473227217482,0.08692475856484147,11.504202214770036
1000.0,1.168294987377756,-2.4059403040931397,-61.780487444604326,0.09018065848739072,11.088852274679525
1000.0,1.204804205733311,-2.3699609084465685,-60.85659727275516,0.09348438065629179,10.6969741146025
1000.0,1.2413134240888657,-2.3347457053890346,-59.95233027716351,0.09683510404087818,10.326833537328135
1000.0,1.2778226424444206,-2.3002677725617993,-59.0669951370833,0.10023200074944331,9.976853624819556
1000.0,1.3143318607999754,-2.2665016378517038,-58.19993777162794,0.10367423643622826,9.645597926492727
1000.0,1.3508410791555303,-2.2334231758555516,-57.35053868115035,0.10716097070791757,9.331755707268105
1000.0,1.3873502975110852,-2.2010095134143537,-56.518210521521766,0.11069135752932953,9.034128971948268
1000.0,1.42385951586664,-2.1692389432809547,-55.70239588726208,0.11426454562799739,8.751621025612144
1000.0,1.460368734222195,-2.1380908450954883,-54.90256528232284,0.11787967889733954,8.48322636568167
1000.0,1.4968779525777498,-2.1075456129392216,-54.11821525979223,0.12153589679812554,8.228021731398645
1000.0,1.533387170933305,-2.0775845888209266,-53.348866713937305,0.12523233475794734,7.985158161690658
1000.0,1.5698963892888596,-2.048190001522676,-52.59406330986723,0.1289681245684153,7.753853933647904
1000.0,1.6064056076444144,-2.0193449102955516,-51.85337003773405,0.13274239477980138,7.53338827176383
1000.0,1.6429148259999693,-1.9910331529513725,-51.12637187981591,0.13655427109285945,7.3230957332706295
1000.0,1.6794240443555242,-1.9632392979453295,-50.412672580079864,0.14040287674756297,7.12236118778355
1000.0,1.715933262711079,-1.9359486000873405,-49.71189350692431,0.14428733290850076,6.930615320432501
1000.0,1.752442481066634,-1.9091469595576773,-49.02367260076938,0.1482067590466858,6.747330597014105
1000.0,1.788951699422189,-1.8828208839357834,-48.34766339902106,0.15216027331753493,6.5720176376993935
1000.0,1.8254609177777437,-1.8569574529806763,-47.68353413169135,0.1561469929347858,6.404221952693295
1000.0,1.8619701361332988,-1.8315442859274291,-47.030966881627116,0.1601660345401281,6.2435209991383
1000.0,1.8984793544888536,-1.8065695110874416,-46.38965680389631,0.16421651456832795,6.0895215236340645
1000.0,1.9349885728444083,-1.782021737560768,-45.759311399408276,0.16829754960764026,5.941857159128849
1000.0,1.9714977911999632,-1.7578900288871704,-45.139649838317304,0.1724082567553046,5.800186248732153
1000.0,2.008007009555518,-1.7341638784789033,-44.53040232917794,0.1765477539679333,5.664189872285953
1000.0,2.044516227911073,-1.710833186692887,-43.931309530197126,0.1807151604066058,5.533570054388456
1000.0,2.081025446266628,-1.6878882394129908,-43.34212199926333,0.18490959677649463,5.408048135050166
1000.0,2.1175346646221826,-1.6653196880249101,-42.76259967973522,0.1891301856608538,5.287363286330132
1000.0,2.1540438829777377,-1.643118530676629,-42.192511419241924,0.19337605184920997,5.171271160194005
