Cdl_C_F_per_m2,C_H_support_uF_per_cm2,E_mix_with_EDL_V,x_nm,material,is_support_mask,phi_tilde,phi_RP_V,phi_RP_mV,i_Au_local_A_per_m2,i_Pd_local_A_per_m2,local_current_density_A_per_m2,support_compact_voltage_V,support_sigma_C_per_m2
0.0,0.0,0.5988338459487471,33.19863972794559,support,True,-1.0536430706166007,-0.027055776232095274,-27.055776232095273,0.0,0.0,0.0,0.12588962218084243,0.0
0.0,0.0,0.5988338459487471,33.21064212842568,support,True,-1.0587087027024635,-0.02718585311677409,-27.18585311677409,0.0,0.0,0.0,0.12601969906552124,0.0
0.0,0.0,0.5988338459487471,33.22264452890578,support,True,-1.0638412801265833,-0.027317649044781876,-27.317649044781877,0.0,0.0,0.0,0.12615149499352896,0.0
0.0,0.0,0.5988338459487471,33.23464692938588,support,True,-1.0689972456154724,-0.02745004553883005,-27.45004553883005,0.0,0.0,0.0,0.12628389148757713,0.0
0.0,0.0,0.5988338459487471,33.24664932986598,support,True,-1.0741381967181969,-0.02758205648877542,-27.58205648877542,0.0,0.0,0.0,0.12641590243752254,0.0
0.0,0.0,0.5988338459487471,33.258651730346074,support,True,-1.0792446907048219,-0.027713182638119158,-27.713182638119157,0.0,0.0,0.0,0.12654702858686628,0.0
0.0,0.0,0.5988338459487471,33.270654130826166,support,True,-1.0843234704298919,-0.02784359713198868,-27.84359713198868,0.0,0.0,0.0,0.1266774430807358,0.0
0.0,0.0,0.5988338459487471,33.282656531306266,support,True,-1.0894054782360287,-0.027974094517533236,-27.974094517533235,0.0,0.0,0.0,0.1268079404662803,0.0
0.0,0.0,0.5988338459487471,33.29465893178636,support,True,-1.094535263731113,-0.028105818753514235,-28.105818753514235,0.0,0.0,0.0,0.12693966470226137,0.0
0.0,0.0,0.5988338459487471,33.30666133226646,support,True,-1.0997554498717288,-0.028239864325538672,-28.239864325538672,0.0,0.0,0.0,0.12707371027428582,0.0
0.0,0.0,0.5988338459487471,33.31866373274656,support,True,-1.1050917141642622,-0.028376890588644656,-28.376890588644656,0.0,0.0,0.0,0.1272107365373918,0.0
0.0,0.0,0.5988338459487471,33.330666133226636,support,True,-1.1105436189098326,-0.028516886303463457,-28.51688630346346,0.0,0.0,0.0,0.1273507322522106,0.0
0.0,0.0,0.5988338459487471,33.34266853370674,support,True,-1.1160846088983245,-0.028659169577006163,-28.659169577006164,0.0,0.0,0.0,0.12749301552575332,0.0
0.0,0.0,0.5988338459487471,33.35467093418684,support,True,-1.1216712803929996,-0.028802625874548838,-28.802625874548838,0.0,0.0,0.0,0.12763647182329596,0.0
0.0,0.0,0.5988338459487471,33.366673334666935,support,True,-1.1272587378350751,-0.028946102353894623,-28.946102353894624,0.0,0.0,0.0,0.12777994830264172,0.0
0.0,0.0,0.5988338459487471,33.378675735147034,support,True,-1.1328166590243205,-0.029088820392104513,-29.088820392104513,0.0,0.0,0.0,0.1279226663408516,0.0
0.0,0.0,0.5988338459487471,33.39067813562713,support,True,-1.1383403763905613,-0.029230660133852056,-29.230660133852055,0.0,0.0,0.0,0.12806450608259912,0.0
0.0,0.0,0.5988338459487471,33.402680536107226,support,True,-1.1438529839481117,-0.029372214594458115,-29.372214594458114,0.0,0.0,0.0,0.12820606054320527,0.0
0.0,0.0,0.5988338459487471,33.41468293658732,support,True,-1.1493976165139386,-0.029514591403240628,-29.51459140324063,0.0,0.0,0.0,0.12834843735198775,0.0
0.0,0.0,0.5988338459487471,33.42668533706741,support,True,-1.1550225243148882,-0.029659029544611974,-29.659029544611972,0.0,0.0,0.0,0.12849287549335908,0.0
0.0,0.0,0.5988338459487471,33.43868773754751,support,True,-1.1607641535682593,-0.029806464895936358,-29.806464895936358,0.0,0.0,0.0,0.12864031084468341,0.0
0.0,0.0,0.5988338459487471,33.4506901380276,support,True,-1.1666342139672912,-0.029957198142378294,-29.957198142378296,0.0,0.0,0.0,0.1287910440911254,0.0
0.0,0.0,0.5988338459487471,33.4626925385077,support,True,-1.1726153722389348,-0.030110784194732468,-30.110784194732467,0.0,0.0,0.0,0.12894463014347957,0.0
0.0,0.0,0.5988338459487471,33.474694938987795,support,True,-1.1786672072004034,-0.030266185105227942,-30.26618510522794,0.0,0.0,0.0,0.12910003105397505,0.0
0.0,0.0,0.5988338459487471,33.486697339467895,support,True,-1.1847404407887079,-0.030422135496354464,-30.422135496354464,0.0,0.0,0.0,0.12925598144510153,0.0
0.0,0.0,0.5988338459487471,33.498699739947995,support,True,-1.190794497779743,-0.03057759346481996,-30.57759346481996,0.0,0.0,0.0,0.12941143941356703,0.0
0.0,0.0,0.5988338459487471,33.51070214042809,support,True,-1.1968122029209498,-0.030732117979118657,-30.73211797911866,0.0,0.0,0.0,0.1295659639278658,0.0
