x_m,x_nm,phi_tilde,phi_s_V,c_Red1_over_c_bulk,c_Ox2_over_c_bulk,j_Au_A_per_m2,j_Pd_A_per_m2
0.0,0.0,-6.002944932927743,-0.15414549705512418,0.0024714631558681722,404.618615343558,0.1547122324717263,nan
2.6000000000000004e-11,0.026000000000000002,-6.00294488616222,-0.15414549585426443,0.002471463271447442,404.6185964213573,0.15471223608932558,nan
5.200000000000001e-11,0.052000000000000005,-6.002944839396704,-0.1541454946534049,0.0024714633870266994,404.6185774991603,0.15471223970692438,nan
7.800000000000001e-11,0.07800000000000001,-6.002944792631183,-0.15414549345254522,0.002471463502605976,404.61855857696213,0.1547122433245237,nan
1.0400000000000002e-10,0.10400000000000001,-6.002944745865664,-0.15414549225168558,0.002471463618185253,404.61853965476547,0.15471224694212296,nan
1.3000000000000002e-10,0.13,-6.002944699100146,-0.154145491050826,0.0024714637337645315,404.61852073257046,0.15471225055972215,nan
1.5600000000000003e-10,0.15600000000000003,-6.002944652334625,-0.15414548984996632,0.0024714638493438237,404.6185018103749,0.1547122541773217,nan
1.8200000000000004e-10,0.18200000000000005,-6.002944605569107,-0.15414548864910674,0.002471463964923113,404.61848288818163,0.1547122577949211,nan
2.0800000000000003e-10,0.20800000000000002,-6.002944558803586,-0.15414548744824708,0.002471464080502416,404.6184639659878,0.1547122614125208,nan
2.34e-10,0.234,-6.002944512038063,-0.15414548624738733,0.002471464196081729,404.61844504379417,0.15471226503012078,nan
2.6000000000000003e-10,0.26,-6.002944465272545,-0.15414548504652775,0.0024714643116610343,404.61842612160353,0.1547122686477204,nan
2.8600000000000005e-10,0.28600000000000003,-6.002944418507026,-0.15414548384566812,0.0024714644272403495,404.6184071994131,0.15471227226532025,nan
3.1200000000000006e-10,0.31200000000000006,-6.0029443717415045,-0.15414548264480846,0.0024714645428196742,404.61838827722283,0.15471227588292033,nan
3.38e-10,0.338,-6.002944324975985,-0.15414548144394882,0.002471464658399,404.6183693550342,0.15471227950052033,nan
3.640000000000001e-10,0.3640000000000001,-6.002944278210467,-0.15414548024308922,0.0024714647739783268,404.61835043284714,0.1547122831181203,nan
3.9e-10,0.39,-6.002944231444944,-0.1541454790422295,0.0024714648895576724,404.6183315106588,0.15471228673572077,nan
4.1600000000000006e-10,0.41600000000000004,-6.002944184679425,-0.15414547784136987,0.0024714650051370145,404.61831258847275,0.154712290353321,nan
4.420000000000001e-10,0.44200000000000006,-6.002944137913907,-0.1541454766405103,0.0024714651207163574,404.61829366628837,0.15471229397092126,nan
4.68e-10,0.468,-6.002944091148388,-0.15414547543965065,0.0024714652362957104,404.6182747441041,0.1547122975885217,nan
4.940000000000001e-10,0.49400000000000005,-6.0029440443828666,-0.154145474238791,0.0024714653518750733,404.61825582192006,0.15471230120612234,nan
5.200000000000001e-10,0.52,-6.002943997617347,-0.15414547303793136,0.002471465467454437,404.61823689973755,0.15471230482372295,nan
5.460000000000001e-10,0.546,-6.002943950851829,-0.15414547183707175,0.0024714655830338017,404.6182179775567,0.1547123084413235,nan
5.720000000000001e-10,0.5720000000000001,-6.002943904086306,-0.15414547063621203,0.002471465698613185,404.6181990553746,0.15471231205892455,nan
