x_m,x_nm,phi_tilde,phi_s_V,c_Red1_over_c_bulk,c_Ox2_over_c_bulk,j_Au_A_per_m2,j_Pd_A_per_m2
0.0,0.0,-6.018098402116896,-0.15453461257531806,0.0024342942453021354,410.7966824182685,0.15106650577371303,nan
3e-11,0.03,-6.0180983101359775,-0.15453461021340326,0.002434294469210767,410.7966446328139,0.1510665127213312,nan
6e-11,0.06,-6.018098218155062,-0.15453460785148856,0.002434294693119411,410.7966068473643,0.15106651966894943,nan
9e-11,0.09,-6.018098126174145,-0.15453460548957382,0.00243429491702808,410.7965690619174,0.1510665266165681,nan
1.2e-10,0.12,-6.018098034193224,-0.15453460312765896,0.0024342951409367774,410.7965312764725,0.15106653356418734,nan
1.5e-10,0.15,-6.018097942212309,-0.15453460076574427,0.002434295364845483,410.7964934910333,0.1510665405118065,nan
1.8e-10,0.18,-6.01809785023139,-0.15453459840382947,0.002434295588754218,410.7964557055961,0.1510665474594263,nan
2.0999999999999997e-10,0.20999999999999996,-6.018097758250473,-0.15453459604191472,0.002434295812662969,410.7964179201631,0.15106655440704622,nan
2.4e-10,0.24,-6.018097666269554,-0.15453459367999992,0.002434296036571745,410.79638013473283,0.15106656135466665,nan
2.7e-10,0.27,-6.018097574288639,-0.15453459131808522,0.002434296260480533,410.7963423493075,0.1510665683022871,nan
3e-10,0.3,-6.01809748230772,-0.15453458895617042,0.00243429648438935,410.7963045638842,0.15106657524990813,nan
3.2999999999999995e-10,0.32999999999999996,-6.018097390326803,-0.15453458659425567,0.0024342967082981834,410.7962667784651,0.15106658219752936,nan
3.6e-10,0.36,-6.018097298345884,-0.15453458423234087,0.002434296932207042,410.7962289930487,0.15106658914515106,nan
3.9e-10,0.39,-6.018097206364969,-0.15453458187042615,0.002434297156115912,410.7961912076373,0.1510665960927728,nan
4.1999999999999995e-10,0.41999999999999993,-6.018097114384048,-0.15453457950851132,0.002434297380024816,410.7961534222272,0.15106660304039524,nan
4.4999999999999995e-10,0.44999999999999996,-6.018097022403133,-0.15453457714659663,0.0024342976039337274,410.7961156368227,0.1510666099880176,nan
4.8e-10,0.48,-6.018096930422212,-0.15453457478468177,0.0024342978278426726,410.7960778514195,0.15106661693564072,nan
5.1e-10,0.51,-6.018096838441297,-0.15453457242276708,0.0024342980517516252,410.79604006602204,0.1510666238832637,nan
5.4e-10,0.54,-6.018096746460376,-0.15453457006085222,0.0024342982756606116,410.79600228062577,0.15106663083088745,nan
5.7e-10,0.57,-6.018096654479461,-0.15453456769893753,0.0024342984995696054,410.79596449523524,0.1510666377785111,nan
6e-10,0.6,-6.0180965214653135,-0.15453456428335866,0.002434298823365766,410.79590985356396,0.15106664782551144,nan
6.3e-10,0.63,-6.018096240663898,-0.1545345570728521,0.0024342995069204184,410.79579450150703,0.15106666903537722,nan
6.599999999999999e-10,0.6599999999999999,-6.018095959862475,-0.15453454986234536,0.00243430019047528,410.79567914947955,0.15106669024524652,nan
6.9e-10,0.69,-6.018095679061057,-0.15453454265183875,0.0024343008740303203,410.79556379748664,0.1510667114551184,nan
7.2e-10,0.72,-6.018095398259641,-0.1545345354413322,0.0024343015575855483,410.7954484455269,0.15106673266499315,nan
7.5e-10,0.75,-6.018095117458218,-0.15453452823082545,0.002434302241140986,410.7953330935966,0.15106675387487137,nan
7.8e-10,0.78,-6.018094836656802,-0.15453452102031887,0.0024343029246965977,410.7952177417016,0.15106677508475205,nan
8.1e-10,0.8099999999999999,-6.018094555855383,-0.15453451380981223,0.0024343036082524103,410.79510238983755,0.15106679629463599,nan
8.399999999999999e-10,0.8399999999999999,-6.01809427505396,-0.15453450659930548,0.0024343042918084238,410.7949870380045,0.15106681750452314,nan
8.7e-10,0.87,-6.0180939942525455,-0.15453449938879896,0.002434304975364607,410.7948716862074,0.15106683871441265,nan
8.999999999999999e-10,0.8999999999999999,-6.018093713451126,-0.15453449217829232,0.0024343056589209953,410.7947563344405,0.1510668599243055,nan
9.3e-10,0.93,-6.018093432649705,-0.1545344849677856,0.0024343063424775804,410.7946409827053,0.15106688113420147,nan
9.6e-10,0.96,-6.018093151848287,-0.154534477757279,0.0024343070260343484,410.7945256310039,0.15106690234410017,nan
9.899999999999999e-10,0.9899999999999999,-6.0180928710468695,-0.15453447054677238,0.002434307709591308,410.79441027933495,0.1510669235540018,nan
1.02e-09,1.02,-6.018092590245448,-0.1545344633362657,0.0024343083931484687,410.7942949276969,0.15106694476390672,nan
1.0499999999999999e-09,1.0499999999999998,-6.018092309444031,-0.15453445612575908,0.0024343090767058127,410.7941795760927,0.1510669659738143,nan
1.08e-09,1.08,-6.018092028642611,-0.15453444891525245,0.0024343097602633527,410.7940642245202,0.15106698718372505,nan
1.11e-09,1.11,-6.018091747841192,-0.15453444170474578,0.0024343104438210848,410.79394887298,0.15106700839363876,nan
1.14e-09,1.14,-6.018091467039774,-0.15453443449423918,0.0024343111273790042,410.793833521473,0.1510670296035553,nan
1.17e-09,1.1700000000000002,-6.018091186238355,-0.15453442728373254,0.00243431181093712,410.79371816999765,0.15106705081347496,nan
1.2e-09,1.2,-6.018090816916409,-0.15453441780016813,0.0024343127099820602,410.7935664548905,0.1510670787096661,nan
1.2299999999999999e-09,1.23,-6.018090332444803,-0.15453440535975474,0.0024343138893377337,410.79336743711985,0.15106711530352565,nan
1.26e-09,1.26,-6.018089847973199,-0.1545343929193414,0.0024343150686939744,410.7931684194464,0.15106715189739392,nan
1.2899999999999999e-09,1.2899999999999998,-6.0180893635015895,-0.15453438047892792,0.0024343162480507997,410.7929694018671,0.15106718849127146,nan
1.3199999999999998e-09,1.3199999999999998,-6.018088879029984,-0.15453436803851453,0.0024343174274081875,410.79277038438573,0.1510672250851576,nan
1.3499999999999999e-09,1.3499999999999999,-6.018088394558379,-0.1545343555981012,0.002434318606766142,410.79257136700147,0.1510672616790525,nan
1.38e-09,1.38,-6.0180879100867735,-0.1545343431576878,0.0024343197861246726,410.79237234971293,0.15106729827295634,nan
1.41e-09,1.4100000000000001,-6.018087425615166,-0.15453433071727438,0.0024343209654837787,410.79217333252006,0.1510673348668692,nan
1.44e-09,1.44,-6.018086941143562,-0.15453431827686104,0.0024343221448434476,410.7919743154251,0.1510673714607907,nan
1.4699999999999999e-09,1.47,-6.018086456671956,-0.15453430583644764,0.002434323324203692,410.79177529842576,0.15106740805472113,nan
1.5e-09,1.5,-6.0180859722003515,-0.1545342933960343,0.0024343245035645038,410.79157628152365,0.15106744464866032,nan
1.5299999999999999e-09,1.5299999999999998,-6.018085487728742,-0.15453428095562083,0.0024343256829258996,410.7913772647157,0.1510674812426088,nan
1.56e-09,1.56,-6.018085003257138,-0.1545342685152075,0.002434326862287854,410.7911782480064,0.1510675178365657,nan
1.5899999999999999e-09,1.5899999999999999,-6.018084518785532,-0.1545342560747941,0.002434328041650384,410.7909792313928,0.1510675544305316,nan
1.62e-09,1.6199999999999999,-6.018084034313924,-0.15453424363438065,0.00243432922101349,410.7907802148748,0.15106759102450654,nan
1.65e-09,1.6500000000000001,-6.018083549842318,-0.15453423119396728,0.0024343304003771626,410.79058119845405,0.15106762761849019,nan
