C_H_F_per_m2,c_ion_M,g,lambda_D_nm,phi_RP_V,sigma_C_per_m2,sigma_mC_per_m2,x_over_lambda_D,x_nm,phi_V,phi_mV
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.4081145584725536,13.542084678247384,-0.035935229344317914,-35.93522934431791
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.4200477326968974,13.656848107724059,-0.03550895644459953,-35.508956444599534
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.431980906921241,13.771611537200732,-0.035087740103259935,-35.08774010325993
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.4439140811455846,13.886374966677403,-0.03467152033810777,-34.67152033810777
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.4558472553699284,14.001138396154078,-0.034260237878475805,-34.260237878475806
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.467780429594272,14.115901825630749,-0.033853834156780664,-33.853834156780664
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.4797136038186156,14.230665255107422,-0.03345225130018266,-33.45225130018266
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.4916467780429594,14.345428684584096,-0.033055432122344526,-33.05543212234453
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.503579952267303,14.460192114060767,-0.032663320115288046,-32.663320115288045
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.5155131264916468,14.574955543537442,-0.03227585944134705,-32.27585944134705
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.5274463007159904,14.689718973014113,-0.03189299492521614,-31.89299492521614
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.539379474940334,14.804482402490786,-0.031514672046093484,-31.514672046093484
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.5513126491646778,14.919245831967459,-0.031140836929916996,-31.140836929916997
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.5632458233890214,15.034009261444131,-0.030771436341692514,-30.771436341692514
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.5751789976133652,15.148772690920806,-0.030406417677913012,-30.406417677913012
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.5871121718377088,15.263536120397475,-0.030045728959067774,-30.045728959067773
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.5990453460620524,15.378299549874148,-0.029689318822240324,-29.689318822240324
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.6109785202863962,15.493062979350825,-0.02933713651379428,-29.33713651379428
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.6229116945107398,15.607826408827497,-0.028989131882145917,-28.989131882145916
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.6348448687350834,15.722589838304167,-0.028645255370622423,-28.645255370622422
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.6467780429594272,15.837353267780841,-0.028305458010404953,-28.305458010404955
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.6587112171837708,15.952116697257514,-0.027969691413555337,-27.96969141355534
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.6706443914081146,16.066880126734187,-0.02763790776612553,-27.63790776612553
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.6825775656324582,16.181643556210858,-0.027310059821348796,-27.310059821348794
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.6945107398568018,16.296406985687533,-0.026986100892911646,-26.986100892911647
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.7064439140811456,16.411170415164204,-0.026665984848305596,-26.665984848305595
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.7183770883054892,16.52593384464088,-0.02634966610225783,-26.34966610225783
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.730310262529833,16.640697274117553,-0.026037099610239704,-26.037099610239704
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.7422434367541766,16.75546070359422,-0.025728240862052307,-25.728240862052306
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.7541766109785202,16.870224133070895,-0.025423045875488128,-25.42304587548813
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.766109785202864,16.98498756254757,-0.025121471190067864,-25.121471190067865
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.7780429594272076,17.099750992024244,-0.02482347386085157,-24.823473860851568
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.7899761336515512,17.214514421500912,-0.024529011452323165,-24.529011452323164
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.801909307875895,17.329277850977586,-0.024238042032347546,-24.238042032347547
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.8138424821002386,17.44404128045426,-0.02395052416619934,-23.95052416619934
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.8257756563245824,17.558804709930932,-0.023666416910662503,-23.6664169106625
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.837708830548926,17.673568139407607,-0.023385679808199927,-23.385679808199928
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.8496420047732696,17.788331568884278,-0.023108272881192153,-23.108272881192153
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.8615751789976134,17.90309499836095,-0.022834156626244505,-22.834156626244507
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.873508353221957,18.017858427837623,-0.022563292008561695,-22.563292008561696
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.8854415274463006,18.132621857314295,-0.022295640456389182,-22.295640456389183
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.8973747016706444,18.24738528679097,-0.02203116385552045,-22.03116385552045
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.909307875894988,18.36214871626764,-0.02176982454386949,-21.76982454386949
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.9212410501193318,18.476912145744315,-0.021511585306107594,-21.511585306107595
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.9331742243436754,18.59167557522099,-0.021256409368363833,-21.256409368363833
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.945107398568019,18.706439004697657,-0.021004260392988333,-21.004260392988332
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.9570405727923628,18.821202434174335,-0.02075510247337776,-20.75510247337776
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.9689737470167064,18.935965863651006,-0.020508900128862112,-20.508900128862113
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.9809069212410502,19.050729293127677,-0.020265618299652163,-20.265618299652164
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,1.9928400954653938,19.165492722604352,-0.020025222341846918,-20.025222341846916
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.0047732696897373,19.280256152081023,-0.0197876780225002,-19.7876780225002
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.016706443914081,19.395019581557698,-0.01955295151474581,-19.55295151474581
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.028639618138425,19.509783011034372,-0.019321009392980516,-19.321009392980518
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.0405727923627683,19.62454644051104,-0.019091818628104155,-19.091818628104157
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.052505966587112,19.739309869987714,-0.018865346582816207,-18.86534658281621
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.064439140811456,19.85407329946439,-0.01864156100696817,-18.64156100696817
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.0763723150357993,19.96883672894106,-0.0184204300329711,-18.4204300329711
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.088305489260143,20.083600158417735,-0.018201922171257517,-18.201922171257518
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.100238663484487,20.198363587894406,-0.01798600630579729,-17.98600630579729
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.1121718377088303,20.313127017371077,-0.01777265168966661,-17.77265168966661
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.124105011933174,20.42789044684775,-0.017561827940669527,-17.561827940669527
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.136038186157518,20.542653876324426,-0.017353505037011527,-17.353505037011526
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.1479713603818613,20.657417305801093,-0.017147653313024303,-17.147653313024303
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.159904534606205,20.772180735277768,-0.016944243454941287,-16.944243454941287
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.171837708830549,20.886944164754443,-0.016743246496723346,-16.743246496723348
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.1837708830548928,21.001707594231117,-0.016544633815933917,-16.544633815933917
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.195704057279236,21.11647102370779,-0.01634837712966313,-16.34837712966313
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.20763723150358,21.231234453184463,-0.016154448490500205,-16.154448490500204
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.2195704057279237,21.345997882661134,-0.015962820282553743,-15.962820282553743
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.231503579952267,21.460761312137805,-0.015773465217519125,-15.773465217519124
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.243436754176611,21.57552474161448,-0.015586356330792566,-15.586356330792565
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.2553699284009547,21.690288171091154,-0.015401466977631352,-15.401466977631351
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.267303102625298,21.805051600567822,-0.015218770829359525,-15.218770829359524
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.279236276849642,21.919815030044496,-0.015038241869618621,-15.038241869618622
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.2911694510739857,22.03457845952117,-0.014859854390662893,-14.859854390662893
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.303102625298329,22.14934188899784,-0.014683582989698477,-14.683582989698477
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.315035799522673,22.264105318474517,-0.01450940256526593,-14.509402565265932
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.3269689737470167,22.378868747951188,-0.014337288313665776,-14.337288313665775
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.3389021479713605,22.493632177427862,-0.01416721572542637,-14.16721572542637
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.350835322195704,22.608395606904534,-0.013999160581813714,-13.999160581813713
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.3627684964200477,22.723159036381208,-0.013833098951382614,-13.833098951382613
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.3747016706443915,22.837922465857883,-0.01366900718656883,-13.66900718656883
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.386634844868735,22.95268589533455,-0.013506861920321595,-13.506861920321596
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.3985680190930787,23.067449324811225,-0.013346640062776065,-13.346640062776066
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.4105011933174225,23.1822127542879,-0.013188318797965308,-13.188318797965307
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.422434367541766,23.296976183764567,-0.013031875580571239,-13.031875580571239
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.4343675417661097,23.411739613241245,-0.012877288132714096,-12.877288132714096
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.4463007159904535,23.526503042717916,-0.012724534440780052,-12.724534440780053
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.458233890214797,23.641266472194584,-0.012573592752286412,-12.573592752286412
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.4701670644391407,23.756029901671262,-0.01242444157278399,-12.42444157278399
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.4821002386634845,23.870793331147933,-0.012277059662796273,-12.277059662796272
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.4940334128878283,23.98555676062461,-0.012131426034794864,-12.131426034794863
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.5059665871121717,24.10032019010128,-0.011987519950210808,-11.987519950210809
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.5178997613365155,24.215083619577953,-0.011845320916481354,-11.845320916481354
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.5298329355608593,24.329847049054628,-0.0117048086841318,-11.7048086841318
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.5417661097852027,24.444610478531295,-0.011565963243891903,-11.565963243891904
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.5536992840095465,24.559373908007974,-0.011428764823846489,-11.428764823846489
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.5656324582338903,24.674137337484645,-0.011293193886619932,-11.293193886619932
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.5775656324582337,24.788900766961312,-0.011159231126593958,-11.159231126593959
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.5894988066825775,24.90366419643799,-0.011026857467158473,-11.026857467158473
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.6014319809069213,25.01842762591466,-0.010896054057995031,-10.89605405799503
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.6133651551312647,25.133191055391336,-0.0107668022723925,-10.7668022723925
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.6252983293556085,25.247954484868007,-0.010639083704594548,-10.639083704594547
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.6372315035799523,25.362717914344678,-0.010512880167178662,-10.512880167178661
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.6491646778042957,25.477481343821353,-0.01038817368846619,-10.38817368846619
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.6610978520286395,25.592244773298024,-0.010264946509963131,-10.264946509963131
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.6730310262529833,25.707008202774702,-0.010143181083831297,-10.143181083831298
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.684964200477327,25.821771632251373,-0.010022860070389456,-10.022860070389456
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.6968973747016705,25.93653506172804,-0.009903966335644115,-9.903966335644116
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.7088305489260143,26.05129849120472,-0.009786482948849597,-9.786482948849597
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.720763723150358,26.16606192068139,-0.009670393180097075,-9.670393180097076
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.7326968973747015,26.28082535015806,-0.009555680497932201,-9.555680497932201
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.7446300715990453,26.395588779634735,-0.009442328567000946,-9.442328567000946
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.756563245823389,26.510352209111407,-0.009330321245723458,-9.330321245723457
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.7684964200477324,26.62511563858808,-0.009219642583995442,-9.219642583995443
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.7804295942720763,26.739879068064752,-0.009110276820916818,-9.110276820916818
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.79236276849642,26.854642497541427,-0.009002208382547342,-9.002208382547343
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.8042959427207634,26.969405927018098,-0.008895421879688854,-8.895421879688854
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.8162291169451072,27.08416935649477,-0.00878990210569379,-8.78990210569379
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.828162291169451,27.198932785971447,-0.008685634034299741,-8.685634034299742
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.840095465393795,27.313696215448118,-0.008582602817489682,-8.582602817489683
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.8520286396181382,27.42845964492479,-0.008480793783377568,-8.480793783377568
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.863961813842482,27.543223074401464,-0.008380192434119013,-8.380192434119014
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.875894988066826,27.657986503878135,-0.008280784443846794,-8.280784443846795
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.8878281622911692,27.772749933354806,-0.00818255565663079,-8.182555656630791
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.899761336515513,27.88751336283148,-0.008085492084462145,-8.085492084462146
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.911694510739857,28.002276792308155,-0.007989579905261356,-7.989579905261356
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.9236276849642002,28.117040221784826,-0.00789480546090997,-7.89480546090997
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.935560859188544,28.231803651261497,-0.007801155255305628,-7.801155255305628
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.947494033412888,28.346567080738176,-0.0077086159524402,-7.7086159524402
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.959427207637231,28.461330510214843,-0.007617174374500709,-7.617174374500709
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.971360381861575,28.576093939691518,-0.007526817499992759,-7.526817499992759
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.983293556085919,28.690857369168192,-0.007437532461886266,-7.437532461886266
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,2.9952267303102627,28.805620798644863,-0.007349306545783156,-7.349306545783157
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.007159904534606,28.920384228121534,-0.007262127188106801,-7.262127188106801
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.01909307875895,29.03514765759821,-0.007175981974312932,-7.175981974312932
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.0310262529832936,29.149911087074884,-0.0070908586371217965,-7.090858637121796
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.042959427207637,29.26467451655155,-0.0070067450547712535,-7.006745054771254
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.054892601431981,29.379437946028226,-0.006923629249290606,-6.923629249290606
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.0668257756563246,29.4942013755049,-0.006841499384794924,-6.841499384794925
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.078758949880668,29.60896480498157,-0.006760343765799576,-6.7603437657995755
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.090692124105012,29.723728234458246,-0.006680150835554757,-6.680150835554756
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.1026252983293556,29.838491663934917,-0.0066009091743998004,-6.6009091743998
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.114558472553699,29.953255093411588,-0.00652260749813698,-6.52260749813698
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.126491646778043,30.068018522888263,-0.0064452346564246085,-6.445234656424608
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.1384248210023866,30.182781952364934,-0.006368779631189214,-6.368779631189215
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.1503579952267304,30.297545381841612,-0.006293231535056535,-6.2932315350565355
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.162291169451074,30.41230881131828,-0.0062185796098011385,-6.2185796098011386
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.1742243436754176,30.52707224079495,-0.006144813224814404,-6.144813224814404
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.1861575178997614,30.641835670271632,-0.00607192187559073,-6.07192187559073
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.198090692124105,30.756599099748296,-0.00599989518223165,-5.99989518223165
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.2100238663484486,30.87136252922497,-0.005928722887967703,-5.9287228879677025
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.2219570405727924,30.98612595870165,-0.005858394857697866,-5.858394857697866
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.233890214797136,31.100889388178313,-0.0057889010765462805,-5.7889010765462805
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.2458233890214796,31.215652817654995,-0.005720231648436108,-5.7202316484361075
0.2,0.001,2.767318493795316,9.617175390145178,-0.14691184185000675,-0.010617631629998642,-10.617631629998643,3.2577565632458234,31.330416247131666,-0.005652376794680311,-5.652376794680311
