material,y_nm,phi_tilde,phi_s_mV,c_Red1_over_c_bulk,c_Ox2_over_c_bulk
Pd,2.851141770954113,-1.6232257399475298,-41.68169811860166,0.1972613578456113,5.06941658985568
Pd,2.9145004769753156,-1.5897583659828285,-40.82231242498635,0.20397489305276265,4.9025641589199305
Pd,2.977859182996518,-1.5569810162658506,-39.980645389768526,0.21077142716377006,4.744476105971408
Pd,3.0412178890177204,-1.5248794640017798,-39.15633169286228,0.2176472896175196,4.594589722469508
Pd,3.1045765950389232,-1.4934397757212754,-38.349013546285036,0.2245987559342796,4.452384412550408
Pd,3.1679353010601257,-1.4626483052327408,-37.55834053886191,0.2316220558666607,4.317378136802637
Pd,3.231294007081328,-1.4324916876992833,-36.78396948413213,0.23871338140488063,4.189124187822151
Pd,3.2946527131025305,-1.4029568338377938,-36.0255642713911,0.2458688946147886,4.067208263846205
Pd,3.3580114191237334,-1.3740309242376285,-35.2827957198038,0.25308473528899056,3.951245810452089
Pd,3.4213701251449358,-1.3457014037964288,-34.555341435525996,0.2603570283932873,3.8408796035628083
Pd,3.484728831166138,-1.3179559762706585,-33.84288567177124,0.2676818912924846,3.735777549880438
Pd,3.5480875371873406,-1.2907825989385016,-33.14511919176309,0.2750554407414431,3.6356306834156293
Pd,3.611446243208543,-1.264169477372797,-32.46173913451288,0.28247379962900115,3.5401513390388493
Pd,3.674804949229746,-1.2381050603217436,-31.79244888336491,0.28993310346412,3.44907148598074
Pd,3.7381636552509483,-1.2125780346951562,-31.13695793725188,0.29742950659525375,3.3621412059860427
Pd,3.8015223612721507,-1.18757732065409,-30.494981784604814,0.3049591881555401,3.2791273024046883
Pd,3.864881067293353,-1.1630920668017126,-29.8662417798627,0.31251835772792885,3.1998120279083784
Pd,3.928239773314556,-1.1391116454733217,-29.25046502252815,0.3201032607258204,3.1239919197715857
Pd,3.9915984793357584,-1.11562564812348,-28.647384238716764,0.327710183486155,3.0514767327706425
Pd,4.054957185356961,-1.0926238808082525,-28.05673766514861,0.33533545807319926,2.9820884607487987
Pd,4.118315891378163,-1.0700963597605915,-27.478268935531617,0.34297546679248814,2.9156604387830285
Pd,4.181674597399366,-1.0480333070569474,-26.911726969287404,0.35062664641552577,2.85203651868177
Pd,4.245033303420568,-1.0264251463732268,-26.356865862571468,0.3582854921169006,2.7910703112525757
Pd,4.3083920094417705,-1.0052624988282484,-25.813444781540145,0.36594856112645824,2.7326244894140657
Pd,4.371750715462974,-0.984536178912903,-25.2812278578183,0.3736124761000651,2.676570146796085
Pd,4.435109421484176,-0.964237190503243,-24.759984086122202,0.38127392821332634,2.6227862069826355
Pd,4.498468127505379,-0.9443567229557727,-24.249487223993153,0.3889296799833649,2.5711588790106514
Pd,4.561826833526581,-0.9248861472832464,-23.749515693598457,0.39657656782443784,2.5215811551495757
Pd,4.625185539547783,-0.9058170124093126,-23.25985248555698,0.4042115043437707,2.47395234735706
Pd,4.688544245568986,-0.8871410415003794,-22.78028506474766,0.41183148038451706,2.4281776591394233
Pd,4.751902951590188,-0.8688501283731102,-22.310605278060045,0.4194335668232168,2.384167789845682
Pd,4.815261657611391,-0.8509363339759844,-21.850609264046717,0.4270149161295264,2.3418385686945653
Pd,4.878620363632593,-0.8333918829434085,-21.400097364438682,0.4345727636963299,2.301110616078044
Pd,4.941979069653796,-0.8162091602208646,-20.958874037484875,0.4421044289486284,2.261909029905235
Pd,5.005337775674999,-0.7993807077596504,-20.52674777307864,0.4496073162398223,2.2241630949497186
Pd,5.068696481696201,-0.7828992212797569,-20.10353100963393,0.4570789155441877,2.187806013343282
Pd,5.132055187717404,-0.7667575470994976,-19.689040052675512,0.4645168029544627,2.1527746545220916
Pd,5.195413893738606,-0.7509486790304969,-19.28309499510749,0.47191864099355546,2.119009323078755
Pd,5.2587725997598085,-0.7354657553367017,-18.885519639125903,0.47928217874941353,2.0864535431075084
Pd,5.322131305781011,-0.720302055756087,-18.4961414197411,0.4866052518421083,2.0550538577509556
Pd,5.385490011802213,-0.7054509985837731,-18.114791329877143,0.49388578223214197,2.0247596427668944
Pd,5.448848717823416,-0.6909061378152773,-17.741303847015313,0.5011217778789329,1.9955229330336393
Pd,5.512207423844619,-0.6766611603486686,-17.375516861350174,0.5083113322583261,1.9672982610031513
Pd,5.5755661298658215,-0.662709883244407,-17.017271605426878,0.5154526237478638,1.9400425061938475
Pd,5.638924835887024,-0.6490462510416789,-16.66641258522915,0.5225439148883975,1.9137147548901712
Pd,5.702283541908226,-0.6356643331300632,-16.32278751268816,0.5295835515304602,1.888276169284466
Pd,5.765642247929429,-0.6225583211753896,-15.986247239582859,0.5365699618736268,1.8636898653591056
Pd,5.829000953950631,-0.6097225265986679,-15.65664569280318,0.5435016554068894,1.839920798863723
Pd,5.8923596599718335,-0.5971513781069983,-15.33383981094794,0.5503772217578556,1.8169356587943257
Pd,5.955718365993036,-0.5848394192753884,-15.017689482230011,0.5571953294583465,1.7947027678284866
Pd,6.019077072014238,-0.5727813061784256,-14.70805748366165,0.563954724633736,1.7731919892141277
Pd,6.082435778035441,-0.5609718050707834,-14.404809421493816,0.5706542296231119,1.7523746396490378
Pd,6.145794484056644,-0.5494057901155469,-14.107813672883411,0.5772927415370993,1.7322234077244774
Pd,6.2091531900778465,-0.5380782411593779,-13.81694132876325,0.5838692307599124,1.7127122775394221
Pd,6.272511896099049,-0.5269842415535485,-13.532066137889913,0.5903827394019446,1.693816457122368
Pd,6.335870602120251,-0.5161189760199036,-13.253064452045237,0.5968323797089344,1.6755123113254746
Pd,6.399229308141454,-0.5054777285608192,-12.979815172367578,0.6032173324334826,1.6577772988813628
Pd,6.462588014162656,-0.4950558804122558,-12.712199696789693,0.609536845174422,1.6405899133363218
Pd,6.525946720183859,-0.4848489080390126,-12.450101868560216,0.6157902306892807,1.6239296275951902
Pd,6.589305426205061,-0.4748523811713181,-12.193407925826657,0.6219768651848113,1.607776841832959
Pd,6.652664132226263,-0.465061960881899,-11.942006452257743,0.6280961865902993,1.5921128345462947
Pd,6.716022838247467,-0.45547339770269807,-11.695788328683932,0.6341476928181062,1.5769197165349176
Pd,6.779381544268669,-0.4460825297804198,-11.454646685734925,0.6401309400156491,1.5621803876181226
Pd,6.8427402502898715,-0.4368852810701056,-11.218476857453735,0.6460455408127727,1.5478784959059182
Pd,6.906098956311074,-0.4278776595659519,-10.987176335867073,0.6518911625682248,1.5339983994572763
Pd,6.969457662332276,-0.41905575556860786,-10.760644726492481,0.6576675256187121,1.5205251301700395
Pd,7.032816368353479,-0.4104157399881941,-10.538783704762709,0.6633744015337832,1.50744435975809
Pd,7.096175074374681,-0.4019538626823126,-10.32149697334863,0.669011611379562,1.4947423676816465
Pd,7.159533780395884,-0.393666450828321,-10.108690220361973,0.6745790239941398,1.482406010905977
Pd,7.222892486417086,-0.3855499073291686,-9.90027107841989,0.6800765542772249,1.4704226953725599
Pd,7.286251192438289,-0.37760070925209854,-9.696149084553458,0.685504161496449,1.4587803490747737
Pd,7.349609898459492,-0.36981540629954357,-9.49623564094287,0.6908618476125323,1.4474673966376659
Pd,7.412968604480694,-0.36219061931154584,-9.300443976462095,0.6961496556253289,1.4364727353082318
Pd,7.476327310501897,-0.35472303879905465,-9.108689109016442,0.7013676679425906,1.425785712269037
Pd,7.539686016523099,-0.3474094235074644,-8.920887808656637,0.7065160047731192,1.4153961031939062
Pd,7.603044722544301,-0.3402465990097689,-8.736958561453399,0.7115948225458127,1.4052940919699
Pd,7.666403428565504,-0.33323145632872336,-8.556821534116887,0.7166043123559581,1.3954702515148572
Pd,7.729762134586706,-0.32636095058741105,-8.380398539345528,0.7215446984399715,1.385915525624494
Pd,7.793120840607909,-0.3196320996876357,-8.20761300188936,0.7264162366796488,1.3766212117874261
Pd,7.856479546629112,-0.31304198301556097,-8.038389925313048,0.7312192131368556,1.3675789449105178
Pd,7.919838252650314,-0.3065877401740373,-7.872655859444161,0.7359539426194571,1.3587806819007344
Pd,7.983196958671517,-0.3002665697410641,-7.710338868492591,0.7406207672791756,1.35021868705317
Pd,8.046555664692718,-0.29407572805385235,-7.551368499827321,0.7452200552419386,1.3418855181981733
Pd,8.109914370713922,-0.2880125280179543,-7.395675753396891,0.7497521992711901,1.333774013563505
Pd,8.173273076735125,-0.282074337940949,-7.24319305178041,0.7542176154645241,1.325877279310293
Pd,8.236631782756326,-0.2762585803901722,-7.093854210855985,0.7586167419839159,1.318188677704139
Pd,8.29999048877753,-0.2705627310739985,-6.9475944110739345,0.762950037819733,1.310701815885192
Pd,8.363349194798731,-0.2649843177461904,-6.8043501693223245,0.7672179815886286,1.303410535203261
Pd,8.426707900819935,-0.2595209191328344,-6.664059311372492,0.7714210703653476,1.296308901086143
Pd,8.490066606841136,-0.2541701638814038,-6.526660944892754,0.7755598185483973,1.2893911934113396
Pd,8.55342531286234,-0.248929729531488,-6.392095433018477,0.7796347567594769,1.2826518973531442
Pd,8.616784018883541,-0.24379734150674445,-6.260304368467097,0.7836464307764942,1.2760856946788195
Pd,8.680142724904744,-0.2387707721276325,-6.131230548186793,0.7875954004999474,1.26968745546917
Pd,8.743501430925948,-0.23384783964450528,-6.0048179485279185,0.7914822389523907,1.2634522302403202
Pd,8.806860136947149,-0.22902640729063373,-5.881011700926258,0.7953075313106671,1.2573752424448936
Pd,8.870218842968352,-0.22430438235475778,-5.759758068087702,0.7990718739705369,1.251451881332106
Pd,8.933577548989554,-0.21967971527275926,-5.641004420663944,0.802775873643299,1.2456776951474933
Pd,8.996936255010757,-0.2151503987380607,-5.524699214409022,0.8064201464839684,1.2400483846541401
Pd,9.060294961031959,-0.21071446683036804,-5.410791967806898,0.8100053172505329,1.2345597969583477
Pd,9.123653667053162,-0.20636999416237506,-5.299233240160272,0.813532018493795,1.2292079196236665
Pd,9.187012373074364,-0.20211509504406217,-5.189974610131183,0.8170008897772694,1.2239888750581653
Pd,9.250371079095567,-0.1979479226642246,-5.0829686547240325,0.8204125769265938,1.2188989151606762
Pd,9.31372978511677,-0.19386666828887578,-4.978168928701939,0.8237677313078848,1.2139344162125818
Pd,9.377088491137972,-0.1898695604761792,-4.875529944427509,0.8270670091344545,1.2090918740024754
Pd,9.440447197159175,-0.1859548643075642,-4.775007152119194,0.8303110708012955,1.204367899171747
Pd,9.503805903180377,-0.1821208806346971,-4.676556920514773,0.8335005802467208,1.1997592127698273
Pd,9.56716460920158,-0.17836594534197597,-4.580136517933462,0.8366362043405431,1.1952626420084513
Pd,9.630523315222781,-0.17468842862423323,-4.485704093728546,0.8397186122981656,1.1908751162049056
Pd,9.693882021243985,-0.17108673427932808,-4.393218660122335,0.842748475119955,1.1865936629047737
Pd,9.757240727265186,-0.16755929901532673,-4.302640074415724,0.8457264650552563,1.1824154041752308
Pd,9.82059943328639,-0.1641045917719642,-4.213929021564481,0.8486532550904167,1.1783375530604177
Pd,9.883958139307593,-0.16072111305609887,-4.127046997114837,0.8515295184601738,1.1743574101909071
Pd,9.947316845328794,-0.1574073942908671,-4.041956290490876,0.8543559281817735,1.1704723605396918
Pd,10.010675551349998,-0.154161997178256,-3.958619968626481,0.85713315661118,1.1666798703175456
Pd,10.0740342573712,-0.15098351307482083,-3.8770018599348086,0.8598618750207407,1.162977484000996
Pd,10.137392963392402,-0.14787056238027182,-3.7970665386082274,0.8625427531976823,1.1593628214865015
Pd,10.200751669413604,-0.14482179393866793,-3.71877930924199,0.8651764590628066,1.1558335753647755
Pd,10.264110375434807,-0.1418358844519559,-3.642106191774901,0.8677636583087739,1.152387508309518
Pd,10.327469081456009,-0.13891153790560234,-3.5670139067405193,0.870305014057356,1.149022450575123
Pd,10.390827787477212,-0.13604748500606598,-3.493469860822396,0.8728011865350594,1.1457362975982057
Pd,10.454186493498415,-0.13324248262987012,-3.4214421327071833,0.8752528327665189,1.1425270076980814
Pd,10.517545199519617,-0.13049531328403213,-3.350899459229373,0.8776606062850774,1.1393925998715555
Pd,10.58090390554082,-0.12780478457761887,-3.2818112218017346,0.8800251568599711,1.136331151677655
Pd,10.644262611562022,-0.12516972870419765,-3.214147433125526,0.8823471302395538,1.1333407972081282
Pd,10.707621317583225,-0.12258900193495668,-3.147878724174685,0.8846271679100022,1.1304197251397725
Pd,10.770980023604427,-0.12006148412227748,-3.0829763314484038,0.8868659068689531,1.127566176864846
Pd,10.83433872962563,-0.11758607821354215,-3.0194120844865218,0.8890639794135394,1.1247784446960027
Pd,10.897697435646831,-0.11516170977496476,-2.957158393642317,0.891222012942296,1.1220548701423818
Pd,10.961056141668035,-0.11278732652524019,-2.8961882381073987,0.8933406297704236,1.119393842253639
Pd,11.024414847689238,-0.11046189787880856,-2.836475154183505,0.8954204469579086,1.116793796028881
Pd,11.08777355371044,-0.10818441449853619,-2.777993223796106,0.8974620761500057,1.1142532108876049
Pd,11.151132259731643,-0.1059538878576194,-2.720717063244834,0.8994661234296081,1.1117706091998913
Pd,11.214490965752844,-0.10376934981052098,-2.6646218121858536,0.9014331891810335,1.1093445548732415
Pd,11.277849671774048,-0.10162985217275249,-2.609683122841382,0.9033638679647756,1.1069736519935647
Pd,11.34120837779525,-0.09953446630932183,-2.555877149431716,0.9052587484027727,1.1046565435179585
Pd,11.404567083816453,-0.09748228273166439,-2.5031805378251044,0.9071184130737662,1.102391910017023
Pd,11.467925789837654,-0.09547241070288623,-2.4515704154010596,0.9089434384183266,1.1001784684645757
Pd,11.531284495858857,-0.09350397785114475,-2.401024381122624,0.9107343946531394,1.098014971072722
Pd,11.59464320188006,-0.09157612979100205,-2.351520495813365,0.9124918456941553,1.0959002041703454
Pd,11.658001907901262,-0.08968802975258441,-2.3030372726348145,0.9142163490882186,1.0938329871231647
Pd,11.721360613922466,-0.08783885821838729,-2.2555536677602346,0.9159084559528027,1.091812171293602
Pd,11.784719319943667,-0.08602781256756967,-2.2090490712406976,0.9175687109234878,1.0898366390387801
Pd,11.84807802596487,-0.08425410672758145,-2.1635032980594646,0.9191976521088315,1.0879053027450527
Pd,11.911436731986072,-0.0825169708329739,-2.118896579370812,0.9207958110522926,1.086017103897543
Pd,11.974795438007275,-0.08081565089124425,-2.075209553919488,0.9223637127008781,1.0841710121832377
Pd,12.038154144028477,-0.0791494084555708,-2.0324232596370986,0.9239018753801953,1.082366024626251
Pd,12.10151285004968,-0.07751752030429421,-1.9905191254117305,0.9254108107756016,1.0806011647539366
Pd,12.164871556070882,-0.07591927812700838,-1.9494789630272935,0.9268910239191528,1.0788754817925867
Pd,12.228230262092085,-0.07435398821712255,-1.909284959269034,0.9283430131820646,1.0771880498915138
Pd,12.291588968113288,-0.07282097117076282,-1.8699196681918349,0.9297672702724068,1.075537967374369
Pd,12.35494767413449,-0.07131956159188106,-1.8313660035479085,0.9311642802377645,1.0739243560165976
Pd,12.418306380155693,-0.06984910780344417,-1.793607231370625,0.9325345214726062,1.072346360347986
Pd,12.481665086176895,-0.06840897156457813,-1.7566269627112503,0.9338784657301091,1.0708031469792987
Pd,12.545023792198098,-0.06699852779354326,-1.7204091465254139,0.9351965781382038,1.069293903952052
Pd,12.6083824982193,-0.06561716429642214,-1.6849380627062776,0.9364893172196023,1.0678178401105078
Pd,12.671741204240503,-0.0642642815014003,-1.6501983152613084,0.9377571349155915,1.0663741844950196
Pd,12.735099910261704,-0.06293929219852631,-1.6161748256297583,0.9390004766133726,1.0649621857558902
Pd,12.798458616282907,-0.061641621284836974,-1.5828528261379085,0.9402197811767437,1.0635811115869502
Pd,12.86181732230411,-0.06037070551473785,-1.5502178535892635,0.9414154809799244,1.0622302481780888
Pd,12.925176028325312,-0.05912599325552991,-1.5182557429868866,0.9425880019443346,1.0609088996860114
Pd,12.988534734346516,-0.057906944247977044,-1.486952621385179,0.9437377635781389,1.059616387722523
Pd,13.051893440367717,-0.05671302937181029,-1.4562949018684228,0.9448651790183867,1.0583520508596713
Pd,13.11525214638892,-0.055543730416066216,-1.4262692776534591,0.9459706550755754,1.0571152441511076
Pd,13.178610852410122,-0.05439853985416135,-1.3968627163139788,0.9470545922804735,1.055905338669058
Pd,13.241969558431325,-0.05327696062360291,-1.368062454123865,0.9481173849330522,1.0547217210563133
Pd,13.305328264452527,-0.05217850591024282,-1.339855990517201,0.9491594211533725,1.0535637930926804
Pd,13.36868697047373,-0.051102698936978594,-1.312231082662465,0.9501810829342869,1.0524309712753548
Pd,13.432045676494933,-0.05004907275681176,-1.2851757401486203,0.9511827461958192,1.051322686412702
Pd,13.495404382516135,-0.04901717005017226,-1.2586782197807473,0.9521647808410906,1.0502383832309512
Pd,13.558763088537338,-0.048006542926422015,-1.2327270204829894,0.9531275508136673,1.04917751999333
Pd,13.62212179455854,-0.047016752729451064,-1.207310878306592,0.9540714141562101,1.048139568131186
Pd,13.685480500579743,-0.0460473698472813,-1.1824187615408448,0.954996723070312,1.0471240118866614
Pd,13.748839206600945,-0.045097973525596746,-1.1580398659248565,0.9559038239774131,1.0461303479665007
Pd,13.812197912622148,-0.04416815168511743,-1.1341636099580221,0.9567930575806909,1.0451580852065967
Pd,13.87555661864335,-0.043257500742739416,-1.110779630307202,0.9576647589278234,1.0442067442468845
Pd,13.938915324664553,-0.04236562543636188,-1.0878777773085764,0.9585192574745337,1.0432758572162213
Pd,14.002274030685756,-0.04149213865332635,-1.065448110562254,0.9593568771488229,1.0423649674268944
Pd,14.065632736706958,-0.040636661262393035,-1.0434808946177088,0.9601779364158061,1.0414736290784221
Pd,14.12899144272816,-0.03979882194918122,-1.0219665947481662,0.9609827483430703,1.040601406970316
Pd,14.192350148749362,-0.03897825705500271,-1.0008958728121178,0.961771620666475,1.0397478762234988
Pd,14.255708854770566,-0.038174610419018366,-0.9802595832001677,0.9625448558563223,1.0389126220100733
Pd,14.319067560791767,-0.037387533223648475,-0.960048768865432,0.9633027511838261,1.038095239291153
Pd,14.38242626681297,-0.036616683843171065,-0.9402546574357986,0.9640455987878122,1.0372953325624814
Pd,14.445784972834172,-0.03586172769544127,-0.9208686574063307,0.9647736857415881,1.0365125156075692
Pd,14.509143678855375,-0.035122337096668205,-0.9018823544101823,0.9654872941199214,1.0357464112580976
Pd,14.572502384876579,-0.034398191119186045,-0.8832875075663991,0.9661867010660685,1.0349966511613362
Pd,14.63586109089778,-0.033688975452157335,-0.8650760459030145,0.9668721788588022,1.0342628755543453
Pd,14.699219796918984,-0.032994382265148434,-0.8472400648538978,0.9675439949793857,1.0335447330447292
Pd,14.762578502940185,-0.032314110074517864,-0.829771822827832,0.9682024121784456,1.032841880397726
Pd,14.825937208961388,-0.03164786361255909,-0.812663737848321,0.9688476885426979,1.0321539823294208
Pd,14.88929591498259,-0.030995353699341747,-0.7959083842626888,0.9694800775614839,1.0314807113058808
Pd,14.952654621003793,-0.030356297117194626,-0.7794984895190146,0.9700998281930784,1.0308217473480168
Pd,15.016013327024995,-0.029730416487777318,-0.7634269310095395,0.9707071849307277,1.0301767778419841
Pd,15.079372033046198,-0.029117440151685624,-0.7476867329791372,0.9713023878683855,1.0295454973549423
Pd,15.142730739067401,-0.028517102050539665,-0.732271063497535,0.9718856727661127,1.0289276074559988
Pd,15.206089445088605,-0.027929141611503124,-0.717173231493963,0.972457271115107,1.0283228165421705
