L_support_nm,x_nm,material,sigma_C_per_m2,sigma_uC_per_cm2,phi_RP_with_V,phi_RP_no_V,i1_with_A_per_m2,i2_with_A_per_m2,i1_no_A_per_m2,i2_no_A_per_m2,c_R1_over_bulk,c_O2_over_bulk
1000.0,0.0,Au,-0.07313983793029318,-7.313983793029317,-0.20777581652055507,0.0,0.030466489319496536,0.0,0.23512070815752426,0.0,0.0003061332050730973,3266.551891230564
1000.0,0.008333333333,Au,-0.07314085930537724,-7.314085930537724,-0.20777377377038694,0.0,0.03046770117217307,0.0,0.23512070815752426,0.0,0.00030615755941982735,3266.2920422249686
1000.0,0.016666666667,Au,-0.07314389816050466,-7.314389816050467,-0.2077676960601321,0.0,0.03047130703248709,0.0,0.23512070815752426,0.0,0.0003062300313607964,3265.5190464380435
1000.0,0.025,Au,-0.07314887962662293,-7.314887962662294,-0.20775773312789556,0.0,0.030477218889304502,0.0,0.23512070815752426,0.0,0.00030634886864709237,3264.252302991135
1000.0,0.033333333333,Au,-0.07315568202500933,-7.315568202500932,-0.20774412833112277,0.0,0.030485293627301062,0.0,0.23512070815752426,0.0,0.0003065112203729738,3262.5233059434636
1000.0,0.041666666667,Au,-0.0731641414015849,-7.316414140158491,-0.2077272095779716,0.0,0.03049533825387836,0.0,0.23512070815752426,0.0,0.00030671323895969276,3260.374424631265
1000.0,0.05,Au,-0.07317405763899755,-7.317405763899755,-0.20770737710314632,0.0,0.030507116964350055,0.0,0.23512070815752426,0.0,0.0003069502184024379,3257.8572682066465
1000.0,0.058333333333,Au,-0.07318520192092606,-7.318520192092606,-0.2076850885392893,0.0,0.03052035980090176,0.0,0.23512070815752426,0.0,0.0003072167643262037,3255.0307018343474
1000.0,0.066666666667,Au,-0.07319732527296739,-7.319732527296739,-0.20766084183520664,0.0,0.03053477260245946,0.0,0.23512070815752426,0.0,0.00030750699024644927,3251.958595147893
1000.0,0.075,Au,-0.07321016786455042,-7.321016786455043,-0.20763515665204058,0.0,0.030550047893220075,0.0,0.23512070815752426,0.0,0.00030781473340018174,3248.7073927677357
1000.0,0.083333333333,Au,-0.07322346872790507,-7.322346872790507,-0.20760855492533128,0.0,0.030565876319105068,0.0,0.23512070815752426,0.0,0.0003081337826465742,3245.3436017659515
1000.0,0.091666666667,Au,-0.07323697553428292,-7.323697553428292,-0.20758154131257558,0.0,0.030581958215769794,0.0,0.23512070815752426,0.0,0.0003084581102861709,3241.9312919743093
1000.0,0.1,Au,-0.0732504540650493,-7.32504540650493,-0.2075545842510428,0.0,0.030598014880797896,0.0,0.23512070815752426,0.0,0.0003087820992682645,3238.5297022390455
1000.0,0.108333333333,Au,-0.0732636970259811,-7.326369702598109,-0.20752809832917923,0.0,0.03061379912747446,0.0,0.23512070815752426,0.0,0.00030910075719184024,3235.191039598005
1000.0,0.116666666667,Au,-0.07327653187671106,-7.327653187671106,-0.2075024286277193,0.0,0.030629104718660018,0.0,0.23512070815752426,0.0,0.00030940990879020153,3231.9585494531143
1000.0,0.125,Au,-0.07328882738305541,-7.32888273830554,-0.2074778376150306,0.0,0.030643774316845594,0.0,0.23512070815752426,0.0,0.00030970635924281863,3228.864923680729
1000.0,0.133333333333,Au,-0.07330049864653097,-7.330049864653097,-0.20745449508807948,0.0,0.030657705639364735,0.0,0.23512070815752426,0.0,0.00030998802167067835,3225.9311008551454
1000.0,0.141666666667,Au,-0.0733115104210471,-7.331151042104709,-0.20743247153904723,0.0,0.030670855574199945,0.0,0.23512070815752426,0.0,0.00031025400351264063,3223.1654988434566
1000.0,0.15,Au,-0.07332187858962085,-7.332187858962085,-0.20741173520189973,0.0,0.030683242089355293,0.0,0.23512070815752426,0.0,0.00031050464809630787,3220.563705345353
1000.0,0.158333333333,Au,-0.07333166974164503,-7.333166974164502,-0.20739215289785137,0.0,0.030694943853982273,0.0,0.23512070815752426,0.0,0.00031074152952804154,3218.1086368430174
1000.0,0.166666666667,Au,-0.07334099886124404,-7.334099886124404,-0.20737349465865335,0.0,0.03070609757852053,0.0,0.23512070815752426,0.0,0.00031096740093877984,3215.7711611606196
1000.0,0.175,Au,-0.07335002520715612,-7.335002520715612,-0.20735544196682917,0.0,0.030716893170162657,0.0,0.23512070815752426,0.0,0.0003111860980365379,3213.5111636079096
1000.0,0.183333333333,Au,-0.07335894653170447,-7.335894653170446,-0.2073375993177325,0.0,0.030727566884805217,0.0,0.23512070815752426,0.0,0.0003114024017286773,3211.2790217696934
