L_support_nm,x_nm,material,sigma_C_per_m2,sigma_uC_per_cm2,phi_RP_with_V,phi_RP_no_V,i1_with_A_per_m2,i2_with_A_per_m2,i1_no_A_per_m2,i2_no_A_per_m2,c_R1_over_bulk,c_O2_over_bulk
2.0,2.38,support,0.02867293157102141,2.867293157102141,-0.0670633013171758,0.0,0.0,0.0,0.0,0.0,0.07341177948661684,13.62179212918143
2.0,2.39,support,0.028514259889628135,2.8514259889628137,-0.06626994291020942,0.0,0.0,0.0,0.0,0.0,0.07571531526260977,13.207367578562096
2.0,2.4,support,0.028358328474782857,2.8358328474782857,-0.06549028583598306,0.0,0.0,0.0,0.0,0.0,0.07804947559824689,12.812385891577488
2.0,2.41,support,0.028204935012224142,2.820493501222414,-0.06472331852318948,0.0,0.0,0.0,0.0,0.0,0.08041584380544614,12.435360405088174
2.0,2.42,support,0.028054143164648927,2.805414316464893,-0.06396935928531337,0.0,0.0,0.0,0.0,0.0,0.0828119961263781,12.075545171908615
2.0,2.43,support,0.02790608039807025,2.790608039807025,-0.06322904545242,0.0,0.0,0.0,0.0,0.0,0.08523424129530702,11.732374041265265
2.0,2.44,support,0.027760664565616613,2.7760664565616615,-0.06250196629015183,0.0,0.0,0.0,0.0,0.0,0.08768213371543068,11.404831949521956
2.0,2.45,support,0.027617630124700837,2.761763012470084,-0.06178679408557295,0.0,0.0,0.0,0.0,0.0,0.09015851267093776,11.091576051723688
2.0,2.46,support,0.0274768048964615,2.7476804896461497,-0.06108266794437625,0.0,0.0,0.0,0.0,0.0,0.09266496087294002,10.791565555951362
2.0,2.47,support,0.027338253102599692,2.733825310259969,-0.06038990897506722,0.0,0.0,0.0,0.0,0.0,0.09519893787916403,10.50431887453723
2.0,2.48,support,0.02720209722889121,2.720209722889121,-0.059709129606524816,0.0,0.0,0.0,0.0,0.0,0.09775659132138673,10.229489249603414
2.0,2.49,support,0.027068272260376086,2.7068272260376087,-0.059040004763949196,0.0,0.0,0.0,0.0,0.0,0.10033740959758841,9.966372502644665
2.0,2.5,support,0.026936546649692812,2.6936546649692814,-0.05838137671053281,0.0,0.0,0.0,0.0,0.0,0.10294427244891259,9.713993563811554
2.0,2.51,support,0.026806770831040962,2.6806770831040962,-0.05773249761727357,0.0,0.0,0.0,0.0,0.0,0.10557877274884626,9.471600909577042
2.0,2.52,support,0.026679008284776852,2.667900828477685,-0.057093684885953025,0.0,0.0,0.0,0.0,0.0,0.10823825424631683,9.238877760577225
2.0,2.53,support,0.02655337620308761,2.655337620308761,-0.05646552447750681,0.0,0.0,0.0,0.0,0.0,0.11091870411370838,9.015612001514635
2.0,2.54,support,0.026429822032306,2.6429822032306,-0.05584775362359875,0.0,0.0,0.0,0.0,0.0,0.1136195533203703,8.801301983473955
2.0,2.55,support,0.026308140586900366,2.6308140586900364,-0.055239346396570584,0.0,0.0,0.0,0.0,0.0,0.11634373507234907,8.595220012303574
2.0,2.56,support,0.026188199803408498,2.6188199803408496,-0.054639642479111225,0.0,0.0,0.0,0.0,0.0,0.11909286102691309,8.396808938648437
2.0,2.57,support,0.026070061798199373,2.6070061798199373,-0.054048952453065624,0.0,0.0,0.0,0.0,0.0,0.12186416137625568,8.20585797092961
2.0,2.58,support,0.025953838599393476,2.5953838599393477,-0.053467836459036126,0.0,0.0,0.0,0.0,0.0,0.12465346501129566,8.022239894489763
2.0,2.59,support,0.025839487008090106,2.5839487008090107,-0.05289607850251928,0.0,0.0,0.0,0.0,0.0,0.12746015276827433,7.8455892157765135
2.0,2.6,support,0.02572682279509725,2.572682279509725,-0.052332757437555,0.0,0.0,0.0,0.0,0.0,0.13028722135910484,7.675349812271648
2.0,2.61,support,0.025615727783266262,2.561572778326626,-0.05177728237840006,0.0,0.0,0.0,0.0,0.0,0.1331363083837078,7.511099054346112
2.0,2.62,support,0.0255062624596349,2.5506262459634903,-0.05122995576024325,0.0,0.0,0.0,0.0,0.0,0.13600453364137172,7.352696069947821
2.0,2.63,support,0.025398534013337616,2.5398534013337617,-0.05069131352875682,0.0,0.0,0.0,0.0,0.0,0.13888757095952795,7.200068322106385
2.0,2.64,support,0.02529250645682817,2.5292506456828168,-0.05016117574620961,0.0,0.0,0.0,0.0,0.0,0.14178475744401964,7.052944322275449
2.0,2.65,support,0.025188012557371044,2.5188012557371042,-0.049638706248923976,0.0,0.0,0.0,0.0,0.0,0.1446991612681906,6.910890092490337
2.0,2.66,support,0.02508494537921582,2.5084945379215817,-0.04912337035814786,0.0,0.0,0.0,0.0,0.0,0.14763245205860837,6.773578478551665
2.0,2.67,support,0.02498336370874103,2.498336370874103,-0.04861546200577389,0.0,0.0,0.0,0.0,0.0,0.15058164294682758,6.640915721401138
2.0,2.68,support,0.024883370299467786,2.4883370299467784,-0.048115494959407666,0.0,0.0,0.0,0.0,0.0,0.15354225656364015,6.512865072980873
2.0,2.69,support,0.02478493485141219,2.478493485141219,-0.04762331771912969,0.0,0.0,0.0,0.0,0.0,0.15651359198613302,6.389221455530834
2.0,2.7,support,0.024687904144188116,2.4687904144188115,-0.04713816418300933,0.0,0.0,0.0,0.0,0.0,0.1594987952680501,6.269639832196992
2.0,2.71,support,0.024592180494370633,2.4592180494370632,-0.0466595459339219,0.0,0.0,0.0,0.0,0.0,0.16249957331013584,6.153862312557995
2.0,2.72,support,0.024497821023629393,2.4497821023629394,-0.046187748580215716,0.0,0.0,0.0,0.0,0.0,0.16551283659272192,6.041827453303238
2.0,2.73,support,0.024404924475401768,2.440492447540177,-0.045723265839077584,0.0,0.0,0.0,0.0,0.0,0.16853396075116633,5.933522214412679
2.0,2.74,support,0.024313465127153086,2.4313465127153084,-0.045265969097834174,0.0,0.0,0.0,0.0,0.0,0.17156221192751364,5.828789386455962
2.0,2.75,support,0.024223301467322697,2.4223301467322695,-0.04481515079868223,0.0,0.0,0.0,0.0,0.0,0.17460081930350121,5.727349986037249
2.0,2.76,support,0.024134343533224495,2.4134343533224496,-0.04437036112819123,0.0,0.0,0.0,0.0,0.0,0.17765153162342726,5.628997345881188
2.0,2.77,support,0.024046646877638522,2.4046646877638524,-0.043931877850261376,0.0,0.0,0.0,0.0,0.0,0.18071116080911356,5.53369252636425
2.0,2.78,support,0.023960306655436078,2.396030665543608,-0.043500176739249136,0.0,0.0,0.0,0.0,0.0,0.18377493977456902,5.441438322475681
2.0,2.79,support,0.023875300896634335,2.3875300896634335,-0.04307514794524042,0.0,0.0,0.0,0.0,0.0,0.18684210625314995,5.352112647697906
2.0,2.8,support,0.02379149798291426,2.379149798291426,-0.04265613337664005,0.0,0.0,0.0,0.0,0.0,0.18991597689066161,5.265486434433686
2.0,2.81,support,0.02370881446872169,2.3708814468721693,-0.042242715805677206,0.0,0.0,0.0,0.0,0.0,0.19299834628018114,5.181391546994251
2.0,2.82,support,0.023627304467349508,2.362730446734951,-0.041835165798816305,0.0,0.0,0.0,0.0,0.0,0.19608593177501513,5.09980492199399
2.0,2.83,support,0.023547059951604277,2.354705995160428,-0.04143394322009015,0.0,0.0,0.0,0.0,0.0,0.19917382768737668,5.020739981809259
2.0,2.84,support,0.023468062081559344,2.346806208155934,-0.041038953869865474,0.0,0.0,0.0,0.0,0.0,0.20226124731110554,4.944100826501197
2.0,2.85,support,0.02339018767462578,2.3390187674625778,-0.040649581835197644,0.0,0.0,0.0,0.0,0.0,0.20535159837859218,4.869696695305828
2.0,2.86,support,0.023313358839487548,2.331335883948755,-0.040265437659506485,0.0,0.0,0.0,0.0,0.0,0.20844672486183158,4.797388880361865
