L_support_nm,pzc_support_V,N_modes,gl_order,lambda_D_nm,E_mix_with_V,E_mix_no_V,i_mix_avg_with_A_per_m2,i_mix_avg_no_A_per_m2,i_mix_abs_with_A,i_mix_abs_no_A,phi_RP_Au_mean_mV,phi_RP_Pd_mean_mV,sigma_support_signed_mean_C_per_m2,sigma_support_signed_mean_uC_per_cm2,relative_balance_with,relative_balance_no,max_abs_phi_tilde_with_edl,debye_huckel_ok_with_edl,overlap_reference_L_support_nm,overlap_delta_phi_RP_Au_mean_vs_15nm_mV,overlap_delta_phi_RP_Pd_mean_vs_15nm_mV,overlap_active_RP_RMS_vs_15nm_mV
1.0,0.44,960,128,3.0412178890177213,0.5793495813279554,0.4670000000000001,0.030600525902669973,0.11756035407872445,1.2240210361067991e-12,4.7024141631489785e-12,-186.5807880196525,-43.19262188565337,0.040192479321192534,4.019247932119254,6.034161731556294e-16,1.7950514385510672e-15,8.004703534839326,False,15.0,-2.00652541742312,-23.23574633358242,16.4913015242787
3.0,0.44,960,128,3.0412178890177213,0.5706058356444333,0.46699999999999964,0.027025983690944912,0.1175603540787235,1.0810393476377966e-12,4.7024141631489405e-12,-185.3717438953693,-27.845004319472366,0.02884704969653702,2.884704969653702,2.0496777228788317e-15,6.0134223191460756e-15,8.040052740785981,False,15.0,-0.7974812931399242,-7.888128767401419,5.606181938896291
6.0,0.44,1920,128,3.0412178890177213,0.5672027134847553,0.4670000000000002,0.025803251397407963,0.11756035407872475,1.0321300558963187e-12,4.7024141631489906e-12,-184.75089727294284,-21.83741303610649,0.022306475552410138,2.230647555241014,2.044576470765862e-16,4.308123452522561e-15,8.043545261825635,False,15.0,-0.17663467071346872,-1.8805374840355427,1.3355936949088942
15.0,0.44,3840,128,3.0412178890177213,0.5661554627407691,0.4670000000000002,0.025421863486289675,0.11756035407872475,1.0168745394515871e-12,4.7024141631489906e-12,-184.57426260222937,-19.956875552070947,0.017109858003130543,1.7109858003130543,1.2451499640421475e-15,4.308123452522561e-15,8.043791289348109,False,15.0,0.0,0.0,0.0
1.0,0.46,960,128,3.0412178890177213,0.5799525128459477,0.4670000000000001,0.030533899261855478,0.11756035407872445,1.2213559704742193e-12,4.7024141631489785e-12,-187.0549304074877,-43.66676427348859,0.03691590071661172,3.6915900716611723,1.1230753119860149e-15,1.7950514385510672e-15,8.007692469786038,False,15.0,-1.4126890582433305,-22.641909974402626,16.041380515158814
3.0,0.46,960,128,3.0412178890177213,0.5716336386995559,0.46699999999999964,0.02690771032323081,0.1175603540787235,1.0763084129292326e-12,4.7024141631489405e-12,-186.2353974283731,-28.70865785247614,0.02611212792938494,2.611212792938494,8.82294480622607e-16,6.0134223191460756e-15,8.049890287698574,False,15.0,-0.5931560791287325,-7.683803553390177,5.449434428511774
6.0,0.46,1920,128,3.0412178890177213,0.5683961731970567,0.4670000000000002,0.025670113418679953,0.11756035407872475,1.0268045367471982e-12,4.7024141631489906e-12,-185.77042643663447,-22.85694219979809,0.019883784769703972,1.9883784769703972,2.3634577607166616e-15,4.308123452522561e-15,8.056899253052531,False,15.0,-0.1281850873901078,-1.8320879007121285,1.2986488156089357
15.0,0.46,3840,128,3.0412178890177213,0.5673998087571688,0.4670000000000002,0.025285394664093234,0.11756035407872475,1.0114157865637294e-12,4.7024141631489906e-12,-185.64224134924436,-21.024854299085963,0.014935096743819268,1.493509674381927,1.1475476953192618e-15,4.308123452522561e-15,8.058377636387767,False,15.0,0.0,0.0,0.0
1.0,0.48,960,128,3.0412178890177213,0.5805547625310846,0.4670000000000001,0.030470661627699833,0.11756035407872445,1.2188264651079934e-12,4.7024141631489785e-12,-187.5295266922443,-44.14136055824518,0.03363926848947353,3.363926848947353,6.925575994508423e-16,1.7950514385510672e-15,8.010699325795153,False,15.0,-0.8177409136788469,-22.04696182983813,15.600276057304944
3.0,0.48,960,128,3.0412178890177213,0.5726596183272041,0.46699999999999964,0.02679567254082228,0.1175603540787235,1.0718269016328912e-12,4.7024141631489405e-12,-187.10023665595622,-29.573497080059262,0.023377041470104457,2.3377041470104456,4.92213067203516e-16,6.0134223191460756e-15,8.059775006315672,False,15.0,-0.3884508773907669,-7.479098351652208,5.295649452042329
6.0,0.48,1920,128,3.0412178890177213,0.569587329749434,0.4670000000000002,0.025544081830188945,0.11756035407872475,1.021763273207558e-12,4.7024141631489906e-12,-186.79143935032687,-23.877955113490515,0.01746087029705323,1.7460870297053228,3.0979810329714125e-16,4.308123452522561e-15,8.070312415344317,False,15.0,-0.07965357176141197,-1.783556385083461,1.2624218926861046
15.0,0.48,3840,128,3.0412178890177213,0.5686417174086081,0.4670000000000002,0.025156233882571575,0.11756035407872475,1.0062493553028632e-12,4.7024141631489906e-12,-186.71178577856546,-22.094398728407054,0.012760085222358355,1.2760085222358355,1.3631558920834948e-15,4.308123452522561e-15,8.073026460891601,False,15.0,0.0,0.0,0.0
1.0,0.5,960,128,3.0412178890177213,0.5811563626802385,0.4670000000000001,0.030410792632363518,0.11756035407872445,1.2164317052945408e-12,4.7024141631489785e-12,-188.0045553738571,-44.61638923985796,0.030362585179756665,3.0362585179756665,1.9082828075410797e-15,1.7950514385510672e-15,8.013723253986674,False,15.0,-0.22172688305991528,-21.450947799219204,15.168920928917434
3.0,0.5,960,128,3.0412178890177213,0.5736838554765842,0.46699999999999964,0.02668980083633757,0.1175603540787235,1.0675920334535028e-12,4.7024141631489405e-12,-187.96620894041516,-30.439469364518192,0.020641797630034906,2.064179763003491,1.2848304357884258e-15,6.0134223191460756e-15,8.069704802497517,False,15.0,-0.18338044961797095,-7.274027923879437,5.14514871634824
6.0,0.5,1920,128,3.0412178890177213,0.5707762829359903,0.4670000000000002,0.025425065079869625,0.11756035407872475,1.017002603194785e-12,4.7024141631489906e-12,-187.8138717243028,-24.900387487466467,0.01503774182676676,1.503774182676676,9.337448785204927e-16,4.308123452522561e-15,8.083782184865402,False,15.0,-0.031043233505613443,-1.7349460468277123,1.2269884815575065
15.0,0.5,3840,128,3.0412178890177213,0.5698812936186239,0.4670000000000002,0.025034283646159478,0.11756035407872475,1.0013713458463792e-12,4.7024141631489906e-12,-187.7828284907972,-23.165441440638755,0.010584834212017388,1.0584834212017387,1.053689440889797e-15,4.308123452522561e-15,8.087735073333546,False,15.0,0.0,0.0,0.0
1.0,0.52,960,128,3.0412178890177213,0.5817573458705776,0.4670000000000001,0.03035427297349669,0.11756035407872445,1.2141709189398678e-12,4.7024141631489785e-12,-188.4799947656673,-45.09182863166815,0.02708585334948351,2.708585334948351,5.214098264431528e-16,1.7950514385510672e-15,8.01676339811341,False,15.0,0.3753056816750018,-20.85391523448427,14.748332701728568
3.0,0.52,960,128,3.0412178890177213,0.5747064326505475,0.46699999999999964,0.026590029405992536,0.1175603540787235,1.0636011762397015e-12,4.7024141631489405e-12,-188.83326063377916,-31.30652105788228,0.01790640386084105,1.790640386084105,9.92039532391549e-16,6.0134223191460756e-15,8.079677541911805,False,15.0,0.022039813563139887,-7.068607660698397,4.998284706490115
6.0,0.52,1920,128,3.0412178890177213,0.5719631348688475,0.4670000000000002,0.02531297652760854,0.11756035407872475,1.0125190611043418e-12,4.7024141631489906e-12,-188.83765777552236,-25.924173538685984,0.012614409276286582,1.2614409276286582,5.210442223068431e-16,4.308123452522561e-15,8.097305938227391,False,15.0,0.01764267181994228,-1.6862601415021032,1.1924312409291447
15.0,0.52,3840,128,3.0412178890177213,0.5711186448625686,0.4670000000000002,0.024919451699998735,0.11756035407872475,9.967780679999496e-13,4.7024141631489906e-12,-188.8553004473423,-24.23791339718388,0.008409354748079632,0.8409354748079632,7.409814814159721e-16,4.308123452522561e-15,8.102500718776383,False,15.0,0.0,0.0,0.0
1.0,0.54,960,128,3.0412178890177213,0.5823577449454683,0.4670000000000001,0.030301084411072373,0.11756035407872445,1.212043376442895e-12,4.7024141631489785e-12,-188.95582300380784,-45.56765686980874,0.023809075581611588,2.3809075581611587,1.7410835850191112e-15,1.7950514385510672e-15,8.019818894931522,False,15.0,0.973308038872517,-20.25591287728682,14.339618806487987
3.0,0.54,960,128,3.0412178890177213,0.5757274338339847,0.46699999999999964,0.02649629612751072,0.1175603540787235,1.059851845100429e-12,4.7024141631489405e-12,-189.70133712437303,-32.17459754847609,0.015170867748045517,1.5170867748045518,9.955489707412387e-16,6.0134223191460756e-15,8.089691051886197,False,15.0,0.2277939183073272,-6.862853555954178,4.8554427707311465
6.0,0.54,1920,128,3.0412178890177213,0.5731479898749715,0.4670000000000002,0.02520773441039239,0.11756035407872475,1.0083093764156956e-12,4.7024141631489906e-12,-189.86273029409105,-26.9492460572547,0.010190882778167069,1.019088277816707,1.2557269880147565e-15,4.308123452522561e-15,8.110880995139814,False,15.0,0.06640074858930234,-1.6375020647327858,1.1588403840515216
15.0,0.54,3840,128,3.0412178890177213,0.5723538810550914,0.4670000000000002,0.024811650991132514,0.11756035407872475,9.924660396453006e-13,4.7024141631489906e-12,-189.92913104268035,-25.311743992521915,0.006233658116288869,0.6233658116288868,5.315720495106467e-16,4.308123452522561e-15,8.11732057975589,False,15.0,0.0,0.0,0.0
1.0,0.56,960,128,3.0412178890177213,0.5829575930002613,0.4670000000000001,0.030251209764407205,0.11756035407872445,1.2100483905762883e-12,4.7024141631489785e-12,-189.43201805666567,-46.043851922666576,0.020532254478915664,2.0532254478915664,1.2207678556025309e-15,1.7950514385510672e-15,8.022888874574093,False,15.0,1.5722301224128898,-19.656990793746463,13.943980683851647
3.0,0.56,960,128,3.0412178890177213,0.5767469444204454,0.46699999999999964,0.026408542539446186,0.1175603540787235,1.0563417015778475e-12,4.7024141631489405e-12,-190.57038288453197,-33.04364330863502,0.01243519700440114,1.243519700440114,1.6980570778548355e-15,6.0134223191460756e-15,8.099743123306638,False,15.0,0.4338652945465924,-6.656782179714906,4.717042933977914
6.0,0.56,1920,128,3.0412178890177213,0.5743309543897226,0.4670000000000002,0.025109261809746746,0.11756035407872475,1.00437047238987e-12,4.7024141631489906e-12,-190.8890207118367,-27.975536475000357,0.007767172669736339,0.7767172669736339,3.1516291324771905e-15,4.308123452522561e-15,8.124504621144851,False,15.0,0.1152274672418514,-1.5886753460802439,1.1263140602092638
15.0,0.56,3840,128,3.0412178890177213,0.5735871144338328,0.4670000000000002,0.024710799632265426,0.11756035407872475,9.884319852906171e-13,4.7024141631489906e-12,-191.00424817907856,-26.386861128920113,0.004057755840907396,0.40577558409073966,4.269932293693246e-16,4.308123452522561e-15,8.132191779262168,False,15.0,0.0,0.0,0.0
1.0,0.58,960,128,3.0412178890177213,0.583556923367967,0.4670000000000001,0.03020463290936317,0.11756035407872445,1.208185316374527e-12,4.7024141631489785e-12,-189.90855773441703,-46.520391600417895,0.017255392662861208,1.7255392662861209,6.11325166312976e-16,1.7950514385510672e-15,8.025972460927633,False,15.0,2.1720206091513603,-19.05720030700789,13.562716488004899
3.0,0.58,960,128,3.0412178890177213,0.5777650511371101,0.46699999999999964,0.026326713821883008,0.1175603540787235,1.0530685528753204e-12,4.7024141631489405e-12,-191.44034151939013,-33.913601943493205,0.009699399463114444,0.9699399463114443,1.6031388051947363e-15,6.0134223191460756e-15,8.109831512558257,False,15.0,0.6402368241782597,-6.4504106500831995,4.583541248082133
6.0,0.58,1920,128,3.0412178890177213,0.5755121368473589,0.4670000000000002,0.025017486621394185,0.11756035407872475,1.0006994648557674e-12,4.7024141631489906e-12,-191.91645917285018,-29.002974936013846,0.005343289482461609,0.534328948246161,2.0033541099095312e-15,4.308123452522561e-15,8.138174030430514,False,15.0,0.1641191707182088,-1.5397836426038403,1.094958622101215
15.0,0.58,3840,128,3.0412178890177213,0.5748184594395913,0.4670000000000002,0.02461682086800974,0.11756035407872475,9.846728347203897e-13,4.7024141631489906e-12,-192.0805783435684,-27.463191293410006,0.0018816596724119646,0.18816596724119647,1.7144933851293676e-15,4.308123452522561e-15,8.147111383811298,False,15.0,0.0,0.0,0.0
1.0,0.6,960,128,3.0412178890177213,0.5841557696048334,0.4670000000000001,0.030161338775732578,0.11756035407872445,1.2064535510293033e-12,4.7024141631489785e-12,-190.38541969862865,-46.99725356462954,0.01397849277247,1.397849277247,1.31186287192043e-15,1.7950514385510672e-15,8.02906877201115,False,15.0,2.7726269883959844,-18.45659392776333,13.197221674108759
3.0,0.6,960,128,3.0412178890177213,0.5787818419682321,0.46699999999999964,0.02625075877847437,0.1175603540787235,1.050030351138975e-12,4.7024141631489405e-12,-192.31115581666276,-34.78441624076579,0.00696348307093084,0.6963483070930839,2.110207829711953e-15,6.0134223191460756e-15,8.119953943506026,False,15.0,0.8468908703618752,-6.243756603899584,4.455430432351175
6.0,0.6,1920,128,3.0412178890177213,0.5766916475687108,0.4670000000000002,0.024932341527066946,0.11756035407872475,9.97293661082678e-13,4.7024141631489906e-12,-192.94497460584782,-30.03149036901145,0.0029192439310397173,0.2919243931039717,2.115995427831083e-16,4.308123452522561e-15,8.151886388716429,False,15.0,0.21307208117681853,-1.4908307321452412,1.0648887227512875
15.0,0.6,3840,128,3.0412178890177213,0.5760480325932185,0.4670000000000002,0.024529643043540907,0.11756035407872475,9.811857217416363e-13,4.7024141631489906e-12,-193.15804668702464,-28.54065963686621,-0.00029461842514640947,-0.029461842514640946,4.3014666444800514e-16,4.308123452522561e-15,8.162076406600956,False,15.0,0.0,0.0,0.0
1.0,0.62,960,128,3.0412178890177213,0.5847541654758285,0.4670000000000001,0.030121313344799266,0.11756035407872445,1.2048525337919708e-12,4.7024141631489785e-12,-190.86258147192248,-47.47441533792333,0.01070155746317878,1.0701557463178781,1.8390485194358576e-15,1.7950514385510672e-15,8.032176920357744,False,15.0,3.373995633261387,-17.85522528289787,12.848986661139902
3.0,0.62,960,128,3.0412178890177213,0.5797974060771702,0.46699999999999964,0.026180629819790625,0.1175603540787235,1.047225192791625e-12,4.7024141631489405e-12,-193.18276779734444,-35.656028221447485,0.0042274558810926595,0.42274558810926594,1.007552550101687e-15,6.0134223191460756e-15,8.130108109511648,False,15.0,1.0538093078394297,-6.036838166422022,4.333239498623323
6.0,0.62,1920,128,3.0412178890177213,0.5778695986462467,0.4670000000000002,0.02485376396841342,0.11756035407872475,9.94150558736537e-13,4.7024141631489906e-12,-193.97449479821503,-31.06101056137869,0.0004950469022344557,0.04950469022344557,2.01655108281678e-15,4.308123452522561e-15,8.165638816206597,False,15.0,0.2620823069688356,-1.4418205063532277,1.0362271730095638
15.0,0.62,3840,128,3.0412178890177213,0.5772759523694929,0.4670000000000002,0.02444919957559297,0.11756035407872475,9.77967983023719e-13,4.7024141631489906e-12,-194.23657710518387,-29.619190055025463,-0.00247106628709264,-0.247106628709264,9.710143774227303e-16,4.308123452522561e-15,8.177083810743417,False,15.0,0.0,0.0,0.0
1.0,0.64,960,128,3.0412178890177213,0.5853521449400402,0.4670000000000001,0.030084543647078615,0.11756035407872445,1.2033817458831448e-12,4.7024141631489785e-12,-191.3400204476942,-47.951854313695065,0.0074245894056906075,0.7424589405690607,1.753615454343768e-16,1.7950514385510672e-15,8.035296013398323,False,15.0,3.976071873751607,-17.253149042407664,12.519590636773454
3.0,0.64,960,128,3.0412178890177213,0.5808118337271252,0.46699999999999964,0.02611628294794392,0.1175603540787235,1.0446513179177569e-12,4.7024141631489405e-12,-194.0551187672512,-36.528379191354226,0.0014913260461800885,0.14913260461800884,0.0,6.0134223191460756e-15,8.14029167548416,False,15.0,1.2609735541946065,-5.829673920066824,4.217531998615154
6.0,0.64,1920,128,3.0412178890177213,0.5790461038267405,0.4670000000000002,0.024781696122943026,0.11756035407872475,9.912678449177212e-13,4.7024141631489906e-12,-195.0049464715944,-32.0914622347581,-0.0019292905565191521,-0.1929290556519152,8.515433393205752e-16,4.308123452522561e-15,8.179428390603846,False,15.0,0.3111458498514139,-1.3927569634706956,1.0091044790248112
15.0,0.64,3840,128,3.0412178890177213,0.5785023390682208,0.4670000000000002,0.024375428925729258,0.11756035407872475,9.750171570291704e-13,4.7024141631489906e-12,-195.3160923214458,-30.698705271287402,-0.004647671561362685,-0.46476715613626857,1.0821700991835629e-15,4.308123452522561e-15,8.192130512569648,False,15.0,0.0,0.0,0.0
1.0,0.66,960,128,3.0412178890177213,0.5859497421359982,0.4670000000000001,0.030051017760231436,0.11756035407872445,1.2020407104092576e-12,4.7024141631489785e-12,-191.81771389988512,-48.429547765886,0.004147591284820776,0.41475912848207763,1.4922360677674352e-15,1.7950514385510672e-15,8.038425153847403,False,15.0,4.578800071417618,-16.650420844741724,12.210690488277551
3.0,0.66,960,128,3.0412178890177213,0.5818252162006933,0.46699999999999964,0.026057677742462915,0.1175603540787235,1.0423071096985168e-12,4.7024141631489405e-12,-194.92814936933073,-37.40140979343376,-0.001244898189154855,-0.1244898189154855,2.125843955002448e-15,6.0134223191460756e-15,8.150502279961026,False,15.0,1.468364601972013,-5.622282872289482,4.108902487305101
6.0,0.66,1920,128,3.0412178890177213,0.580221278391749,0.4670000000000002,0.024716084881955175,0.11756035407872475,9.886433952782072e-13,4.7024141631489906e-12,-196.03625535888543,-33.12277112204909,-0.004353757248723327,-0.4353757248723327,1.814333167615735e-15,4.308123452522561e-15,8.193252150180488,False,15.0,0.3602586124173115,-1.3436442009048122,0.983657970649854
15.0,0.66,3840,128,3.0412178890177213,0.5797273146828007,0.4670000000000002,0.024308274575827772,0.11756035407872475,9.72330983033111e-13,4.7024141631489906e-12,-196.39651397130274,-31.779126921144275,-0.006824421721998925,-0.6824421721998924,1.9532874890253386e-15,4.308123452522561e-15,8.207213384998452,False,15.0,0.0,0.0,0.0
1.0,0.68,960,128,3.0412178890177213,0.5865469913669251,0.4670000000000001,0.030020724807151265,0.11756035407872445,1.2008289922860507e-12,4.7024141631489785e-12,-192.29563899280006,-48.90747285880096,0.0008705657983368009,0.08705657983368009,1.5816090022398939e-15,1.7950514385510672e-15,8.041563440090759,False,15.0,5.182123695447103,-16.047097220712153,11.92400384111608
3.0,0.68,960,128,3.0412178890177213,0.5828376457183442,0.46699999999999964,0.026004777347390724,0.1175603540787235,1.040191093895629e-12,4.7024141631489405e-12,-195.80179963667337,-38.2750600607764,-0.003981208495551299,-0.3981208495551299,1.0143659369129371e-15,6.0134223191460756e-15,8.16073753721711,False,15.0,1.6759630515738024,-5.414684422687593,4.007970780054181
6.0,0.68,1920,128,3.0412178890177213,0.5813952390360995,0.4670000000000002,0.024656881830408223,0.11756035407872475,9.86275273216329e-13,4.7024141631489906e-12,-197.06834628252494,-34.15486204568862,-0.006778341840619084,-0.6778341840619084,3.209452093695048e-16,4.308123452522561e-15,8.207107096900183,False,15.0,0.4094164057222258,-1.2944864075998126,0.9600304299175038
15.0,0.68,3840,128,3.0412178890177213,0.5809510027664865,0.4670000000000002,0.024247685005726535,0.11756035407872475,9.699074002290615e-13,4.7024141631489906e-12,-197.47776268824717,-32.860375638088804,-0.009001304082881984,-0.9001304082881985,7.615099021773834e-16,4.308123452522561e-15,8.222329260964514,False,15.0,0.0,0.0,0.0
1.0,0.7,960,128,3.0412178890177213,0.5871439270859254,0.4670000000000001,0.029993654954223306,0.11756035407872445,1.1997461981689324e-12,4.7024141631489785e-12,-192.77377279096766,-49.385606656968534,-0.0024064843442063695,-0.24064843442063696,0.0,1.7950514385510672e-15,8.044709966574745,False,15.0,5.785985400046229,-15.443235516113099,11.661285311998956
3.0,0.7,960,128,3.0412178890177213,0.5838492153559288,0.46699999999999964,0.025957548459584298,0.1175603540787235,1.038301938383372e-12,4.7024141631489405e-12,-196.67600904615233,-39.14926947025534,-0.006717596466390248,-0.6717596466390248,9.145903875068286e-16,6.0134223191460756e-15,8.170995039398747,False,15.0,1.8837491448615538,-5.206898329399905,3.9153736126629193
6.0,0.7,1920,128,3.0412178890177213,0.5825681037445827,0.4670000000000002,0.024604043228681864,0.11756035407872475,9.841617291472747e-13,4.7024141631489906e-12,-198.10114323392528,-35.187658997088974,-0.009203032873162239,-0.9203032873162239,5.360574295254056e-16,4.308123452522561e-15,8.220990199585788,False,15.0,0.45861495708859934,-1.2452878562335385,0.9383681377125132
15.0,0.7,3840,128,3.0412178890177213,0.5821735282965759,0.4670000000000002,0.02419361367297993,0.11756035407872475,9.677445469191974e-13,4.7024141631489906e-12,-198.55975819101388,-33.942371140855435,-0.011178305811675383,-1.1178305811675382,1.9625447132680725e-15,4.308123452522561e-15,8.237474936899734,False,15.0,0.0,0.0,0.0
1.0,0.72,960,128,3.0412178890177213,0.5877405838811165,0.4670000000000001,0.029969799409753663,0.11756035407872445,1.1987919763901466e-12,4.7024141631489785e-12,-193.25209226903814,-49.86392613503903,-0.005683556422635819,-0.5683556422635819,1.3202470916245212e-15,1.7950514385510672e-15,8.047863824197083,False,15.0,6.390327102975533,-14.838893813183773,11.424295384879702
3.0,0.72,960,128,3.0412178890177213,0.5848600189613177,0.46699999999999964,0.025915961318191547,0.1175603540787235,1.036638452727662e-12,4.7024141631489405e-12,-197.55071657263073,-40.02397699673379,-0.009454053625323906,-0.9454053625323906,6.107053490548831e-16,6.0134223191460756e-15,8.181272358680268,False,15.0,2.0917027993829436,-4.998944674878537,3.8317534147856462
6.0,0.72,1920,128,3.0412178890177213,0.5837399916670403,0.4670000000000002,0.024557529996196478,0.11756035407872475,9.823011998478592e-13,4.7024141631489906e-12,-199.13456945394535,-36.22108521710902,-0.01162781877415533,-1.162781877415533,1.5038037000951436e-15,4.308123452522561e-15,8.23489839712854,False,15.0,0.5078499180683309,-1.1960528952537643,0.9188182811434812
15.0,0.72,3840,128,3.0412178890177213,0.5833950175367398,0.4670000000000002,0.02414601899467897,0.11756035407872475,9.658407597871589e-13,4.7024141631489906e-12,-199.64241937201368,-35.02503232185526,-0.013355413943961352,-1.3355413943961352,6.554710408538475e-16,4.308123452522561e-15,8.252647177454737,False,15.0,0.0,0.0,0.0
1.0,0.74,960,128,3.0412178890177213,0.5883369964607099,0.4670000000000001,0.02994915042256789,0.11756035407872445,1.1979660169027158e-12,4.7024141631489785e-12,-193.73057432171473,-50.342408187715606,-0.008960647707333784,-0.8960647707333784,1.937697461371282e-15,1.7950514385510672e-15,8.051024100698951,False,15.0,6.99509006511127,-14.234130851048015,11.214761836610158
3.0,0.74,960,128,3.0412178890177213,0.5858701510702684,0.46699999999999964,0.025879989695289856,0.1175603540787235,1.0351995878115943e-12,4.7024141631489405e-12,-198.42586074366898,-40.89912116777201,-0.01219057143387437,-1.2190571433874369,1.7327368790683371e-15,6.0134223191460756e-15,8.191567049440527,False,15.0,2.29980364315702,-4.790843831104418,3.7577440979335965
6.0,0.74,1920,128,3.0412178890177213,0.5849110229920275,0.4670000000000002,0.02451730769685204,0.11756035407872475,9.806923078740817e-13,4.7024141631489906e-12,-200.1685475142801,-37.25506327744382,-0.01405268787051782,-1.4052687870517822,4.3036308332640037e-16,4.308123452522561e-15,8.248828601733836,False,15.0,0.5571168725458904,-1.1467859407762262,0.9015257077968792
15.0,0.74,3840,128,3.0412178890177213,0.5846155978977067,0.4670000000000002,0.024104864331296657,0.11756035407872475,9.641945732518664e-13,4.7024141631489906e-12,-200.725664386826,-36.10827733666759,-0.015532615397545262,-1.5532615397545262,8.754535176188452e-16,4.308123452522561e-15,8.267842785905142,False,15.0,0.0,0.0,0.0
1.0,0.76,960,128,3.0412178890177213,0.5889331996380488,0.4670000000000001,0.029931701280777205,0.11756035407872445,1.1972680512310884e-12,4.7024141631489785e-12,-194.20919577371467,-50.82102963971556,-0.012237755460414435,-1.2237755460414435,1.3219275488596631e-15,1.7950514385510672e-15,8.05418988105832,False,15.0,7.600214970901902,-13.629005945257468,11.034334385448558
3.0,0.76,960,128,3.0412178890177213,0.5868797068216178,0.46699999999999964,0.025849610887667518,0.1175603540787235,1.0339844355067009e-12,4.7024141631489405e-12,-199.30137969467148,-41.77464011877451,-0.014927141299093623,-1.4927141299093623,1.7347732145682442e-15,6.0134223191460756e-15,8.201876650456791,False,15.0,2.508031049945089,-4.582616424316413,3.693954049518159
6.0,0.76,1920,128,3.0412178890177213,0.5860813188192298,0.4670000000000002,0.024483346526257548,0.11756035407872475,9.79333861050302e-13,4.7024141631489906e-12,-201.20299939965307,-38.28951516281678,-0.016477628400677454,-1.6477628400677453,8.619200911904239e-16,4.308123452522561e-15,8.262777702198978,False,15.0,0.6064113449635045,-1.0974914683586832,0.8866290775799497
15.0,0.76,3840,128,3.0412178890177213,0.5858353977965047,0.4670000000000002,0.024070117972521933,0.11756035407872475,9.628047189008775e-13,4.7024141631489906e-12,-201.80941074461657,-37.19202369445809,-0.01770989698690828,-1.770989698690828,1.534255233631846e-15,4.308123452522561e-15,8.283058400097321,False,15.0,0.0,0.0,0.0
1.0,0.78,960,128,3.0412178890177213,0.5895292283166068,0.4670000000000001,0.029917446310711988,0.11756035407872445,1.1966978524284796e-12,4.7024141631489785e-12,-194.6879333897552,-51.2997672557561,-0.015514876936903704,-1.5514876936903703,8.817049444742732e-16,1.7950514385510672e-15,8.05736024788417,False,15.0,8.205642009599586,-13.023578906559791,10.884534172969799
3.0,0.78,960,128,3.0412178890177213,0.5878887818718893,0.46699999999999964,0.025824805709734062,0.1175603540787235,1.0329922283893626e-12,4.7024141631489405e-12,-200.17721122441398,-42.65047164851697,-0.01766375458127614,-1.7663754581276139,5.107174984138534e-16,6.0134223191460756e-15,8.212198970828183,False,15.0,2.716364174940793,-4.374283299320659,3.640946903871121
6.0,0.78,1920,128,3.0412178890177213,0.587251001030801,0.4670000000000002,0.02445562130072218,0.11756035407872475,9.782248520288873e-13,4.7024141631489906e-12,-202.23784659070304,-39.32436235386675,-0.01890262852706617,-1.890262852706617,3.235864672645145e-16,4.308123452522561e-15,8.27674256721871,False,15.0,0.6557288086517303,-1.048174004670443,0.8742565454609681
15.0,0.78,3840,128,3.0412178890177213,0.5870545465144603,0.4670000000000002,0.024041753125050528,0.11756035407872475,9.616701250020213e-13,4.7024141631489906e-12,-202.89357539935477,-38.27618834919631,-0.01988724543778778,-1.988724543778778,6.583137311408421e-16,4.308123452522561e-15,8.298290706137392,False,15.0,0.0,0.0,0.0
1.0,0.8,960,128,3.0412178890177213,0.5901251174749538,0.4670000000000001,0.02990638087602048,0.11756035407872445,1.1962552350408194e-12,4.7024141631489785e-12,-195.16676388456165,-51.77859775056257,-0.018792009385921613,-1.8792009385921613,1.5876561194613931e-15,1.7950514385510672e-15,8.060534281811679,False,15.0,8.811310957146162,-12.417909959013173,10.766700714092561
3.0,0.8,960,128,3.0412178890177213,0.5888974723094056,0.46699999999999964,0.025805558487546187,0.1175603540787235,1.0322223395018475e-12,4.7024141631489405e-12,-201.0532928508921,-43.52655327499514,-0.020400402601716227,-2.0400402601716228,1.6355149438631867e-15,6.0134223191460756e-15,8.222531447789382,False,15.0,2.924781990815717,-4.165865483445742,3.5992210907337
6.0,0.8,1920,128,3.0412178890177213,0.5884201921617906,0.4670000000000002,0.024434111447985258,0.11756035407872475,9.773644579194104e-13,4.7024141631489906e-12,-203.27301014745814,-40.35952591062185,-0.021327676348704753,-2.132767634870475,5.397855451865303e-16,4.308123452522561e-15,8.290720048714018,False,15.0,0.7050646942496712,-0.9988381190724525,0.864521200199734
15.0,0.8,3840,128,3.0412178890177213,0.588273174054142,0.4670000000000002,0.024019747902306512,0.11756035407872475,9.607899160922606e-13,4.7024141631489906e-12,-203.9780748417078,-39.360687791549395,-0.022064647401865867,-2.2064647401865867,0.0,4.308123452522561e-15,8.313536371643687,False,15.0,0.0,0.0,0.0
1.0,0.82,960,128,3.0412178890177213,0.5907209021516964,0.4670000000000001,0.029898501376934308,0.11756035407872445,1.1959400550773724e-12,4.7024141631489785e-12,-195.64566393289317,-52.25749779889411,-0.022069150051866507,-2.2069150051866506,1.852753621723384e-15,1.7950514385510672e-15,8.063711061898093,False,15.0,9.417161258599265,-11.81205965756007,10.681939887591135
